comp.time(s)  comp.peakRAM(MiB)  bin.filesize(MiB)  ssl  threads  datatype  function  optshare  packbool  protocol  rxbuffer  txbuffer  bandwidths(Mbs)  input_size  preprocess  splitroles  inittime(s)  preproc(s)  runtime_clock(s)  runtime_getTime(s)  runtime_chrono(s)  runtime_external(s)  peakRAM(MiB)  jobCPU(%)
0.01          3                  1                  0    1        256       0         1         0         2         0         0         8000             40960       0           1           .005319      NA          .066370           .090098             .090097            .130000              641           423
1.57          215                1                  0    1        256       0         1         0         3         0         0         25000            40960       0           0           0.015903     NA          0.273884          0.465268            0.465267           0.62                 402           67
0.02          3                  1                  0    1        256       0         1         0         3         0         0         25000            40960       0           1           .002490      NA          .056814           .070471             .070471            .098333              640           486
1.37          214                1                  0    1        256       0         1         0         3         0         0         24000            40960       0           0           0.014335     NA          0.268276          0.443668            0.443667           0.59                 402           69
0.02          3                  1                  0    1        256       0         1         0         3         0         0         24000            40960       0           1           .002903      NA          .056702           .072010             .072010            .101666              640           491
1.64          216                1                  0    1        256       0         1         0         3         0         0         23000            40960       0           0           0.015020     NA          0.247097          0.421794            0.421793           0.58                 402           69
0.02          3                  1                  0    1        256       0         1         0         3         0         0         23000            40960       0           1           .002548      NA          .054359           .069053             .069053            .098333              640           470
1.67          216                1                  0    1        256       0         1         0         3         0         0         22000            40960       0           0           0.015269     NA          0.312305          0.483366            0.483365           0.64                 402           71
0.02          3                  1                  0    1        256       0         1         0         3         0         0         22000            40960       0           1           .002700      NA          .052887           .070363             .070363            .098333              640           458
1.89          215                1                  0    1        256       0         1         0         3         0         0         21000            40960       0           0           0.014747     NA          0.275572          0.441423            0.441422           0.60                 402           68
0.02          3                  1                  0    1        256       0         1         0         3         0         0         21000            40960       0           1           .002375      NA          .053691           .069704             .069703            .096666              640           465
1.65          214                1                  0    1        256       0         1         0         3         0         0         20000            40960       0           0           0.014739     NA          0.313846          0.463896            0.463895           0.61                 402           74
0.02          3                  1                  0    1        256       0         1         0         3         0         0         20000            40960       0           1           .002592      NA          .055934           .071392             .071392            .098333              640           480
1.63          215                1                  0    1        256       0         1         0         3         0         0         19000            40960       0           0           0.010590     NA          0.196779          0.406081            0.406080           0.55                 402           53
0.02          3                  1                  0    1        256       0         1         0         3         0         0         19000            40960       0           1           .002327      NA          .054266           .070876             .070876            .100000              640           443
1.70          216                1                  0    1        256       0         1         0         3         0         0         18000            40960       0           0           0.015224     NA          0.276677          0.436317            0.436316           0.60                 402           69
0.01          3                  1                  0    1        256       0         1         0         3         0         0         18000            40960       0           1           .002207      NA          .053061           .070554             .070554            .100000              640           437
1.51          215                1                  0    1        256       0         1         0         3         0         0         17000            40960       0           0           0.014929     NA          0.234877          0.434930            0.434929           0.59                 402           63
0.02          3                  1                  0    1        256       0         1         0         3         0         0         17000            40960       0           1           .002527      NA          .053889           .069300             .069300            .096666              640           469
1.59          215                1                  0    1        256       0         1         0         3         0         0         16000            40960       0           0           0.010608     NA          0.195524          0.406549            0.406548           0.56                 402           52
0.02          3                  1                  0    1        256       0         1         0         3         0         0         16000            40960       0           1           .002497      NA          .056486           .071119             .071119            .098333              640           483
1.44          216                1                  0    1        256       0         1         0         3         0         0         15000            40960       0           0           0.016151     NA          0.310686          0.443365            0.443364           0.61                 402           74
0.02          3                  1                  0    1        256       0         1         0         3         0         0         15000            40960       0           1           .002349      NA          .054893           .070425             .070425            .098333              640           467
1.48          214                1                  0    1        256       0         1         0         3         0         0         14000            40960       0           0           0.016281     NA          0.287745          0.445504            0.445503           0.61                 402           70
0.02          3                  1                  0    1        256       0         1         0         3         0         0         14000            40960       0           1           .002444      NA          .052785           .070590             .070590            .096666              640           461
1.35          214                1                  0    1        256       0         1         0         3         0         0         13000            40960       0           0           0.015382     NA          0.301654          0.467602            0.467601           0.62                 402           71
0.02          3                  1                  0    1        256       0         1         0         3         0         0         13000            40960       0           1           .002407      NA          .056991           .071916             .071916            .101666              640           459
1.37          216                1                  0    1        256       0         1         0         3         0         0         12000            40960       0           0           0.014949     NA          0.315195          0.475876            0.475876           0.62                 402           73
0.02          3                  1                  0    1        256       0         1         0         3         0         0         12000            40960       0           1           .002699      NA          .054830           .070598             .070598            .100000              640           464
1.47          216                1                  0    1        256       0         1         0         3         0         0         11000            40960       0           0           0.015371     NA          0.265813          0.449363            0.449362           0.61                 402           65
0.02          3                  1                  0    1        256       0         1         0         3         0         0         11000            40960       0           1           .002626      NA          .056308           .070897             .070897            .096666              640           493
1.47          216                1                  0    1        256       0         1         0         3         0         0         10000            40960       0           0           0.016287     NA          0.270021          0.469492            0.469491           0.62                 402           66
0.02          3                  1                  0    1        256       0         1         0         3         0         0         10000            40960       0           1           .002542      NA          .054239           .072522             .072522            .103333              640           448
1.61          216                1                  0    1        256       0         1         0         3         0         0         9000             40960       0           0           0.016249     NA          0.261599          0.456567            0.456566           0.61                 402           64
0.02          3                  1                  0    1        256       0         1         0         3         0         0         9000             40960       0           1           .002526      NA          .054448           .071884             .071884            .100000              640           456
1.63          216                1                  0    1        256       0         1         0         3         0         0         8000             40960       0           0           0.013987     NA          0.270495          0.494024            0.494023           0.65                 402           61
0.02          3                  1                  0    1        256       0         1         0         3         0         0         8000             40960       0           1           .002385      NA          .054320           .074298             .074298            .103333              640           438
1.44          214                1                  0    1        256       0         1         0         4         0         0         25000            40960       0           0           0.013868     NA          0.287220          0.436498            0.436497           0.59                 401           73
0.02          3                  1                  0    1        256       0         1         0         4         0         0         25000            40960       0           1           .002363      NA          .046044           .062401             .062401            .091666              558           434
1.45          215                1                  0    1        256       0         1         0         4         0         0         24000            40960       0           0           0.009816     NA          0.198326          0.364465            0.364464           0.51                 401           58
0.02          3                  1                  0    1        256       0         1         0         4         0         0         24000            40960       0           1           .002322      NA          .048428           .064749             .064749            .093333              558           452
1.66          215                1                  0    1        256       0         1         0         4         0         0         23000            40960       0           0           0.014704     NA          0.278029          0.388655            0.388654           0.54                 401           78
0.02          3                  1                  0    1        256       0         1         0         4         0         0         23000            40960       0           1           .002743      NA          .048771           .063030             .063030            .093333              558           450
1.77          214                1                  0    1        256       0         1         0         4         0         0         22000            40960       0           0           0.014325     NA          0.260376          0.428646            0.428645           0.59                 401           66
0.02          3                  1                  0    1        256       0         1         0         4         0         0         22000            40960       0           1           .002511      NA          .048839           .062350             .062350            .091666              558           458
1.71          218                1                  0    1        256       0         1         0         4         0         0         21000            40960       0           0           0.016066     NA          0.281111          0.418277            0.418276           0.56                 401           74
0.02          3                  1                  0    1        256       0         1         0         4         0         0         21000            40960       0           1           .002530      NA          .044885           .063589             .063588            .090000              558           433
1.48          215                1                  0    1        256       0         1         0         4         0         0         20000            40960       0           0           0.014068     NA          0.270174          0.429327            0.429326           0.57                 401           71
0.02          3                  1                  0    1        256       0         1         0         4         0         0         20000            40960       0           1           .002557      NA          .048389           .064848             .064848            .093333              558           450
1.61          215                1                  0    1        256       0         1         0         4         0         0         19000            40960       0           0           0.014023     NA          0.276888          0.415794            0.415793           0.58                 401           70
0.02          3                  1                  0    1        256       0         1         0         4         0         0         19000            40960       0           1           .002338      NA          .044943           .064977             .064977            .091666              558           418
1.75          215                1                  0    1        256       0         1         0         4         0         0         18000            40960       0           0           0.014816     NA          0.245694          0.378857            0.378856           0.53                 401           71
0.02          3                  1                  0    1        256       0         1         0         4         0         0         18000            40960       0           1           .002435      NA          .045899           .063619             .063619            .091666              558           443
1.65          214                1                  0    1        256       0         1         0         4         0         0         17000            40960       0           0           0.013713     NA          0.267372          0.407010            0.407009           0.56                 401           73
0.02          3                  1                  0    1        256       0         1         0         4         0         0         17000            40960       0           1           .002725      NA          .047915           .062694             .062693            .091666              558           458
1.44          215                1                  0    1        256       0         1         0         4         0         0         16000            40960       0           0           0.014256     NA          0.220365          0.364909            0.364908           0.51                 401           69
0.02          3                  1                  0    1        256       0         1         0         4         0         0         16000            40960       0           1           .002388      NA          .048618           .065250             .065249            .096666              558           427
1.63          215                1                  0    1        256       0         1         0         4         0         0         15000            40960       0           0           0.014679     NA          0.279701          0.401052            0.401051           0.55                 401           77
0.02          3                  1                  0    1        256       0         1         0         4         0         0         15000            40960       0           1           .002438      NA          .046178           .062842             .062842            .090000              558           446
1.48          214                1                  0    1        256       0         1         0         4         0         0         14000            40960       0           0           0.014608     NA          0.275637          0.447165            0.447164           0.60                 401           69
0.02          3                  1                  0    1        256       0         1         0         4         0         0         14000            40960       0           1           .002377      NA          .047921           .063050             .063050            .093333              558           446
1.35          215                1                  0    1        256       0         1         0         4         0         0         13000            40960       0           0           0.009843     NA          0.194007          0.347006            0.347005           0.49                 401           60
0.02          3                  1                  0    1        256       0         1         0         4         0         0         13000            40960       0           1           .002436      NA          .046670           .064199             .064199            .091666              558           437
1.57          216                1                  0    1        256       0         1         0         4         0         0         12000            40960       0           0           0.014473     NA          0.282427          0.436146            0.436145           0.59                 401           72
0.02          3                  1                  0    1        256       0         1         0         4         0         0         12000            40960       0           1           .002487      NA          .048825           .066085             .066085            .096666              558           442
1.51          214                1                  0    1        256       0         1         0         4         0         0         11000            40960       0           0           0.014733     NA          0.281904          0.436169            0.436168           0.59                 401           72
0.02          3                  1                  0    1        256       0         1         0         4         0         0         11000            40960       0           1           .002664      NA          .045292           .064850             .064850            .095000              558           430
1.50          215                1                  0    1        256       0         1         0         4         0         0         10000            40960       0           0           0.014095     NA          0.274729          0.424662            0.424661           0.58                 401           69
0.02          3                  1                  0    1        256       0         1         0         4         0         0         10000            40960       0           1           .002642      NA          .047172           .067785             .067785            .100000              558           412
1.63          214                1                  0    1        256       0         1         0         4         0         0         9000             40960       0           0           0.014770     NA          0.285284          0.436961            0.436961           0.58                 401           73
0.02          3                  1                  0    1        256       0         1         0         4         0         0         9000             40960       0           1           .002716      NA          .046911           .068214             .068213            .098333              558           429
1.51          215                1                  0    1        256       0         1         0         4         0         0         8000             40960       0           0           0.014691     NA          0.281021          0.450706            0.450705           0.61                 401           70
0.02          3                  1                  0    1        256       0         1         0         4         0         0         8000             40960       0           1           .002696      NA          .048792           .072144             .072144            .105000              558           408
1.64          215                1                  0    1        256       0         1         0         5         0         0         25000            40960       0           0           0.014701     NA          0.333773          0.427818            0.427817           0.59                 482           79
0.02          3                  1                  0    1        256       0         1         0         5         0         0         25000            40960       0           1           .002793      NA          .054939           .069995             .069995            .098333              561           490
1.36          215                1                  0    1        256       0         1         0         5         0         0         24000            40960       0           0           0.011218     NA          0.232374          0.363370            0.363369           0.52                 482           68
0.02          3                  1                  0    1        256       0         1         0         5         0         0         24000            40960       0           1           .002613      NA          .052374           .066143             .066143            .095000              560           462
1.36          215                1                  0    1        256       0         1         0         5         0         0         23000            40960       0           0           0.015614     NA          0.325531          0.436188            0.436187           0.58                 482           80
0.02          3                  1                  0    1        256       0         1         0         5         0         0         23000            40960       0           1           .002362      NA          .053139           .068177             .068177            .096666              560           456
1.54          215                1                  0    1        256       0         1         0         5         0         0         22000            40960       0           0           0.014777     NA          0.327001          0.459654            0.459653           0.60                 482           77
0.02          3                  1                  0    1        256       0         1         0         5         0         0         22000            40960       0           1           .002658      NA          .055669           .068820             .068819            .096666              560           492
1.45          215                1                  0    1        256       0         1         0         5         0         0         21000            40960       0           0           0.015026     NA          0.321438          0.444065            0.444064           0.59                 482           78
0.02          3                  1                  0    1        256       0         1         0         5         0         0         21000            40960       0           1           .002278      NA          .051671           .067879             .067879            .096666              560           446
1.47          216                1                  0    1        256       0         1         0         5         0         0         20000            40960       0           0           0.015130     NA          0.311011          0.419766            0.419766           0.57                 482           79
0.01          3                  1                  0    1        256       0         1         0         5         0         0         20000            40960       0           1           .002341      NA          .053510           .069364             .069364            .100000              560           449
1.47          216                1                  0    1        256       0         1         0         5         0         0         19000            40960       0           0           0.016085     NA          0.358554          0.477298            0.477297           0.63                 482           80
0.02          3                  1                  0    1        256       0         1         0         5         0         0         19000            40960       0           1           .002576      NA          .052304           .066603             .066603            .095000              560           465
1.34          215                1                  0    1        256       0         1         0         5         0         0         18000            40960       0           0           0.014573     NA          0.281061          0.418639            0.418638           0.56                 482           75
0.02          3                  1                  0    1        256       0         1         0         5         0         0         18000            40960       0           1           .002762      NA          .054115           .067887             .067887            .095000              560           486
1.48          215                1                  0    1        256       0         1         0         5         0         0         17000            40960       0           0           0.015267     NA          0.296604          0.434575            0.434574           0.57                 482           75
0.01          3                  1                  0    1        256       0         1         0         5         0         0         17000            40960       0           1           .002511      NA          .056693           .067958             .067958            .098333              560           479
1.47          216                1                  0    1        256       0         1         0         5         0         0         16000            40960       0           0           0.014565     NA          0.333601          0.411430            0.411429           0.58                 482           82
0.02          3                  1                  0    1        256       0         1         0         5         0         0         16000            40960       0           1           .002468      NA          .057481           .068070             .068070            .096666              560           496
1.68          214                1                  0    1        256       0         1         0         5         0         0         15000            40960       0           0           0.015435     NA          0.356608          0.472007            0.472006           0.62                 482           80
0.02          3                  1                  0    1        256       0         1         0         5         0         0         15000            40960       0           1           .002624      NA          .053214           .067225             .067225            .096666              560           472
1.37          216                1                  0    1        256       0         1         0         5         0         0         14000            40960       0           0           0.014895     NA          0.307293          0.421720            0.421719           0.57                 482           76
0.02          3                  1                  0    1        256       0         1         0         5         0         0         14000            40960       0           1           .002554      NA          .054159           .068153             .068153            .096666              560           472
1.49          216                1                  0    1        256       0         1         0         5         0         0         13000            40960       0           0           0.014310     NA          0.348792          0.467880            0.467879           0.62                 482           79
0.02          3                  1                  0    1        256       0         1         0         5         0         0         13000            40960       0           1           .002484      NA          .054625           .068592             .068592            .095000              560           486
1.48          215                1                  0    1        256       0         1         0         5         0         0         12000            40960       0           0           0.016127     NA          0.280091          0.424860            0.424859           0.58                 482           70
0.02          3                  1                  0    1        256       0         1         0         5         0         0         12000            40960       0           1           .002275      NA          .053597           .067565             .067565            .093333              560           484
1.56          215                1                  0    1        256       0         1         0         5         0         0         11000            40960       0           0           0.015661     NA          0.292768          0.417980            0.417979           0.57                 482           77
0.02          3                  1                  0    1        256       0         1         0         5         0         0         11000            40960       0           1           .002503      NA          .057362           .069071             .069071            .096666              560           492
1.77          216                1                  0    1        256       0         1         0         5         0         0         10000            40960       0           0           0.014234     NA          0.306420          0.438982            0.438981           0.59                 482           75
0.02          3                  1                  0    1        256       0         1         0         5         0         0         10000            40960       0           1           .002658      NA          .058375           .071353             .071353            .096666              560           503
1.86          216                1                  0    1        256       0         1         0         5         0         0         9000             40960       0           0           0.014911     NA          0.303679          0.420418            0.420417           0.57                 482           76
0.02          3                  1                  0    1        256       0         1         0         5         0         0         9000             40960       0           1           .002664      NA          .056405           .073311             .073311            .100000              560           477
1.65          215                1                  0    1        256       0         1         0         5         0         0         8000             40960       0           0           0.015428     NA          0.330868          0.458883            0.458882           0.61                 482           78
0.02          3                  1                  0    1        256       0         1         0         5         0         0         8000             40960       0           1           .002397      NA          .053603           .071932             .071932            .100000              560           448
1.41          215                1                  0    1        256       0         1         0         6         0         0         25000            40960       0           0           0.008814     NA          0.177521          0.154158            0.154157           0.30                 323           100
0.02          3                  1                  0    1        256       0         1         0         6         0         0         25000            40960       0           1           .000823      NA          .020290           .024077             .024077            .048333              323           524
1.66          215                1                  0    1        256       0         1         0         6         0         0         24000            40960       0           0           0.008784     NA          0.181049          0.171202            0.171201           0.32                 323           101
0.01          3                  1                  0    1        256       0         1         0         6         0         0         24000            40960       0           1           .000746      NA          .019881           .024740             .024740            .048333              323           488
1.40          214                1                  0    1        256       0         1         0         6         0         0         23000            40960       0           0           0.008538     NA          0.176531          0.147538            0.147537           0.29                 323           108
0.02          3                  1                  0    1        256       0         1         0         6         0         0         23000            40960       0           1           .000724      NA          .019892           .023546             .023546            .048333              323           495
1.48          215                1                  0    1        256       0         1         0         6         0         0         22000            40960       0           0           0.007652     NA          0.182758          0.166028            0.166027           0.31                 323           103
0.01          3                  1                  0    1        256       0         1         0         6         0         0         22000            40960       0           1           .000720      NA          .020226           .024201             .024201            .050000              323           472
1.43          213                1                  0    1        256       0         1         0         6         0         0         21000            40960       0           0           0.004400     NA          0.140101          0.132099            0.132099           0.25                 323           94
0.02          3                  1                  0    1        256       0         1         0         6         0         0         21000            40960       0           1           .000781      NA          .019965           .024698             .024698            .048333              323           493
1.63          215                1                  0    1        256       0         1         0         6         0         0         20000            40960       0           0           0.007493     NA          0.193277          0.168908            0.168907           0.31                 323           106
0.02          3                  1                  0    1        256       0         1         0         6         0         0         20000            40960       0           1           .000757      NA          .020745           .024375             .024374            .050000              323           496
1.44          214                1                  0    1        256       0         1         0         6         0         0         19000            40960       0           0           0.008600     NA          0.213954          0.175104            0.175103           0.32                 323           107
0.02          3                  1                  0    1        256       0         1         0         6         0         0         19000            40960       0           1           .000658      NA          .021182           .024353             .024353            .050000              323           503
1.61          213                1                  0    1        256       0         1         0         6         0         0         18000            40960       0           0           0.007452     NA          0.212997          0.176410            0.176409           0.32                 323           104
0.02          3                  1                  0    1        256       0         1         0         6         0         0         18000            40960       0           1           .000684      NA          .020593           .024130             .024130            .048333              323           506
1.43          215                1                  0    1        256       0         1         0         6         0         0         17000            40960       0           0           0.008669     NA          0.168269          0.164764            0.164763           0.31                 323           94
0.02          3                  1                  0    1        256       0         1         0         6         0         0         17000            40960       0           1           .000869      NA          .019146           .024698             .024698            .048333              323           482
1.42          215                1                  0    1        256       0         1         0         6         0         0         16000            40960       0           0           0.007842     NA          0.196196          0.170424            0.170423           0.31                 323           106
0.02          3                  1                  0    1        256       0         1         0         6         0         0         16000            40960       0           1           .000794      NA          .020282           .024700             .024700            .050000              323           487
1.76          215                1                  0    1        256       0         1         0         6         0         0         15000            40960       0           0           0.008787     NA          0.178389          0.166824            0.166823           0.31                 323           102
0.01          3                  1                  0    1        256       0         1         0         6         0         0         15000            40960       0           1           .000792      NA          .021322           .024556             .024556            .051666              323           496
1.43          213                1                  0    1        256       0         1         0         6         0         0         14000            40960       0           0           0.008786     NA          0.181552          0.172131            0.172130           0.32                 323           102
