program  c.domain  adv.model      protocol          partysize  comp.time(s)  comp.peakRAM(MiB)  bin.filesize(MiB)  comp.P0intin  comp.P1intin  comp.P2intin  comp.P0bitin  comp.P1bitin  compP2bitin  comp.intbits  comp.inttriples  comp.bittriples  comp.vmrounds  input_size  runtime_internal(s)  runtime_external(s)  peakRAM(MiB)  jobCPU(%)  P0commRounds  P0dataSent(MB)  ALLdataSent(MB)  Tx(MB)    Tx(rounds)  Tx(s)        Rx(MB)    Rx(rounds)  Rx(s)        Brcasting(MB)  Brcasting(rounds)  Brcasting(s)  TxRx(MB)  TxRx(rounds)  TxRx(s)    Passing(MB)  Passing(rounds)  Passing(s)  Part.Brcasting(MB)  Part.Brcasting(rounds)  Part.Brcasting(s)  Ex(MB)  Ex(rounds)  Ex(s)  Ex1to1(MB)  Ex1to1(rounds)  Ex1to1(s)  Rx1to1(MB)  Rx1to1(rounds)  Rx1to1(s)  Tx1to1(MB)  Tx1to1(rounds)  Tx1to1(s)  Txtoall(MB)  Txtoall(rounds)  Txtoall(s)
31       BINARY    semihonest     ccd               3          0.16          22                 1                  NA            NA            NA            256           64            NA           NA            NA               1036             206            4           0.0119701            0.05                 12            62         NA            0.002648        NA               NA        NA          NA           NA        NA          NA           NA             NA                 NA            0.002584  105           0.010471   NA           NA               NA          6.4e-05             1                       0.000241278        NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
31       BINARY    semihonest     ccd               3          0.19          22                 1                  NA            NA            NA            384           64            NA           NA            NA               1554             308            6           0.0160133            0.05                 12            77         NA            0.00394         NA               NA        NA          NA           NA        NA          NA           NA             NA                 NA            0.003876  157           0.0141669  NA           NA               NA          6.4e-05             1                       0.00028107         NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
31       BINARY    semihonest     ccd               3          0.17          23                 1                  NA            NA            NA            512           64            NA           NA            NA               2072             410            8           0.0232243            0.07                 12            63         NA            0.005232        NA               NA        NA          NA           NA        NA          NA           NA             NA                 NA            0.005168  209           0.0212679  NA           NA               NA          6.4e-05             1                       0.000305971        NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
31       BINARY    semihonest     ccd               3          0.22          23                 1                  NA            NA            NA            640           64            NA           NA            NA               2590             512            10          0.029328             0.08                 12            66         NA            0.006524        NA               NA        NA          NA           NA        NA          NA           NA             NA                 NA            0.00646   261           0.0271505  NA           NA               NA          6.4e-05             1                       0.000307221        NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
31       BINARY    semihonest     ccd               3          0.24          24                 1                  NA            NA            NA            768           64            NA           NA            NA               3108             614            12          0.0352469            0.08                 10            73         NA            0.007816        NA               NA        NA          NA           NA        NA          NA           NA             NA                 NA            0.007752  313           0.0327517  NA           NA               NA          6.4e-05             1                       0.000322782        NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
31       BINARY    semihonest     ccd               3          0.25          25                 1                  NA            NA            NA            896           64            NA           NA            NA               3626             716            14          0.0360885            0.08                 10            70         NA            0.009108        NA               NA        NA          NA           NA        NA          NA           NA             NA                 NA            0.009044  365           0.0340343  NA           NA               NA          6.4e-05             1                       0.000330332        NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
31       BINARY    semihonest     replicated-bin    3          0.16          22                 1                  NA            NA            NA            256           64            NA           NA            NA               1036             206            4           0.0100069            0.05                 11            56         NA            0.001348        NA               4.8e-05   3           0.00893354   4.8e-05   3           0.00913888   NA             NA                 NA            NA        NA            NA         0.0013       106              0.00817483  NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
31       BINARY    semihonest     replicated-bin    3          0.19          22                 1                  NA            NA            NA            384           64            NA           NA            NA               1554             308            6           0.0136107            0.06                 11            54         NA            0.001994        NA               4.8e-05   3           0.0126528    4.8e-05   3           0.0127096    NA             NA                 NA            NA        NA            NA         0.001946     158              0.011486    NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
31       BINARY    semihonest     replicated-bin    3          0.17          23                 1                  NA            NA            NA            512           64            NA           NA            NA               2072             410            8           0.0161327            0.05                 11            52         NA            0.00264         NA               4.8e-05   3           0.0152347    4.8e-05   3           0.0156265    NA             NA                 NA            NA        NA            NA         0.002592     210              0.0142713   NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
31       BINARY    semihonest     replicated-bin    3          0.22          23                 1                  NA            NA            NA            640           64            NA           NA            NA               2590             512            10          0.0192024            0.06                 9             57         NA            0.003286        NA               4.8e-05   3           0.0179263    4.8e-05   3           0.0188973    NA             NA                 NA            NA        NA            NA         0.003238     262              0.0168346   NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
31       BINARY    semihonest     replicated-bin    3          0.24          24                 1                  NA            NA            NA            768           64            NA           NA            NA               3108             614            12          0.022114             0.06                 11            62         NA            0.003932        NA               4.8e-05   3           0.0211118    4.8e-05   3           0.0215758    NA             NA                 NA            NA        NA            NA         0.003884     314              0.0198393   NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
31       BINARY    semihonest     replicated-bin    3          0.25          25                 1                  NA            NA            NA            896           64            NA           NA            NA               3626             716            14          0.0313343            0.07                 9             61         NA            0.004578        NA               4.8e-05   3           0.030098     4.8e-05   3           0.0309532    NA             NA                 NA            NA        NA            NA         0.00453      366              0.0287062   NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
31       BINARY    semidishonest  yao               2          0.16          22                 1                  NA            NA            NA            256           64            NA           NA            NA               1036             206            4           0.0138168            0.03                 13            64         NA            0.033216        NA               0.033216  4           0.000230508  8e-06     1           0.000491128  NA             NA                 NA            NA        NA            NA         NA           NA               NA          NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
31       BINARY    semidishonest  yao               2          0.19          22                 1                  NA            NA            NA            384           64            NA           NA            NA               1554             308            6           0.0136309            0.03                 13            68         NA            0.049792        NA               0.049792  4           0.000232428  8e-06     1           0.000410845  NA             NA                 NA            NA        NA            NA         NA           NA               NA          NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
31       BINARY    semidishonest  yao               2          0.17          23                 1                  NA            NA            NA            512           64            NA           NA            NA               2072             410            8           0.014677             0.03                 11            68         NA            0.066368        NA               0.066368  4           0.000233459  8e-06     1           0.000699664  NA             NA                 NA            NA        NA            NA         NA           NA               NA          NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
31       BINARY    semidishonest  yao               2          0.22          23                 1                  NA            NA            NA            640           64            NA           NA            NA               2590             512            10          0.0144449            0.03                 13            73         NA            0.082944        NA               0.082944  4           0.000192216  8e-06     1           0.000737415  NA             NA                 NA            NA        NA            NA         NA           NA               NA          NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
31       BINARY    semidishonest  yao               2          0.24          24                 1                  NA            NA            NA            768           64            NA           NA            NA               3108             614            12          0.0140876            0.03                 13            70         NA            0.09952         NA               0.09952   4           0.000239318  8e-06     1           0.000904191  NA             NA                 NA            NA        NA            NA         NA           NA               NA          NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
31       BINARY    semidishonest  yao               2          0.25          25                 1                  NA            NA            NA            896           64            NA           NA            NA               3626             716            14          0.00750898           0.02                 13            80         NA            0.116096        NA               0.116096  4           0.000175306  8e-06     1           0.000834179  NA             NA                 NA            NA        NA            NA         NA           NA               NA          NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
31       BINARY    semidishonest  yaoO              2          0.16          22                 1                  NA            NA            NA            256           64            NA           NA            NA               1036             206            4           0.00377247           0.03                 12            83         NA            0               NA               NA        NA          NA           0.033216  2           0.010997     NA             NA                 NA            NA        NA            NA         NA           NA               NA          NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
31       BINARY    semidishonest  yaoO              2          0.19          22                 1                  NA            NA            NA            384           64            NA           NA            NA               1554             308            6           0.00316418           0.03                 12            84         NA            0               NA               NA        NA          NA           0.049792  2           0.0111758    NA             NA                 NA            NA        NA            NA         NA           NA               NA          NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
31       BINARY    semidishonest  yaoO              2          0.17          23                 1                  NA            NA            NA            512           64            NA           NA            NA               2072             410            8           0.00371112           0.03                 12            81         NA            0               NA               NA        NA          NA           0.066368  2           0.0114635    NA             NA                 NA            NA        NA            NA         NA           NA               NA          NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
31       BINARY    semidishonest  yaoO              2          0.22          23                 1                  NA            NA            NA            640           64            NA           NA            NA               2590             512            10          0.00381746           0.03                 12            80         NA            0               NA               NA        NA          NA           0.082944  2           0.0112495    NA             NA                 NA            NA        NA            NA         NA           NA               NA          NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
31       BINARY    semidishonest  yaoO              2          0.24          24                 1                  NA            NA            NA            768           64            NA           NA            NA               3108             614            12          0.00333166           0.03                 12            73         NA            0               NA               NA        NA          NA           0.09952   2           0.00786196   NA             NA                 NA            NA        NA            NA         NA           NA               NA          NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
31       BINARY    semidishonest  yaoO              2          0.25          25                 1                  NA            NA            NA            896           64            NA           NA            NA               3626             716            14          0.00329895           0.03                 12            82         NA            0               NA               NA        NA          NA           0.116096  2           0.0110983    NA             NA                 NA            NA        NA            NA         NA           NA               NA          NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
