program;c.domain;adv.model;protocol;partysize;comp.time(s);comp.peakRAM(MiB);bin.filesize(MiB);input_size;runtime_internal(s);runtime_external(s);peakRAM(MiB);jobCPU(%);P0commRounds;P0dataSent(MB);ALLdataSent(MB)
31;FIELD;semihonest;shamir;3;0.16;30;1;4;0.0174604;0.09;17;59;~38;0.648352;1.62459
31;FIELD;semihonest;shamir;3;0.11;18;1;6;0.0203206;0.10;15;54;~54;0.652512;1.63685
31;FIELD;semihonest;shamir;3;0.11;18;1;8;0.0224867;0.11;15;54;~70;0.656672;1.6491
31;FIELD;semihonest;shamir;3;0.10;18;1;10;0.0277735;0.11;16;51;~86;0.660832;1.66136
31;FIELD;semihonest;shamir;3;0.11;18;1;12;0.0375255;0.12;18;50;~102;0.664992;1.67362
31;FIELD;semihonest;shamir;3;0.11;18;1;14;0.0339747;0.11;17;54;~118;0.669152;1.68587
31;FIELD;malhonest;malicious-shamir;3;0.16;30;1;4;0.0832577;0.16;21;77;~48;3.53669;10.2898
31;FIELD;malhonest;malicious-shamir;3;0.11;18;1;6;0.084185;0.16;23;73;~62;3.54488;10.3143
31;FIELD;malhonest;malicious-shamir;3;0.11;18;1;8;0.0879397;0.16;23;71;~76;3.55307;10.3387
31;FIELD;malhonest;malicious-shamir;3;0.10;18;1;10;0.088306;0.17;24;70;~90;3.56126;10.3632
31;FIELD;malhonest;malicious-shamir;3;0.11;18;1;12;0.0935436;0.16;25;76;~104;3.56946;10.3876
31;FIELD;malhonest;malicious-shamir;3;0.11;18;1;14;0.0985907;0.18;23;71;~118;3.57765;10.4121
31;RING;semihonest;replicated-ring;3;0.09;17;1;4;0.0223123;0.10;15;48;~113;0.401588;0.96394
31;RING;semihonest;replicated-ring;3;0.09;17;1;6;0.0166783;0.10;17;51;~129;0.401762;0.96443
31;RING;semihonest;replicated-ring;3;0.09;17;1;8;0.0210434;0.10;17;51;~145;0.401936;0.96492
31;RING;semihonest;replicated-ring;3;0.09;17;1;10;0.0186902;0.09;15;50;~161;0.40211;0.96541
31;RING;semihonest;replicated-ring;3;0.09;17;1;12;0.0205181;0.10;13;54;~177;0.402284;0.9659
31;RING;semihonest;replicated-ring;3;0.09;17;1;14;0.0211706;0.10;15;51;~193;0.402458;0.96639
31;BINARY;semihonest;ccd;3;0.16;22;1;4;0.0119701;0.05;12;62;NA;0.002648;NA
31;BINARY;semihonest;ccd;3;0.19;22;1;6;0.0160133;0.05;12;77;NA;0.00394;NA
31;BINARY;semihonest;ccd;3;0.17;23;1;8;0.0232243;0.07;12;63;NA;0.005232;NA
31;BINARY;semihonest;ccd;3;0.22;23;1;10;0.029328;0.08;12;66;NA;0.006524;NA
31;BINARY;semihonest;ccd;3;0.24;24;1;12;0.0352469;0.08;10;73;NA;0.007816;NA
31;BINARY;semihonest;ccd;3;0.25;25;1;14;0.0360885;0.08;10;70;NA;0.009108;NA
31;BINARY;semihonest;replicated-bin;3;0.16;22;1;4;0.0100069;0.05;11;56;NA;0.001348;NA
31;BINARY;semihonest;replicated-bin;3;0.19;22;1;6;0.0136107;0.06;11;54;NA;0.001994;NA
31;BINARY;semihonest;replicated-bin;3;0.17;23;1;8;0.0161327;0.05;11;52;NA;0.00264;NA
31;BINARY;semihonest;replicated-bin;3;0.22;23;1;10;0.0192024;0.06;9;57;NA;0.003286;NA
31;BINARY;semihonest;replicated-bin;3;0.24;24;1;12;0.022114;0.06;11;62;NA;0.003932;NA
31;BINARY;semihonest;replicated-bin;3;0.25;25;1;14;0.0313343;0.07;9;61;NA;0.004578;NA
31;BINARY;semidishonest;yao;2;0.16;22;1;4;0.0138168;0.03;13;64;NA;0.033216;NA
31;BINARY;semidishonest;yao;2;0.19;22;1;6;0.0136309;0.03;13;68;NA;0.049792;NA
31;BINARY;semidishonest;yao;2;0.17;23;1;8;0.014677;0.03;11;68;NA;0.066368;NA
31;BINARY;semidishonest;yao;2;0.22;23;1;10;0.0144449;0.03;13;73;NA;0.082944;NA
31;BINARY;semidishonest;yao;2;0.24;24;1;12;0.0140876;0.03;13;70;NA;0.09952;NA
31;BINARY;semidishonest;yao;2;0.25;25;1;14;0.00750898;0.02;13;80;NA;0.116096;NA
31;BINARY;semidishonest;yaoO;2;0.16;22;1;4;0.00377247;0.03;12;83;NA;0;NA
31;BINARY;semidishonest;yaoO;2;0.19;22;1;6;0.00316418;0.03;12;84;NA;0;NA
31;BINARY;semidishonest;yaoO;2;0.17;23;1;8;0.00371112;0.03;12;81;NA;0;NA
31;BINARY;semidishonest;yaoO;2;0.22;23;1;10;0.00381746;0.03;12;80;NA;0;NA
31;BINARY;semidishonest;yaoO;2;0.24;24;1;12;0.00333166;0.03;12;73;NA;0;NA
31;BINARY;semidishonest;yaoO;2;0.25;25;1;14;0.00329895;0.03;12;82;NA;0;NA
