comp.time(s);comp.peakRAM(MiB);bin.filesize(MiB);ssl;threads;datatype;function;optshare;packbool;protocol;rxbuffer;txbuffer;bandwidths(Mbs);input_size;preprocess;splitroles;inittime(s);preproc(s);runtime_clock(s);runtime_getTime(s);runtime_chrono(s);runtime_external(s);peakRAM(MiB);jobCPU(%)
1.60;217;1;0;20;512;0;1;0;2;0;0;14000;81920;0;0;.002001;NA;.103428;.318328;.318328;.445500;2553;582
1.59;216;1;0;20;512;0;1;0;2;0;0;13500;81920;0;0;.001917;NA;.102171;.337132;.337132;.460500;2553;557
1.50;216;1;0;20;512;0;1;0;2;0;0;13000;81920;0;0;.002231;NA;.105830;.357404;.357404;.476500;2553;559
1.52;216;1;0;20;512;0;1;0;2;0;0;12500;81920;0;0;.002219;NA;.104947;.381618;.381618;.494500;2553;535
1.63;217;1;0;20;512;0;1;0;2;0;0;12000;81920;0;0;.002296;NA;.105698;.395551;.395551;.512000;2553;520
1.70;216;1;0;20;512;0;1;0;2;0;0;11500;81920;0;0;.002300;NA;.105624;.392630;.392630;.527500;2553;505
1.52;217;1;0;20;512;0;1;0;2;0;0;11000;81920;0;0;.002258;NA;.106064;.409998;.409997;.566000;2553;472
1.69;216;1;0;20;512;0;1;0;2;0;0;10500;81920;0;0;.002331;NA;.106738;.437915;.437915;.580000;2553;464
1.58;215;1;0;20;512;0;1;0;2;0;0;10000;81920;0;0;.002194;NA;.106340;.423854;.423854;.592500;2553;450
1.67;218;1;0;20;512;0;1;0;2;0;0;9500;81920;0;0;.002331;NA;.104614;.455550;.455550;.631000;2553;420
1.51;215;1;0;20;512;0;1;0;2;0;0;9000;81920;0;0;.002168;NA;.107308;.466764;.466764;.651000;2553;413
1.69;218;1;0;20;512;0;1;0;2;0;0;8500;81920;0;0;.002245;NA;.106169;.494939;.494939;.693000;2553;386
1.69;217;1;0;20;512;0;1;0;2;0;0;8000;81920;0;0;.002323;NA;.106916;.565690;.565690;.734000;2553;366
1.46;215;1;0;20;512;0;1;0;3;0;0;25000;81920;0;0;.001375;NA;.059642;.248864;.248864;.314000;1597;544
1.68;215;1;0;20;512;0;1;0;3;0;0;24500;81920;0;0;.001526;NA;.060289;.227423;.227423;.315500;1598;550
1.58;215;1;0;20;512;0;1;0;3;0;0;24000;81920;0;0;.001340;NA;.060053;.241897;.241896;.322500;1598;528
1.67;216;1;0;20;512;0;1;0;3;0;0;23500;81920;0;0;.001430;NA;.059872;.234579;.234579;.321500;1598;534
1.64;217;1;0;20;512;0;1;0;3;0;0;23000;81920;0;0;.001415;NA;.060141;.262217;.262217;.339500;1598;507
1.51;216;1;0;20;512;0;1;0;3;0;0;22500;81920;0;0;.001482;NA;.059629;.256974;.256974;.338000;1598;506
1.62;215;1;0;20;512;0;1;0;3;0;0;22000;81920;0;0;.001487;NA;.059068;.263411;.263411;.345000;1598;495
1.59;215;1;0;20;512;0;1;0;3;0;0;21500;81920;0;0;.001502;NA;.059832;.256721;.256720;.351000;1598;491
1.70;216;1;0;20;512;0;1;0;3;0;0;21000;81920;0;0;.001258;NA;.059273;.269678;.269678;.366500;1598;461
1.55;216;1;0;20;512;0;1;0;3;0;0;20500;81920;0;0;.001413;NA;.059014;.266483;.266483;.364500;1598;464
1.46;216;1;0;20;512;0;1;0;3;0;0;20000;81920;0;0;.001524;NA;.059321;.272411;.272411;.367000;1598;468
1.50;217;1;0;20;512;0;1;0;3;0;0;19500;81920;0;0;.001501;NA;.059121;.280430;.280430;.381500;1598;447
1.46;215;1;0;20;512;0;1;0;3;0;0;19000;81920;0;0;.001458;NA;.059241;.294140;.294140;.384000;1598;444
1.44;216;1;0;20;512;0;1;0;3;0;0;18500;81920;0;0;.001330;NA;.059035;.288187;.288187;.389500;1598;433
1.65;216;1;0;20;512;0;1;0;3;0;0;18000;81920;0;0;.001365;NA;.058452;.301519;.301519;.408500;1597;409
1.34;215;1;0;20;512;0;1;0;3;0;0;17500;81920;0;0;.001458;NA;.058601;.316622;.316622;.417500;1598;405
1.64;217;1;0;20;512;0;1;0;3;0;0;17000;81920;0;0;.001509;NA;.058544;.309556;.309556;.418000;1598;406
1.49;216;1;0;20;512;0;1;0;3;0;0;16500;81920;0;0;.001453;NA;.058586;.321971;.321971;.427500;1598;397
1.51;216;1;0;20;512;0;1;0;3;0;0;16000;81920;0;0;.001433;NA;.058066;.316737;.316737;.444500;1598;379
1.45;216;1;0;20;512;0;1;0;3;0;0;15500;81920;0;0;.001415;NA;.058451;.354222;.354221;.452500;1598;372
1.72;217;1;0;20;512;0;1;0;3;0;0;15000;81920;0;0;.001440;NA;.058562;.372023;.372023;.474000;1598;356
1.39;216;1;0;20;512;0;1;0;3;0;0;14500;81920;0;0;.001462;NA;.058416;.321781;.321781;.474500;1598;357
1.65;215;1;0;20;512;0;1;0;3;0;0;14000;81920;0;0;.001423;NA;.057910;.370366;.370366;.495500;1598;338
1.65;215;1;0;20;512;0;1;0;3;0;0;13500;81920;0;0;.001463;NA;.058393;.391350;.391350;.519000;1598;325
1.51;216;1;0;20;512;0;1;0;3;0;0;13000;81920;0;0;.001463;NA;.057943;.370602;.370602;.521500;1598;321
1.48;215;1;0;20;512;0;1;0;3;0;0;12500;81920;0;0;.001528;NA;.058513;.402789;.402789;.542500;1598;314
1.67;216;1;0;20;512;0;1;0;3;0;0;12000;81920;0;0;.001428;NA;.058294;.395840;.395840;.565000;1598;298
1.68;215;1;0;20;512;0;1;0;3;0;0;11500;81920;0;0;.001417;NA;.058905;.413666;.413666;.573500;1598;297
1.62;216;1;0;20;512;0;1;0;3;0;0;11000;81920;0;0;.001398;NA;.058404;.448499;.448498;.619500;1598;271
1.43;216;1;0;20;512;0;1;0;3;0;0;10500;81920;0;0;.001420;NA;.057507;.463704;.463704;.629500;1598;265
1.76;216;1;0;20;512;0;1;0;3;0;0;10000;81920;0;0;.001463;NA;.057584;.440543;.440543;.653500;1598;256
1.64;215;1;0;20;512;0;1;0;3;0;0;9500;81920;0;0;.001489;NA;.057704;.461392;.461392;.662000;1598;253
1.47;216;1;0;20;512;0;1;0;3;0;0;9000;81920;0;0;.001330;NA;.057933;.471381;.471381;.696500;1598;239
1.49;216;1;0;20;512;0;1;0;3;0;0;8500;81920;0;0;.001479;NA;.058080;.515130;.515130;.742500;1598;227
1.52;216;1;0;20;512;0;1;0;3;0;0;8000;81920;0;0;.001418;NA;.057694;.541406;.541406;.769000;1598;217
1.47;216;1;0;20;512;0;1;0;4;0;0;25000;81920;0;0;.001314;NA;.059114;.213371;.213371;.288000;1593;592
1.64;215;1;0;20;512;0;1;0;4;0;0;24500;81920;0;0;.001250;NA;.059528;.216646;.216646;.287000;1593;592
1.51;216;1;0;20;512;0;1;0;4;0;0;24000;81920;0;0;.001316;NA;.059086;.215618;.215618;.280500;1593;605
1.45;216;1;0;20;512;0;1;0;4;0;0;23500;81920;0;0;.001362;NA;.058568;.223969;.223969;.284000;1593;597
1.60;216;1;0;20;512;0;1;0;4;0;0;23000;81920;0;0;.001277;NA;.058898;.232034;.232034;.292500;1593;578
1.65;216;1;0;20;512;0;1;0;4;0;0;22500;81920;0;0;.001373;NA;.058746;.235151;.235151;.297000;1593;573
1.65;216;1;0;20;512;0;1;0;4;0;0;22000;81920;0;0;.001392;NA;.058791;.242047;.242047;.307000;1592;554
1.61;216;1;0;20;512;0;1;0;4;0;0;21500;81920;0;0;.001277;NA;.058278;.242126;.242126;.309500;1593;542
1.46;215;1;0;20;512;0;1;0;4;0;0;21000;81920;0;0;.001373;NA;.058631;.255548;.255548;.313000;1593;543
1.53;215;1;0;20;512;0;1;0;4;0;0;20500;81920;0;0;.001388;NA;.058654;.256863;.256863;.320500;1593;532
1.95;215;1;0;20;512;0;1;0;4;0;0;20000;81920;0;0;.001379;NA;.058864;.268365;.268364;.325500;1593;523
1.57;219;1;0;20;512;0;1;0;4;0;0;19500;81920;0;0;.001258;NA;.058130;.263452;.263452;.332500;1593;503
1.49;219;1;0;20;512;0;1;0;4;0;0;19000;81920;0;0;.001308;NA;.058173;.268942;.268942;.338000;1592;499
1.73;216;1;0;20;512;0;1;0;4;0;0;18500;81920;0;0;.001214;NA;.058069;.276921;.276921;.343000;1593;485
1.69;216;1;0;20;512;0;1;0;4;0;0;18000;81920;0;0;.001396;NA;.057779;.293121;.293121;.358000;1593;471
1.64;215;1;0;20;512;0;1;0;4;0;0;17500;81920;0;0;.001303;NA;.056873;.276631;.276631;.360500;1593;460
1.66;216;1;0;20;512;0;1;0;4;0;0;17000;81920;0;0;.001281;NA;.057369;.302194;.302194;.369000;1593;451
1.47;216;1;0;20;512;0;1;0;4;0;0;16500;81920;0;0;.001336;NA;.057658;.281199;.281199;.381000;1593;439
2.42;215;1;0;20;512;0;1;0;4;0;0;16000;81920;0;0;.001349;NA;.057206;.314333;.314332;.389500;1593;428
1.83;215;1;0;20;512;0;1;0;4;0;0;15500;81920;0;0;.001404;NA;.057713;.324680;.324680;.403500;1593;417
1.51;215;1;0;20;512;0;1;0;4;0;0;15000;81920;0;0;.001269;NA;.057225;.297323;.297323;.414500;1593;400
1.38;216;1;0;20;512;0;1;0;4;0;0;14500;81920;0;0;.001373;NA;.057143;.319858;.319858;.427000;1593;390
1.66;215;1;0;20;512;0;1;0;4;0;0;14000;81920;0;0;.001287;NA;.057504;.310308;.310308;.446500;1593;373
1.50;216;1;0;20;512;0;1;0;4;0;0;13500;81920;0;0;.001316;NA;.057293;.332321;.332321;.456500;1593;364
1.51;215;1;0;20;512;0;1;0;4;0;0;13000;81920;0;0;.001305;NA;.056995;.344616;.344616;.468500;1593;353
1.50;217;1;0;20;512;0;1;0;4;0;0;12500;81920;0;0;.001320;NA;.057160;.367785;.367785;.486500;1592;342
1.67;216;1;0;20;512;0;1;0;4;0;0;12000;81920;0;0;.001341;NA;.057527;.349920;.349920;.501000;1593;335
1.63;216;1;0;20;512;0;1;0;4;0;0;11500;81920;0;0;.001290;NA;.057369;.370986;.370986;.523000;1593;317
1.66;215;1;0;20;512;0;1;0;4;0;0;11000;81920;0;0;.001401;NA;.057221;.385007;.385007;.543000;1593;308
1.56;215;1;0;20;512;0;1;0;4;0;0;10500;81920;0;0;.001325;NA;.057563;.409558;.409558;.571000;1593;292
1.66;215;1;0;20;512;0;1;0;4;0;0;10000;81920;0;0;.001291;NA;.057742;.413228;.413227;.589500;1592;283
1.52;216;1;0;20;512;0;1;0;4;0;0;9500;81920;0;0;.001306;NA;.057289;.440031;.440031;.619000;1593;268
1.46;216;1;0;20;512;0;1;0;4;0;0;9000;81920;0;0;.001197;NA;.057007;.483230;.483230;.659000;1593;249
1.45;217;1;0;20;512;0;1;0;4;0;0;8500;81920;0;0;.001258;NA;.057744;.520279;.520279;.690500;1593;242
1.48;215;1;0;20;512;0;1;0;4;0;0;8000;81920;0;0;.001293;NA;.057198;.522253;.522253;.721500;1593;231
1.47;215;1;0;20;512;0;1;0;5;0;0;25000;81920;0;0;.001399;NA;.080902;.220696;.220696;.305000;1918;699
1.36;215;1;0;20;512;0;1;0;5;0;0;24500;81920;0;0;.001279;NA;.080459;.221806;.221805;.307500;1918;683
1.47;216;1;0;20;512;0;1;0;5;0;0;24000;81920;0;0;.001389;NA;.080968;.225682;.225682;.312000;1921;681
1.64;216;1;0;20;512;0;1;0;5;0;0;23500;81920;0;0;.001479;NA;.080989;.230983;.230983;.314000;1918;683
1.75;216;1;0;20;512;0;1;0;5;0;0;23000;81920;0;0;.001318;NA;.080401;.243796;.243796;.327000;1918;645
1.50;216;1;0;20;512;0;1;0;5;0;0;22500;81920;0;0;.001424;NA;.080845;.246812;.246812;.334500;1918;638
1.55;217;1;0;20;512;0;1;0;5;0;0;22000;81920;0;0;.001348;NA;.080237;.259253;.259253;.340500;1918;621
1.48;215;1;0;20;512;0;1;0;5;0;0;21500;81920;0;0;.001406;NA;.079966;.260680;.260680;.351000;1918;603
1.63;216;1;0;20;512;0;1;0;5;0;0;21000;81920;0;0;.001443;NA;.079712;.252182;.252182;.346500;1918;611
1.74;216;1;0;20;512;0;1;0;5;0;0;20500;81920;0;0;.001432;NA;.079751;.265672;.265672;.354500;1918;597
1.85;215;1;0;20;512;0;1;0;5;0;0;20000;81920;0;0;.001492;NA;.080104;.281221;.281221;.369500;1917;575
1.64;215;1;0;20;512;0;1;0;5;0;0;19500;81920;0;0;.001499;NA;.079017;.285989;.285989;.378000;1918;557
1.47;216;1;0;20;512;0;1;0;5;0;0;19000;81920;0;0;.001388;NA;.079437;.306232;.306232;.391000;1918;536
1.67;217;1;0;20;512;0;1;0;5;0;0;18500;81920;0;0;.001465;NA;.079602;.295116;.295115;.391500;1918;540
1.65;215;1;0;20;512;0;1;0;5;0;0;18000;81920;0;0;.001491;NA;.079400;.309336;.309336;.405000;1918;521
1.63;217;1;0;20;512;0;1;0;5;0;0;17500;81920;0;0;.001419;NA;.079338;.299859;.299859;.400500;1918;525
1.60;216;1;0;20;512;0;1;0;5;0;0;17000;81920;0;0;.001419;NA;.078744;.306381;.306381;.419500;1918;499
1.61;215;1;0;20;512;0;1;0;5;0;0;16500;81920;0;0;.001459;NA;.078558;.329129;.329129;.431500;1918;484
1.65;216;1;0;20;512;0;1;0;5;0;0;16000;81920;0;0;.001478;NA;.079035;.319288;.319288;.439000;1918;480
1.59;215;1;0;20;512;0;1;0;5;0;0;15500;81920;0;0;.001461;NA;.078357;.332885;.332884;.451000;1917;463
1.47;216;1;0;20;512;0;1;0;5;0;0;15000;81920;0;0;.001383;NA;.078387;.326634;.326634;.446500;1918;467
1.48;215;1;0;20;512;0;1;0;5;0;0;14500;81920;0;0;.001503;NA;.078943;.332570;.332569;.474000;1918;445
1.49;215;1;0;20;512;0;1;0;5;0;0;14000;81920;0;0;.001440;NA;.078480;.382243;.382243;.496000;1918;421
1.75;217;1;0;20;512;0;1;0;5;0;0;13500;81920;0;0;.001485;NA;.078685;.354369;.354369;.509500;1918;411
1.69;216;1;0;20;512;0;1;0;5;0;0;13000;81920;0;0;.001425;NA;.078597;.366724;.366724;.525000;1918;398
1.46;215;1;0;20;512;0;1;0;5;0;0;12500;81920;0;0;.001480;NA;.079786;.387432;.387432;.535500;1918;397
1.54;216;1;0;20;512;0;1;0;5;0;0;12000;81920;0;0;.001530;NA;.077984;.431682;.431681;.554500;1918;377
1.68;219;1;0;20;512;0;1;0;5;0;0;11500;81920;0;0;.001479;NA;.078494;.391748;.391747;.568000;1918;369
1.60;215;1;0;20;512;0;1;0;5;0;0;11000;81920;0;0;.001494;NA;.078741;.487128;.487128;.611000;1918;345
1.49;215;1;0;20;512;0;1;0;5;0;0;10500;81920;0;0;.001472;NA;.078584;.433202;.433202;.624000;1918;336
1.37;217;1;0;20;512;0;1;0;5;0;0;10000;81920;0;0;.001389;NA;.077749;.460621;.460621;.643000;1918;322
1.48;216;1;0;20;512;0;1;0;5;0;0;9500;81920;0;0;.001433;NA;.077739;.456755;.456755;.665000;1918;312
1.48;215;1;0;20;512;0;1;0;5;0;0;9000;81920;0;0;.001483;NA;.079014;.476843;.476843;.699000;1917;302
1.64;215;1;0;20;512;0;1;0;5;0;0;8500;81920;0;0;.001450;NA;.077641;.500894;.500894;.729500;1918;284
1.50;217;1;0;20;512;0;1;0;5;0;0;8000;81920;0;0;.001411;NA;.077930;.549255;.549255;.758000;1918;274
1.64;215;1;0;20;512;0;1;0;6;0;0;25000;81920;0;0;.000848;NA;.034246;.103853;.103853;.152500;1283;788
1.89;216;1;0;20;512;0;1;0;6;0;0;24500;81920;0;0;.000802;NA;.034590;.114719;.114719;.159500;1282;755
1.60;216;1;0;20;512;0;1;0;6;0;0;24000;81920;0;0;.000768;NA;.034767;.116703;.116703;.162500;1283;738
1.43;219;1;0;20;512;0;1;0;6;0;0;23500;81920;0;0;.000814;NA;.034288;.117210;.117210;.161500;1283;743
1.34;216;1;0;20;512;0;1;0;6;0;0;23000;81920;0;0;.000779;NA;.033946;.115939;.115939;.165500;1283;714
1.63;215;1;0;20;512;0;1;0;6;0;0;22500;81920;0;0;.000818;NA;.033662;.117186;.117186;.165500;1283;724
1.47;216;1;0;20;512;0;1;0;6;0;0;22000;81920;0;0;.000787;NA;.034434;.126336;.126336;.172000;1282;697
1.45;215;1;0;20;512;0;1;0;6;0;0;21500;81920;0;0;.000768;NA;.034179;.130397;.130397;.176500;1283;680
1.65;215;1;0;20;512;0;1;0;6;0;0;21000;81920;0;0;.000798;NA;.033842;.134033;.134033;.178500;1283;666
1.62;214;1;0;20;512;0;1;0;6;0;0;20500;81920;0;0;.000831;NA;.033625;.132071;.132071;.177500;1283;674
1.66;214;1;0;20;512;0;1;0;6;0;0;20000;81920;0;0;.000796;NA;.033715;.137429;.137429;.185000;1282;648
1.47;216;1;0;20;512;0;1;0;6;0;0;19500;81920;0;0;.000853;NA;.033976;.144255;.144255;.189000;1283;642
1.47;215;1;0;20;512;0;1;0;6;0;0;19000;81920;0;0;.000784;NA;.033849;.142580;.142580;.191000;1282;614
1.62;214;1;0;20;512;0;1;0;6;0;0;18500;81920;0;0;.000718;NA;.033431;.152069;.152069;.195500;1283;600
1.58;216;1;0;20;512;0;1;0;6;0;0;18000;81920;0;0;.000826;NA;.033411;.144601;.144601;.196500;1282;608
1.55;215;1;0;20;512;0;1;0;6;0;0;17500;81920;0;0;.000813;NA;.033444;.145271;.145271;.203000;1283;585
1.43;216;1;0;20;512;0;1;0;6;0;0;17000;81920;0;0;.000798;NA;.033015;.157282;.157282;.205500;1283;574
1.46;215;1;0;20;512;0;1;0;6;0;0;16500;81920;0;0;.000759;NA;.033585;.164864;.164863;.214000;1283;551
1.43;215;1;0;20;512;0;1;0;6;0;0;16000;81920;0;0;.000814;NA;.032947;.160123;.160123;.217000;1283;541
1.45;215;1;0;20;512;0;1;0;6;0;0;15500;81920;0;0;.000809;NA;.033498;.154427;.154427;.221000;1282;534
1.57;216;1;0;20;512;0;1;0;6;0;0;15000;81920;0;0;.000733;NA;.032976;.157056;.157056;.227500;1283;509
1.42;215;1;0;20;512;0;1;0;6;0;0;14500;81920;0;0;.000789;NA;.033161;.163346;.163346;.233500;1283;503
1.46;215;1;0;20;512;0;1;0;6;0;0;14000;81920;0;0;.000821;NA;.032684;.164985;.164985;.238500;1283;490
1.48;214;1;0;20;512;0;1;0;6;0;0;13500;81920;0;0;.000818;NA;.033011;.184674;.184674;.249000;1283;476
1.36;215;1;0;20;512;0;1;0;6;0;0;13000;81920;0;0;.000786;NA;.032851;.171383;.171383;.254500;1283;457
1.64;215;1;0;20;512;0;1;0;6;0;0;12500;81920;0;0;.000765;NA;.032707;.194239;.194239;.264500;1282;440
1.45;216;1;0;20;512;0;1;0;6;0;0;12000;81920;0;0;.000786;NA;.032977;.192530;.192530;.272000;1283;431
1.50;214;1;0;20;512;0;1;0;6;0;0;11500;81920;0;0;.000843;NA;.032421;.190543;.190543;.275000;1282;423
1.42;215;1;0;20;512;0;1;0;6;0;0;11000;81920;0;0;.000772;NA;.032958;.197101;.197101;.291500;1282;400
1.62;216;1;0;20;512;0;1;0;6;0;0;10500;81920;0;0;.000796;NA;.032826;.214612;.214612;.305500;1283;383
1.47;214;1;0;20;512;0;1;0;6;0;0;10000;81920;0;0;.000766;NA;.032867;.222095;.222095;.316000;1282;371
1.46;214;1;0;20;512;0;1;0;6;0;0;9500;81920;0;0;.000815;NA;.032606;.225666;.225666;.325000;1282;363
1.45;215;1;0;20;512;0;1;0;6;0;0;9000;81920;0;0;.000807;NA;.033288;.251327;.251327;.347000;1283;343
1.75;215;1;0;20;512;0;1;0;6;0;0;8500;81920;0;0;.000787;NA;.032849;.262615;.262615;.366000;1284;321
1.64;216;1;0;20;512;0;1;0;6;0;0;8000;81920;0;0;.000780;NA;.032074;.264911;.264911;.381500;1283;302
