program  c.domain  adv.model      protocol          partysize  comp.time(s)  comp.peakRAM(MiB)  bin.filesize(MiB)  comp.P0intin  comp.P1intin  comp.P2intin  comp.P0bitin  comp.P1bitin  compP2bitin  comp.intbits  comp.inttriples  comp.bittriples  comp.vmrounds  input_size  runtime_internal(s)  runtime_external(s)  peakRAM(MiB)  jobCPU(%)  P0commRounds  P0dataSent(MB)  ALLdataSent(MB)  Tx(MB)    Tx(rounds)  Tx(s)        Rx(MB)    Rx(rounds)  Rx(s)        Brcasting(MB)  Brcasting(rounds)  Brcasting(s)  TxRx(MB)  TxRx(rounds)  TxRx(s)     Passing(MB)  Passing(rounds)  Passing(s)  Part.Brcasting(MB)  Part.Brcasting(rounds)  Part.Brcasting(s)  Ex(MB)  Ex(rounds)  Ex(s)  Ex1to1(MB)  Ex1to1(rounds)  Ex1to1(s)  Rx1to1(MB)  Rx1to1(rounds)  Rx1to1(s)  Tx1to1(MB)  Tx1to1(rounds)  Tx1to1(s)  Txtoall(MB)  Txtoall(rounds)  Txtoall(s)
42       BINARY    semihonest     ccd               3          0.57          29                 1                  NA            NA            NA            576           64            NA           NA            NA               567              18             9           0.00385129           0.06                 10            57         NA            0.002287        NA               NA        NA          NA           NA        NA          NA           NA             NA                 NA            0.002286  7             0.00214162  NA           NA               NA          1e-06               1                       0.000327364        NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
42       BINARY    semihonest     replicated-bin    3          0.25          20                 1                  NA            NA            NA            192           64            NA           NA            NA               189              12             3           0.0042544            0.05                 11            54         NA            0.000437        NA               4.8e-05   3           0.00273149   4.8e-05   3           0.0040531    NA             NA                 NA            NA        NA            NA          0.000389     8                0.00224236  NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
42       BINARY    semihonest     replicated-bin    3          0.40          24                 1                  NA            NA            NA            384           64            NA           NA            NA               378              15             6           0.00444537           0.05                 9             57         NA            0.000818        NA               4.8e-05   3           0.00321715   4.8e-05   3           0.00380213   NA             NA                 NA            NA        NA            NA          0.00077      8                0.00236484  NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
42       BINARY    semihonest     replicated-bin    3          0.57          29                 1                  NA            NA            NA            576           64            NA           NA            NA               567              18             9           0.00348608           0.05                 9             59         NA            0.001199        NA               4.8e-05   3           0.00207566   4.8e-05   3           0.00337326   NA             NA                 NA            NA        NA            NA          0.001151     8                0.00124815  NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
42       BINARY    semidishonest  yao               2          0.25          20                 1                  NA            NA            NA            192           64            NA           NA            NA               189              12             3           0.0182046            0.04                 11            61         NA            0.006049        NA               0.006049  4           0.000300921  8e-06     1           0.000882006  NA             NA                 NA            NA        NA            NA          NA           NA               NA          NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
42       BINARY    semidishonest  yao               2          0.40          24                 1                  NA            NA            NA            384           64            NA           NA            NA               378              15             6           0.0195473            0.04                 11            63         NA            0.012097        NA               0.012097  4           0.000242039  8e-06     1           0.000973662  NA             NA                 NA            NA        NA            NA          NA           NA               NA          NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
42       BINARY    semidishonest  yao               2          0.57          29                 1                  NA            NA            NA            576           64            NA           NA            NA               567              18             9           0.0170702            0.04                 12            68         NA            0.018145        NA               0.018145  4           0.000360127  8e-06     1           0.00115621   NA             NA                 NA            NA        NA            NA          NA           NA               NA          NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
42       BINARY    semidishonest  yaoO              2          0.25          20                 1                  NA            NA            NA            192           64            NA           NA            NA               189              12             3           0.00170359           0.03                 10            64         NA            0               NA               NA        NA          NA           0.006049  2           0.0134209    NA             NA                 NA            NA        NA            NA          NA           NA               NA          NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
42       BINARY    semidishonest  yaoO              2          0.40          24                 1                  NA            NA            NA            384           64            NA           NA            NA               378              15             6           0.00192268           0.04                 10            72         NA            0               NA               NA        NA          NA           0.012097  2           0.0161291    NA             NA                 NA            NA        NA            NA          NA           NA               NA          NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
42       BINARY    semidishonest  yaoO              2          0.57          29                 1                  NA            NA            NA            576           64            NA           NA            NA               567              18             9           0.00172936           0.04                 10            76         NA            0               NA               NA        NA          NA           0.018145  2           0.0159339    NA             NA                 NA            NA        NA            NA          NA           NA               NA          NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
