program;c.domain;adv.model;protocol;partysize;comp.time(s);comp.peakRAM(MiB);bin.filesize(MiB);input_size;runtime_internal(s);runtime_external(s);peakRAM(MiB);jobCPU(%);P0commRounds;P0dataSent(MB);ALLdataSent(MB)
42;FIELD;semihonest;shamir;3;0.42;30;1;3;0.00308855;0.10;13;47;~8;0.000763;0.001649
42;FIELD;semihonest;shamir;3;0.39;24;1;6;0.00393429;0.11;15;49;~8;0.001525;0.003167
42;FIELD;semihonest;shamir;3;0.56;29;1;9;0.00352935;0.10;14;54;~8;0.002287;0.004685
42;FIELD;malhonest;malicious-shamir;3;0.42;30;1;3;0.0236218;0.10;17;67;~17;0.889288;2.66274
42;FIELD;malhonest;malicious-shamir;3;0.39;24;1;6;0.0192371;0.10;17;70;~17;0.898408;2.68396
42;FIELD;malhonest;malicious-shamir;3;0.56;29;1;9;0.0249636;0.12;17;65;~17;0.907528;2.70518
42;RING;maldishonest;spdz2k;3;0.25;20;1;3;0.358284;0.49;90;117;~169;26.3095;77.6674
42;RING;maldishonest;spdz2k;3;0.40;24;1;6;0.36908;0.50;87;116;~169;26.3106;77.6693
42;RING;maldishonest;spdz2k;3;0.56;29;1;9;0.370282;0.49;86;118;~169;26.3118;77.6712
42;RING;semihonest;replicated-ring;3;0.25;20;1;3;0.00157928;0.07;14;50;~10;0.000405;0.000895
42;RING;semihonest;replicated-ring;3;0.40;24;1;6;0.00206073;0.08;15;47;~10;0.000786;0.001654
42;RING;semihonest;replicated-ring;3;0.56;29;1;9;0.00170356;0.08;14;50;~10;0.001167;0.002413
42;BINARY;semihonest;ccd;3;0.25;20;1;3;0.00352129;0.05;12;55;NA;0.000763;NA
42;BINARY;semihonest;ccd;3;0.40;24;1;6;0.015593;0.07;12;63;NA;0.001525;NA
42;BINARY;semihonest;ccd;3;0.57;29;1;9;0.00385129;0.06;10;57;NA;0.002287;NA
42;BINARY;semihonest;replicated-bin;3;0.25;20;1;3;0.0042544;0.05;11;54;NA;0.000437;NA
42;BINARY;semihonest;replicated-bin;3;0.40;24;1;6;0.00444537;0.05;9;57;NA;0.000818;NA
42;BINARY;semihonest;replicated-bin;3;0.57;29;1;9;0.00348608;0.05;9;59;NA;0.001199;NA
42;BINARY;semidishonest;yao;2;0.25;20;1;3;0.0182046;0.04;11;61;NA;0.006049;NA
42;BINARY;semidishonest;yao;2;0.40;24;1;6;0.0195473;0.04;11;63;NA;0.012097;NA
42;BINARY;semidishonest;yao;2;0.57;29;1;9;0.0170702;0.04;12;68;NA;0.018145;NA
42;BINARY;semidishonest;yaoO;2;0.25;20;1;3;0.00170359;0.03;10;64;NA;0;NA
42;BINARY;semidishonest;yaoO;2;0.40;24;1;6;0.00192268;0.04;10;72;NA;0;NA
42;BINARY;semidishonest;yaoO;2;0.57;29;1;9;0.00172936;0.04;10;76;NA;0;NA
