nodes;program;c.domain;adv.model;protocol;comp.intbits;comp.inttriples;comp.vmrounds;cpus;freqs(GHz);input_size;runtime(s);maxPhyRAM(MiB);P0commRounds;P0dataSent(MB);ALLdataSent(MB)
valga,tapa,rapla;31_scalable_search;BINARY;malhonest;malicious-rep-bin;NA;2590;652;8;3;10;0.0401251;18;NA;0.871984;NA
valga,tapa,rapla;31_scalable_search;BINARY;malhonest;malicious-rep-bin;NA;51800;13002;8;3;200;0.379882;20;NA;1.67302;NA
valga,tapa,rapla;31_scalable_search;BINARY;malhonest;malicious-rep-bin;NA;103600;26002;8;3;400;0.7616;27;NA;2.51622;NA
valga,tapa,rapla;31_scalable_search;BINARY;malhonest;malicious-rep-bin;NA;155400;39002;8;3;600;1.12489;30;NA;3.35942;NA
valga,tapa,rapla;31_scalable_search;BINARY;malhonest;malicious-rep-bin;NA;207200;52002;8;3;800;1.47782;33;NA;4.20262;NA
valga,tapa,rapla;31_scalable_search;BINARY;malhonest;malicious-rep-bin;NA;259000;65004;8;3;1000;1.85329;30;NA;5.04586;NA
valga,tapa,rapla;31_scalable_search;BINARY;malhonest;malicious-rep-bin;NA;310800;78004;8;3;1200;2.19996;35;NA;5.88906;NA
valga,tapa,rapla;31_scalable_search;BINARY;malhonest;malicious-rep-bin;NA;362600;91005;8;3;1400;2.56958;33;NA;6.73227;NA
valga,tapa,rapla;31_scalable_search;BINARY;malhonest;malicious-rep-bin;NA;414400;104005;8;3;1600;2.96075;36;NA;7.57547;NA
valga,tapa,rapla;31_scalable_search;BINARY;malhonest;malicious-rep-bin;NA;466200;117005;8;3;1800;3.31618;37;NA;8.41867;NA
valga,tapa,rapla;31_scalable_search;BINARY;malhonest;malicious-rep-bin;NA;518000;130006;8;3;2000;3.74011;37;NA;9.26189;NA
valga,tapa,rapla;31_scalable_search;BINARY;malhonest;malicious-rep-bin;NA;569800;143006;8;3;2200;3.94708;40;NA;10.1051;NA
valga,tapa,rapla;31_scalable_search;BINARY;malhonest;malicious-rep-bin;NA;621600;156007;8;3;2400;4.44326;42;NA;10.9483;NA
valga,tapa,rapla;31_scalable_search;BINARY;malhonest;malicious-rep-bin;NA;NA;NA;8;2.2;10;0.0427146;16;NA;0.871984;NA
valga,tapa,rapla;31_scalable_search;BINARY;malhonest;malicious-rep-bin;NA;NA;NA;8;2.2;200;0.422162;22;NA;1.67302;NA
valga,tapa,rapla;31_scalable_search;BINARY;malhonest;malicious-rep-bin;NA;NA;NA;8;2.2;400;0.814352;25;NA;2.51622;NA
valga,tapa,rapla;31_scalable_search;BINARY;malhonest;malicious-rep-bin;NA;NA;NA;8;2.2;600;1.23854;30;NA;3.35942;NA
valga,tapa,rapla;31_scalable_search;BINARY;malhonest;malicious-rep-bin;NA;NA;NA;8;2.2;800;1.62887;31;NA;4.20262;NA
valga,tapa,rapla;31_scalable_search;BINARY;malhonest;malicious-rep-bin;NA;NA;NA;8;2.2;1000;2.01971;32;NA;5.04586;NA
valga,tapa,rapla;31_scalable_search;BINARY;malhonest;malicious-rep-bin;NA;NA;NA;8;2.2;1200;2.45676;35;NA;5.88906;NA
valga,tapa,rapla;31_scalable_search;BINARY;malhonest;malicious-rep-bin;NA;NA;NA;8;2.2;1400;2.80729;34;NA;6.73227;NA
valga,tapa,rapla;31_scalable_search;BINARY;malhonest;malicious-rep-bin;NA;NA;NA;8;2.2;1600;3.26828;36;NA;7.57547;NA
valga,tapa,rapla;31_scalable_search;BINARY;malhonest;malicious-rep-bin;NA;NA;NA;8;2.2;1800;3.65;35;NA;8.41867;NA
valga,tapa,rapla;31_scalable_search;BINARY;malhonest;malicious-rep-bin;NA;NA;NA;8;2.2;2000;4.03457;37;NA;9.26189;NA
valga,tapa,rapla;31_scalable_search;BINARY;malhonest;malicious-rep-bin;NA;NA;NA;8;2.2;2200;4.43555;42;NA;10.1051;NA
valga,tapa,rapla;31_scalable_search;BINARY;malhonest;malicious-rep-bin;NA;NA;NA;8;2.2;2400;4.92323;40;NA;10.9483;NA
valga,tapa,rapla;31_scalable_search;BINARY;malhonest;malicious-rep-bin;NA;NA;NA;8;2;10;0.046773;18;NA;0.871984;NA
valga,tapa,rapla;31_scalable_search;BINARY;malhonest;malicious-rep-bin;NA;NA;NA;8;2;200;0.477055;22;NA;1.67302;NA
valga,tapa,rapla;31_scalable_search;BINARY;malhonest;malicious-rep-bin;NA;NA;NA;8;2;400;0.947927;26;NA;2.51622;NA
valga,tapa,rapla;31_scalable_search;BINARY;malhonest;malicious-rep-bin;NA;NA;NA;8;2;600;1.38231;30;NA;3.35942;NA
valga,tapa,rapla;31_scalable_search;BINARY;malhonest;malicious-rep-bin;NA;NA;NA;8;2;800;1.8321;31;NA;4.20262;NA
valga,tapa,rapla;31_scalable_search;BINARY;malhonest;malicious-rep-bin;NA;NA;NA;8;2;1000;2.2915;31;NA;5.04586;NA
valga,tapa,rapla;31_scalable_search;BINARY;malhonest;malicious-rep-bin;NA;NA;NA;8;2;1200;2.69733;33;NA;5.88906;NA
valga,tapa,rapla;31_scalable_search;BINARY;malhonest;malicious-rep-bin;NA;NA;NA;8;2;1400;3.20588;36;NA;6.73227;NA
valga,tapa,rapla;31_scalable_search;BINARY;malhonest;malicious-rep-bin;NA;NA;NA;8;2;1600;3.64479;34;NA;7.57547;NA
valga,tapa,rapla;31_scalable_search;BINARY;malhonest;malicious-rep-bin;NA;NA;NA;8;2;1800;4.12093;37;NA;8.41867;NA
valga,tapa,rapla;31_scalable_search;BINARY;malhonest;malicious-rep-bin;NA;NA;NA;8;2;2000;4.55585;35;NA;9.26189;NA
valga,tapa,rapla;31_scalable_search;BINARY;malhonest;malicious-rep-bin;NA;NA;NA;8;2;2200;5.02515;40;NA;10.1051;NA
valga,tapa,rapla;31_scalable_search;BINARY;malhonest;malicious-rep-bin;NA;NA;NA;8;2;2400;5.53048;41;NA;10.9483;NA
valga,tapa,rapla;31_scalable_search;BINARY;malhonest;malicious-rep-bin;NA;NA;NA;8;1.8;10;0.0514101;18;NA;0.871984;NA
valga,tapa,rapla;31_scalable_search;BINARY;malhonest;malicious-rep-bin;NA;NA;NA;8;1.8;200;0.52742;20;NA;1.67302;NA
valga,tapa,rapla;31_scalable_search;BINARY;malhonest;malicious-rep-bin;NA;NA;NA;8;1.8;400;1.02055;25;NA;2.51622;NA
valga,tapa,rapla;31_scalable_search;BINARY;malhonest;malicious-rep-bin;NA;NA;NA;8;1.8;600;1.54367;30;NA;3.35942;NA
valga,tapa,rapla;31_scalable_search;BINARY;malhonest;malicious-rep-bin;NA;NA;NA;8;1.8;800;2.01717;33;NA;4.20262;NA
valga,tapa,rapla;31_scalable_search;BINARY;malhonest;malicious-rep-bin;NA;NA;NA;8;1.8;1000;2.47214;31;NA;5.04586;NA
valga,tapa,rapla;31_scalable_search;BINARY;malhonest;malicious-rep-bin;NA;NA;NA;8;1.8;1200;3.02127;34;NA;5.88906;NA
valga,tapa,rapla;31_scalable_search;BINARY;malhonest;malicious-rep-bin;NA;NA;NA;8;1.8;1400;3.51419;36;NA;6.73227;NA
valga,tapa,rapla;31_scalable_search;BINARY;malhonest;malicious-rep-bin;NA;NA;NA;8;1.8;1600;4.00309;36;NA;7.57547;NA
valga,tapa,rapla;31_scalable_search;BINARY;malhonest;malicious-rep-bin;NA;NA;NA;8;1.8;1800;4.49178;36;NA;8.41867;NA
valga,tapa,rapla;31_scalable_search;BINARY;malhonest;malicious-rep-bin;NA;NA;NA;8;1.8;2000;4.98468;35;NA;9.26189;NA
valga,tapa,rapla;31_scalable_search;BINARY;malhonest;malicious-rep-bin;NA;NA;NA;8;1.8;2200;5.54866;40;NA;10.1051;NA
valga,tapa,rapla;31_scalable_search;BINARY;malhonest;malicious-rep-bin;NA;NA;NA;8;1.8;2400;6.074;41;NA;10.9483;NA
valga,tapa,rapla;31_scalable_search;BINARY;malhonest;malicious-rep-bin;NA;NA;NA;8;1.6;10;0.0561199;18;NA;0.871984;NA
valga,tapa,rapla;31_scalable_search;BINARY;malhonest;malicious-rep-bin;NA;NA;NA;8;1.6;200;0.579708;21;NA;1.67302;NA
valga,tapa,rapla;31_scalable_search;BINARY;malhonest;malicious-rep-bin;NA;NA;NA;8;1.6;400;1.16097;25;NA;2.51622;NA
valga,tapa,rapla;31_scalable_search;BINARY;malhonest;malicious-rep-bin;NA;NA;NA;8;1.6;600;1.69823;30;NA;3.35942;NA
valga,tapa,rapla;31_scalable_search;BINARY;malhonest;malicious-rep-bin;NA;NA;NA;8;1.6;800;2.26507;33;NA;4.20262;NA
