comp.time(s);comp.peakRAM(MiB);bin.filesize(MiB);datatype;optshare;packbool;protocol;bandwidths(Mbs);input_size;preprocess;splitroles;inittime(s);preproc(s);runtime_clock(s);runtime_getTime(s);runtime_chrono(s);runtime_external(s);peakRAM(MiB);jobCPU(%)
1.52;233;1;128;1;0;1;19500;40960;0;0;0.019388;NA;0.127636;0.094168;0.094168;0.24;321;112
1.51;232;1;128;1;0;1;19500;40960;0;1;.003309;NA;.022757;.022237;.022237;1.51;232;100
1.49;232;1;128;1;0;1;19000;40960;0;0;0.019246;NA;0.119621;0.093114;0.093114;0.25;321;107
1.48;232;1;128;1;0;1;19000;40960;0;1;.003357;NA;.023238;.025212;.025212;1.48;232;99
1.52;233;1;128;1;0;1;18500;40960;0;0;0.019207;NA;0.131226;0.092991;0.092991;0.24;321;115
1.51;232;1;128;1;0;1;18500;40960;0;1;.003438;NA;.022503;.024342;.024342;1.51;232;99
1.51;233;1;128;1;0;1;18000;40960;0;0;0.019155;NA;0.134807;0.091011;0.091010;0.24;321;116
1.50;232;1;128;1;0;1;18000;40960;0;1;.003330;NA;.025409;.025937;.025937;1.50;232;99
1.52;233;1;128;1;0;1;17500;40960;0;0;0.019115;NA;0.135607;0.094620;0.094619;0.24;321;108
1.51;233;1;128;1;0;1;17500;40960;0;1;.003328;NA;.026020;.025125;.025125;1.51;233;99
1.47;233;1;128;1;0;1;17000;40960;0;0;0.019300;NA;0.124200;0.094837;0.094836;0.24;321;110
1.51;232;1;128;1;0;1;17000;40960;0;1;.003370;NA;.023418;.024394;.024394;1.51;232;100
1.50;232;1;128;1;0;1;16500;40960;0;0;0.019222;NA;0.130127;0.095962;0.095962;0.25;322;113
1.49;233;1;128;1;0;1;16500;40960;0;1;.003260;NA;.026502;.027187;.027187;1.49;233;100
1.50;231;1;128;1;0;1;16000;40960;0;0;0.019430;NA;0.128397;0.095498;0.095497;0.24;321;113
1.50;232;1;128;1;0;1;16000;40960;0;1;.003338;NA;.028102;.024589;.024589;1.50;232;99
1.51;233;1;128;1;0;1;15500;40960;0;0;0.019268;NA;0.119816;0.092830;0.092829;0.25;321;109
1.48;233;1;128;1;0;1;15500;40960;0;1;.003325;NA;.022902;.024790;.024790;1.48;233;99
1.50;233;1;128;1;0;1;15000;40960;0;0;0.019360;NA;0.123582;0.093076;0.093075;0.24;321;112
1.48;233;1;128;1;0;1;15000;40960;0;1;.003311;NA;.027393;.028468;.028468;1.48;233;99
1.52;232;1;128;1;0;1;14500;40960;0;0;0.019416;NA;0.132316;0.096893;0.096892;0.25;321;113
1.48;233;1;128;1;0;1;14500;40960;0;1;.003327;NA;.025251;.026151;.026151;1.48;233;99
1.48;233;1;128;1;0;1;14000;40960;0;0;0.018820;NA;0.133174;0.099296;0.099295;0.26;321;110
1.50;237;1;128;1;0;1;14000;40960;0;1;.003367;NA;.027025;.029413;.029413;1.50;237;100
1.52;233;1;128;1;0;1;13500;40960;0;0;0.019174;NA;0.133721;0.094563;0.094563;0.25;321;113
1.51;232;1;128;1;0;1;13500;40960;0;1;.003347;NA;.029924;.030683;.030683;1.51;232;100
1.49;233;1;128;1;0;1;13000;40960;0;0;0.019078;NA;0.126548;0.094586;0.094586;0.25;321;101
1.52;231;1;128;1;0;1;13000;40960;0;1;.003339;NA;.028216;.028879;.028879;1.52;231;99
1.51;233;1;128;1;0;1;12500;40960;0;0;0.019311;NA;0.126782;0.095065;0.095065;0.23;321;107
1.52;231;1;128;1;0;1;12500;40960;0;1;.003294;NA;.025268;.030338;.030338;1.52;231;99
1.49;232;1;128;1;0;1;12000;40960;0;0;0.019182;NA;0.119078;0.093037;0.093036;0.24;321;110
1.48;232;1;128;1;0;1;12000;40960;0;1;.003358;NA;.027758;.032904;.032904;1.48;232;99
1.50;233;1;128;1;0;1;11500;40960;0;0;0.019227;NA;0.118410;0.092221;0.092220;0.25;321;107
1.52;231;1;128;1;0;1;11500;40960;0;1;.003329;NA;.028537;.035005;.035005;1.52;231;99
1.52;233;1;128;1;0;1;11000;40960;0;0;0.019146;NA;0.131700;0.097025;0.097024;0.25;321;103
1.51;233;1;128;1;0;1;11000;40960;0;1;.003293;NA;.027606;.037906;.037906;1.51;233;99
1.52;233;1;128;1;0;1;10500;40960;0;0;0.019166;NA;0.135076;0.092038;0.092037;0.24;321;118
1.52;232;1;128;1;0;1;10500;40960;0;1;.003336;NA;.023547;.032470;.032470;1.52;232;100
1.51;232;1;128;1;0;1;10000;40960;0;0;0.019234;NA;0.133112;0.096922;0.096921;0.25;321;112
1.51;232;1;128;1;0;1;10000;40960;0;1;.003335;NA;.026643;.036326;.036326;1.51;232;99
1.51;232;1;128;1;0;1;9500;40960;0;0;0.019591;NA;0.125622;0.097061;0.097060;0.25;321;111
1.51;232;1;128;1;0;1;9500;40960;0;1;.003340;NA;.030286;.035915;.035915;1.51;232;99
1.51;232;1;128;1;0;1;9000;40960;0;0;0.019283;NA;0.131971;0.096360;0.096359;0.25;321;111
1.51;232;1;128;1;0;1;9000;40960;0;1;.003323;NA;.031416;.038398;.038398;1.51;232;99
1.48;232;1;128;1;0;1;8500;40960;0;0;0.019147;NA;0.130326;0.101546;0.101545;0.26;321;107
1.51;232;1;128;1;0;1;8500;40960;0;1;.003329;NA;.027795;.038299;.038299;1.51;232;99
1.51;231;1;128;1;0;1;8000;40960;0;0;0.019074;NA;0.126416;0.101871;0.101870;0.26;321;106
1.52;233;1;128;1;0;1;8000;40960;0;1;.003267;NA;.029249;.040836;.040836;1.52;233;99
1.49;232;1;128;1;0;2;25000;40960;0;0;0.028381;NA;0.138946;0.141482;0.141482;0.30;362;99
1.49;232;1;128;1;0;2;25000;40960;0;1;.003744;NA;.024171;.029182;.029182;1.49;232;99
1.47;230;1;128;1;0;2;24500;40960;0;0;0.028423;NA;0.139988;0.143246;0.143245;0.29;362;98
1.47;232;1;128;1;0;2;24500;40960;0;1;.003837;NA;.023128;.028853;.028853;1.47;232;99
1.51;232;1;128;1;0;2;24000;40960;0;0;0.029044;NA;0.146061;0.149002;0.149001;0.30;362;98
1.48;231;1;128;1;0;2;24000;40960;0;1;.003592;NA;.025769;.029743;.029742;1.48;231;99
1.48;232;1;128;1;0;2;23500;40960;0;0;0.028322;NA;0.141256;0.138140;0.138139;0.30;362;101
1.47;232;1;128;1;0;2;23500;40960;0;1;.003608;NA;.023571;.028173;.028172;1.47;232;100
1.48;231;1;128;1;0;2;23000;40960;0;0;0.028430;NA;0.139993;0.140731;0.140731;0.29;362;93
1.50;231;1;128;1;0;2;23000;40960;0;1;.003673;NA;.025398;.028749;.028748;1.50;231;99
1.45;232;1;128;1;0;2;22500;40960;0;0;0.028549;NA;0.136061;0.139951;0.139950;0.29;362;93
1.49;231;1;128;1;0;2;22500;40960;0;1;.003688;NA;.023745;.029744;.029744;1.49;231;99
1.51;231;1;128;1;0;2;22000;40960;0;0;0.028453;NA;0.136771;0.134749;0.134749;0.29;362;100
1.50;231;1;128;1;0;2;22000;40960;0;1;.003736;NA;.023379;.027987;.027986;1.50;231;99
1.45;232;1;128;1;0;2;21500;40960;0;0;0.028680;NA;0.137494;0.146163;0.146162;0.30;362;97
1.46;232;1;128;1;0;2;21500;40960;0;1;.003695;NA;.023020;.028775;.028774;1.46;232;100
1.47;232;1;128;1;0;2;21000;40960;0;0;0.029014;NA;0.129563;0.138966;0.138965;0.30;362;96
1.48;231;1;128;1;0;2;21000;40960;0;1;.003619;NA;.026044;.029174;.029174;1.48;231;99
1.49;231;1;128;1;0;2;20500;40960;0;0;0.028307;NA;0.141384;0.142344;0.142343;0.30;362;92
1.48;232;1;128;1;0;2;20500;40960;0;1;.003865;NA;.023689;.028132;.028132;1.48;232;99
1.49;232;1;128;1;0;2;20000;40960;0;0;0.027835;NA;0.130941;0.140015;0.140015;0.30;362;97
1.48;231;1;128;1;0;2;20000;40960;0;1;.003654;NA;.025468;.029990;.029990;1.48;231;99
1.50;232;1;128;1;0;2;19500;40960;0;0;0.028814;NA;0.135780;0.142191;0.142190;0.30;362;97
1.48;232;1;128;1;0;2;19500;40960;0;1;.003638;NA;.022921;.028426;.028426;1.48;232;100
1.48;231;1;128;1;0;2;19000;40960;0;0;0.028574;NA;0.138992;0.139897;0.139897;0.30;362;99
1.48;231;1;128;1;0;2;19000;40960;0;1;.003682;NA;.026166;.029419;.029418;1.48;231;99
1.50;232;1;128;1;0;2;18500;40960;0;0;0.028998;NA;0.130649;0.137351;0.137350;0.30;362;97
1.46;232;1;128;1;0;2;18500;40960;0;1;.004339;NA;.023742;.029650;.029649;1.46;232;99
1.50;232;1;128;1;0;2;18000;40960;0;0;0.028701;NA;0.130981;0.139243;0.139242;0.30;364;97
1.49;231;1;128;1;0;2;18000;40960;0;1;.003612;NA;.023352;.028594;.028593;1.49;231;99
1.49;232;1;128;1;0;2;17500;40960;0;0;0.028291;NA;0.139233;0.137464;0.137464;0.29;362;93
1.50;231;1;128;1;0;2;17500;40960;0;1;.003600;NA;.024947;.029746;.029745;1.50;231;100
1.48;232;1;128;1;0;2;17000;40960;0;0;0.028734;NA;0.139209;0.142348;0.142348;0.30;362;98
1.46;231;1;128;1;0;2;17000;40960;0;1;.003721;NA;.024205;.030848;.030848;1.46;231;99
1.49;231;1;128;1;0;2;16500;40960;0;0;0.028607;NA;0.136498;0.136605;0.136604;0.29;362;99
1.50;231;1;128;1;0;2;16500;40960;0;1;.003686;NA;.023934;.029454;.029454;1.50;231;99
1.50;232;1;128;1;0;2;16000;40960;0;0;0.028333;NA;0.137845;0.140028;0.140027;0.30;362;92
1.49;231;1;128;1;0;2;16000;40960;0;1;.003687;NA;.022606;.028636;.028636;1.49;231;100
1.49;232;1;128;1;0;2;15500;40960;0;0;0.028912;NA;0.137726;0.143718;0.143718;0.29;362;91
1.48;232;1;128;1;0;2;15500;40960;0;1;.003613;NA;.024186;.029625;.029625;1.48;232;99
1.49;231;1;128;1;0;2;15000;40960;0;0;0.028949;NA;0.137657;0.141690;0.141690;0.30;362;98
1.50;232;1;128;1;0;2;15000;40960;0;1;.003798;NA;.023157;.031760;.031760;1.50;232;99
1.48;232;1;128;1;0;2;14500;40960;0;0;0.028268;NA;0.135018;0.144691;0.144690;0.30;362;97
1.50;231;1;128;1;0;2;14500;40960;0;1;.003689;NA;.023541;.030206;.030206;1.50;231;99
1.49;232;1;128;1;0;2;14000;40960;0;0;0.029105;NA;0.138679;0.138648;0.138647;0.30;362;100
1.49;232;1;128;1;0;2;14000;40960;0;1;.003725;NA;.024809;.032035;.032035;1.49;232;99
1.48;232;1;128;1;0;2;13500;40960;0;0;0.028222;NA;0.138068;0.142033;0.142033;0.30;362;98
1.50;232;1;128;1;0;2;13500;40960;0;1;.003669;NA;.025483;.034682;.034682;1.50;232;99
1.48;232;1;128;1;0;2;13000;40960;0;0;0.029247;NA;0.137061;0.138207;0.138207;0.30;362;99
1.50;233;1;128;1;0;2;13000;40960;0;1;.003813;NA;.024059;.034411;.034411;1.50;233;100
1.49;232;1;128;1;0;2;12500;40960;0;0;0.029148;NA;0.134626;0.140329;0.140328;0.30;362;89
1.47;232;1;128;1;0;2;12500;40960;0;1;.003579;NA;.024871;.035513;.035513;1.47;232;99
1.48;232;1;128;1;0;2;12000;40960;0;0;0.027922;NA;0.136870;0.142248;0.142247;0.30;362;98
1.47;231;1;128;1;0;2;12000;40960;0;1;.003893;NA;.023372;.033984;.033984;1.47;231;99
1.47;231;1;128;1;0;2;11500;40960;0;0;0.028844;NA;0.140544;0.143085;0.143084;0.30;362;99
1.48;231;1;128;1;0;2;11500;40960;0;1;.003653;NA;.026584;.039083;.039083;1.48;231;99
1.49;231;1;128;1;0;2;11000;40960;0;0;0.028556;NA;0.135850;0.145741;0.145740;0.30;362;96
1.48;232;1;128;1;0;2;11000;40960;0;1;.003586;NA;.022824;.037481;.037481;1.48;232;99
1.49;232;1;128;1;0;2;10500;40960;0;0;0.028539;NA;0.136064;0.148268;0.148267;0.31;362;88
1.46;231;1;128;1;0;2;10500;40960;0;1;.003698;NA;.024105;.040491;.040491;1.46;231;99
1.48;232;1;128;1;0;2;10000;40960;0;0;0.029522;NA;0.138563;0.148702;0.148701;0.31;364;96
1.51;232;1;128;1;0;2;10000;40960;0;1;.003714;NA;.024680;.041437;.041437;1.51;232;100
1.49;231;1;128;1;0;2;9500;40960;0;0;0.028732;NA;0.139321;0.153168;0.153167;0.31;362;95
1.46;231;1;128;1;0;2;9500;40960;0;1;.003686;NA;.024014;.043827;.043827;1.46;231;99
1.46;231;1;128;1;0;2;9000;40960;0;0;0.027798;NA;0.142445;0.156065;0.156064;0.31;362;89
1.48;233;1;128;1;0;2;9000;40960;0;1;.003613;NA;.024872;.044623;.044623;1.48;233;99
1.49;231;1;128;1;0;2;8500;40960;0;0;0.028975;NA;0.135303;0.155494;0.155493;0.31;362;93
1.49;232;1;128;1;0;2;8500;40960;0;1;.003688;NA;.024934;.043777;.043777;1.49;232;99
1.50;231;1;128;1;0;2;8000;40960;0;0;0.028949;NA;0.134601;0.160996;0.160995;0.32;362;91
1.48;231;1;128;1;0;2;8000;40960;0;1;.003788;NA;.022811;.045606;.045606;1.48;231;99
1.44;230;1;128;1;0;3;25000;40960;0;0;0.023249;NA;0.066561;0.131350;0.131349;0.28;243;69
1.44;230;1;128;1;0;3;25000;40960;0;1;.004130;NA;.019160;.024376;.024376;1.44;230;99
1.44;231;1;128;1;0;3;24500;40960;0;0;0.023476;NA;0.066553;0.134491;0.134490;0.29;244;76
1.45;231;1;128;1;0;3;24500;40960;0;1;.004261;NA;.018607;.024869;.024868;1.45;231;99
1.44;231;1;128;1;0;3;24000;40960;0;0;0.024396;NA;0.066632;0.134233;0.134232;0.29;243;76
1.43;231;1;128;1;0;3;24000;40960;0;1;.004217;NA;.019980;.024546;.024546;1.43;231;100
1.44;230;1;128;1;0;3;23500;40960;0;0;0.023221;NA;0.069217;0.127587;0.127586;0.29;245;77
1.48;230;1;128;1;0;3;23500;40960;0;1;.004070;NA;.019494;.025022;.025022;1.48;230;99
1.46;231;1;128;1;0;3;23000;40960;0;0;0.023392;NA;0.065205;0.138538;0.138537;0.29;243;74
1.46;230;1;128;1;0;3;23000;40960;0;1;.004126;NA;.018430;.024428;.024428;1.46;230;100
1.46;230;1;128;1;0;3;22500;40960;0;0;0.023349;NA;0.064156;0.132560;0.132559;0.29;243;75
1.44;230;1;128;1;0;3;22500;40960;0;1;.004136;NA;.019794;.024712;.024712;1.44;230;99
1.46;229;1;128;1;0;3;22000;40960;0;0;0.023126;NA;0.062322;0.131210;0.131209;0.29;243;67
1.47;231;1;128;1;0;3;22000;40960;0;1;.004234;NA;.018948;.025778;.025778;1.47;231;100
1.46;230;1;128;1;0;3;21500;40960;0;0;0.023057;NA;0.066604;0.125209;0.125208;0.29;243;69
1.47;229;1;128;1;0;3;21500;40960;0;1;.004164;NA;.017864;.024603;.024603;1.47;229;99
1.43;230;1;128;1;0;3;21000;40960;0;0;0.022962;NA;0.064769;0.130953;0.130953;0.29;243;76
1.47;230;1;128;1;0;3;21000;40960;0;1;.004156;NA;.019710;.025390;.025390;1.47;230;99
1.46;231;1;128;1;0;3;20500;40960;0;0;0.022663;NA;0.068089;0.132057;0.132056;0.29;243;73
1.46;230;1;128;1;0;3;20500;40960;0;1;.004103;NA;.018289;.024424;.024424;1.46;230;99
1.47;230;1;128;1;0;3;20000;40960;0;0;0.022788;NA;0.064839;0.129954;0.129954;0.29;243;73
1.47;230;1;128;1;0;3;20000;40960;0;1;.004135;NA;.018337;.023953;.023953;1.47;230;99
1.47;230;1;128;1;0;3;19500;40960;0;0;0.023350;NA;0.065143;0.131099;0.131099;0.28;243;76
1.44;230;1;128;1;0;3;19500;40960;0;1;.004216;NA;.019330;.026255;.026255;1.44;230;99
1.47;230;1;128;1;0;3;19000;40960;0;0;0.023150;NA;0.064950;0.126695;0.126694;0.28;243;77
1.46;231;1;128;1;0;3;19000;40960;0;1;.004269;NA;.017669;.024798;.024798;1.46;231;99
1.46;229;1;128;1;0;3;18500;40960;0;0;0.024036;NA;0.065421;0.137406;0.137405;0.29;243;75
1.43;231;1;128;1;0;3;18500;40960;0;1;.004257;NA;.020036;.025020;.025020;1.43;231;100
1.47;230;1;128;1;0;3;18000;40960;0;0;0.023354;NA;0.065372;0.137645;0.137644;0.29;243;75
1.48;230;1;128;1;0;3;18000;40960;0;1;.004152;NA;.019458;.025440;.025440;1.48;230;99
1.47;231;1;128;1;0;3;17500;40960;0;0;0.023827;NA;0.064848;0.132809;0.132808;0.29;243;76
1.46;229;1;128;1;0;3;17500;40960;0;1;.004373;NA;.017343;.024967;.024967;1.46;229;99
1.45;230;1;128;1;0;3;17000;40960;0;0;0.023105;NA;0.065519;0.126549;0.126548;0.28;243;77
1.47;230;1;128;1;0;3;17000;40960;0;1;.004172;NA;.019295;.024980;.024980;1.47;230;99
1.47;230;1;128;1;0;3;16500;40960;0;0;0.023627;NA;0.066088;0.136464;0.136463;0.30;243;74
1.46;231;1;128;1;0;3;16500;40960;0;1;.004120;NA;.019432;.025141;.025141;1.46;231;99
1.47;231;1;128;1;0;3;16000;40960;0;0;0.023331;NA;0.063549;0.141144;0.141143;0.29;243;73
1.43;231;1;128;1;0;3;16000;40960;0;1;.004104;NA;.019092;.025584;.025584;1.43;231;99
1.44;230;1;128;1;0;3;15500;40960;0;0;0.023025;NA;0.065700;0.133647;0.133646;0.29;243;75
1.46;230;1;128;1;0;3;15500;40960;0;1;.004230;NA;.019868;.025940;.025939;1.46;230;99
1.47;231;1;128;1;0;3;15000;40960;0;0;0.023423;NA;0.065872;0.132424;0.132423;0.29;243;75
1.47;229;1;128;1;0;3;15000;40960;0;1;.004221;NA;.018405;.024775;.024775;1.47;229;99
1.47;230;1;128;1;0;3;14500;40960;0;0;0.023323;NA;0.065800;0.130249;0.130248;0.28;243;77
1.47;229;1;128;1;0;3;14500;40960;0;1;.004259;NA;.019555;.025419;.025419;1.47;229;99
1.46;230;1;128;1;0;3;14000;40960;0;0;0.023104;NA;0.067447;0.132147;0.132146;0.30;244;75
1.47;230;1;128;1;0;3;14000;40960;0;1;.004155;NA;.017731;.025553;.025553;1.47;230;100
1.46;231;1;128;1;0;3;13500;40960;0;0;0.023343;NA;0.066839;0.138135;0.138134;0.29;243;75
1.47;231;1;128;1;0;3;13500;40960;0;1;.004138;NA;.018839;.026505;.026504;1.47;231;99
1.47;230;1;128;1;0;3;13000;40960;0;0;0.023797;NA;0.063875;0.137562;0.137561;0.30;243;73
1.47;229;1;128;1;0;3;13000;40960;0;1;.004227;NA;.018778;.026500;.026500;1.47;229;99
1.47;229;1;128;1;0;3;12500;40960;0;0;0.023439;NA;0.064182;0.139763;0.139762;0.30;243;73
1.46;230;1;128;1;0;3;12500;40960;0;1;.004208;NA;.018328;.027787;.027787;1.46;230;99
1.48;230;1;128;1;0;3;12000;40960;0;0;0.023494;NA;0.063650;0.140461;0.140460;0.29;243;74
1.48;230;1;128;1;0;3;12000;40960;0;1;.004137;NA;.017748;.024982;.024982;1.48;230;99
1.47;230;1;128;1;0;3;11500;40960;0;0;0.023304;NA;0.064113;0.137618;0.137617;0.29;243;74
1.45;230;1;128;1;0;3;11500;40960;0;1;.004110;NA;.017767;.030042;.030042;1.45;230;100
1.46;231;1;128;1;0;3;11000;40960;0;0;0.023364;NA;0.061594;0.146030;0.146029;0.31;243;70
1.47;230;1;128;1;0;3;11000;40960;0;1;.004182;NA;.019556;.028034;.028034;1.47;230;99
1.43;231;1;128;1;0;3;10500;40960;0;0;0.023421;NA;0.064011;0.147626;0.147625;0.30;243;71
1.46;230;1;128;1;0;3;10500;40960;0;1;.004201;NA;.018931;.033258;.033258;1.46;230;99
1.46;230;1;128;1;0;3;10000;40960;0;0;0.023258;NA;0.064401;0.148142;0.148142;0.31;243;71
1.44;230;1;128;1;0;3;10000;40960;0;1;.004238;NA;.018789;.031937;.031937;1.44;230;100
1.47;230;1;128;1;0;3;9500;40960;0;0;0.023486;NA;0.063151;0.149249;0.149248;0.30;243;63
1.47;231;1;128;1;0;3;9500;40960;0;1;.004302;NA;.018449;.032363;.032363;1.47;231;99
1.44;229;1;128;1;0;3;9000;40960;0;0;0.023277;NA;0.065332;0.155000;0.155000;0.31;243;71
1.45;229;1;128;1;0;3;9000;40960;0;1;.004250;NA;.017322;.032239;.032239;1.45;229;99
1.47;229;1;128;1;0;3;8500;40960;0;0;0.023047;NA;0.064364;0.159667;0.159666;0.32;243;69
1.44;231;1;128;1;0;3;8500;40960;0;1;.004299;NA;.018673;.033964;.033964;1.44;231;99
1.47;230;1;128;1;0;3;8000;40960;0;0;0.023708;NA;0.070252;0.165681;0.165680;0.33;243;68
1.48;234;1;128;1;0;3;8000;40960;0;1;.004185;NA;.017265;.040714;.040714;1.48;234;99
1.46;230;1;128;1;0;4;25000;40960;0;0;0.022179;NA;0.065264;0.106457;0.106456;0.26;242;82
1.47;229;1;128;1;0;4;25000;40960;0;1;.004071;NA;.014848;.021043;.021043;1.47;229;99
1.46;230;1;128;1;0;4;24500;40960;0;0;0.022521;NA;0.064349;0.108974;0.108973;0.26;242;83
1.43;230;1;128;1;0;4;24500;40960;0;1;.004158;NA;.015296;.021486;.021486;1.43;230;100
1.43;231;1;128;1;0;4;24000;40960;0;0;0.022027;NA;0.064968;0.107516;0.107515;0.27;242;82
1.46;230;1;128;1;0;4;24000;40960;0;1;.003927;NA;.016600;.020997;.020997;1.46;230;100
1.44;230;1;128;1;0;4;23500;40960;0;0;0.022516;NA;0.065309;0.102990;0.102990;0.26;242;75
1.46;229;1;128;1;0;4;23500;40960;0;1;.003934;NA;.015440;.020913;.020913;1.46;229;99
1.46;229;1;128;1;0;4;23000;40960;0;0;0.021260;NA;0.065553;0.107065;0.107064;0.27;242;82
1.43;229;1;128;1;0;4;23000;40960;0;1;.004064;NA;.015905;.021100;.021100;1.43;229;99
1.42;231;1;128;1;0;4;22500;40960;0;0;0.022234;NA;0.064339;0.112961;0.112960;0.28;242;79
1.47;231;1;128;1;0;4;22500;40960;0;1;.004037;NA;.014872;.020283;.020283;1.47;231;99
1.46;229;1;128;1;0;4;22000;40960;0;0;0.022631;NA;0.063945;0.113953;0.113953;0.27;242;81
1.45;229;1;128;1;0;4;22000;40960;0;1;.004024;NA;.016732;.021355;.021355;1.45;229;99
1.46;229;1;128;1;0;4;21500;40960;0;0;0.022320;NA;0.066561;0.104512;0.104511;0.27;242;82
1.46;229;1;128;1;0;4;21500;40960;0;1;.004182;NA;.016739;.020507;.020507;1.46;229;99
1.46;229;1;128;1;0;4;21000;40960;0;0;0.022165;NA;0.066349;0.109215;0.109215;0.26;244;83
1.46;230;1;128;1;0;4;21000;40960;0;1;.004134;NA;.016014;.021506;.021506;1.46;230;99
1.45;230;1;128;1;0;4;20500;40960;0;0;0.021941;NA;0.064112;0.108303;0.108302;0.26;242;82
1.47;229;1;128;1;0;4;20500;40960;0;1;.004103;NA;.015876;.020592;.020592;1.47;229;99
1.46;230;1;128;1;0;4;20000;40960;0;0;0.021995;NA;0.062522;0.111208;0.111207;0.26;242;81
1.42;231;1;128;1;0;4;20000;40960;0;1;.004168;NA;.015308;.021858;.021858;1.42;231;100
1.46;230;1;128;1;0;4;19500;40960;0;0;0.022329;NA;0.064581;0.107739;0.107738;0.26;242;83
1.45;230;1;128;1;0;4;19500;40960;0;1;.004084;NA;.015872;.020724;.020724;1.45;230;99
1.44;230;1;128;1;0;4;19000;40960;0;0;0.022416;NA;0.066238;0.104150;0.104149;0.26;242;83
1.46;231;1;128;1;0;4;19000;40960;0;1;.004225;NA;.014071;.020816;.020816;1.46;231;99
1.43;229;1;128;1;0;4;18500;40960;0;0;0.021829;NA;0.066982;0.109904;0.109903;0.26;244;83
1.43;230;1;128;1;0;4;18500;40960;0;1;.004279;NA;.014337;.021489;.021488;1.43;230;99
1.47;229;1;128;1;0;4;18000;40960;0;0;0.021990;NA;0.062992;0.106752;0.106751;0.26;242;83
1.44;230;1;128;1;0;4;18000;40960;0;1;.004276;NA;.013593;.022373;.022373;1.44;230;99
1.45;229;1;128;1;0;4;17500;40960;0;0;0.022292;NA;0.065497;0.110678;0.110677;0.27;242;82
1.45;231;1;128;1;0;4;17500;40960;0;1;.004161;NA;.014264;.019951;.019951;1.45;231;99
1.47;230;1;128;1;0;4;17000;40960;0;0;0.022237;NA;0.064094;0.108483;0.108482;0.26;242;82
1.44;230;1;128;1;0;4;17000;40960;0;1;.004030;NA;.016582;.022735;.022735;1.44;230;99
1.46;230;1;128;1;0;4;16500;40960;0;0;0.022624;NA;0.064630;0.114316;0.114315;0.27;242;80
1.47;231;1;128;1;0;4;16500;40960;0;1;.004166;NA;.013552;.021650;.021650;1.47;231;99
1.45;231;1;128;1;0;4;16000;40960;0;0;0.022206;NA;0.064790;0.107435;0.107435;0.27;242;81
1.45;230;1;128;1;0;4;16000;40960;0;1;.004011;NA;.017013;.022692;.022692;1.45;230;99
1.46;230;1;128;1;0;4;15500;40960;0;0;0.022410;NA;0.063931;0.109465;0.109464;0.27;242;79
