program  c.domain  adv.model   protocol        partysize  comp.time(s)  comp.peakRAM(MiB)  bin.filesize(MiB)  comp.P0intin  comp.P1intin  comp.P2intin  comp.P0bitin  comp.P1bitin  compP2bitin  comp.intbits  comp.inttriples  comp.bittriples  comp.vmrounds  latencies(ms)  bandwidths(Mbs)  input_size  runtime_internal(s)  runtime_external(s)  peakRAM(MiB)  jobCPU(%)  P0commRounds  P0dataSent(MB)  ALLdataSent(MB)  Tx(MB)   Tx(rounds)  Tx(s)        Rx(MB)   Rx(rounds)  Rx(s)        Brcasting(MB)  Brcasting(rounds)  Brcasting(s)  TxRx(MB)  TxRx(rounds)  TxRx(s)  Passing(MB)  Passing(rounds)  Passing(s)  Part.Brcasting(MB)  Part.Brcasting(rounds)  Part.Brcasting(s)  Ex(MB)  Ex(rounds)  Ex(s)  Ex1to1(MB)  Ex1to1(rounds)  Ex1to1(s)  Rx1to1(MB)  Rx1to1(rounds)  Rx1to1(s)  Tx1to1(MB)  Tx1to1(rounds)  Tx1to1(s)  Txtoall(MB)  Txtoall(rounds)  Txtoall(s)
42       BINARY    semihonest  replicated-bin  3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             40             500              4096        0.203555             2.06                 294           97         NA            0.520248        1.03652          4.8e-05  3           5.7082e-05   4.8e-05  3           0.00365068   NA             NA                 NA            NA        NA            NA       0.5202       8                0.0540896   NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
42       BINARY    semihonest  replicated-bin  3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             40             400              4096        0.212807             2.04                 294           96         NA            0.520248        1.03652          4.8e-05  3           8.128e-05    4.8e-05  3           0.0076703    NA             NA                 NA            NA        NA            NA       0.5202       8                0.0521871   NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
42       BINARY    semihonest  replicated-bin  3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             40             300              4096        0.209865             2.05                 294           96         NA            0.520248        1.03652          4.8e-05  3           4.9332e-05   4.8e-05  3           0.000310046  NA             NA                 NA            NA        NA            NA       0.5202       8                0.0622521   NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
42       BINARY    semihonest  replicated-bin  3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             40             200              4096        0.219685             2.06                 294           96         NA            0.520248        1.03652          4.8e-05  3           4.9822e-05   4.8e-05  3           0.000454407  NA             NA                 NA            NA        NA            NA       0.5202       8                0.0654827   NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
42       BINARY    semihonest  replicated-bin  3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             40             100              4096        0.250006             2.08                 294           95         NA            0.520248        1.03652          4.8e-05  3           9.3512e-05   4.8e-05  3           0.00720915   NA             NA                 NA            NA        NA            NA       0.5202       8                0.0781974   NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
42       BINARY    semihonest  replicated-bin  3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             40             80               4096        0.234888             2.12                 294           95         NA            0.520248        1.03652          4.8e-05  3           8.1305e-05   4.8e-05  3           0.00036344   NA             NA                 NA            NA        NA            NA       0.5202       8                0.0834273   NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
42       BINARY    semihonest  replicated-bin  3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             40             60               4096        0.256075             2.09                 294           95         NA            0.520248        1.03652          4.8e-05  3           6.4934e-05   4.8e-05  3           0.000191495  NA             NA                 NA            NA        NA            NA       0.5202       8                0.0952318   NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
42       BINARY    semihonest  replicated-bin  3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             40             40               4096        0.314217             2.14                 294           94         NA            0.520248        1.03652          4.8e-05  3           0.000107272  4.8e-05  3           0.0126466    NA             NA                 NA            NA        NA            NA       0.5202       8                0.121825    NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
42       BINARY    semihonest  replicated-bin  3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             40             30               4096        0.368851             2.19                 294           91         NA            0.520248        1.03652          4.8e-05  3           8.5949e-05   4.8e-05  3           0.0200986    NA             NA                 NA            NA        NA            NA       0.5202       8                0.171211    NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
42       BINARY    semihonest  replicated-bin  3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             100            600              4096        0.267216             2.09                 294           95         NA            0.520248        1.03652          4.8e-05  3           5.7488e-05   4.8e-05  3           0.0534007    NA             NA                 NA            NA        NA            NA       0.5202       8                0.0517624   NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
