nodes;program;c.domain;adv.model;protocol;partysize;input_size;runtime(s);maxPhyRAM(MiB);P0commRounds;P0dataSent(MB);ALLdataSent(MB)
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash,dogecoingold,ether,ethercash,ethergold;35_set_intersection;FIELD;malhonest;malicious-shamir;9;30;0.173684;NA;~901;0.1152;1.0368
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash,dogecoingold,ether,ethercash,ethergold;35_set_intersection;FIELD;semidishonest;temi;9;5;0.0109807;NA;~400;0.0016;0.0032
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash,dogecoingold,ether,ethercash,ethergold;35_set_intersection;FIELD;semidishonest;temi;9;10;0.0366424;NA;~1600;0.0064;0.0128
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash,dogecoingold,ether,ethercash,ethergold;35_set_intersection;FIELD;semidishonest;temi;9;15;0.0719476;NA;~3600;0.0144;0.0288
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash,dogecoingold,ether,ethercash,ethergold;35_set_intersection;FIELD;semidishonest;temi;9;20;0.129811;NA;~6400;0.0256;0.0512
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash,dogecoingold,ether,ethercash,ethergold;35_set_intersection;FIELD;semidishonest;temi;9;25;0.207188;NA;~10000;0.04;0.08
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash,dogecoingold,ether,ethercash,ethergold;35_set_intersection;FIELD;semidishonest;temi;9;30;0.279633;NA;~14400;0.0576;0.1152
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash,dogecoingold,ether,ethercash,ethergold;35_set_intersection;RING;maldishonest;spdz2k;9;5;8.78925;NA;~829;82.408;741.642
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash,dogecoingold,ether,ethercash,ethergold;35_set_intersection;RING;maldishonest;spdz2k;9;10;8.63266;NA;~2029;82.4272;741.747
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash,dogecoingold,ether,ethercash,ethergold;35_set_intersection;RING;maldishonest;spdz2k;9;15;8.80179;NA;~4029;82.4592;741.923
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash,dogecoingold,ether,ethercash,ethergold;35_set_intersection;RING;maldishonest;spdz2k;9;20;8.80394;NA;~6829;82.504;742.17
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash,dogecoingold,ether,ethercash,ethergold;35_set_intersection;RING;maldishonest;spdz2k;9;25;8.87664;NA;~10429;82.5616;742.486
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash,dogecoingold,ether,ethercash,ethergold;35_set_intersection;RING;maldishonest;spdz2k;9;30;9.00116;NA;~14829;82.632;742.874
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash,dogecoingold,ether,ethercash,ethergold;35_set_intersection;BINARY;semihonest;ccd;9;5;0.476853;NA;NA;0.1749;NA
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash,dogecoingold,ether,ethercash,ethergold;35_set_intersection;BINARY;semihonest;ccd;9;10;1.97377;NA;NA;0.6996;NA
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash,dogecoingold,ether,ethercash,ethergold;35_set_intersection;BINARY;semihonest;ccd;9;15;4.31387;NA;NA;1.5741;NA
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash,dogecoingold,ether,ethercash,ethergold;35_set_intersection;BINARY;semihonest;ccd;9;20;9.61748;NA;NA;2.7984;NA
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash,dogecoingold,ether,ethercash,ethergold;35_set_intersection;BINARY;semihonest;ccd;9;25;13.0163;NA;NA;4.3725;NA
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash,dogecoingold,ether,ethercash,ethergold;35_set_intersection;BINARY;semihonest;ccd;9;30;16.8556;NA;NA;6.2964;NA
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash,dogecoingold,ether,ethercash,ethergold;35_set_intersection;BINARY;malhonest;malicious-ccd;9;5;1.43457;NA;NA;11.5819;NA
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash,dogecoingold,ether,ethercash,ethergold;35_set_intersection;BINARY;malhonest;malicious-ccd;9;10;3.86683;NA;NA;37.4944;NA
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash,dogecoingold,ether,ethercash,ethergold;35_set_intersection;BINARY;malhonest;malicious-ccd;9;15;11.8594;NA;NA;80.6819;NA
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash,dogecoingold,ether,ethercash,ethergold;35_set_intersection;BINARY;malhonest;malicious-ccd;9;20;15.9017;NA;NA;144.089;NA
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash,dogecoingold,ether,ethercash,ethergold;35_set_intersection;BINARY;malhonest;malicious-ccd;9;25;25.7382;NA;NA;221.826;NA
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash,dogecoingold,ether,ethercash,ethergold;35_set_intersection;BINARY;malhonest;malicious-ccd;9;30;46.1504;NA;NA;319.783;NA
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash,dogecoingold,ether,ethercash,ethergold;35_set_intersection;BINARY;maldishonest;tinier;9;5;4.62332;NA;NA;209.154;NA
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash,dogecoingold,ether,ethercash,ethergold;35_set_intersection;BINARY;maldishonest;tinier;9;10;15.9436;NA;NA;728.616;NA
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash,dogecoingold,ether,ethercash,ethergold;35_set_intersection;BINARY;maldishonest;tinier;9;15;36.4752;NA;NA;1663.51;NA
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash,dogecoingold,ether,ethercash,ethergold;35_set_intersection;BINARY;maldishonest;tinier;9;20;60.9907;NA;NA;2911.45;NA
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash,dogecoingold,ether,ethercash,ethergold;35_set_intersection;BINARY;maldishonest;tinier;9;25;95.7563;NA;NA;4573.53;NA
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash,dogecoingold,ether,ethercash,ethergold;35_set_intersection;BINARY;maldishonest;tinier;9;30;140.182;NA;NA;6548.65;NA
