program;c.domain;adv.model;protocol;partysize;comp.time(s);comp.peakRAM(MiB);bin.filesize(MiB);comp.P0intin;comp.P1intin;comp.P2intin;comp.P0bitin;comp.P1bitin;compP2bitin;comp.intbits;comp.inttriples;comp.bittriples;comp.vmrounds;input_size;packetdrops(%);runtime_internal(s);runtime_external(s);peakRAM(MiB);jobCPU(%);P0commRounds;P0dataSent(MB);ALLdataSent(MB);Tx(MB);Tx(rounds);Tx(s);Rx(MB);Rx(rounds);Rx(s);Brcasting(MB);Brcasting(rounds);Brcasting(s);TxRx(MB);TxRx(rounds);TxRx(s);Passing(MB);Passing(rounds);Passing(s);Part.Brcasting(MB);Part.Brcasting(rounds);Part.Brcasting(s);Ex(MB);Ex(rounds);Ex(s);Ex1to1(MB);Ex1to1(rounds);Ex1to1(s);Rx1to1(MB);Rx1to1(rounds);Rx1to1(s);Tx1to1(MB);Tx1to1(rounds);Tx1to1(s);Txtoall(MB);Txtoall(rounds);Txtoall(s)
42;BINARY;semihonest;replicated-bin;3;242.08;5595;56;NA;NA;NA;262144;64;NA;NA;NA;258048;8;4096;2;0.389267;3.94;294;67;NA;0.520248;1.03652;4.8e-05;3;0.000124141;4.8e-05;3;0.000179859;NA;NA;NA;NA;NA;NA;0.5202;8;0.251944;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
42;BINARY;semihonest;replicated-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4096;4;0.427975;3.96;294;67;NA;0.520248;1.03652;4.8e-05;3;9.3844e-05;4.8e-05;3;0.219521;NA;NA;NA;NA;NA;NA;0.5202;8;0.0468232;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
42;BINARY;semihonest;replicated-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4096;6;0.397685;5.18;294;52;NA;0.520248;1.03652;4.8e-05;3;9.2311e-05;4.8e-05;3;0.000324199;NA;NA;NA;NA;NA;NA;0.5202;8;0.203776;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
42;BINARY;semihonest;replicated-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4096;8;2.50786;6.24;294;43;NA;0.520248;1.03652;4.8e-05;3;0.00011599;4.8e-05;3;1.03675;NA;NA;NA;NA;NA;NA;0.5202;8;1.28624;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
42;BINARY;semihonest;replicated-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4096;10;2.72283;5.44;294;49;NA;0.520248;1.03652;4.8e-05;3;9.0575e-05;4.8e-05;3;0.477408;NA;NA;NA;NA;NA;NA;0.5202;8;2.0543;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
42;BINARY;semihonest;replicated-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4096;12;8.13748;13.90;294;21;NA;0.520248;1.03652;4.8e-05;3;0.000124425;4.8e-05;3;0.938828;NA;NA;NA;NA;NA;NA;0.5202;8;6.77973;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
42;BINARY;semihonest;replicated-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4096;14;3.89425;11.49;294;25;NA;0.520248;1.03652;4.8e-05;3;8.3058e-05;4.8e-05;3;0.0294096;NA;NA;NA;NA;NA;NA;0.5202;8;3.64668;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
42;BINARY;semihonest;replicated-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4096;16;73.9048;77.44;294;6;NA;0.520248;1.03652;4.8e-05;3;8.2739e-05;4.8e-05;3;0.00593142;NA;NA;NA;NA;NA;NA;0.5202;8;73.738;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
42;BINARY;semihonest;replicated-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4096;18;9.69798;15.25;294;17;NA;0.520248;1.03652;4.8e-05;3;0.00010664;4.8e-05;3;0.280264;NA;NA;NA;NA;NA;NA;0.5202;8;9.23365;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
