program  c.domain  adv.model      protocol           partysize  comp.time(s)  comp.peakRAM(MiB)  bin.filesize(MiB)  comp.P0intin  comp.P1intin  comp.P2intin  comp.P0bitin  comp.P1bitin  compP2bitin  comp.intbits  comp.inttriples  comp.bittriples  comp.vmrounds  latencies(ms)  input_size  runtime_internal(s)  runtime_external(s)  peakRAM(MiB)  jobCPU(%)  P0commRounds  P0dataSent(MB)  ALLdataSent(MB)  Tx(MB)    Tx(rounds)  Tx(s)     Rx(MB)    Rx(rounds)  Rx(s)    Brcasting(MB)  Brcasting(rounds)  Brcasting(s)  TxRx(MB)  TxRx(rounds)  TxRx(s)  Passing(MB)  Passing(rounds)  Passing(s)  Part.Brcasting(MB)  Part.Brcasting(rounds)  Part.Brcasting(s)  Ex(MB)  Ex(rounds)  Ex(s)  Ex1to1(MB)  Ex1to1(rounds)  Ex1to1(s)  Rx1to1(MB)  Rx1to1(rounds)  Rx1to1(s)  Tx1to1(MB)  Tx1to1(rounds)  Tx1to1(s)  Txtoall(MB)  Txtoall(rounds)  Txtoall(s)
34       BINARY    malhonest      malicious-rep-bin  3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             15             30          1364.12              1364.86              37            4          NA            208.588         NA               0.000336  21          12.2594   0.000336  21          1364.57  0.001628       59                 1.12582       NA        NA            NA       208.584      87358            1357.37     NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
34       BINARY    malhonest      malicious-rep-bin  3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             20             30          1800.55              1801.49              38            3          NA            208.588         NA               0.000336  21          16.1418   0.000336  21          1801.07  0.001628       59                 1.3521        NA        NA            NA       208.584      87358            1793.47     NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
34       BINARY    malhonest      malicious-rep-bin  3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             25             30          2238.15              2239.23              38            2          NA            208.588         NA               0.000336  21          20.049    0.000336  21          2238.76  0.001628       59                 1.7365        NA        NA            NA       208.584      87358            2230.55     NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
34       BINARY    malhonest      malicious-ccd      3          9.93          487                4                  NA            NA            NA            57600         57600         57600        NA            NA               12047400         208801         0              30          69.6745              69.86                45            159        NA            1447.87         NA               NA        NA          NA        NA        NA          NA       0.05302        2411               1.27966       675.722   4821          3.87343  NA           NA               NA          386.019             89710                   41.6394            NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
34       BINARY    malhonest      malicious-ccd      3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             5              30          572.59               572.90               47            24         NA            1447.87         NA               NA        NA          NA        NA        NA          NA       0.05302        2411               13.6351       675.722   4821          27.8313  NA           NA               NA          386.019             89710                   494.458            NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
34       BINARY    malhonest      malicious-ccd      3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             10             30          1058.51              1059.04              46            13         NA            1447.87         NA               NA        NA          NA        NA        NA          NA       0.05302        2411               26.0834       675.722   4821          52.3509  NA           NA               NA          386.019             89710                   944.092            NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
34       BINARY    malhonest      malicious-ccd      3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             15             30          1543.31              1544.02              45            9          NA            1447.87         NA               NA        NA          NA        NA        NA          NA       0.05302        2411               38.5267       675.722   4821          76.9156  NA           NA               NA          386.019             89710                   1392.56            NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
34       BINARY    malhonest      malicious-ccd      3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             20             30          2028.47              2029.37              45            7          NA            1447.87         NA               NA        NA          NA        NA        NA          NA       0.05302        2411               50.8917       675.722   4821          101.358  NA           NA               NA          386.019             89710                   1841.5             NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
34       BINARY    malhonest      malicious-ccd      3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             25             30          2512.88              2513.97              45            5          NA            1447.87         NA               NA        NA          NA        NA        NA          NA       0.05302        2411               63.2874       675.722   4821          125.926  NA           NA               NA          386.019             89710                   2289.83            NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
34       BINARY    malhonest      ps-rep-bin         3          9.93          487                4                  NA            NA            NA            57600         57600         57600        NA            NA               12047400         208801         0              30          64.3541              64.46                392           104        NA            272.175         NA               9.6e-05   6           63.6936   9.6e-05   6           64.3514  0.097472       3482               1.66508       NA        NA            NA       271.98       88465            37.4699     NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
34       BINARY    malhonest      ps-rep-bin         3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             5              30          552.871              553.19               390           17         NA            272.175         NA               9.6e-05   6           551.553   9.6e-05   6           552.9    0.097472       3482               19.5736       NA        NA            NA       271.98       88465            497.982     NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
34       BINARY    malhonest      ps-rep-bin         3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             10             30          1025.74              1026.28              392           9          NA            272.175         NA               9.6e-05   6           1023.76   9.6e-05   6           1025.79  0.097472       3482               36.9516       NA        NA            NA       271.98       88465            953.174     NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
34       BINARY    malhonest      ps-rep-bin         3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             15             30          1498.75              1499.46              392           6          NA            272.175         NA               9.6e-05   6           1496.07   9.6e-05   6           1498.84  0.097472       3482               53.1322       NA        NA            NA       271.98       88465            1410.34     NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
34       BINARY    malhonest      ps-rep-bin         3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             20             30          1970.53              1971.43              390           4          NA            272.175         NA               9.6e-05   6           1967.2    9.6e-05   6           1970.63  0.097472       3482               70.786        NA        NA            NA       271.98       88465            1864.1      NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
34       BINARY    malhonest      ps-rep-bin         3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             25             30          2442.44              2443.51              391           4          NA            272.175         NA               9.6e-05   6           2438.44   9.6e-05   6           2442.54  0.097472       3482               90.5945       NA        NA            NA       271.98       88465            2314.78     NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
34       BINARY    malhonest      mal-shamir-bmr     3          9.93          487                4                  NA            NA            NA            57600         57600         57600        NA            NA               12047400         208801         0              30          293.315              293.43               2674          140        NA            48890.6         NA               NA        NA          NA        NA        NA          NA       NA             NA                 NA            NA        NA            NA       NA           NA               NA          NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
34       BINARY    malhonest      mal-shamir-bmr     3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             5              30          1843.69              1844.01              2690          58         NA            48890.6         NA               NA        NA          NA        NA        NA          NA       NA             NA                 NA            NA        NA            NA       NA           NA               NA          NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
34       BINARY    malhonest      mal-shamir-bmr     3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             10             30          2852.13              2852.64              2689          39         NA            48890.6         NA               NA        NA          NA        NA        NA          NA       NA             NA                 NA            NA        NA            NA       NA           NA               NA          NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
34       BINARY    malhonest      mal-shamir-bmr     3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             15             30          3845.76              3846.44              2673          28         NA            48890.6         NA               NA        NA          NA        NA        NA          NA       NA             NA                 NA            NA        NA            NA       NA           NA               NA          NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
34       BINARY    malhonest      mal-shamir-bmr     3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             20             30          4837.29              4838.14              2684          22         NA            48890.6         NA               NA        NA          NA        NA        NA          NA       NA             NA                 NA            NA        NA            NA       NA           NA               NA          NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
34       BINARY    malhonest      mal-shamir-bmr     3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             25             30          5829.55              5830.58              2674          18         NA            48890.6         NA               NA        NA          NA        NA        NA          NA       NA             NA                 NA            NA        NA            NA       NA           NA               NA          NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
34       BINARY    semihonest     shamir-bmr         3          9.93          487                4                  NA            NA            NA            57600         57600         57600        NA            NA               12047400         208801         0              30          162.804              162.95               2332          105        NA            14927           NA               NA        NA          NA        NA        NA          NA       NA             NA                 NA            NA        NA            NA       NA           NA               NA          NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
34       BINARY    semihonest     shamir-bmr         3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             5              30          821.499              821.81               2335          27         NA            14927           NA               NA        NA          NA        NA        NA          NA       NA             NA                 NA            NA        NA            NA       NA           NA               NA          NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
34       BINARY    semihonest     shamir-bmr         3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             10             30          1455.86              1456.37              2347          15         NA            14927           NA               NA        NA          NA        NA        NA          NA       NA             NA                 NA            NA        NA            NA       NA           NA               NA          NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
34       BINARY    semihonest     shamir-bmr         3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             15             30          2094.31              2094.99              2343          10         NA            14927           NA               NA        NA          NA        NA        NA          NA       NA             NA                 NA            NA        NA            NA       NA           NA               NA          NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
34       BINARY    semihonest     shamir-bmr         3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             20             30          2733.09              2733.94              2337          8          NA            14927           NA               NA        NA          NA        NA        NA          NA       NA             NA                 NA            NA        NA            NA       NA           NA               NA          NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
34       BINARY    semihonest     shamir-bmr         3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             25             30          3362.33              3363.35              2336          6          NA            14927           NA               NA        NA          NA        NA        NA          NA       NA             NA                 NA            NA        NA            NA       NA           NA               NA          NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
34       BINARY    semihonest     rep-bmr            3          9.93          487                4                  NA            NA            NA            57600         57600         57600        NA            NA               12047400         208801         0              30          55.3549              55.48                1817          109        NA            7332.31         NA               NA        NA          NA        NA        NA          NA       NA             NA                 NA            NA        NA            NA       NA           NA               NA          NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
34       BINARY    semihonest     rep-bmr            3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             5              30          440.034              440.36               1819          32         NA            7332.31         NA               NA        NA          NA        NA        NA          NA       NA             NA                 NA            NA        NA            NA       NA           NA               NA          NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
34       BINARY    semihonest     rep-bmr            3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             10             30          756.245              756.78               1820          19         NA            7332.31         NA               NA        NA          NA        NA        NA          NA       NA             NA                 NA            NA        NA            NA       NA           NA               NA          NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
34       BINARY    semihonest     rep-bmr            3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             15             30          1074.35              1075.07              1818          13         NA            7332.31         NA               NA        NA          NA        NA        NA          NA       NA             NA                 NA            NA        NA            NA       NA           NA               NA          NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
34       BINARY    semihonest     rep-bmr            3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             20             30          1390.96              1391.87              1820          10         NA            7332.31         NA               NA        NA          NA        NA        NA          NA       NA             NA                 NA            NA        NA            NA       NA           NA               NA          NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
34       BINARY    semihonest     rep-bmr            3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             25             30          1704.02              1705.12              1820          8          NA            7332.31         NA               NA        NA          NA        NA        NA          NA       NA             NA                 NA            NA        NA            NA       NA           NA               NA          NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
34       BINARY    semihonest     replicated-bin     3          9.93          487                4                  NA            NA            NA            57600         57600         57600        NA            NA               12047400         208801         0              30          24.2339              24.34                32            103        NA            12.1122         NA               4.8e-05   3           24.2312   4.8e-05   3           24.233   NA             NA                 NA            NA        NA            NA       12.1122      87301            22.0832     NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
34       BINARY    semihonest     replicated-bin     3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             5              30          482.333              482.64               29            10         NA            12.1122         NA               4.8e-05   3           482.314   4.8e-05   3           482.348  NA             NA                 NA            NA        NA            NA       12.1122      87301            479.767     NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
34       BINARY    semihonest     replicated-bin     3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             10             30          919.016              919.53               31            5          NA            12.1122         NA               4.8e-05   3           918.981   4.8e-05   3           919.046  NA             NA                 NA            NA        NA            NA       12.1122      87301            916.483     NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
34       BINARY    semihonest     replicated-bin     3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             15             30          1355.87              1356.58              30            3          NA            12.1122         NA               4.8e-05   3           1355.82   4.8e-05   3           1355.91  NA             NA                 NA            NA        NA            NA       12.1122      87301            1353.3      NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
34       BINARY    semihonest     replicated-bin     3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             20             30          1792.74              1793.69              31            2          NA            12.1122         NA               4.8e-05   3           1792.67   4.8e-05   3           1792.79  NA             NA                 NA            NA        NA            NA       12.1122      87301            1790.17     NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
34       BINARY    semihonest     replicated-bin     3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             25             30          2228.69              2229.77              30            2          NA            12.1122         NA               4.8e-05   3           2228.61   4.8e-05   3           2228.76  NA             NA                 NA            NA        NA            NA       12.1122      87301            2226.09     NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
34       BINARY    semihonest     ccd                3          9.93          487                4                  NA            NA            NA            57600         57600         57600        NA            NA               12047400         208801         0              30          42.9703              43.08                44            174        NA            24.2676         NA               NA        NA          NA        NA        NA          NA       NA             NA                 NA            24.21     86401         38.0944  NA           NA               NA          0.0576              900                     0.323114           NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
34       BINARY    semihonest     ccd                3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             5              30          484.286              484.61               44            18         NA            24.2676         NA               NA        NA          NA        NA        NA          NA       NA             NA                 NA            24.21     86401         474.371  NA           NA               NA          0.0576              900                     4.92022            NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
34       BINARY    semihonest     ccd                3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             10             30          922.068              922.58               43            10         NA            24.2676         NA               NA        NA          NA        NA        NA          NA       NA             NA                 NA            24.21     86401         907.711  NA           NA               NA          0.0576              900                     9.43813            NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
34       BINARY    semihonest     ccd                3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             15             30          1358.38              1359.09              42            7          NA            24.2676         NA               NA        NA          NA        NA        NA          NA       NA             NA                 NA            24.21     86401         1339.47  NA           NA               NA          0.0576              900                     13.9485            NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
34       BINARY    semihonest     ccd                3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             20             30          1794.83              1795.78              43            5          NA            24.2676         NA               NA        NA          NA        NA        NA          NA       NA             NA                 NA            24.21     86401         1771.34  NA           NA               NA          0.0576              900                     18.4518            NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
34       BINARY    semihonest     ccd                3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             25             30          2231.39              2232.53              43            4          NA            24.2676         NA               NA        NA          NA        NA        NA          NA       NA             NA                 NA            24.21     86401         2203.51  NA           NA               NA          0.0576              900                     22.9424            NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
