comp.time(s)  comp.peakRAM(MiB)  bin.filesize(MiB)  ssl  threads  datatype  function  optshare  packbool  protocol  rxbuffer  txbuffer  bandwidths(Mbs)  input_size  preprocess  splitroles  inittime(s)  preproc(s)  runtime_clock(s)  runtime_getTime(s)  runtime_chrono(s)  runtime_external(s)  peakRAM(MiB)  jobCPU(%)
1.40          231                1                  0    6        256       0         1         0         4         0         0         1200             81920       0           0           .000617      NA          .052966           2.019767            2.019767           2.280000             798           22
1.42          232                1                  0    6        256       0         1         0         4         0         0         1100             81920       0           0           .000615      NA          .053444           2.249841            2.249841           2.481666             798           20
1.43          231                1                  0    6        256       0         1         0         4         0         0         1000             81920       0           0           .000616      NA          .052909           2.420783            2.420782           2.721666             798           18
1.47          232                1                  0    6        256       0         1         0         4         0         0         900              81920       0           0           .000651      NA          .053970           2.574180            2.574180           3.028333             797           16
1.41          231                1                  0    6        256       0         1         0         4         0         0         800              81920       0           0           .000631      NA          .052735           2.849303            2.849303           3.401666             797           14
1.43          231                1                  0    6        256       0         1         0         4         0         0         700              81920       0           0           .000619      NA          .053175           3.186570            3.186570           3.871666             798           12
1.42          231                1                  0    6        256       0         1         0         4         0         0         600              81920       0           0           .000626      NA          .054251           3.580197            3.580196           4.515000             798           11
1.45          234                1                  0    6        256       0         1         0         4         0         0         500              81920       0           0           .000611      NA          .054033           4.483143            4.483143           5.396666             798           9
1.45          231                1                  0    6        256       0         1         0         4         0         0         400              81920       0           0           .000635      NA          .054153           5.762135            5.762135           6.715000             798           7
1.42          232                1                  0    6        256       0         1         0         4         0         0         300              81920       0           0           .000611      NA          .053306           7.711450            7.711450           8.951666             798           5
1.45          231                1                  0    6        256       0         1         0         5         0         0         1500             81920       0           0           .000602      NA          .060712           1.621815            1.621815           2.006666             960           27
1.45          232                1                  0    6        256       0         1         0         5         0         0         1400             81920       0           0           .000597      NA          .059860           1.614818            1.614818           2.103333             960           25
1.44          232                1                  0    6        256       0         1         0         5         0         0         1300             81920       0           0           .000598      NA          .059346           1.822052            1.822052           2.235000             960           24
1.46          235                1                  0    6        256       0         1         0         5         0         0         1200             81920       0           0           .000599      NA          .059639           2.211387            2.211387           2.576666             960           21
1.44          232                1                  0    6        256       0         1         0         5         0         0         1100             81920       0           0           .000596      NA          .061168           2.527057            2.527057           2.843333             960           19
1.42          232                1                  0    6        256       0         1         0         5         0         0         1000             81920       0           0           .000598      NA          .060283           2.392932            2.392932           2.990000             960           18
1.46          232                1                  0    6        256       0         1         0         5         0         0         900              81920       0           0           .000597      NA          .060055           2.581668            2.581667           3.288333             960           16
1.42          231                1                  0    6        256       0         1         0         5         0         0         800              81920       0           0           .000598      NA          .060597           3.066590            3.066590           3.770000             960           14
1.44          232                1                  0    6        256       0         1         0         5         0         0         700              81920       0           0           .000601      NA          .061586           3.445124            3.445124           4.281666             960           13
1.46          232                1                  0    6        256       0         1         0         5         0         0         600              81920       0           0           .000599      NA          .061058           3.915742            3.915742           4.968333             960           11
1.41          234                1                  0    6        256       0         1         0         5         0         0         500              81920       0           0           .000597      NA          .059849           4.784244            4.784244           6.076666             960           8
1.45          231                1                  0    6        256       0         1         0         5         0         0         400              81920       0           0           .000601      NA          .060915           6.155594            6.155594           7.485000             960           7
1.43          231                1                  0    6        256       0         1         0         5         0         0         300              81920       0           0           .000602      NA          .061305           9.117163            9.117163           10.655000            960           5
1.40          230                1                  0    6        256       0         1         0         6         0         0         1500             81920       0           0           .000306      NA          .026036           .784486             .784486            .946666              643           36
1.40          231                1                  0    6        256       0         1         0         6         0         0         1400             81920       0           0           .000307      NA          .025962           .798800             .798800            1.008333             642           34
1.44          232                1                  0    6        256       0         1         0         6         0         0         1300             81920       0           0           .000305      NA          .026651           .923836             .923836            1.086666             643           32
1.43          231                1                  0    6        256       0         1         0         6         0         0         1200             81920       0           0           .000303      NA          .026372           1.009961            1.009961           1.171666             642           29
1.42          231                1                  0    6        256       0         1         0         6         0         0         1100             81920       0           0           .000303      NA          .026358           1.055650            1.055649           1.273333             643           27
1.42          232                1                  0    6        256       0         1         0         6         0         0         1000             81920       0           0           .000305      NA          .026504           1.243101            1.243101           1.396666             643           25
1.42          230                1                  0    6        256       0         1         0         6         0         0         900              81920       0           0           .000303      NA          .026928           1.277605            1.277605           1.545000             643           22
1.39          231                1                  0    6        256       0         1         0         6         0         0         800              81920       0           0           .000304      NA          .026661           1.450303            1.450303           1.735000             643           20
1.43          230                1                  0    6        256       0         1         0         6         0         0         700              81920       0           0           .000305      NA          .027049           1.548511            1.548511           1.976666             643           18
1.40          230                1                  0    6        256       0         1         0         6         0         0         600              81920       0           0           .000303      NA          .026457           1.815586            1.815586           2.298333             643           15
1.44          231                1                  0    6        256       0         1         0         6         0         0         500              81920       0           0           .000303      NA          .026718           2.223651            2.223651           2.746666             642           12
1.42          230                1                  0    6        256       0         1         0         6         0         0         400              81920       0           0           .000307      NA          .027522           2.800662            2.800661           3.425000             643           10
1.43          231                1                  0    6        256       0         1         0         6         0         0         300              81920       0           0           .000303      NA          .026764           4.299929            4.299929           4.551666             643           7
