comp.time(s)  comp.peakRAM(MiB)  bin.filesize(MiB)  ssl  datatype  optshare  packbool  protocol  input_size  preprocess  splitroles  inittime(s)  preproc(s)  runtime_clock(s)  runtime_getTime(s)  runtime_chrono(s)  runtime_external(s)  peakRAM(MiB)  jobCPU(%)
1.39          204                1                  0    256       1         0         2         2048        0           1           .000627      NA          .006112           .005446             .005446            1.39                 204           100
1.69          205                1                  0    256       1         0         2         2560        0           0           0.006075     NA          0.032931          0.036423            0.036421           0.05                 48            87
1.55          205                1                  0    256       1         0         2         2560        0           1           .000677      NA          .007374           .005954             .005954            1.55                 205           100
1.52          204                1                  0    256       1         0         2         3072        0           0           0.005974     NA          0.034513          0.039708            0.039707           0.07                 57            78
1.37          204                1                  0    256       1         0         2         3072        0           1           .000930      NA          .004925           .007218             .007218            1.37                 204           99
1.27          205                1                  0    256       1         0         2         3584        0           0           0.008547     NA          0.042815          0.046330            0.046329           0.07                 66            94
1.54          204                1                  0    256       1         0         2         3584        0           1           .001038      NA          .006672           .007308             .007308            1.54                 204           99
1.53          204                1                  0    256       1         0         2         4096        0           0           0.009909     NA          0.049188          0.045311            0.045310           0.07                 75            105
1.28          204                1                  0    256       1         0         2         4096        0           1           .001205      NA          .008408           .008776             .008776            1.28                 204           100
1.36          204                1                  0    256       1         0         2         4608        0           0           0.010927     NA          0.057756          0.064627            0.064626           0.09                 84            92
1.75          205                1                  0    256       1         0         2         4608        0           1           .001401      NA          .007458           .011274             .011274            1.75                 205           99
1.27          204                1                  0    256       1         0         2         5120        0           0           0.011887     NA          0.058944          0.068271            0.068270           0.10                 93            89
1.72          204                1                  0    256       1         0         2         5120        0           1           .001484      NA          .010312           .011024             .011024            1.72                 204           100
1.68          204                1                  0    256       1         0         3         512         0           0           0.001042     NA          0.005236          0.010386            0.010385           0.01                 9             63
1.37          205                1                  0    256       1         0         3         512         0           1           .000163      NA          .000862           .001872             .001872            1.37                 205           100
1.55          205                1                  0    256       1         0         3         1024        0           0           0.002472     NA          0.010973          0.014313            0.014312           0.02                 15            84
1.36          204                1                  0    256       1         0         3         1024        0           1           .000357      NA          .001396           .002781             .002781            1.36                 204           99
1.37          203                1                  0    256       1         0         3         1536        0           0           0.003502     NA          0.012745          0.020244            0.020243           0.03                 21            75
1.73          203                1                  0    256       1         0         3         1536        0           1           .000473      NA          .002546           .003490             .003490            1.73                 203           100
1.39          203                1                  0    256       1         0         3         2048        0           0           0.004457     NA          0.012758          0.029450            0.029449           0.04                 27            59
1.61          204                1                  0    256       1         0         3         2048        0           1           .000660      NA          .004389           .005453             .005452            1.61                 204           99
1.67          203                1                  0    256       1         0         3         2560        0           0           0.005465     NA          0.019552          0.037603            0.037602           0.05                 33            63
1.35          204                1                  0    256       1         0         3         2560        0           1           .000851      NA          .003178           .006400             .006400            1.35                 204           100
1.26          204                1                  0    256       1         0         3         3072        0           0           0.006359     NA          0.022292          0.038658            0.038657           0.05                 39            70
1.38          203                1                  0    256       1         0         3         3072        0           1           .000994      NA          .005442           .006738             .006738            1.38                 203           100
1.42          205                1                  0    256       1         0         3         3584        0           0           0.007833     NA          0.026665          0.047279            0.047278           0.07                 45            69
1.54          204                1                  0    256       1         0         3         3584        0           1           .001205      NA          .004549           .006904             .006904            1.54                 204           99
1.53          203                1                  0    256       1         0         3         4096        0           0           0.006577     NA          0.026699          0.054667            0.054666           0.09                 51            58
1.26          203                1                  0    256       1         0         3         4096        0           1           .001309      NA          .005106           .009951             .009951            1.26                 203           100
1.55          205                1                  0    256       1         0         3         4608        0           0           0.009119     NA          0.033137          0.058845            0.058844           0.08                 57            65
1.55          205                1                  0    256       1         0         3         4608        0           1           .001457      NA          .005806           .010599             .010599            1.55                 205           99
1.37          205                1                  0    256       1         0         3         5120        0           0           0.010600     NA          0.040213          0.060212            0.060211           0.09                 63            77
1.51          204                1                  0    256       1         0         3         5120        0           1           .001491      NA          .009378           .010025             .010025            1.51                 204           99
1.65          204                1                  0    256       1         0         4         512         0           0           0.000921     NA          0.005088          0.010270            0.010269           0.01                 9             70
1.53          204                1                  0    256       1         0         4         512         0           1           .000145      NA          .001940           .001997             .001996            1.53                 204           100
1.33          203                1                  0    256       1         0         4         1024        0           0           0.001724     NA          0.007767          0.014103            0.014102           0.03                 15            62
1.38          204                1                  0    256       1         0         4         1024        0           1           .000333      NA          .002302           .002821             .002821            1.38                 204           99
1.54          204                1                  0    256       1         0         4         1536        0           0           0.003189     NA          0.012605          0.023423            0.023422           0.03                 21            66
1.36          204                1                  0    256       1         0         4         1536        0           1           .000502      NA          .003584           .004172             .004171            1.36                 204           100
1.52          203                1                  0    256       1         0         4         2048        0           0           0.003040     NA          0.013016          0.023022            0.023021           0.03                 27            63
1.44          204                1                  0    256       1         0         4         2048        0           1           .000587      NA          .003306           .004655             .004655            1.44                 204           99
1.25          204                1                  0    256       1         0         4         2560        0           0           0.004981     NA          0.020164          0.034270            0.034269           0.05                 33            68
1.39          204                1                  0    256       1         0         4         2560        0           1           .000769      NA          .004117           .005763             .005763            1.39                 204           100
1.38          204                1                  0    256       1         0         4         3072        0           0           0.005761     NA          0.022877          0.038317            0.038316           0.05                 39            71
1.65          204                1                  0    256       1         0         4         3072        0           1           .000959      NA          .003716           .007086             .007086            1.65                 204           100
1.35          203                1                  0    256       1         0         4         3584        0           0           0.006364     NA          0.027863          0.042455            0.042454           0.06                 45            75
1.55          203                1                  0    256       1         0         4         3584        0           1           .001115      NA          .004213           .007509             .007509            1.55                 203           99
1.52          203                1                  0    256       1         0         4         4096        0           0           0.007540     NA          0.030608          0.054067            0.054066           0.07                 51            67
1.51          203                1                  0    256       1         0         4         4096        0           1           .001180      NA          .006016           .008733             .008732            1.51                 203           99
1.44          203                1                  0    256       1         0         4         4608        0           0           0.006580     NA          0.030339          0.047212            0.047211           0.08                 57            70
1.37          203                1                  0    256       1         0         4         4608        0           1           .001402      NA          .005094           .008403             .008403            1.37                 203           99
1.64          203                1                  0    256       1         0         4         5120        0           0           0.009963     NA          0.038029          0.062305            0.062304           0.09                 63            71
1.33          203                1                  0    256       1         0         4         5120        0           1           .001574      NA          .006966           .009715             .009715            1.33                 203           100
1.38          205                1                  0    256       1         0         5         512         0           0           0.000980     NA          0.005993          0.011107            0.011106           0.01                 10            72
1.39          207                1                  0    256       1         0         5         512         0           1           .000140      NA          .001386           .001598             .001598            1.39                 207           100
1.27          205                1                  0    256       1         0         5         1024        0           0           0.002278     NA          0.009128          0.018484            0.018483           0.03                 17            66
1.54          204                1                  0    256       1         0         5         1024        0           1           .000343      NA          .002366           .002869             .002869            1.54                 204           99
1.75          204                1                  0    256       1         0         5         1536        0           0           0.003566     NA          0.014605          0.024126            0.024125           0.03                 24            73
1.56          204                1                  0    256       1         0         5         1536        0           1           .000496      NA          .001851           .004004             .004004            1.56                 204           99
1.36          205                1                  0    256       1         0         5         2048        0           0           0.004211     NA          0.018548          0.028383            0.028382           0.04                 31            73
1.52          204                1                  0    256       1         0         5         2048        0           1           .000661      NA          .002560           .004615             .004615            1.52                 204           99
1.37          204                1                  0    256       1         0         5         2560        0           0           0.005577     NA          0.022819          0.036229            0.036228           0.05                 38            75
1.49          204                1                  0    256       1         0         5         2560        0           1           .000839      NA          .004349           .006005             .006005            1.49                 204           99
1.58          203                1                  0    256       1         0         5         3072        0           0           0.006197     NA          0.025925          0.042552            0.042551           0.06                 45            69
1.35          205                1                  0    256       1         0         5         3072        0           1           .001046      NA          .003943           .007317             .007317            1.35                 205           99
1.39          204                1                  0    256       1         0         5         3584        0           0           0.007498     NA          0.029410          0.043115            0.043114           0.06                 52            79
1.61          205                1                  0    256       1         0         5         3584        0           1           .001086      NA          .007699           .007948             .007948            1.61                 205           99
1.51          205                1                  0    256       1         0         5         4096        0           0           0.008291     NA          0.035504          0.057136            0.057135           0.08                 59            71
1.40          204                1                  0    256       1         0         5         4096        0           1           .001244      NA          .008182           .009442             .009441            1.40                 204           99
1.40          207                1                  0    256       1         0         5         4608        0           0           0.009992     NA          0.038901          0.061916            0.061916           0.09                 66            74
1.38          203                1                  0    256       1         0         5         4608        0           1           .001430      NA          .009080           .010504             .010503            1.38                 203           100
1.53          204                1                  0    256       1         0         5         5120        0           0           0.008310     NA          0.034126          0.063074            0.063073           0.09                 73            63
1.35          204                1                  0    256       1         0         5         5120        0           1           .001547      NA          .008022           .010158             .010158            1.35                 204           100
1.33          204                1                  0    256       1         0         6         512         0           0           0.000595     NA          0.003438          0.004002            0.004001           0.01                 8             83
1.34          202                1                  0    256       1         0         6         512         0           1           .000077      NA          .000704           .000727             .000727            1.34                 202           99
1.30          202                1                  0    256       1         0         6         1024        0           0           0.001393     NA          0.005972          0.007904            0.007902           0.01                 13            76
1.51          203                1                  0    256       1         0         6         1024        0           1           .000184      NA          .000938           .001115             .001115            1.51                 203           99
1.34          204                1                  0    256       1         0         6         1536        0           0           0.002039     NA          0.007272          0.009123            0.009122           0.02                 18            81
1.37          202                1                  0    256       1         0         6         1536        0           1           .000271      NA          .001494           .001510             .001510            1.37                 202           100
1.39          204                1                  0    256       1         0         6         2048        0           0           0.002484     NA          0.009163          0.012914            0.012913           0.02                 23            84
1.54          203                1                  0    256       1         0         6         2048        0           1           .000337      NA          .001763           .001701             .001701            1.54                 203           100
1.52          204                1                  0    256       1         0         6         2560        0           0           0.003107     NA          0.013527          0.014630            0.014629           0.03                 28            93
1.36          203                1                  0    256       1         0         6         2560        0           1           .000440      NA          .001028           .001951             .001951            1.36                 203           99
1.34          204                1                  0    256       1         0         6         3072        0           0           0.004123     NA          0.014514          0.017726            0.017725           0.03                 33            90
1.43          203                1                  0    256       1         0         6         3072        0           1           .000457      NA          .001878           .002253             .002253            1.43                 203           99
1.51          204                1                  0    256       1         0         6         3584        0           0           0.003290     NA          0.011889          0.015129            0.015128           0.04                 38            67
1.35          202                1                  0    256       1         0         6         3584        0           1           .000537      NA          .002360           .002930             .002930            1.35                 202           99
1.54          203                1                  0    256       1         0         6         4096        0           0           0.003830     NA          0.013252          0.023092            0.023091           0.05                 43            64
1.52          203                1                  0    256       1         0         6         4096        0           1           .000636      NA          .001532           .003289             .003289            1.52                 203           100
1.37          204                1                  0    256       1         0         6         4608        0           0           0.004655     NA          0.015279          0.019997            0.019996           0.04                 48            82
1.30          203                1                  0    256       1         0         6         4608        0           1           .000686      NA          .002766           .003334             .003334            1.30                 203           99
1.37          203                1                  0    256       1         0         6         5120        0           0           0.004289     NA          0.015679          0.022858            0.022857           0.05                 53            67
1.32          204                1                  0    256       1         0         6         5120        0           1           .000755      NA          .001988           .003905             .003904            1.32                 204           99
1.30          205                1                  0    512       1         0         1         512         0           0           0.001330     NA          0.017762          0.011722            0.011721           0.02                 19            128
1.42          205                1                  0    512       1         0         1         512         0           1           .000178      NA          .001696           .002210             .002210            1.42                 205           99
1.55          206                1                  0    512       1         0         1         1024        0           0           0.001922     NA          0.028399          0.020553            0.020552           0.03                 35            121
1.42          205                1                  0    512       1         0         1         1024        0           1           .000327      NA          .004703           .004107             .004107            1.42                 205           99
1.56          205                1                  0    512       1         0         1         1536        0           0           0.002349     NA          0.029676          0.022874            0.022873           0.04                 51            107
1.57          206                1                  0    512       1         0         1         1536        0           1           .000420      NA          .008010           .005905             .005905            1.57                 206           100
1.58          206                1                  0    512       1         0         1         2048        0           0           0.004075     NA          0.047224          0.036921            0.036920           0.05                 67            117
1.41          205                1                  0    512       1         0         1         2048        0           1           .000581      NA          .006052           .006732             .006732            1.41                 205           99
1.34          206                1                  0    512       1         0         1         2560        0           0           0.003762     NA          0.041794          0.038039            0.038038           0.07                 83            92
1.57          206                1                  0    512       1         0         1         2560        0           1           .000556      NA          .010481           .006975             .006974            1.57                 206           99
1.55          207                1                  0    512       1         0         1         3072        0           0           0.006180     NA          0.069283          0.049704            0.049702           0.08                 99            122
1.58          206                1                  0    512       1         0         1         3072        0           1           .000720      NA          .007349           .008092             .008091            1.58                 206           99
1.46          206                1                  0    512       1         0         1         3584        0           0           0.007060     NA          0.076958          0.055327            0.055326           0.08                 115           125
1.59          206                1                  0    512       1         0         1         3584        0           1           .000860      NA          .012165           .009362             .009362            1.59                 206           100
1.57          206                1                  0    512       1         0         1         4096        0           0           0.008417     NA          0.085803          0.064484            0.064483           0.10                 131           122
1.45          206                1                  0    512       1         0         1         4096        0           1           .000958      NA          .011967           .010445             .010445            1.45                 206           99
1.60          206                1                  0    512       1         0         1         4608        0           0           0.009160     NA          0.096819          0.071634            0.071633           0.11                 146           122
1.37          207                1                  0    512       1         0         1         4608        0           1           .001134      NA          .014570           .011806             .011806            1.37                 207           99
1.59          205                1                  0    512       1         0         1         5120        0           0           0.010237     NA          0.110348          0.078777            0.078776           0.12                 162           126
1.60          205                1                  0    512       1         0         1         5120        0           1           .001095      NA          .016774           .011575             .011574            1.60                 205           99
1.33          206                1                  0    512       1         0         2         512         0           0           0.001857     NA          0.012701          0.015643            0.015642           0.02                 21            87
1.29          205                1                  0    512       1         0         2         512         0           1           .000214      NA          .001291           .002253             .002253            1.29                 205           99
1.37          206                1                  0    512       1         0         2         1024        0           0           0.003369     NA          0.024840          0.026552            0.026551           0.04                 39            92
1.37          205                1                  0    512       1         0         2         1024        0           1           NA           .004045     .003400           .003400             1.37               205                  99
1.57          206                1                  0    512       1         0         2         1536        0           0           0.004185     NA          0.028903          0.032798            0.032797           0.04                 57            89
1.40          204                1                  0    512       1         0         2         1536        0           1           .000500      NA          .005927           .005118             .005118            1.40                 204           99
1.58          206                1                  0    512       1         0         2         2048        0           0           0.005479     NA          0.037800          0.046147            0.046146           0.06                 75            86
1.28          206                1                  0    512       1         0         2         2048        0           1           .000760      NA          .007621           .007484             .007484            1.28                 206           100
1.44          204                1                  0    512       1         0         2         2560        0           0           0.008863     NA          0.056573          0.059584            0.059583           0.08                 93            96
1.39          206                1                  0    512       1         0         2         2560        0           1           .000900      NA          .005987           .007918             .007918            1.39                 206           99
1.55          206                1                  0    512       1         0         2         3072        0           0           0.010332     NA          0.067308          0.075873            0.075872           0.11                 111           91
1.55          206                1                  0    512       1         0         2         3072        0           1           NA           .009044     .009374           .009374             1.55               206                  99
1.58          206                1                  0    512       1         0         2         3584        0           0           0.012789     NA          0.081798          0.086890            0.086889           0.12                 129           95
1.56          204                1                  0    512       1         0         2         3584        0           1           .001344      NA          .008034           .010167             .010167            1.56                 204           100
1.65          205                1                  0    512       1         0         2         4096        0           0           0.012123     NA          0.071754          0.093558            0.093557           0.13                 147           82
1.58          206                1                  0    512       1         0         2         4096        0           1           .001487      NA          .011863           .012157             .012157            1.58                 206           99
1.58          206                1                  0    512       1         0         2         4608        0           0           0.015615     NA          0.102105          0.105990            0.105989           0.15                 165           97
1.40          204                1                  0    512       1         0         2         4608        0           1           .001576      NA          .012184           .013781             .013781            1.40                 204           99
1.54          205                1                  0    512       1         0         2         5120        0           0           0.017934     NA          0.109711          0.112150            0.112149           0.16                 183           98
1.39          204                1                  0    512       1         0         2         5120        0           1           .002066      NA          .012119           .016358             .016358            1.39                 204           100
1.50          203                1                  0    512       1         0         3         512         0           0           0.001781     NA          0.007618          0.015496            0.015495           0.02                 15            64
1.40          204                1                  0    512       1         0         3         512         0           1           .000232      NA          .001178           .001965             .001965            1.40                 204           99
1.41          204                1                  0    512       1         0         3         1024        0           0           0.003268     NA          0.012621          0.023792            0.023791           0.04                 27            67
1.54          204                1                  0    512       1         0         3         1024        0           1           .000457      NA          .001856           .003233             .003233            1.54                 204           100
1.54          203                1                  0    512       1         0         3         1536        0           0           0.005129     NA          0.020440          0.036751            0.036750           0.05                 39            70
1.54          205                1                  0    512       1         0         3         1536        0           1           .000668      NA          .002614           .005047             .005047            1.54                 205           99
1.26          205                1                  0    512       1         0         3         2048        0           0           0.005285     NA          0.020526          0.051114            0.051113           0.08                 51            53
1.36          205                1                  0    512       1         0         3         2048        0           1           .000821      NA          .003322           .006964             .006964            1.36                 205           100
1.55          204                1                  0    512       1         0         3         2560        0           0           0.006641     NA          0.023474          0.066427            0.066426           0.10                 63            47
1.53          204                1                  0    512       1         0         3         2560        0           1           .001074      NA          .007318           .008126             .008126            1.53                 204           100
1.56          204                1                  0    512       1         0         3         3072        0           0           0.009608     NA          0.033023          0.069240            0.069239           0.10                 75            64
1.54          204                1                  0    512       1         0         3         3072        0           1           NA           .008425     .010381           .010381             1.54               204                  99
1.37          203                1                  0    512       1         0         3         3584        0           0           0.009831     NA          0.031430          0.081360            0.081359           0.12                 87            52
1.37          203                1                  0    512       1         0         3         3584        0           1           .001369      NA          .011104           .012152             .012152            1.37                 203           99
1.33          203                1                  0    512       1         0         3         4096        0           0           0.013735     NA          0.043339          0.082923            0.082922           0.12                 99            66
1.52          205                1                  0    512       1         0         3         4096        0           1           .001721      NA          .007332           .011523             .011523            1.52                 205           100
1.38          208                1                  0    512       1         0         3         4608        0           0           0.015837     NA          0.050054          0.095784            0.095783           0.14                 111           66
1.56          203                1                  0    512       1         0         3         4608        0           1           .001901      NA          .012390           .014361             .014361            1.56                 203           100
1.35          204                1                  0    512       1         0         3         5120        0           0           0.016724     NA          0.056187          0.102992            0.102991           0.15                 123           69
1.55          204                1                  0    512       1         0         3         5120        0           1           .002213      NA          .009233           .013546             .013546            1.55                 204           99
1.39          204                1                  0    512       1         0         4         512         0           0           0.001620     NA          0.007648          0.015939            0.015938           0.02                 15            64
1.51          204                1                  0    512       1         0         4         512         0           1           .000224      NA          .001443           .001892             .001892            1.51                 204           99
1.53          204                1                  0    512       1         0         4         1024        0           0           0.003066     NA          0.012405          0.022495            0.022494           0.03                 27            64
1.51          203                1                  0    512       1         0         4         1024        0           1           .000390      NA          .003253           .003846             .003846            1.51                 203           99
1.52          204                1                  0    512       1         0         4         1536        0           0           0.003587     NA          0.014908          0.029383            0.029382           0.05                 39            53
1.25          204                1                  0    512       1         0         4         1536        0           1           NA           .002410     .004177           .004177             1.25               204                  99
1.37          203                1                  0    512       1         0         4         2048        0           0           0.005938     NA          0.024528          0.036154            0.036153           0.05                 51            79
1.25          204                1                  0    512       1         0         4         2048        0           1           .000834      NA          .003155           .005493             .005492            1.25                 204           100
1.37          203                1                  0    512       1         0         4         2560        0           0           0.007263     NA          0.030506          0.045554            0.045553           0.07                 63            76
1.38          205                1                  0    512       1         0         4         2560        0           1           .001036      NA          .003780           .007124             .007124            1.38                 205           100
1.54          204                1                  0    512       1         0         4         3072        0           0           0.009126     NA          0.037045          0.063135            0.063134           0.09                 75            70
1.38          203                1                  0    512       1         0         4         3072        0           1           .001229      NA          .004492           .007624             .007624            1.38                 203           100
1.26          203                1                  0    512       1         0         4         3584        0           0           0.010690     NA          0.042591          0.076011            0.076010           0.11                 87            69
1.39          205                1                  0    512       1         0         4         3584        0           1           .001406      NA          .007405           .009510             .009510            1.39                 205           99
1.34          204                1                  0    512       1         0         4         4096        0           0           0.008022     NA          0.032696          0.079978            0.079978           0.12                 99            48
1.36          203                1                  0    512       1         0         4         4096        0           1           .001617      NA          .008016           .009972             .009972            1.36                 203           99
1.30          204                1                  0    512       1         0         4         4608        0           0           0.013994     NA          0.053102          0.086794            0.086793           0.13                 111           71
1.50          204                1                  0    512       1         0         4         4608        0           1           .001926      NA          .007207           .011455             .011455            1.50                 204           99
1.52          203                1                  0    512       1         0         4         5120        0           0           0.016063     NA          0.061725          0.107723            0.107722           0.15                 123           70
1.51          205                1                  0    512       1         0         4         5120        0           1           NA           .008009     .012796           .012796             1.51               205                  99
1.52          204                1                  0    512       1         0         5         512         0           0           0.001660     NA          0.007397          0.014941            0.014940           0.02                 17            62
1.26          205                1                  0    512       1         0         5         512         0           1           .000251      NA          .000991           .002156             .002156            1.26                 205           99
1.42          205                1                  0    512       1         0         5         1024        0           0           0.003190     NA          0.014016          0.024913            0.024912           0.03                 31            71
1.55          205                1                  0    512       1         0         5         1024        0           1           .000403      NA          .003494           .003364             .003364            1.55                 205           99
1.53          204                1                  0    512       1         0         5         1536        0           0           0.004849     NA          0.021581          0.030662            0.030661           0.04                 45            81
1.32          205                1                  0    512       1         0         5         1536        0           1           .000612      NA          .004072           .004577             .004577            1.32                 205           99
1.38          205                1                  0    512       1         0         5         2048        0           0           0.004542     NA          0.020608          0.045136            0.045135           0.07                 59            50
1.48          205                1                  0    512       1         0         5         2048        0           1           .000814      NA          .005246           .006900             .006899            1.48                 205           100
1.35          204                1                  0    512       1         0         5         2560        0           0           0.007977     NA          0.036970          0.053918            0.053917           0.08                 73            79
1.26          204                1                  0    512       1         0         5         2560        0           1           .001079      NA          .004685           .006715             .006715            1.26                 204           100
1.63          204                1                  0    512       1         0         5         3072        0           0           0.009602     NA          0.042147          0.058088            0.058087           0.09                 87            79
1.54          205                1                  0    512       1         0         5         3072        0           1           .001340      NA          .005487           .009620             .009620            1.54                 205           99
1.34          205                1                  0    512       1         0         5         3584        0           0           0.011443     NA          0.050928          0.077150            0.077149           0.11                 101           77
1.37          204                1                  0    512       1         0         5         3584        0           1           .001512      NA          .009905           .010319             .010319            1.37                 204           100
1.53          204                1                  0    512       1         0         5         4096        0           0           0.010950     NA          0.046823          0.077529            0.077527           0.12                 115           72
1.53          203                1                  0    512       1         0         5         4096        0           1           .001761      NA          .007188           .011782             .011782            1.53                 203           99
1.35          204                1                  0    512       1         0         5         4608        0           0           0.011531     NA          0.051394          0.086580            0.086579           0.12                 129           68
1.35          205                1                  0    512       1         0         5         4608        0           1           .002007      NA          .008335           .012457             .012457            1.35                 205           99
1.36          204                1                  0    512       1         0         5         5120        0           0           0.013718     NA          0.058066          0.110770            0.110769           0.17                 143           62
1.68          205                1                  0    512       1         0         5         5120        0           1           .002115      NA          .011029           .013890             .013890            1.68                 205           99
1.54          203                1                  0    512       1         0         6         512         0           0           0.000970     NA          0.006864          0.005058            0.005057           0.01                 13            115
1.48          203                1                  0    512       1         0         6         512         0           1           .000142      NA          .000901           .000860             .000860            1.48                 203           99
1.35          203                1                  0    512       1         0         6         1024        0           0           0.001857     NA          0.009632          0.008020            0.008019           0.02                 23            105
1.38          203                1                  0    512       1         0         6         1024        0           1           .000228      NA          .000861           .001295             .001295            1.38                 203           99
1.35          204                1                  0    512       1         0         6         1536        0           0           0.001639     NA          0.007658          0.010298            0.010297           0.03                 33            51
1.37          204                1                  0    512       1         0         6         1536        0           1           .000320      NA          .001047           .001730             .001729            1.37                 204           100
1.55          203                1                  0    512       1         0         6         2048        0           0           0.003109     NA          0.012531          0.019040            0.019039           0.03                 43            68
1.37          205                1                  0    512       1         0         6         2048        0           1           .000387      NA          .001262           .002185             .002185            1.37                 205           100
1.55          203                1                  0    512       1         0         6         2560        0           0           0.003494     NA          0.015904          0.022111            0.022110           0.04                 53            77
1.60          203                1                  0    512       1         0         6         2560        0           1           .000516      NA          .001526           .002821             .002821            1.60                 203           100
1.37          203                1                  0    512       1         0         6         3072        0           0           0.005772     NA          0.025353          0.027909            0.027908           0.05                 63            94
1.25          204                1                  0    512       1         0         6         3072        0           1           .000683      NA          .001960           .002970             .002970            1.25                 204           99
1.36          203                1                  0    512       1         0         6         3584        0           0           0.004791     NA          0.020212          0.031572            0.031572           0.07                 73            70
1.36          204                1                  0    512       1         0         6         3584        0           1           .000780      NA          .002243           .003356             .003356            1.36                 204           99
1.54          203                1                  0    512       1         0         6         4096        0           0           0.007862     NA          0.034834          0.030286            0.030285           0.06                 83            106
1.36          203                1                  0    512       1         0         6         4096        0           1           .000833      NA          .004353           .004444             .004444            1.36                 203           99
1.35          203                1                  0    512       1         0         6         4608        0           0           0.008523     NA          0.036844          0.039099            0.039098           0.07                 93            96
1.34          203                1                  0    512       1         0         6         4608        0           1           .001099      NA          .002937           .005067             .005067            1.34                 203           100
1.59          204                1                  0    512       1         0         6         5120        0           0           0.006839     NA          0.028743          0.033676            0.033675           0.08                 103           78
1.33          203                1                  0    512       1         0         6         5120        0           1           .001103      NA          .004529           .005252             .005251            1.33                 203           99
1.44          219                1                  1    256       1         0         1         512         0           0           0.000713     NA          0.013832          0.008304            0.008303           0.02                 15            140
1.51          219                1                  1    256       1         0         1         512         0           1           NA           .002817     .001662           .001661             1.51               219                  100
1.50          219                1                  1    256       1         0         1         1024        0           0           0.001201     NA          0.018905          0.015680            0.015679           0.04                 23            95
1.36          218                1                  1    256       1         0         1         1024        0           1           .000180      NA          .004943           .002908             .002908            1.36                 218           100
1.49          219                1                  1    256       1         0         1         1536        0           0           0.002282     NA          0.030298          0.018567            0.018566           0.03                 31            145
