comp.time(s);comp.peakRAM(MiB);bin.filesize(MiB);ssl;datatype;optshare;packbool;protocol;input_size;preprocess;splitroles;inittime(s);preproc(s);runtime_clock(s);runtime_getTime(s);runtime_chrono(s);runtime_external(s);peakRAM(MiB);jobCPU(%)
1.36;225;1;0;8;1;0;3;102400;0;0;0.011410;NA;0.075605;0.116293;0.116292;0.16;34;69
0.01;3;1;0;8;1;0;3;102400;0;1;.001860;NA;.013344;.021005;.021004;0.21;53;320
1.37;224;1;0;8;1;0;4;1024;0;0;0.000136;NA;0.002107;0.002921;0.002920;0.01;4;50
0.01;3;1;0;8;1;0;4;1024;0;1;.000026;NA;.000319;.000764;.000764;0.02;4;172
1.35;225;1;0;8;1;0;4;10240;0;0;0.000460;NA;0.006615;0.015105;0.015104;0.02;6;44
0.01;3;1;0;8;1;0;4;10240;0;1;.000227;NA;.001870;.002789;.002789;0.03;8;334
1.38;224;1;0;8;1;0;4;102400;0;0;0.005174;NA;0.054350;0.076682;0.076681;0.13;34;55
0.01;3;1;0;8;1;0;4;102400;0;1;.001967;NA;.010832;.018130;.018130;0.18;47;346
1.36;225;1;0;8;1;0;5;1024;0;0;0.000150;NA;0.002291;0.003626;0.003624;0.01;4;60
0.01;3;1;0;8;1;0;5;1024;0;1;.000027;NA;.000331;.000536;.000536;0.01;4;229
1.36;224;1;0;8;1;0;5;10240;0;0;0.001218;NA;0.016053;0.020469;0.020468;0.03;7;70
0.01;3;1;0;8;1;0;5;10240;0;1;.000246;NA;.002055;.003393;.003393;0.03;8;318
1.39;224;1;0;8;1;0;5;102400;0;0;0.008125;NA;0.084182;0.119436;0.119435;0.17;41;64
0.01;3;1;0;8;1;0;5;102400;0;1;.001889;NA;.012692;.019721;.019721;0.18;47;382
1.32;224;1;0;8;1;0;6;1024;0;0;0.000078;NA;0.001304;0.001203;0.001202;0.01;3;31
0.01;3;1;0;8;1;0;6;1024;0;1;.000010;NA;.000212;.000167;.000167;0.01;4;290
1.37;223;1;0;8;1;0;6;10240;0;0;0.000584;NA;0.007359;0.009123;0.009121;0.02;6;66
0.01;3;1;0;8;1;0;6;10240;0;1;.000058;NA;.000589;.001320;.001319;0.02;6;252
1.34;223;1;0;8;1;0;6;102400;0;0;0.005740;NA;0.046309;0.071164;0.071163;0.11;28;72
0.01;3;1;0;8;1;0;6;102400;0;1;.000668;NA;.005490;.010685;.010685;0.11;28;343
1.40;225;1;0;64;1;0;1;1024;0;0;0.000497;NA;0.005803;0.005052;0.005051;0.01;7;73
0.01;3;1;0;64;1;0;1;1024;0;1;.000083;NA;.000914;.001056;.001056;0.03;7;226
1.41;225;1;0;64;1;0;1;10240;0;0;0.004955;NA;0.036875;0.037779;0.037778;0.06;43;88
0.01;3;1;0;64;1;0;1;10240;0;1;.000790;NA;.007073;.007311;.007311;0.08;43;458
1.39;224;1;0;64;1;0;1;102400;0;0;0.018625;NA;0.221799;0.205779;0.205778;0.29;400;104
0.01;3;1;0;64;1;0;1;102400;0;1;.003125;NA;.043893;.044596;.044596;0.36;400;572
1.39;225;1;0;64;1;0;2;1024;0;0;0.000193;NA;0.004876;0.005438;0.005437;0.01;7;64
0.01;3;1;0;64;1;0;2;1024;0;1;.000106;NA;.000836;.000952;.000952;0.02;7;335
1.38;225;1;0;64;1;0;2;10240;0;0;0.004637;NA;0.042365;0.043759;0.043758;0.06;43;91
0.01;3;1;0;64;1;0;2;10240;0;1;.000730;NA;.005141;.006544;.006544;0.07;43;423
1.37;225;1;0;64;1;0;2;102400;0;0;0.017863;NA;0.237654;0.242795;0.242794;0.33;402;95
0.01;3;1;0;64;1;0;2;102400;0;1;.002863;NA;.041433;.046126;.046125;0.37;402;512
1.38;223;1;0;64;1;0;3;1024;0;0;0.000133;NA;0.003358;0.006018;0.006016;0.01;6;50
0.01;3;1;0;64;1;0;3;1024;0;1;.000027;NA;.000622;.000889;.000889;0.01;7;289
1.37;223;1;0;64;1;0;3;10240;0;0;0.001135;NA;0.023420;0.039550;0.039549;0.05;28;64
0.01;3;1;0;64;1;0;3;10240;0;1;.000231;NA;.004311;.006172;.006172;0.06;43;376
1.39;224;1;0;64;1;0;3;102400;0;0;0.004520;NA;0.116292;0.229209;0.229208;0.31;253;59
0.01;3;1;0;64;1;0;3;102400;0;1;.001027;NA;.030855;.042212;.042212;0.34;401;430
1.36;224;1;0;64;1;0;4;1024;0;0;0.000059;NA;0.002596;0.005285;0.005284;0.01;6;42
0.01;3;1;0;64;1;0;4;1024;0;1;.000023;NA;.000626;.000936;.000936;0.02;7;189
1.37;223;1;0;64;1;0;4;10240;0;0;0.001159;NA;0.023845;0.035674;0.035673;0.06;28;63
0.01;3;1;0;64;1;0;4;10240;0;1;.000234;NA;.003767;.005444;.005444;0.07;38;316
1.38;223;1;0;64;1;0;4;102400;0;0;0.004711;NA;0.085826;0.174421;0.174420;0.26;252;59
0.01;3;1;0;64;1;0;4;102400;0;1;.001086;NA;.023454;.032075;.032075;0.28;350;418
1.36;222;1;0;64;1;0;5;1024;0;0;0.000132;NA;0.003942;0.005889;0.005888;0.02;6;38
0.01;3;1;0;64;1;0;5;1024;0;1;.000026;NA;.000607;.000866;.000866;0.01;7;284
1.37;223;1;0;64;1;0;5;10240;0;0;0.001126;NA;0.024377;0.038539;0.038538;0.05;33;66
0.01;3;1;0;64;1;0;5;10240;0;1;.000238;NA;.004349;.005571;.005571;0.06;38;366
1.39;224;1;0;64;1;0;5;102400;0;0;0.004458;NA;0.127459;0.204775;0.204774;0.28;303;69
0.01;3;1;0;64;1;0;5;102400;0;1;.001021;NA;.027660;.038264;.038264;0.32;351;434
1.35;223;1;0;64;1;0;6;1024;0;0;0.000078;NA;0.002450;0.004566;0.004565;0.01;5;31
0.01;3;1;0;64;1;0;6;1024;0;1;.000007;NA;.000303;.000655;.000655;0.02;5;161
1.34;223;1;0;64;1;0;6;10240;0;0;0.000609;NA;0.013166;0.014363;0.014362;0.03;23;69
0.01;3;1;0;64;1;0;6;10240;0;1;.000068;NA;.001301;.002119;.002119;0.04;23;284
1.31;223;1;0;64;1;0;6;102400;0;0;0.002258;NA;0.086858;0.070415;0.070414;0.15;203;103
0.01;3;1;0;64;1;0;6;102400;0;1;.000255;NA;.012012;.013576;.013576;0.17;203;466
1.42;229;1;0;128;1;0;1;1024;0;0;0.000525;NA;0.013304;0.013936;0.013934;0.02;11;77
0.01;3;1;0;128;1;0;1;1024;0;1;.000080;NA;.002086;.002281;.002281;0.03;11;328
1.43;229;1;0;128;1;0;1;10240;0;0;0.004741;NA;0.068792;0.082531;0.082530;0.12;83;86
0.01;3;1;0;128;1;0;1;10240;0;1;.000679;NA;.013129;.012236;.012236;0.13;83;481
1.43;230;1;0;128;1;0;1;102400;0;0;0.018716;NA;0.492754;0.473997;0.473996;0.63;797;102
0.01;3;1;0;128;1;0;1;102400;0;1;.003125;NA;.096689;.097656;.097656;0.75;797;577
1.42;229;1;0;128;1;0;2;1024;0;0;0.000206;NA;0.007563;0.009464;0.009464;0.02;11;60
0.01;3;1;0;128;1;0;2;1024;0;1;.000127;NA;.001524;.001767;.001767;0.03;11;305
1.41;228;1;0;128;1;0;2;10240;0;0;0.004954;NA;0.067673;0.075841;0.075840;0.11;83;88
0.01;3;1;0;128;1;0;2;10240;0;1;.000655;NA;.009066;.012093;.012093;0.12;83;396
1.42;228;1;0;128;1;0;2;102400;0;0;0.019138;NA;0.449446;0.456709;0.456708;0.61;800;97
0.01;3;1;0;128;1;0;2;102400;0;1;.003321;NA;.076107;.087170;.087170;0.69;800;512
1.42;228;1;0;128;1;0;3;1024;0;0;0.000174;NA;0.008847;0.013782;0.013779;0.02;8;64
0.01;3;1;0;128;1;0;3;1024;0;1;.000031;NA;.001597;.001952;.001951;0.02;11;396
1.42;227;1;0;128;1;0;3;10240;0;0;0.001035;NA;0.059651;0.079318;0.079317;0.12;53;67
0.01;3;1;0;128;1;0;3;10240;0;1;.000217;NA;.008171;.012890;.012890;0.13;83;357
1.39;228;1;0;128;1;0;3;102400;0;0;0.005726;NA;0.322420;0.480462;0.480461;0.62;502;73
0.01;3;1;0;128;1;0;3;102400;0;1;.001097;NA;.059901;.084097;.084097;0.66;799;441
1.40;227;1;0;128;1;0;4;1024;0;0;0.000130;NA;0.008776;0.014000;0.013998;0.02;8;57
0.01;3;1;0;128;1;0;4;1024;0;1;.000028;NA;.001350;.001932;.001932;0.02;10;348
1.35;227;1;0;128;1;0;4;10240;0;0;0.000425;NA;0.033406;0.079398;0.079398;0.12;53;38
0.01;3;1;0;128;1;0;4;10240;0;1;.000212;NA;.008141;.012174;.012174;0.12;73;355
1.40;228;1;0;128;1;0;4;102400;0;0;0.004063;NA;0.318668;0.434137;0.434136;0.57;500;79
0.01;3;1;0;128;1;0;4;102400;0;1;.001044;NA;.053783;.076099;.076099;0.60;697;448
1.41;228;1;0;128;1;0;5;1024;0;0;0.000200;NA;0.010281;0.013694;0.013693;0.03;9;54
0.01;3;1;0;128;1;0;5;1024;0;1;.000028;NA;.001597;.002154;.002154;0.03;10;294
1.40;229;1;0;128;1;0;5;10240;0;0;0.000963;NA;0.056995;0.086428;0.086427;0.12;63;71
0.01;3;1;0;128;1;0;5;10240;0;1;.000211;NA;.009823;.013527;.013527;0.13;73;389
1.41;228;1;0;128;1;0;5;102400;0;0;0.005726;NA;0.338814;0.462954;0.462953;0.60;602;76
0.01;3;1;0;128;1;0;5;102400;0;1;.001091;NA;.058824;.081095;.081095;0.63;699;454
1.39;227;1;0;128;1;0;6;1024;0;0;0.000082;NA;0.003942;0.003927;0.003926;0.01;7;68
0.01;3;1;0;128;1;0;6;1024;0;1;.000009;NA;.000432;.000538;.000537;0.01;7;310
1.38;227;1;0;128;1;0;6;10240;0;0;0.000588;NA;0.025748;0.022677;0.022676;0.05;43;96
0.01;3;1;0;128;1;0;6;10240;0;1;.000052;NA;.002179;.002850;.002850;0.05;43;422
1.39;228;1;0;128;1;0;6;102400;0;0;0.002259;NA;0.160250;0.140141;0.140140;0.28;403;104
0.01;3;1;0;128;1;0;6;102400;0;1;.000256;NA;.019801;.025126;.025126;0.30;403;475
1.43;233;1;0;256;1;0;1;1024;0;0;0.000490;NA;0.018876;0.017910;0.017909;0.03;19;85
0.01;3;1;0;256;1;0;1;1024;0;1;.000066;NA;.002609;.002964;.002964;0.04;23;346
1.43;233;1;0;256;1;0;1;10240;0;0;0.004808;NA;0.086820;0.085343;0.085342;0.14;162;93
0.01;3;1;0;256;1;0;1;10240;0;1;.000521;NA;.018979;.016234;.016233;0.17;162;526
1.44;232;1;0;256;1;0;1;102400;0;0;0.018828;NA;0.727058;0.645870;0.645870;0.85;1591;108
0.01;3;1;0;256;1;0;1;102400;0;1;.003117;NA;.134477;.144603;.144602;1.09;1591;551
1.42;232;1;0;256;1;0;2;1024;0;0;0.000478;NA;0.015036;0.015540;0.015539;0.03;19;80
0.01;3;1;0;256;1;0;2;1024;0;1;.000143;NA;.002061;.002533;.002532;0.03;19;402
1.43;233;1;0;256;1;0;2;10240;0;0;0.004610;NA;0.083025;0.087080;0.087080;0.14;163;93
0.01;3;1;0;256;1;0;2;10240;0;1;.000938;NA;.012876;.014635;.014635;0.15;163;471
1.41;233;1;0;256;1;0;2;102400;0;0;0.018640;NA;0.613091;0.608086;0.608085;0.82;1597;95
0.01;3;1;0;256;1;0;2;102400;0;1;.004182;NA;.107797;.124455;.124455;0.98;1597;521
1.44;232;1;0;256;1;0;3;1024;0;0;0.000168;NA;0.011403;0.019386;0.019385;0.04;13;52
0.01;2;1;0;256;1;0;3;1024;0;1;.000028;NA;.001984;.002549;.002549;0.03;19;362
1.44;232;1;0;256;1;0;3;10240;0;0;0.001545;NA;0.057135;0.103997;0.103996;0.15;103;66
0.01;3;1;0;256;1;0;3;10240;0;1;.000195;NA;.011816;.017788;.017788;0.17;162;374
1.44;231;1;0;256;1;0;3;102400;0;0;0.005728;NA;0.385849;0.659582;0.659581;0.86;1000;66
0.01;3;1;0;256;1;0;3;102400;0;1;.001089;NA;.089345;.117127;.117127;0.91;1594;477
1.41;231;1;0;256;1;0;4;1024;0;0;0.000150;NA;0.011495;0.018277;0.018275;0.03;13;63
0.01;3;1;0;256;1;0;4;1024;0;1;.000020;NA;.001520;.002311;.002311;0.03;17;327
1.42;231;1;0;256;1;0;4;10240;0;0;0.000796;NA;0.060382;0.092976;0.092975;0.14;103;65
0.01;3;1;0;256;1;0;4;10240;0;1;.000206;NA;.011374;.015832;.015832;0.17;142;369
1.42;230;1;0;256;1;0;4;102400;0;0;0.004061;NA;0.366440;0.568000;0.567999;0.76;997;72
0.01;3;1;0;256;1;0;4;102400;0;1;.000968;NA;.075314;.103913;.103913;0.83;1391;455
1.40;232;1;0;256;1;0;5;1024;0;0;0.000166;NA;0.012318;0.019382;0.019381;0.03;15;68
0.01;3;1;0;256;1;0;5;1024;0;1;.000029;NA;.001805;.002587;.002587;0.03;17;344
1.42;231;1;0;256;1;0;5;10240;0;0;0.001538;NA;0.060610;0.097099;0.097098;0.14;123;72
0.01;3;1;0;256;1;0;5;10240;0;1;.000228;NA;.010761;.015403;.015403;0.16;142;391
1.45;232;1;0;256;1;0;5;102400;0;0;0.005744;NA;0.400972;0.605448;0.605447;0.80;1200;73
0.01;3;1;0;256;1;0;5;102400;0;1;.001096;NA;.081720;.112364;.112364;0.87;1394;461
1.38;230;1;0;256;1;0;6;1024;0;0;0.000079;NA;0.006384;0.005614;0.005613;0.01;11;78
0.01;3;1;0;256;1;0;6;1024;0;1;.000007;NA;.000589;.000741;.000740;0.02;11;308
1.37;231;1;0;256;1;0;6;10240;0;0;0.000595;NA;0.039178;0.031113;0.031112;0.08;83;96
0.01;3;1;0;256;1;0;6;10240;0;1;.000054;NA;.004395;.004937;.004937;0.09;83;428
1.40;232;1;0;256;1;0;6;102400;0;0;0.002276;NA;0.271308;0.201673;0.201672;0.39;803;116
0.01;3;1;0;256;1;0;6;102400;0;1;.000253;NA;.030906;.036537;.036537;0.42;803;521
1.47;239;1;1;8;1;0;1;1024;0;0;0.000475;NA;0.003274;0.003876;0.003875;0.01;7;84
0.01;3;1;1;8;1;0;1;1024;0;1;.000073;NA;.000414;.000429;.000429;0.02;7;504
1.47;239;1;1;8;1;0;1;10240;0;0;0.004761;NA;0.027483;0.025730;0.025728;0.04;12;108
0.01;3;1;1;8;1;0;1;10240;0;1;.000665;NA;.003483;.003652;.003652;0.04;12;542
1.48;239;1;1;8;1;0;1;102400;0;0;0.030817;NA;0.124666;0.105616;0.105615;0.18;57;108
0.01;3;1;1;8;1;0;1;102400;0;1;.004066;NA;.021660;.018942;.018942;0.20;57;551
1.47;239;1;1;8;1;0;2;1024;0;0;0.000525;NA;0.003886;0.003928;0.003927;0.01;7;115
0.01;3;1;1;8;1;0;2;1024;0;1;.000060;NA;.000349;.000494;.000494;0.02;13;514
1.46;238;1;1;8;1;0;2;10240;0;0;0.004626;NA;0.030840;0.029978;0.029977;0.05;12;94
0.01;3;1;1;8;1;0;2;10240;0;1;.000520;NA;.003053;.004075;.004075;0.05;12;458
1.47;237;1;1;8;1;0;2;102400;0;0;0.030560;NA;0.131962;0.156085;0.156084;0.22;57;90
0.01;3;1;1;8;1;0;2;102400;0;1;.003664;NA;.019379;.024908;.024908;0.26;57;401
1.43;238;1;1;8;1;0;3;1024;0;0;0.000162;NA;0.002183;0.003335;0.003334;0.01;7;89
0.01;3;1;1;8;1;0;3;1024;0;1;.000027;NA;.000319;.000395;.000395;0.02;7;523
1.45;237;1;1;8;1;0;3;10240;0;0;0.001486;NA;0.016032;0.024316;0.024315;0.04;10;79
0.01;3;1;1;8;1;0;3;10240;0;1;.000256;NA;.001957;.003414;.003413;0.05;12;325
1.40;237;1;1;8;1;0;3;102400;0;0;0.014707;NA;0.078416;0.125553;0.125552;0.18;38;74
0.01;3;1;1;8;1;0;3;102400;0;1;.002183;NA;.016618;.022772;.022772;0.22;57;410
1.41;237;1;1;8;1;0;4;1024;0;0;0.000132;NA;0.002262;0.003380;0.003378;0.02;7;82
0.01;3;1;1;8;1;0;4;1024;0;1;.000025;NA;.000281;.000500;.000500;0.03;7;340
1.41;238;1;1;8;1;0;4;10240;0;0;0.001204;NA;0.014274;0.019425;0.019423;0.04;10;70
0.01;3;1;1;8;1;0;4;10240;0;1;.000179;NA;.001971;.002915;.002915;0.04;11;346
1.42;237;1;1;8;1;0;4;102400;0;0;0.011773;NA;0.089227;0.113983;0.113982;0.17;38;79
0.01;3;1;1;8;1;0;4;102400;0;1;.002043;NA;.010837;.016140;.016140;0.16;50;414
1.44;238;1;1;8;1;0;5;1024;0;0;0.000163;NA;0.002215;0.003294;0.003293;0.01;7;93
0.01;3;1;1;8;1;0;5;1024;0;1;.000034;NA;.000322;.000475;.000475;0.02;7;418
1.43;238;1;1;8;1;0;5;10240;0;0;0.000592;NA;0.009127;0.019506;0.019505;0.03;11;72
0.01;3;1;1;8;1;0;5;10240;0;1;.000245;NA;.002235;.003541;.003541;0.05;11;353
1.42;237;1;1;8;1;0;5;102400;0;0;0.014682;NA;0.101403;0.130357;0.130356;0.19;44;81
0.01;3;1;1;8;1;0;5;102400;0;1;.002398;NA;.013936;.019476;.019475;0.19;50;433
1.41;237;1;1;8;1;0;6;1024;0;0;0.000077;NA;0.001490;0.004044;0.004042;0.02;7;82
0.01;3;1;1;8;1;0;6;1024;0;1;.000007;NA;.000144;.000120;.000120;0.01;7;505
1.43;237;1;1;8;1;0;6;10240;0;0;0.000644;NA;0.007699;0.009691;0.009690;0.02;9;103
0.01;3;1;1;8;1;0;6;10240;0;1;.000061;NA;.000760;.001469;.001469;0.03;9;415
1.38;236;1;1;8;1;0;6;102400;0;0;0.005838;NA;0.058664;0.069782;0.069781;0.11;32;93
0.01;3;1;1;8;1;0;6;102400;0;1;.000547;NA;.004969;.010747;.010747;0.13;32;326
1.47;237;1;1;64;1;0;1;1024;0;0;0.000529;NA;0.005207;0.005814;0.005813;0.02;11;104
0.01;3;1;1;64;1;0;1;1024;0;1;.000075;NA;.001142;.001213;.001213;0.03;11;411
1.45;237;1;1;64;1;0;1;10240;0;0;0.005145;NA;0.057440;0.041147;0.041146;0.07;47;124
0.01;3;1;1;64;1;0;1;10240;0;1;.000813;NA;.008120;.005973;.005973;0.07;47;669
1.47;238;1;1;64;1;0;1;102400;0;0;0.019025;NA;0.411814;0.259221;0.259220;0.36;404;141
0.01;3;1;1;64;1;0;1;102400;0;1;.003212;NA;.070232;.047697;.047696;0.39;404;782
1.46;238;1;1;64;1;0;2;1024;0;0;0.000481;NA;0.008408;0.008078;0.008076;0.02;11;108
0.01;3;1;1;64;1;0;2;1024;0;1;.000083;NA;.001082;.001371;.001371;0.03;11;400
1.47;239;1;1;64;1;0;2;10240;0;0;0.004695;NA;0.054470;0.049547;0.049546;0.08;47;98
0.01;3;1;1;64;1;0;2;10240;0;1;.000682;NA;.008372;.007701;.007701;0.09;47;520
1.42;238;1;1;64;1;0;2;102400;0;0;0.018295;NA;0.417556;0.324984;0.324984;0.41;405;117
0.01;3;1;1;64;1;0;2;102400;0;1;.002753;NA;.057889;.056589;.056589;0.45;405;574
1.44;237;1;1;64;1;0;3;1024;0;0;0.000132;NA;0.004338;0.006761;0.006760;0.03;9;60
0.01;3;1;1;64;1;0;3;1024;0;1;.000027;NA;.000806;.001097;.001097;0.02;11;504
1.41;236;1;1;64;1;0;3;10240;0;0;0.001126;NA;0.031442;0.046621;0.046619;0.07;32;79
0.01;3;1;1;64;1;0;3;10240;0;1;.000336;NA;.005674;.006782;.006782;0.07;47;463
1.45;237;1;1;64;1;0;3;102400;0;0;0.004461;NA;0.192389;0.322193;0.322192;0.41;256;67
0.01;3;1;1;64;1;0;3;102400;0;1;.001036;NA;.043288;.050155;.050155;0.42;405;478
1.43;237;1;1;64;1;0;4;1024;0;0;0.000138;NA;0.004147;0.006720;0.006719;0.02;9;82
0.01;3;1;1;64;1;0;4;1024;0;1;.000022;NA;.000691;.000862;.000861;0.02;10;504
1.46;237;1;1;64;1;0;4;10240;0;0;0.001304;NA;0.031740;0.042150;0.042149;0.06;32;85
0.01;3;1;1;64;1;0;4;10240;0;1;.000222;NA;.005918;.006139;.006139;0.07;42;513
1.42;236;1;1;64;1;0;4;102400;0;0;0.004836;NA;0.173886;0.253052;0.253051;0.33;255;76
0.01;3;1;1;64;1;0;4;102400;0;1;.001004;NA;.037147;.044735;.044734;0.36;354;491
1.45;236;1;1;64;1;0;5;1024;0;0;0.000055;NA;0.003706;0.006397;0.006396;0.03;10;63
0.01;3;1;1;64;1;0;5;1024;0;1;.000031;NA;.000784;.000923;.000923;0.02;10;466
1.44;237;1;1;64;1;0;5;10240;0;0;0.001189;NA;0.036671;0.044554;0.044552;0.07;37;90
0.01;3;1;1;64;1;0;5;10240;0;1;.000211;NA;.005603;.006618;.006618;0.08;42;412
1.46;237;1;1;64;1;0;5;102400;0;0;0.004488;NA;0.219527;0.295142;0.295141;0.38;306;79
0.01;3;1;1;64;1;0;5;102400;0;1;.001050;NA;.041378;.047764;.047764;0.38;355;506
1.42;236;1;1;64;1;0;6;1024;0;0;0.000032;NA;0.003134;0.003463;0.003462;0.02;9;64
0.01;3;1;1;64;1;0;6;1024;0;1;.000010;NA;.000326;.000372;.000372;0.01;9;610
1.42;236;1;1;64;1;0;6;10240;0;0;0.000620;NA;0.024711;0.019342;0.019341;0.04;27;120
0.01;3;1;1;64;1;0;6;10240;0;1;.000071;NA;.002234;.002366;.002366;0.04;27;502
1.41;237;1;1;64;1;0;6;102400;0;0;0.002261;NA;0.152381;0.128532;0.128531;0.21;207;107
0.01;3;1;1;64;1;0;6;102400;0;1;.000329;NA;.017509;.021922;.021921;0.23;207;446
1.49;242;1;1;128;1;0;1;1024;0;0;0.000559;NA;0.016691;0.014629;0.014628;0.03;15;111
0.01;3;1;1;128;1;0;1;1024;0;1;.000084;NA;.002265;.002116;.002115;0.03;15;593
1.50;242;1;1;128;1;0;1;10240;0;0;0.004704;NA;0.137750;0.094073;0.094072;0.15;89;123
0.01;3;1;1;128;1;0;1;10240;0;1;.000698;NA;.016728;.014885;.014885;0.14;86;589
1.50;242;1;1;128;1;0;1;102400;0;0;0.018345;NA;0.876140;0.563166;0.563165;0.72;801;143
0.01;3;1;1;128;1;0;1;102400;0;1;.003389;NA;.142417;.100987;.100987;0.77;801;780
1.49;241;1;1;128;1;0;2;1024;0;0;0.000527;NA;0.008988;0.010487;0.010486;0.02;15;92
0.01;3;1;1;128;1;0;2;1024;0;1;.000115;NA;.001879;.001964;.001964;0.03;15;483
1.47;241;1;1;128;1;0;2;10240;0;0;0.004512;NA;0.084561;0.078965;0.078964;0.12;87;106
0.01;3;1;1;128;1;0;2;10240;0;1;.000777;NA;.013444;.014436;.014436;0.16;87;457
1.49;242;1;1;128;1;0;2;102400;0;0;0.016228;NA;0.722355;0.592683;0.592682;0.75;804;118
0.01;3;1;1;128;1;0;2;102400;0;1;.003322;NA;.105858;.103604;.103604;0.80;804;585
1.43;240;1;1;128;1;0;3;1024;0;0;0.000162;NA;0.011738;0.015124;0.015122;0.03;12;82
0.01;3;1;1;128;1;0;3;1024;0;1;.000032;NA;.001768;.001967;.001967;0.04;15;451
1.48;240;1;1;128;1;0;3;10240;0;0;0.001129;NA;0.064236;0.102864;0.102863;0.14;57;74
0.01;3;1;1;128;1;0;3;10240;0;1;.000223;NA;.013313;.014359;.014359;0.14;87;488
1.48;240;1;1;128;1;0;3;102400;0;0;0.004465;NA;0.441561;0.578198;0.578197;0.72;505;79
0.01;3;1;1;128;1;0;3;102400;0;1;.001023;NA;.085866;.098580;.098580;0.77;802;505
1.48;240;1;1;128;1;0;4;1024;0;0;0.000067;NA;0.009033;0.012533;0.012532;0.02;12;88
0.01;3;1;1;128;1;0;4;1024;0;1;.000030;NA;.001545;.001742;.001741;0.03;14;525
1.45;239;1;1;128;1;0;4;10240;0;0;0.001229;NA;0.077603;0.113756;0.113755;0.15;57;75
0.01;3;1;1;128;1;0;4;10240;0;1;.000182;NA;.012931;.016365;.016365;0.15;76;443
1.48;241;1;1;128;1;0;4;102400;0;0;0.005218;NA;0.368304;0.566282;0.566280;0.71;504;72
0.01;3;1;1;128;1;0;4;102400;0;1;.001014;NA;.078909;.095714;.095713;0.74;701;495
1.47;240;1;1;128;1;0;5;1024;0;0;0.000162;NA;0.006922;0.012123;0.012122;0.02;13;86
0.01;3;1;1;128;1;0;5;1024;0;1;.000027;NA;.001491;.002156;.002156;0.04;14;400
1.48;240;1;1;128;1;0;5;10240;0;0;0.001131;NA;0.080036;0.101203;0.101202;0.14;67;86
0.01;3;1;1;128;1;0;5;10240;0;1;.000199;NA;.013493;.015509;.015508;0.14;76;493
1.45;241;1;1;128;1;0;5;102400;0;0;0.004460;NA;0.450945;0.572836;0.572835;0.71;605;83
0.01;3;1;1;128;1;0;5;102400;0;1;.001028;NA;.084416;.096399;.096399;0.75;702;511
1.44;239;1;1;128;1;0;6;1024;0;0;0.000081;NA;0.005774;0.004573;0.004571;0.02;11;113
0.01;3;1;1;128;1;0;6;1024;0;1;.000010;NA;.000617;.000668;.000668;0.02;11;565
1.44;244;1;1;128;1;0;6;10240;0;0;0.000584;NA;0.043441;0.032328;0.032327;0.07;47;117
0.01;3;1;1;128;1;0;6;10240;0;1;.000056;NA;.003883;.004548;.004548;0.08;47;463
1.45;239;1;1;128;1;0;6;102400;0;0;0.002262;NA;0.268741;0.229636;0.229635;0.37;407;111
0.01;3;1;1;128;1;0;6;102400;0;1;.000261;NA;.027298;.033229;.033228;0.35;407;505
1.51;245;1;1;256;1;0;1;1024;0;0;0.000496;NA;0.025869;0.016518;0.016516;0.03;23;136
0.01;3;1;1;256;1;0;1;1024;0;1;.000073;NA;.003383;.003042;.003042;0.05;23;500
