nodes;program;c.domain;adv.model;protocol;partysize;input_size;runtime(s);maxPhyRAM(MiB);P0commRounds;P0dataSent(MB);ALLdataSent(MB)
ether,ethercash,ethergold;35_set_intersection;FIELD;maldishonest;mascot;3;2;1.94977;NA;~85;41.0154;123.046
ether,ethercash,ethergold;35_set_intersection;FIELD;maldishonest;lowgear;3;2;1480.48;NA;~69;1.59947;4.79818
ether,ethercash,ethergold;35_set_intersection;FIELD;maldishonest;highgear;3;2;3080.21;NA;~80;107.083;321.248
ether,ethercash,ethergold;35_set_intersection;FIELD;covertdishonest;cowgear;3;2;7.57756;NA;~69;1.59947;4.79818
ether,ethercash,ethergold;35_set_intersection;FIELD;covertdishonest;chaigear;3;2;75.6438;NA;~80;107.08;321.244
ether,ethercash,ethergold;35_set_intersection;FIELD;semidishonest;semi;3;2;0.0020283;NA;~16;0.000128;0.000256
ether,ethercash,ethergold;35_set_intersection;FIELD;semidishonest;hemi;3;2;0.00133178;NA;~16;0.000128;0.000256
ether,ethercash,ethergold;35_set_intersection;FIELD;semidishonest;temi;3;2;0.00146972;NA;~16;0.000128;0.000256
ether,ethercash,ethergold;35_set_intersection;FIELD;semidishonest;soho;3;2;0.00110647;NA;~16;0.000128;0.000256
ether,ethercash,ethergold;35_set_intersection;FIELD;malhonest;malicious-shamir;3;2;0.00182737;NA;~5;0.000256;0.000768
ether,ethercash,ethergold;35_set_intersection;FIELD;malhonest;malicious-rep-field;3;2;0.0034687;NA;~7;0.000256;0.000768
ether,ethercash,ethergold;35_set_intersection;FIELD;malhonest;ps-rep-field;3;2;0.00201986;NA;~7;0.000256;0.000768
ether,ethercash,ethergold;35_set_intersection;FIELD;malhonest;sy-rep-field;3;2;0.00202218;NA;~12;0.000576;0.001728
ether,ethercash,ethergold;35_set_intersection;FIELD;semihonest;shamir;3;2;0.00211577;NA;~9;0.000256;0.000576
ether,ethercash,ethergold;35_set_intersection;FIELD;semihonest;atlas;3;2;0.0484934;NA;~20;1.44026;2.88058
ether,ethercash,ethergold;35_set_intersection;FIELD;semihonest;replicated-field;3;2;0.00260271;NA;~5;0.000128;0.000384
ether,ethercash,ethergold;35_set_intersection;RING;maldishonest;spdz2k;3;2;1.26638;NA;~109;20.5984;61.795
ether,ethercash,ethergold;35_set_intersection;RING;semidishonest;semi2k;3;2;0.0026887;NA;~16;6.4e-05;0.000128
ether,ethercash,ethergold;35_set_intersection;RING;malhonest;brain;3;2;0.00290244;NA;~7;0.000192;0.000576
ether,ethercash,ethergold;35_set_intersection;RING;malhonest;malicious-rep-ring;3;2;0.00262134;NA;~7;0.000192;0.000576
ether,ethercash,ethergold;35_set_intersection;RING;malhonest;ps-rep-ring;3;2;0.00229992;NA;~7;0.000192;0.000576
ether,ethercash,ethergold;35_set_intersection;RING;malhonest;sy-rep-ring;3;2;0.00567055;NA;~31;0.011762;0.033934
ether,ethercash,ethergold;35_set_intersection;RING;semihonest;replicated-ring;3;2;0.00274731;NA;~5;6.4e-05;0.000192
ether,ethercash,ethergold;35_set_intersection;BINARY;maldishonest;tinier;3;2;0.81501;NA;NA;26.29;NA
ether,ethercash,ethergold;35_set_intersection;BINARY;maldishonest;real-bmr;3;2;30.7313;NA;NA;1565.87;NA
ether,ethercash,ethergold;35_set_intersection;BINARY;semidishonest;semi-bin;3;2;0.547684;NA;NA;21.8521;NA
ether,ethercash,ethergold;35_set_intersection;BINARY;semidishonest;yao;2;2;0.0200448;NA;NA;0.07552;NA
ether,ethercash,ethergold;35_set_intersection;BINARY;semidishonest;yaoO;2;2;0.00238294;NA;NA;0;NA
ether,ethercash,ethergold;35_set_intersection;BINARY;semidishonest;semi-bmr;3;2;4.15782;NA;NA;257.108;NA
ether,ethercash,ethergold;35_set_intersection;BINARY;malhonest;malicious-rep-bin;3;2;0.0635148;NA;NA;0.867736;NA
ether,ethercash,ethergold;35_set_intersection;BINARY;malhonest;malicious-ccd;3;2;0.0653259;NA;NA;0.963544;NA
ether,ethercash,ethergold;35_set_intersection;BINARY;malhonest;ps-rep-bin;3;2;1.85005;NA;NA;67.1502;NA
ether,ethercash,ethergold;35_set_intersection;BINARY;malhonest;mal-shamir-bmr;3;2;0.433709;NA;NA;12.4342;NA
ether,ethercash,ethergold;35_set_intersection;BINARY;malhonest;mal-rep-bmr;3;2;0.243612;NA;NA;4.3535;NA
ether,ethercash,ethergold;35_set_intersection;BINARY;semihonest;replicated-bin;3;2;0.0478185;NA;NA;0.002688;NA
ether,ethercash,ethergold;35_set_intersection;BINARY;semihonest;ccd;3;2;0.0287945;NA;NA;0.005472;NA
ether,ethercash,ethergold;35_set_intersection;BINARY;semihonest;shamir-bmr;3;2;0.171802;NA;NA;3.27069;NA
ether,ethercash,ethergold;35_set_intersection;BINARY;semihonest;rep-bmr;3;2;0.0933828;NA;NA;1.46339;NA
