nodes;program;c.domain;adv.model;protocol;partysize;input_size;runtime(s);maxPhyRAM(MiB);P0commRounds;P0dataSent(MB);ALLdataSent(MB)
todd,ned,rod;35_set_intersection;FIELD;maldishonest;mascot;3;4;1.5718;NA;~240;131.289;352.757
todd,ned,rod;35_set_intersection;FIELD;maldishonest;mascot;3;6;1.57193;NA;~296;131.297;352.774
todd,ned,rod;35_set_intersection;FIELD;maldishonest;mascot;3;8;1.58828;NA;~352;131.305;352.79
todd,ned,rod;35_set_intersection;FIELD;maldishonest;mascot;3;9;1.59353;NA;~380;131.309;352.798
todd,ned,rod;35_set_intersection;FIELD;maldishonest;mascot;3;10;1.98293;NA;~442;176.474;488.192
todd,ned,rod;35_set_intersection;FIELD;maldishonest;lowgear;3;4;548.504;NA;~624;60.6724;178.004
todd,ned,rod;35_set_intersection;FIELD;maldishonest;lowgear;3;6;8.65055;NA;~680;60.6806;178.02
todd,ned,rod;35_set_intersection;FIELD;maldishonest;lowgear;3;8;8.63532;NA;~736;60.6888;178.037
todd,ned,rod;35_set_intersection;FIELD;maldishonest;lowgear;3;9;8.66665;NA;~764;60.6929;178.045
todd,ned,rod;35_set_intersection;FIELD;maldishonest;lowgear;3;10;8.71197;NA;~800;60.761;178.181
todd,ned,rod;35_set_intersection;FIELD;maldishonest;highgear;3;4;1094.19;NA;~462;131.454;362.332
todd,ned,rod;35_set_intersection;FIELD;maldishonest;highgear;3;6;24.2059;NA;~518;131.463;362.349
todd,ned,rod;35_set_intersection;FIELD;maldishonest;highgear;3;8;24.1193;NA;~574;131.471;362.365
todd,ned,rod;35_set_intersection;FIELD;maldishonest;highgear;3;9;24.0763;NA;~602;131.476;362.374
todd,ned,rod;35_set_intersection;FIELD;maldishonest;highgear;3;10;24.1202;NA;~634;131.51;362.443
todd,ned,rod;35_set_intersection;FIELD;covertdishonest;cowgear;3;4;14.3829;NA;~624;60.6724;178.004
todd,ned,rod;35_set_intersection;FIELD;covertdishonest;cowgear;3;6;8.61647;NA;~680;60.6806;178.02
todd,ned,rod;35_set_intersection;FIELD;covertdishonest;cowgear;3;8;8.67821;NA;~736;60.6888;178.037
todd,ned,rod;35_set_intersection;FIELD;covertdishonest;cowgear;3;9;8.64343;NA;~764;60.6929;178.045
todd,ned,rod;35_set_intersection;FIELD;covertdishonest;cowgear;3;10;8.70076;NA;~800;60.761;178.181
