nodes;program;c.domain;adv.model;protocol;partysize;input_size;runtime(s);maxPhyRAM(MiB);P0commRounds;P0dataSent(MB);ALLdataSent(MB)
todd,ned,rod;35_set_intersection;FIELD;maldishonest;mascot;3;4;0.47031;NA;~135;10.2925;30.8771
todd,ned,rod;35_set_intersection;FIELD;maldishonest;mascot;3;6;0.459205;NA;~215;10.2931;30.8787
todd,ned,rod;35_set_intersection;FIELD;maldishonest;mascot;3;8;0.481776;NA;~327;10.294;30.8809
todd,ned,rod;35_set_intersection;FIELD;maldishonest;mascot;3;9;0.457407;NA;~395;10.2945;30.8823
todd,ned,rod;35_set_intersection;FIELD;maldishonest;mascot;3;10;0.487562;NA;~471;10.2952;30.8838
todd,ned,rod;35_set_intersection;FIELD;maldishonest;lowgear;3;4;131.834;NA;~119;0.55098;1.65264
todd,ned,rod;35_set_intersection;FIELD;maldishonest;lowgear;3;6;0.345707;NA;~199;0.55162;1.65424
todd,ned,rod;35_set_intersection;FIELD;maldishonest;lowgear;3;8;0.360603;NA;~311;0.552516;1.65648
todd,ned,rod;35_set_intersection;FIELD;maldishonest;lowgear;3;9;0.364054;NA;~379;0.55306;1.65784
todd,ned,rod;35_set_intersection;FIELD;maldishonest;lowgear;3;10;0.362292;NA;~455;0.553668;1.65936
todd,ned,rod;35_set_intersection;FIELD;maldishonest;highgear;3;4;346.49;NA;~130;36.5956;109.787
todd,ned,rod;35_set_intersection;FIELD;maldishonest;highgear;3;6;7.17716;NA;~210;36.5963;109.788
todd,ned,rod;35_set_intersection;FIELD;maldishonest;highgear;3;8;7.20885;NA;~322;36.5971;109.79
todd,ned,rod;35_set_intersection;FIELD;maldishonest;highgear;3;9;7.19096;NA;~390;36.5977;109.792
todd,ned,rod;35_set_intersection;FIELD;maldishonest;highgear;3;10;7.24483;NA;~466;36.5984;109.794
todd,ned,rod;35_set_intersection;FIELD;covertdishonest;cowgear;3;4;1.88054;NA;~119;0.55098;1.65264
todd,ned,rod;35_set_intersection;FIELD;covertdishonest;cowgear;3;6;0.367551;NA;~199;0.55162;1.65424
todd,ned,rod;35_set_intersection;FIELD;covertdishonest;cowgear;3;8;0.359753;NA;~311;0.552516;1.65648
todd,ned,rod;35_set_intersection;FIELD;covertdishonest;cowgear;3;9;0.366643;NA;~379;0.55306;1.65784
todd,ned,rod;35_set_intersection;FIELD;covertdishonest;cowgear;3;10;0.329067;NA;~455;0.553668;1.65936
todd,ned,rod;35_set_intersection;FIELD;covertdishonest;chaigear;3;4;20.8663;NA;~130;36.5956;109.787
todd,ned,rod;35_set_intersection;FIELD;covertdishonest;chaigear;3;6;7.19111;NA;~210;36.5963;109.788
todd,ned,rod;35_set_intersection;FIELD;covertdishonest;chaigear;3;8;7.20992;NA;~322;36.5972;109.791
todd,ned,rod;35_set_intersection;FIELD;covertdishonest;chaigear;3;9;7.19896;NA;~390;36.5977;109.792
todd,ned,rod;35_set_intersection;FIELD;covertdishonest;chaigear;3;10;7.20577;NA;~466;36.5985;109.793
todd,ned,rod;35_set_intersection;FIELD;semidishonest;semi;3;4;0.00392963;NA;~64;0.000256;0.000512
todd,ned,rod;35_set_intersection;FIELD;semidishonest;semi;3;6;0.00611943;NA;~144;0.000576;0.001152
todd,ned,rod;35_set_intersection;FIELD;semidishonest;semi;3;8;0.0103676;NA;~256;0.001024;0.002048
todd,ned,rod;35_set_intersection;FIELD;semidishonest;semi;3;9;0.0128368;NA;~324;0.001296;0.002592
todd,ned,rod;35_set_intersection;FIELD;semidishonest;semi;3;10;0.0150252;NA;~400;0.0016;0.0032
todd,ned,rod;35_set_intersection;FIELD;semidishonest;hemi;3;4;0.00266575;NA;~64;0.000256;0.000512
todd,ned,rod;35_set_intersection;FIELD;semidishonest;hemi;3;6;0.00451164;NA;~144;0.000576;0.001152
todd,ned,rod;35_set_intersection;FIELD;semidishonest;hemi;3;8;0.00743757;NA;~256;0.001024;0.002048
todd,ned,rod;35_set_intersection;FIELD;semidishonest;hemi;3;9;0.00916451;NA;~324;0.001296;0.002592
todd,ned,rod;35_set_intersection;FIELD;semidishonest;hemi;3;10;0.0115389;NA;~400;0.0016;0.0032
todd,ned,rod;35_set_intersection;FIELD;semidishonest;temi;3;4;0.00257239;NA;~64;0.000256;0.000512
todd,ned,rod;35_set_intersection;FIELD;semidishonest;temi;3;6;0.00475705;NA;~144;0.000576;0.001152
todd,ned,rod;35_set_intersection;FIELD;semidishonest;temi;3;8;0.00767432;NA;~256;0.001024;0.002048
todd,ned,rod;35_set_intersection;FIELD;semidishonest;temi;3;9;0.0101283;NA;~324;0.001296;0.002592
todd,ned,rod;35_set_intersection;FIELD;semidishonest;temi;3;10;0.0118685;NA;~400;0.0016;0.0032
todd,ned,rod;35_set_intersection;FIELD;semidishonest;soho;3;4;0.00287253;NA;~64;0.000256;0.000512
todd,ned,rod;35_set_intersection;FIELD;semidishonest;soho;3;6;0.00464351;NA;~144;0.000576;0.001152
todd,ned,rod;35_set_intersection;FIELD;semidishonest;soho;3;8;0.00774913;NA;~256;0.001024;0.002048
todd,ned,rod;35_set_intersection;FIELD;semidishonest;soho;3;9;0.00934611;NA;~324;0.001296;0.002592
todd,ned,rod;35_set_intersection;FIELD;semidishonest;soho;3;10;0.0111529;NA;~400;0.0016;0.0032
todd,ned,rod;35_set_intersection;FIELD;malhonest;malicious-shamir;3;4;0.00282578;NA;~17;0.000512;0.001536
todd,ned,rod;35_set_intersection;FIELD;malhonest;malicious-shamir;3;6;0.00499405;NA;~37;0.001152;0.003456
todd,ned,rod;35_set_intersection;FIELD;malhonest;malicious-shamir;3;8;0.0072636;NA;~65;0.002048;0.006144
todd,ned,rod;35_set_intersection;FIELD;malhonest;malicious-shamir;3;9;0.00823185;NA;~82;0.002592;0.007776
todd,ned,rod;35_set_intersection;FIELD;malhonest;malicious-shamir;3;10;0.0122138;NA;~101;0.0032;0.0096
todd,ned,rod;35_set_intersection;FIELD;malhonest;malicious-rep-field;3;4;0.00244691;NA;~19;0.000384;0.001152
todd,ned,rod;35_set_intersection;FIELD;malhonest;malicious-rep-field;3;6;0.00611578;NA;~39;0.000704;0.002112
todd,ned,rod;35_set_intersection;FIELD;malhonest;malicious-rep-field;3;8;0.00625878;NA;~67;0.001152;0.003456
todd,ned,rod;35_set_intersection;FIELD;malhonest;malicious-rep-field;3;9;0.00599784;NA;~84;0.001424;0.004272
todd,ned,rod;35_set_intersection;FIELD;malhonest;malicious-rep-field;3;10;0.00643498;NA;~103;0.001728;0.005184
todd,ned,rod;35_set_intersection;FIELD;malhonest;ps-rep-field;3;4;0.0021953;NA;~19;0.000384;0.001152
todd,ned,rod;35_set_intersection;FIELD;malhonest;ps-rep-field;3;6;0.0133886;NA;~39;0.000704;0.002112
todd,ned,rod;35_set_intersection;FIELD;malhonest;ps-rep-field;3;8;0.0169713;NA;~67;0.001152;0.003456
todd,ned,rod;35_set_intersection;FIELD;malhonest;ps-rep-field;3;9;0.0123074;NA;~84;0.001424;0.004272
todd,ned,rod;35_set_intersection;FIELD;malhonest;ps-rep-field;3;10;0.0140539;NA;~103;0.001728;0.005184
todd,ned,rod;35_set_intersection;FIELD;malhonest;sy-rep-field;3;4;0.00298614;NA;~24;0.000864;0.002592
todd,ned,rod;35_set_intersection;FIELD;malhonest;sy-rep-field;3;6;0.0043208;NA;~44;0.001664;0.004992
todd,ned,rod;35_set_intersection;FIELD;malhonest;sy-rep-field;3;8;0.00628012;NA;~72;0.002784;0.008352
todd,ned,rod;35_set_intersection;FIELD;malhonest;sy-rep-field;3;9;0.00824402;NA;~89;0.003464;0.010392
todd,ned,rod;35_set_intersection;FIELD;malhonest;sy-rep-field;3;10;0.0166699;NA;~108;0.004224;0.012672
todd,ned,rod;35_set_intersection;FIELD;semihonest;shamir;3;4;0.00396385;NA;~33;0.000512;0.001152
todd,ned,rod;35_set_intersection;FIELD;semihonest;shamir;3;6;0.00628336;NA;~73;0.001152;0.002592
todd,ned,rod;35_set_intersection;FIELD;semihonest;shamir;3;8;0.00953446;NA;~129;0.002048;0.004608
todd,ned,rod;35_set_intersection;FIELD;semihonest;shamir;3;9;0.0105074;NA;~163;0.002592;0.005832
todd,ned,rod;35_set_intersection;FIELD;semihonest;shamir;3;10;0.0147513;NA;~201;0.0032;0.0072
todd,ned,rod;35_set_intersection;FIELD;semihonest;atlas;3;4;0.0184436;NA;~44;0.720512;1.44115
todd,ned,rod;35_set_intersection;FIELD;semihonest;atlas;3;6;0.028346;NA;~84;0.721152;1.44259
todd,ned,rod;35_set_intersection;FIELD;semihonest;atlas;3;8;0.0305462;NA;~140;0.722048;1.44461
todd,ned,rod;35_set_intersection;FIELD;semihonest;atlas;3;9;0.0243428;NA;~174;0.722592;1.44583
todd,ned,rod;35_set_intersection;FIELD;semihonest;atlas;3;10;0.0286236;NA;~212;0.7232;1.4472
todd,ned,rod;35_set_intersection;FIELD;semihonest;replicated-field;3;4;0.00523817;NA;~17;0.000256;0.000768
todd,ned,rod;35_set_intersection;FIELD;semihonest;replicated-field;3;6;0.00545702;NA;~37;0.000576;0.001728
todd,ned,rod;35_set_intersection;FIELD;semihonest;replicated-field;3;8;0.016677;NA;~65;0.001024;0.003072
todd,ned,rod;35_set_intersection;FIELD;semihonest;replicated-field;3;9;0.00619423;NA;~82;0.001296;0.003888
todd,ned,rod;35_set_intersection;FIELD;semihonest;replicated-field;3;10;0.00715508;NA;~101;0.0016;0.0048
todd,ned,rod;35_set_intersection;RING;maldishonest;spdz2k;3;4;0.894054;NA;~157;20.5992;61.7969
todd,ned,rod;35_set_intersection;RING;maldishonest;spdz2k;3;6;0.872173;NA;~237;20.6004;61.8001
todd,ned,rod;35_set_intersection;RING;maldishonest;spdz2k;3;8;0.865612;NA;~349;20.6022;61.8046
todd,ned,rod;35_set_intersection;RING;maldishonest;spdz2k;3;9;0.903241;NA;~417;20.6033;61.8073
todd,ned,rod;35_set_intersection;RING;maldishonest;spdz2k;3;10;0.919449;NA;~493;20.6045;61.8103
todd,ned,rod;35_set_intersection;RING;semidishonest;semi2k;3;4;0.00324727;NA;~64;0.000256;0.000512
todd,ned,rod;35_set_intersection;RING;semidishonest;semi2k;3;6;0.00553875;NA;~144;0.000576;0.001152
todd,ned,rod;35_set_intersection;RING;semidishonest;semi2k;3;8;0.00771593;NA;~256;0.001024;0.002048
todd,ned,rod;35_set_intersection;RING;semidishonest;semi2k;3;9;0.00978164;NA;~324;0.001296;0.002592
todd,ned,rod;35_set_intersection;RING;semidishonest;semi2k;3;10;0.012849;NA;~400;0.0016;0.0032
todd,ned,rod;35_set_intersection;RING;malhonest;brain;3;4;0.00695851;NA;~19;0.000384;0.001152
todd,ned,rod;35_set_intersection;RING;malhonest;brain;3;6;0.00334202;NA;~39;0.000704;0.002112
todd,ned,rod;35_set_intersection;RING;malhonest;brain;3;8;0.00979425;NA;~67;0.001152;0.003456
todd,ned,rod;35_set_intersection;RING;malhonest;brain;3;9;0.00733418;NA;~84;0.001424;0.004272
todd,ned,rod;35_set_intersection;RING;malhonest;brain;3;10;0.0200964;NA;~103;0.001728;0.005184
todd,ned,rod;35_set_intersection;RING;malhonest;malicious-rep-ring;3;4;0.0064726;NA;~19;0.000384;0.001152
todd,ned,rod;35_set_intersection;RING;malhonest;malicious-rep-ring;3;6;0.00349882;NA;~39;0.000704;0.002112
todd,ned,rod;35_set_intersection;RING;malhonest;malicious-rep-ring;3;8;0.0186063;NA;~67;0.001152;0.003456
todd,ned,rod;35_set_intersection;RING;malhonest;malicious-rep-ring;3;9;0.00980856;NA;~84;0.001424;0.004272
todd,ned,rod;35_set_intersection;RING;malhonest;malicious-rep-ring;3;10;0.0120494;NA;~103;0.001728;0.005184
todd,ned,rod;35_set_intersection;RING;malhonest;ps-rep-ring;3;4;0.00218507;NA;~19;0.000384;0.001152
todd,ned,rod;35_set_intersection;RING;malhonest;ps-rep-ring;3;6;0.00341094;NA;~39;0.000704;0.002112
todd,ned,rod;35_set_intersection;RING;malhonest;ps-rep-ring;3;8;0.0103384;NA;~67;0.001152;0.003456
todd,ned,rod;35_set_intersection;RING;malhonest;ps-rep-ring;3;9;0.0063322;NA;~84;0.001424;0.004272
todd,ned,rod;35_set_intersection;RING;malhonest;ps-rep-ring;3;10;0.0101098;NA;~103;0.001728;0.005184
todd,ned,rod;35_set_intersection;RING;malhonest;sy-rep-ring;3;4;0.0053446;NA;~43;0.012482;0.036094
todd,ned,rod;35_set_intersection;RING;malhonest;sy-rep-ring;3;6;0.00724059;NA;~63;0.013682;0.039694
todd,ned,rod;35_set_intersection;RING;malhonest;sy-rep-ring;3;8;0.00807289;NA;~91;0.015362;0.044734
todd,ned,rod;35_set_intersection;RING;malhonest;sy-rep-ring;3;9;0.00930223;NA;~108;0.016382;0.047794
todd,ned,rod;35_set_intersection;RING;malhonest;sy-rep-ring;3;10;0.00948943;NA;~127;0.017522;0.051214
todd,ned,rod;35_set_intersection;RING;semihonest;replicated-ring;3;4;0.00600642;NA;~17;0.000256;0.000768
todd,ned,rod;35_set_intersection;RING;semihonest;replicated-ring;3;6;0.00320759;NA;~37;0.000576;0.001728
todd,ned,rod;35_set_intersection;RING;semihonest;replicated-ring;3;8;0.00937998;NA;~65;0.001024;0.003072
todd,ned,rod;35_set_intersection;RING;semihonest;replicated-ring;3;9;0.00714737;NA;~82;0.001296;0.003888
todd,ned,rod;35_set_intersection;RING;semihonest;replicated-ring;3;10;0.008254;NA;~101;0.0016;0.0048
todd,ned,rod;35_set_intersection;BINARY;maldishonest;tinier;3;4;0.556528;NA;NA;26.2992;NA
todd,ned,rod;35_set_intersection;BINARY;maldishonest;tinier;3;6;0.649492;NA;NA;26.3238;NA
todd,ned,rod;35_set_intersection;BINARY;maldishonest;tinier;3;8;1.18439;NA;NA;52.2797;NA
todd,ned,rod;35_set_intersection;BINARY;maldishonest;tinier;3;9;1.23708;NA;NA;52.3006;NA
todd,ned,rod;35_set_intersection;BINARY;maldishonest;tinier;3;10;1.74452;NA;NA;78.2455;NA
todd,ned,rod;35_set_intersection;BINARY;maldishonest;real-bmr;3;4;15.2442;NA;NA;2868.89;NA
todd,ned,rod;35_set_intersection;BINARY;maldishonest;real-bmr;3;6;34.0138;NA;NA;6452.87;NA
todd,ned,rod;35_set_intersection;BINARY;maldishonest;real-bmr;3;8;60.2376;NA;NA;11385.2;NA
todd,ned,rod;35_set_intersection;BINARY;maldishonest;real-bmr;3;9;75.6983;NA;NA;14389.9;NA
todd,ned,rod;35_set_intersection;BINARY;maldishonest;real-bmr;3;10;94.1016;NA;NA;17752;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;semi-bin;3;4;0.320811;NA;NA;21.9183;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;semi-bin;3;6;0.417662;NA;NA;22.0953;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;semi-bin;3;8;0.554701;NA;NA;22.343;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;semi-bin;3;9;0.618091;NA;NA;22.4935;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;semi-bin;3;10;0.729386;NA;NA;22.6616;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;4;0.0214284;NA;NA;0.141808;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;6;0.0273526;NA;NA;0.319068;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;8;0.0457931;NA;NA;0.567232;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;9;0.0422193;NA;NA;0.717903;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;10;0.048125;NA;NA;0.8863;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yaoO;2;4;0.00391082;NA;NA;0;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yaoO;2;6;0.00541545;NA;NA;0;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yaoO;2;8;0.00968847;NA;NA;0;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yaoO;2;9;0.0105684;NA;NA;0;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yaoO;2;10;0.0115637;NA;NA;0;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;semi-bmr;3;4;2.09565;NA;NA;481.054;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;semi-bmr;3;6;4.65601;NA;NA;1078.26;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;semi-bmr;3;8;8.12802;NA;NA;1907.79;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;semi-bmr;3;9;10.3743;NA;NA;2413.78;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;semi-bmr;3;10;12.6469;NA;NA;2977.84;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-rep-bin;3;4;0.0987566;NA;NA;0.901096;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-rep-bin;3;6;0.160055;NA;NA;0.990196;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-rep-bin;3;8;0.30808;NA;NA;1.11494;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-rep-bin;3;9;0.316412;NA;NA;1.19067;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-rep-bin;3;10;0.447386;NA;NA;1.27532;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-ccd;3;4;0.114103;NA;NA;1.03727;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-ccd;3;6;0.187291;NA;NA;1.23375;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-ccd;3;8;0.40195;NA;NA;2.38891;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-ccd;3;9;0.564105;NA;NA;3.43601;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-ccd;3;10;0.663609;NA;NA;3.62266;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;ps-rep-bin;3;4;1.61832;NA;NA;67.1856;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;ps-rep-bin;3;6;1.70277;NA;NA;67.2802;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;ps-rep-bin;3;8;1.86721;NA;NA;67.4129;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;ps-rep-bin;3;9;2.03715;NA;NA;67.4935;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;ps-rep-bin;3;10;2.06247;NA;NA;67.5833;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;mal-shamir-bmr;3;4;0.505553;NA;NA;19.4309;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;mal-shamir-bmr;3;6;1.06075;NA;NA;42.7993;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;mal-shamir-bmr;3;8;1.80966;NA;NA;74.5232;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;mal-shamir-bmr;3;9;2.28051;NA;NA;94.4184;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;mal-shamir-bmr;3;10;2.50638;NA;NA;115.562;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;mal-rep-bmr;3;4;0.396694;NA;NA;7.02926;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;mal-rep-bmr;3;6;0.75079;NA;NA;14.9754;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;mal-rep-bmr;3;8;1.24174;NA;NA;26.5161;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;mal-rep-bmr;3;9;1.50717;NA;NA;34.2546;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;mal-rep-bmr;3;10;1.85356;NA;NA;41.4913;NA
todd,ned,rod;35_set_intersection;BINARY;semihonest;replicated-bin;3;4;0.0441825;NA;NA;0.005088;NA
todd,ned,rod;35_set_intersection;BINARY;semihonest;replicated-bin;3;6;0.0992775;NA;NA;0.011388;NA
todd,ned,rod;35_set_intersection;BINARY;semihonest;replicated-bin;3;8;0.165166;NA;NA;0.020208;NA
todd,ned,rod;35_set_intersection;BINARY;semihonest;replicated-bin;3;9;0.226867;NA;NA;0.025563;NA
todd,ned,rod;35_set_intersection;BINARY;semihonest;replicated-bin;3;10;0.309843;NA;NA;0.031548;NA
todd,ned,rod;35_set_intersection;BINARY;semihonest;ccd;3;4;0.0610593;NA;NA;0.01032;NA
todd,ned,rod;35_set_intersection;BINARY;semihonest;ccd;3;6;0.126779;NA;NA;0.02322;NA
todd,ned,rod;35_set_intersection;BINARY;semihonest;ccd;3;8;0.235394;NA;NA;0.04128;NA
todd,ned,rod;35_set_intersection;BINARY;semihonest;ccd;3;9;0.321777;NA;NA;0.052245;NA
