nodes;program;c.domain;adv.model;protocol;partysize;cpus;freqs(GHz);input_size;runtime(s);maxPhyRAM(MiB);P0commRounds;P0dataSent(MB);ALLdataSent(MB)
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;malhonest;sy-rep-field;3;8;1.6;30;0.11913;NA;~908;0.036224;0.108672
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;malhonest;sy-rep-field;3;8;1.6;35;0.175823;NA;~1233;0.049224;0.147672
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;malhonest;sy-rep-field;3;8;1.6;40;0.182901;NA;~1608;0.064224;0.192672
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;malhonest;sy-rep-field;3;8;1.6;45;0.265235;NA;~2033;0.081224;0.243672
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;malhonest;sy-rep-field;3;8;1.6;50;0.377196;NA;~2508;0.100224;0.300672
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;malhonest;sy-rep-field;3;8;1.6;55;0.480957;NA;~3033;0.121224;0.363672
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;malhonest;sy-rep-field;3;8;1.6;60;0.50232;NA;~3608;0.144224;0.432672
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;malhonest;sy-rep-field;3;8;1.6;65;0.547013;NA;~4233;0.169224;0.507672
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;malhonest;sy-rep-field;3;4;3;5;0.00426677;NA;~33;0.001224;0.003672
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;malhonest;sy-rep-field;3;4;3;10;0.0115509;NA;~108;0.004224;0.012672
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;malhonest;sy-rep-field;3;4;3;15;0.0239358;NA;~233;0.009224;0.027672
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;malhonest;sy-rep-field;3;4;3;20;0.0398217;NA;~408;0.016224;0.048672
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;malhonest;sy-rep-field;3;4;3;25;0.0679777;NA;~633;0.025224;0.075672
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;malhonest;sy-rep-field;3;4;3;30;0.0920733;NA;~908;0.036224;0.108672
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;malhonest;sy-rep-field;3;4;3;35;0.130643;NA;~1233;0.049224;0.147672
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;malhonest;sy-rep-field;3;4;3;40;0.159065;NA;~1608;0.064224;0.192672
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;malhonest;sy-rep-field;3;4;3;45;0.212;NA;~2033;0.081224;0.243672
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;malhonest;sy-rep-field;3;4;3;50;0.26684;NA;~2508;0.100224;0.300672
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;malhonest;sy-rep-field;3;4;3;55;0.283482;NA;~3033;0.121224;0.363672
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;malhonest;sy-rep-field;3;4;3;60;0.327496;NA;~3608;0.144224;0.432672
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;malhonest;sy-rep-field;3;4;3;65;0.445836;NA;~4233;0.169224;0.507672
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;malhonest;sy-rep-field;3;4;2.2;5;0.00515745;NA;~33;0.001224;0.003672
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;malhonest;sy-rep-field;3;4;2.2;10;0.011899;NA;~108;0.004224;0.012672
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;malhonest;sy-rep-field;3;4;2.2;15;0.0244738;NA;~233;0.009224;0.027672
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;malhonest;sy-rep-field;3;4;2.2;20;0.0453871;NA;~408;0.016224;0.048672
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;malhonest;sy-rep-field;3;4;2.2;25;0.0687808;NA;~633;0.025224;0.075672
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;malhonest;sy-rep-field;3;4;2.2;30;0.0934063;NA;~908;0.036224;0.108672
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;malhonest;sy-rep-field;3;4;2.2;35;0.128418;NA;~1233;0.049224;0.147672
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;malhonest;sy-rep-field;3;4;2.2;40;0.176959;NA;~1608;0.064224;0.192672
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;malhonest;sy-rep-field;3;4;2.2;45;0.224377;NA;~2033;0.081224;0.243672
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;malhonest;sy-rep-field;3;4;2.2;50;0.27274;NA;~2508;0.100224;0.300672
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;malhonest;sy-rep-field;3;4;2.2;55;0.323091;NA;~3033;0.121224;0.363672
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;malhonest;sy-rep-field;3;4;2.2;60;0.42399;NA;~3608;0.144224;0.432672
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;malhonest;sy-rep-field;3;4;2.2;65;0.470297;NA;~4233;0.169224;0.507672
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;malhonest;sy-rep-field;3;4;2;5;0.00476656;NA;~33;0.001224;0.003672
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;malhonest;sy-rep-field;3;4;2;10;0.0132673;NA;~108;0.004224;0.012672
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;malhonest;sy-rep-field;3;4;2;15;0.0276438;NA;~233;0.009224;0.027672
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;malhonest;sy-rep-field;3;4;2;20;0.0513807;NA;~408;0.016224;0.048672
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;malhonest;sy-rep-field;3;4;2;25;0.0764494;NA;~633;0.025224;0.075672
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;malhonest;sy-rep-field;3;4;2;30;0.148373;NA;~908;0.036224;0.108672
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;malhonest;sy-rep-field;3;4;2;35;0.177521;NA;~1233;0.049224;0.147672
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;malhonest;sy-rep-field;3;4;2;40;0.170821;NA;~1608;0.064224;0.192672
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;malhonest;sy-rep-field;3;4;2;45;0.299059;NA;~2033;0.081224;0.243672
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;malhonest;sy-rep-field;3;4;2;50;0.271163;NA;~2508;0.100224;0.300672
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;malhonest;sy-rep-field;3;4;2;55;0.369364;NA;~3033;0.121224;0.363672
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;malhonest;sy-rep-field;3;4;2;60;0.436394;NA;~3608;0.144224;0.432672
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;malhonest;sy-rep-field;3;4;2;65;0.551817;NA;~4233;0.169224;0.507672
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;malhonest;sy-rep-field;3;4;1.8;5;0.00419678;NA;~33;0.001224;0.003672
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;malhonest;sy-rep-field;3;4;1.8;10;0.0138532;NA;~108;0.004224;0.012672
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;malhonest;sy-rep-field;3;4;1.8;15;0.0298757;NA;~233;0.009224;0.027672
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;malhonest;sy-rep-field;3;4;1.8;20;0.0592673;NA;~408;0.016224;0.048672
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;malhonest;sy-rep-field;3;4;1.8;25;0.074777;NA;~633;0.025224;0.075672
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;malhonest;sy-rep-field;3;4;1.8;30;0.107617;NA;~908;0.036224;0.108672
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;malhonest;sy-rep-field;3;4;1.8;35;0.189148;NA;~1233;0.049224;0.147672
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;malhonest;sy-rep-field;3;4;1.8;40;0.187639;NA;~1608;0.064224;0.192672
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;malhonest;sy-rep-field;3;4;1.8;45;0.227866;NA;~2033;0.081224;0.243672
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;malhonest;sy-rep-field;3;4;1.8;50;0.344424;NA;~2508;0.100224;0.300672
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;malhonest;sy-rep-field;3;4;1.8;55;0.33319;NA;~3033;0.121224;0.363672
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;malhonest;sy-rep-field;3;4;1.8;60;0.415069;NA;~3608;0.144224;0.432672
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;malhonest;sy-rep-field;3;4;1.8;65;0.680246;NA;~4233;0.169224;0.507672
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;malhonest;sy-rep-field;3;4;1.6;5;0.00497908;NA;~33;0.001224;0.003672
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;malhonest;sy-rep-field;3;4;1.6;10;0.0137231;NA;~108;0.004224;0.012672
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;malhonest;sy-rep-field;3;4;1.6;15;0.0281048;NA;~233;0.009224;0.027672
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;malhonest;sy-rep-field;3;4;1.6;20;0.0458991;NA;~408;0.016224;0.048672
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;malhonest;sy-rep-field;3;4;1.6;25;0.0953374;NA;~633;0.025224;0.075672
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;malhonest;sy-rep-field;3;4;1.6;30;0.101252;NA;~908;0.036224;0.108672
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;malhonest;sy-rep-field;3;4;1.6;35;0.144916;NA;~1233;0.049224;0.147672
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;malhonest;sy-rep-field;3;4;1.6;40;0.292304;NA;~1608;0.064224;0.192672
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;malhonest;sy-rep-field;3;4;1.6;45;0.246948;NA;~2033;0.081224;0.243672
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;malhonest;sy-rep-field;3;4;1.6;50;0.284332;NA;~2508;0.100224;0.300672
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;malhonest;sy-rep-field;3;4;1.6;55;0.429297;NA;~3033;0.121224;0.363672
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;malhonest;sy-rep-field;3;4;1.6;60;0.435858;NA;~3608;0.144224;0.432672
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;malhonest;sy-rep-field;3;4;1.6;65;0.523327;NA;~4233;0.169224;0.507672
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;malhonest;sy-rep-field;3;3;3;5;0.00400031;NA;~33;0.001224;0.003672
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;malhonest;sy-rep-field;3;3;3;10;0.0130177;NA;~108;0.004224;0.012672
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;malhonest;sy-rep-field;3;3;3;15;0.0233297;NA;~233;0.009224;0.027672
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;malhonest;sy-rep-field;3;3;3;20;0.0426909;NA;~408;0.016224;0.048672
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;malhonest;sy-rep-field;3;3;3;25;0.0641599;NA;~633;0.025224;0.075672
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;malhonest;sy-rep-field;3;3;3;30;0.0947877;NA;~908;0.036224;0.108672
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;malhonest;sy-rep-field;3;3;3;35;0.129193;NA;~1233;0.049224;0.147672
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;malhonest;sy-rep-field;3;3;3;40;0.170898;NA;~1608;0.064224;0.192672
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;malhonest;sy-rep-field;3;3;3;45;0.17758;NA;~2033;0.081224;0.243672
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;malhonest;sy-rep-field;3;3;3;50;0.265409;NA;~2508;0.100224;0.300672
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;malhonest;sy-rep-field;3;3;3;55;0.282428;NA;~3033;0.121224;0.363672
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;malhonest;sy-rep-field;3;3;3;60;0.375902;NA;~3608;0.144224;0.432672
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;malhonest;sy-rep-field;3;3;3;65;0.439871;NA;~4233;0.169224;0.507672
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;malhonest;sy-rep-field;3;3;2.2;5;0.00398147;NA;~33;0.001224;0.003672
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;malhonest;sy-rep-field;3;3;2.2;10;0.0119158;NA;~108;0.004224;0.012672
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;malhonest;sy-rep-field;3;3;2.2;15;0.0246946;NA;~233;0.009224;0.027672
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;malhonest;sy-rep-field;3;3;2.2;20;0.0419359;NA;~408;0.016224;0.048672
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;malhonest;sy-rep-field;3;3;2.2;25;0.0651704;NA;~633;0.025224;0.075672
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;malhonest;sy-rep-field;3;3;2.2;30;0.0881141;NA;~908;0.036224;0.108672
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;malhonest;sy-rep-field;3;3;2.2;35;0.132789;NA;~1233;0.049224;0.147672
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;malhonest;sy-rep-field;3;3;2.2;40;0.16438;NA;~1608;0.064224;0.192672
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;malhonest;sy-rep-field;3;3;2.2;45;0.193235;NA;~2033;0.081224;0.243672
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;malhonest;sy-rep-field;3;3;2.2;50;0.272988;NA;~2508;0.100224;0.300672
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;malhonest;sy-rep-field;3;3;2.2;55;0.306919;NA;~3033;0.121224;0.363672
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;malhonest;sy-rep-field;3;3;2.2;60;0.379176;NA;~3608;0.144224;0.432672
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;malhonest;sy-rep-field;3;3;2.2;65;0.436337;NA;~4233;0.169224;0.507672
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;malhonest;sy-rep-field;3;3;2;5;0.00440926;NA;~33;0.001224;0.003672
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;malhonest;sy-rep-field;3;3;2;10;0.0118328;NA;~108;0.004224;0.012672
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;malhonest;sy-rep-field;3;3;2;15;0.0333232;NA;~233;0.009224;0.027672
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;malhonest;sy-rep-field;3;3;2;20;0.049295;NA;~408;0.016224;0.048672
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;malhonest;sy-rep-field;3;3;2;25;0.0715878;NA;~633;0.025224;0.075672
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;malhonest;sy-rep-field;3;3;2;30;0.106115;NA;~908;0.036224;0.108672
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;malhonest;sy-rep-field;3;3;2;35;0.129311;NA;~1233;0.049224;0.147672
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;malhonest;sy-rep-field;3;3;2;40;0.193327;NA;~1608;0.064224;0.192672
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;malhonest;sy-rep-field;3;3;2;45;0.237044;NA;~2033;0.081224;0.243672
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;malhonest;sy-rep-field;3;3;2;50;0.260539;NA;~2508;0.100224;0.300672
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;malhonest;sy-rep-field;3;3;2;55;0.40849;NA;~3033;0.121224;0.363672
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;malhonest;sy-rep-field;3;3;2;60;0.392119;NA;~3608;0.144224;0.432672
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;malhonest;sy-rep-field;3;3;2;65;0.456578;NA;~4233;0.169224;0.507672
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;malhonest;sy-rep-field;3;3;1.8;5;0.00444148;NA;~33;0.001224;0.003672
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;malhonest;sy-rep-field;3;3;1.8;10;0.0123272;NA;~108;0.004224;0.012672
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;malhonest;sy-rep-field;3;3;1.8;15;0.0259113;NA;~233;0.009224;0.027672
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;malhonest;sy-rep-field;3;3;1.8;20;0.0452001;NA;~408;0.016224;0.048672
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;malhonest;sy-rep-field;3;3;1.8;25;0.0699207;NA;~633;0.025224;0.075672
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;malhonest;sy-rep-field;3;3;1.8;30;0.102804;NA;~908;0.036224;0.108672
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;malhonest;sy-rep-field;3;3;1.8;35;0.139587;NA;~1233;0.049224;0.147672
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;malhonest;sy-rep-field;3;3;1.8;40;0.175167;NA;~1608;0.064224;0.192672
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;malhonest;sy-rep-field;3;3;1.8;45;0.225089;NA;~2033;0.081224;0.243672
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;malhonest;sy-rep-field;3;3;1.8;50;0.272092;NA;~2508;0.100224;0.300672
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;malhonest;sy-rep-field;3;3;1.8;55;0.352038;NA;~3033;0.121224;0.363672
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;malhonest;sy-rep-field;3;3;1.8;60;0.378565;NA;~3608;0.144224;0.432672
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;malhonest;sy-rep-field;3;3;1.8;65;0.479982;NA;~4233;0.169224;0.507672
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;malhonest;sy-rep-field;3;3;1.6;5;0.00449996;NA;~33;0.001224;0.003672
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;malhonest;sy-rep-field;3;3;1.6;10;0.0141339;NA;~108;0.004224;0.012672
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;malhonest;sy-rep-field;3;3;1.6;15;0.0282326;NA;~233;0.009224;0.027672
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;malhonest;sy-rep-field;3;3;1.6;20;0.0472959;NA;~408;0.016224;0.048672
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;malhonest;sy-rep-field;3;3;1.6;25;0.0817522;NA;~633;0.025224;0.075672
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;malhonest;sy-rep-field;3;3;1.6;30;0.104083;NA;~908;0.036224;0.108672
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;malhonest;sy-rep-field;3;3;1.6;35;0.145872;NA;~1233;0.049224;0.147672
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;malhonest;sy-rep-field;3;3;1.6;40;0.195431;NA;~1608;0.064224;0.192672
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;malhonest;sy-rep-field;3;3;1.6;45;0.242308;NA;~2033;0.081224;0.243672
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;malhonest;sy-rep-field;3;3;1.6;50;0.285313;NA;~2508;0.100224;0.300672
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;malhonest;sy-rep-field;3;3;1.6;55;0.343725;NA;~3033;0.121224;0.363672
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;malhonest;sy-rep-field;3;3;1.6;60;0.407149;NA;~3608;0.144224;0.432672
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;malhonest;sy-rep-field;3;3;1.6;65;0.479227;NA;~4233;0.169224;0.507672
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;malhonest;sy-rep-field;3;2;3;5;0.00444721;NA;~33;0.001224;0.003672
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;malhonest;sy-rep-field;3;2;3;10;0.0116648;NA;~108;0.004224;0.012672
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;malhonest;sy-rep-field;3;2;3;15;0.0227315;NA;~233;0.009224;0.027672
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;malhonest;sy-rep-field;3;2;3;20;0.0427088;NA;~408;0.016224;0.048672
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;malhonest;sy-rep-field;3;2;3;25;0.0656078;NA;~633;0.025224;0.075672
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;malhonest;sy-rep-field;3;2;3;30;0.0958054;NA;~908;0.036224;0.108672
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;malhonest;sy-rep-field;3;2;3;35;0.122172;NA;~1233;0.049224;0.147672
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;malhonest;sy-rep-field;3;2;3;40;0.159707;NA;~1608;0.064224;0.192672
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;malhonest;sy-rep-field;3;2;3;45;0.210821;NA;~2033;0.081224;0.243672
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;malhonest;sy-rep-field;3;2;3;50;0.238525;NA;~2508;0.100224;0.300672
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;malhonest;sy-rep-field;3;2;3;55;0.292198;NA;~3033;0.121224;0.363672
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;malhonest;sy-rep-field;3;2;3;60;0.377118;NA;~3608;0.144224;0.432672
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;malhonest;sy-rep-field;3;2;3;65;0.400012;NA;~4233;0.169224;0.507672
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;malhonest;sy-rep-field;3;2;2.2;5;0.00415003;NA;~33;0.001224;0.003672
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;malhonest;sy-rep-field;3;2;2.2;10;0.0120654;NA;~108;0.004224;0.012672
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;malhonest;sy-rep-field;3;2;2.2;15;0.0240957;NA;~233;0.009224;0.027672
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;malhonest;sy-rep-field;3;2;2.2;20;0.0385386;NA;~408;0.016224;0.048672
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;malhonest;sy-rep-field;3;2;2.2;25;0.0649273;NA;~633;0.025224;0.075672
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;malhonest;sy-rep-field;3;2;2.2;30;0.094105;NA;~908;0.036224;0.108672
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;malhonest;sy-rep-field;3;2;2.2;35;0.12596;NA;~1233;0.049224;0.147672
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;malhonest;sy-rep-field;3;2;2.2;40;0.16705;NA;~1608;0.064224;0.192672
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;malhonest;sy-rep-field;3;2;2.2;45;0.207733;NA;~2033;0.081224;0.243672
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;malhonest;sy-rep-field;3;2;2.2;50;0.231036;NA;~2508;0.100224;0.300672
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;malhonest;sy-rep-field;3;2;2.2;55;0.313608;NA;~3033;0.121224;0.363672
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;malhonest;sy-rep-field;3;2;2.2;60;0.371467;NA;~3608;0.144224;0.432672
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;malhonest;sy-rep-field;3;2;2.2;65;0.436117;NA;~4233;0.169224;0.507672
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;malhonest;sy-rep-field;3;2;2;5;0.00429837;NA;~33;0.001224;0.003672
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;malhonest;sy-rep-field;3;2;2;10;0.0121625;NA;~108;0.004224;0.012672
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;malhonest;sy-rep-field;3;2;2;15;0.0249362;NA;~233;0.009224;0.027672
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;malhonest;sy-rep-field;3;2;2;20;0.0423388;NA;~408;0.016224;0.048672
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;malhonest;sy-rep-field;3;2;2;25;0.0680635;NA;~633;0.025224;0.075672
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;malhonest;sy-rep-field;3;2;2;30;0.108713;NA;~908;0.036224;0.108672
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;malhonest;sy-rep-field;3;2;2;35;0.135513;NA;~1233;0.049224;0.147672
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;malhonest;sy-rep-field;3;2;2;40;0.17689;NA;~1608;0.064224;0.192672
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;malhonest;sy-rep-field;3;2;2;45;0.207534;NA;~2033;0.081224;0.243672
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;malhonest;sy-rep-field;3;2;2;50;0.271927;NA;~2508;0.100224;0.300672
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;malhonest;sy-rep-field;3;2;2;55;0.325943;NA;~3033;0.121224;0.363672
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;malhonest;sy-rep-field;3;2;2;60;0.390425;NA;~3608;0.144224;0.432672
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;malhonest;sy-rep-field;3;2;2;65;0.457639;NA;~4233;0.169224;0.507672
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;malhonest;sy-rep-field;3;2;1.8;5;0.00449004;NA;~33;0.001224;0.003672
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;malhonest;sy-rep-field;3;2;1.8;10;0.0127293;NA;~108;0.004224;0.012672
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;malhonest;sy-rep-field;3;2;1.8;15;0.02671;NA;~233;0.009224;0.027672
