nodes;program;c.domain;adv.model;protocol;partysize;cpus;freqs(GHz);input_size;runtime(s);maxPhyRAM(MiB);P0commRounds;P0dataSent(MB);ALLdataSent(MB)
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;semidishonest;yao;2;8;2;24;0.298884;NA;NA;5.10509;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;semidishonest;yao;2;8;2;27;0.432924;NA;NA;6.46113;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;semidishonest;yao;2;8;2;30;0.449194;NA;NA;7.9767;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;semidishonest;yao;2;8;2;33;0.55511;NA;NA;9.65181;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;semidishonest;yao;2;8;1.8;3;0.0188786;NA;NA;0.079767;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;semidishonest;yao;2;8;1.8;6;0.0348423;NA;NA;0.319068;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;semidishonest;yao;2;8;1.8;9;0.0561366;NA;NA;0.717903;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;semidishonest;yao;2;8;1.8;12;0.0791328;NA;NA;1.27627;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;semidishonest;yao;2;8;1.8;15;0.115904;NA;NA;1.99417;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;semidishonest;yao;2;8;1.8;18;0.160684;NA;NA;2.87161;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;semidishonest;yao;2;8;1.8;21;0.227245;NA;NA;3.90858;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;semidishonest;yao;2;8;1.8;24;0.297642;NA;NA;5.10509;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;semidishonest;yao;2;8;1.8;27;0.367834;NA;NA;6.46113;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;semidishonest;yao;2;8;1.8;30;0.468509;NA;NA;7.9767;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;semidishonest;yao;2;8;1.8;33;0.569364;NA;NA;9.65181;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;semidishonest;yao;2;8;1.6;3;0.0190388;NA;NA;0.079767;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;semidishonest;yao;2;8;1.6;6;0.0326879;NA;NA;0.319068;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;semidishonest;yao;2;8;1.6;9;0.0567852;NA;NA;0.717903;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;semidishonest;yao;2;8;1.6;12;0.0872232;NA;NA;1.27627;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;semidishonest;yao;2;8;1.6;15;0.11675;NA;NA;1.99417;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;semidishonest;yao;2;8;1.6;18;0.174517;NA;NA;2.87161;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;semidishonest;yao;2;8;1.6;21;0.258124;NA;NA;3.90858;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;semidishonest;yao;2;8;1.6;24;0.311041;NA;NA;5.10509;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;semidishonest;yao;2;8;1.6;27;0.362417;NA;NA;6.46113;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;semidishonest;yao;2;8;1.6;30;0.47018;NA;NA;7.9767;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;semidishonest;yao;2;8;1.6;33;0.533781;NA;NA;9.65181;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;semidishonest;yao;2;4;3;3;0.0187801;NA;NA;0.079767;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;semidishonest;yao;2;4;3;6;0.0326701;NA;NA;0.319068;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;semidishonest;yao;2;4;3;9;0.0501604;NA;NA;0.717903;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;semidishonest;yao;2;4;3;12;0.0885758;NA;NA;1.27627;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;semidishonest;yao;2;4;3;15;0.118866;NA;NA;1.99417;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;semidishonest;yao;2;4;3;18;0.158569;NA;NA;2.87161;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;semidishonest;yao;2;4;3;21;0.222041;NA;NA;3.90858;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;semidishonest;yao;2;4;3;24;0.262548;NA;NA;5.10509;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;semidishonest;yao;2;4;3;27;0.337034;NA;NA;6.46113;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;semidishonest;yao;2;4;3;30;0.412462;NA;NA;7.9767;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;semidishonest;yao;2;4;3;33;0.484057;NA;NA;9.65181;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;semidishonest;yao;2;4;2.2;3;0.019353;NA;NA;0.079767;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;semidishonest;yao;2;4;2.2;6;0.0339072;NA;NA;0.319068;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;semidishonest;yao;2;4;2.2;9;0.0559397;NA;NA;0.717903;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;semidishonest;yao;2;4;2.2;12;0.0798179;NA;NA;1.27627;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;semidishonest;yao;2;4;2.2;15;0.123398;NA;NA;1.99417;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;semidishonest;yao;2;4;2.2;18;0.15132;NA;NA;2.87161;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;semidishonest;yao;2;4;2.2;21;0.231909;NA;NA;3.90858;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;semidishonest;yao;2;4;2.2;24;0.292695;NA;NA;5.10509;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;semidishonest;yao;2;4;2.2;27;0.367899;NA;NA;6.46113;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;semidishonest;yao;2;4;2.2;30;0.439731;NA;NA;7.9767;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;semidishonest;yao;2;4;2.2;33;0.588522;NA;NA;9.65181;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;semidishonest;yao;2;4;2;3;0.0194558;NA;NA;0.079767;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;semidishonest;yao;2;4;2;6;0.0315175;NA;NA;0.319068;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;semidishonest;yao;2;4;2;9;0.0535374;NA;NA;0.717903;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;semidishonest;yao;2;4;2;12;0.0828512;NA;NA;1.27627;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;semidishonest;yao;2;4;2;15;0.129349;NA;NA;1.99417;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;semidishonest;yao;2;4;2;18;0.163152;NA;NA;2.87161;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;semidishonest;yao;2;4;2;21;0.202484;NA;NA;3.90858;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;semidishonest;yao;2;4;2;24;0.300389;NA;NA;5.10509;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;semidishonest;yao;2;4;2;27;0.442106;NA;NA;6.46113;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;semidishonest;yao;2;4;2;30;0.444765;NA;NA;7.9767;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;semidishonest;yao;2;4;2;33;0.538274;NA;NA;9.65181;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;semidishonest;yao;2;4;1.8;3;0.0195564;NA;NA;0.079767;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;semidishonest;yao;2;4;1.8;6;0.0346566;NA;NA;0.319068;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;semidishonest;yao;2;4;1.8;9;0.0540673;NA;NA;0.717903;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;semidishonest;yao;2;4;1.8;12;0.0843883;NA;NA;1.27627;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;semidishonest;yao;2;4;1.8;15;0.122238;NA;NA;1.99417;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;semidishonest;yao;2;4;1.8;18;0.168858;NA;NA;2.87161;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;semidishonest;yao;2;4;1.8;21;0.214153;NA;NA;3.90858;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;semidishonest;yao;2;4;1.8;24;0.328956;NA;NA;5.10509;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;semidishonest;yao;2;4;1.8;27;0.370867;NA;NA;6.46113;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;semidishonest;yao;2;4;1.8;30;0.555131;NA;NA;7.9767;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;semidishonest;yao;2;4;1.8;33;0.501952;NA;NA;9.65181;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;semidishonest;yao;2;4;1.6;3;0.0193455;NA;NA;0.079767;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;semidishonest;yao;2;4;1.6;6;0.0331421;NA;NA;0.319068;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;semidishonest;yao;2;4;1.6;9;0.0527497;NA;NA;0.717903;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;semidishonest;yao;2;4;1.6;12;0.0859956;NA;NA;1.27627;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;semidishonest;yao;2;4;1.6;15;0.118526;NA;NA;1.99417;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;semidishonest;yao;2;4;1.6;18;0.163438;NA;NA;2.87161;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;semidishonest;yao;2;4;1.6;21;0.235598;NA;NA;3.90858;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;semidishonest;yao;2;4;1.6;24;0.297098;NA;NA;5.10509;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;semidishonest;yao;2;4;1.6;27;0.409058;NA;NA;6.46113;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;semidishonest;yao;2;4;1.6;30;0.498047;NA;NA;7.9767;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;semidishonest;yao;2;4;1.6;33;0.516939;NA;NA;9.65181;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;semidishonest;yao;2;3;3;3;0.0184982;NA;NA;0.079767;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;semidishonest;yao;2;3;3;6;0.0321532;NA;NA;0.319068;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;semidishonest;yao;2;3;3;9;0.0501978;NA;NA;0.717903;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;semidishonest;yao;2;3;3;12;0.090557;NA;NA;1.27627;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;semidishonest;yao;2;3;3;15;0.118542;NA;NA;1.99417;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;semidishonest;yao;2;3;3;18;0.162638;NA;NA;2.87161;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;semidishonest;yao;2;3;3;21;0.234952;NA;NA;3.90858;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;semidishonest;yao;2;3;3;24;0.289323;NA;NA;5.10509;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;semidishonest;yao;2;3;3;27;0.324649;NA;NA;6.46113;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;semidishonest;yao;2;3;3;30;0.405418;NA;NA;7.9767;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;semidishonest;yao;2;3;3;33;0.525729;NA;NA;9.65181;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;semidishonest;yao;2;3;2.2;3;0.0188378;NA;NA;0.079767;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;semidishonest;yao;2;3;2.2;6;0.0349381;NA;NA;0.319068;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;semidishonest;yao;2;3;2.2;9;0.0527851;NA;NA;0.717903;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;semidishonest;yao;2;3;2.2;12;0.0777281;NA;NA;1.27627;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;semidishonest;yao;2;3;2.2;15;0.117806;NA;NA;1.99417;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;semidishonest;yao;2;3;2.2;18;0.193698;NA;NA;2.87161;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;semidishonest;yao;2;3;2.2;21;0.215994;NA;NA;3.90858;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;semidishonest;yao;2;3;2.2;24;0.28301;NA;NA;5.10509;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;semidishonest;yao;2;3;2.2;27;0.339996;NA;NA;6.46113;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;semidishonest;yao;2;3;2.2;30;0.408897;NA;NA;7.9767;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;semidishonest;yao;2;3;2.2;33;0.502914;NA;NA;9.65181;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;semidishonest;yao;2;3;2;3;0.0193502;NA;NA;0.079767;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;semidishonest;yao;2;3;2;6;0.0368464;NA;NA;0.319068;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;semidishonest;yao;2;3;2;9;0.0601479;NA;NA;0.717903;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;semidishonest;yao;2;3;2;12;0.0849725;NA;NA;1.27627;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;semidishonest;yao;2;3;2;15;0.120897;NA;NA;1.99417;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;semidishonest;yao;2;3;2;18;0.178489;NA;NA;2.87161;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;semidishonest;yao;2;3;2;21;0.223971;NA;NA;3.90858;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;semidishonest;yao;2;3;2;24;0.293433;NA;NA;5.10509;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;semidishonest;yao;2;3;2;27;0.348196;NA;NA;6.46113;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;semidishonest;yao;2;3;2;30;0.530352;NA;NA;7.9767;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;semidishonest;yao;2;3;2;33;0.503961;NA;NA;9.65181;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;semidishonest;yao;2;3;1.8;3;0.0195696;NA;NA;0.079767;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;semidishonest;yao;2;3;1.8;6;0.0308514;NA;NA;0.319068;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;semidishonest;yao;2;3;1.8;9;0.0547045;NA;NA;0.717903;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;semidishonest;yao;2;3;1.8;12;0.0845582;NA;NA;1.27627;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;semidishonest;yao;2;3;1.8;15;0.126772;NA;NA;1.99417;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;semidishonest;yao;2;3;1.8;18;0.177563;NA;NA;2.87161;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;semidishonest;yao;2;3;1.8;21;0.23209;NA;NA;3.90858;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;semidishonest;yao;2;3;1.8;24;0.280832;NA;NA;5.10509;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;semidishonest;yao;2;3;1.8;27;0.354865;NA;NA;6.46113;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;semidishonest;yao;2;3;1.8;30;0.423347;NA;NA;7.9767;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;semidishonest;yao;2;3;1.8;33;0.670786;NA;NA;9.65181;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;semidishonest;yao;2;3;1.6;3;0.019334;NA;NA;0.079767;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;semidishonest;yao;2;3;1.6;6;0.030008;NA;NA;0.319068;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;semidishonest;yao;2;3;1.6;9;0.0545143;NA;NA;0.717903;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;semidishonest;yao;2;3;1.6;12;0.0827801;NA;NA;1.27627;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;semidishonest;yao;2;3;1.6;15;0.12857;NA;NA;1.99417;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;semidishonest;yao;2;3;1.6;18;0.160845;NA;NA;2.87161;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;semidishonest;yao;2;3;1.6;21;0.231379;NA;NA;3.90858;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;semidishonest;yao;2;3;1.6;24;0.336369;NA;NA;5.10509;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;semidishonest;yao;2;3;1.6;27;0.369466;NA;NA;6.46113;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;semidishonest;yao;2;3;1.6;30;0.459322;NA;NA;7.9767;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;semidishonest;yao;2;3;1.6;33;0.565463;NA;NA;9.65181;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;semidishonest;yao;2;2;3;3;0.0185828;NA;NA;0.079767;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;semidishonest;yao;2;2;3;6;0.0304494;NA;NA;0.319068;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;semidishonest;yao;2;2;3;9;0.0494884;NA;NA;0.717903;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;semidishonest;yao;2;2;3;12;0.0793339;NA;NA;1.27627;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;semidishonest;yao;2;2;3;15;0.112272;NA;NA;1.99417;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;semidishonest;yao;2;2;3;18;0.16085;NA;NA;2.87161;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;semidishonest;yao;2;2;3;21;0.206039;NA;NA;3.90858;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;semidishonest;yao;2;2;3;24;0.259762;NA;NA;5.10509;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;semidishonest;yao;2;2;3;27;0.328214;NA;NA;6.46113;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;semidishonest;yao;2;2;3;30;0.440665;NA;NA;7.9767;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;semidishonest;yao;2;2;3;33;0.497745;NA;NA;9.65181;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;semidishonest;yao;2;2;2.2;3;0.0185561;NA;NA;0.079767;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;semidishonest;yao;2;2;2.2;6;0.0310874;NA;NA;0.319068;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;semidishonest;yao;2;2;2.2;9;0.0514237;NA;NA;0.717903;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;semidishonest;yao;2;2;2.2;12;0.0796762;NA;NA;1.27627;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;semidishonest;yao;2;2;2.2;15;0.114922;NA;NA;1.99417;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;semidishonest;yao;2;2;2.2;18;0.154722;NA;NA;2.87161;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;semidishonest;yao;2;2;2.2;21;0.209695;NA;NA;3.90858;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;semidishonest;yao;2;2;2.2;24;0.257157;NA;NA;5.10509;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;semidishonest;yao;2;2;2.2;27;0.351903;NA;NA;6.46113;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;semidishonest;yao;2;2;2.2;30;0.440568;NA;NA;7.9767;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;semidishonest;yao;2;2;2.2;33;0.545273;NA;NA;9.65181;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;semidishonest;yao;2;2;2;3;0.0190728;NA;NA;0.079767;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;semidishonest;yao;2;2;2;6;0.0319089;NA;NA;0.319068;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;semidishonest;yao;2;2;2;9;0.0497144;NA;NA;0.717903;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;semidishonest;yao;2;2;2;12;0.0763957;NA;NA;1.27627;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;semidishonest;yao;2;2;2;15;0.113117;NA;NA;1.99417;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;semidishonest;yao;2;2;2;18;0.158836;NA;NA;2.87161;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;semidishonest;yao;2;2;2;21;0.221677;NA;NA;3.90858;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;semidishonest;yao;2;2;2;24;0.277383;NA;NA;5.10509;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;semidishonest;yao;2;2;2;27;0.351747;NA;NA;6.46113;NA
