nodes;program;c.domain;adv.model;protocol;partysize;comp.P0intin;comp.P1intin;comp.P2intin;comp.P0bitin;comp.P1bitin;compP2bitin;comp.intbits;comp.inttriples;comp.bittriples;comp.vmrounds;input_size;runtime(s);maxPhyRAM(MiB);P0commRounds;P0dataSent(MB);ALLdataSent(MB);Tx(MB);Tx(rounds);Tx(s);Rx(MB);Rx(rounds);Rx(s);Brcasting(MB);Brcasting(rounds);Brcasting(s);TxRx(MB);TxRx(rounds);TxRx(s);Passing(MB);Passing(rounds);Passing(s);Part.Brcasting(MB);Part.Brcasting(rounds);Part.Brcasting(s);Ex(MB);Ex(rounds);Ex(s);Ex1to1(MB);Ex1to1(rounds);Ex1to1(s);Rx1to1(MB);Rx1to1(rounds);Rx1to1(s);Tx1to1(MB);Tx1to1(rounds);Tx1to1(s);Txtoall(MB);Txtoall(rounds);Txtoall(s)
ether,ethercash,ethergold;35_set_intersection;FIELD;semihonest;shamir;3;25;25;25;NA;NA;NA;NA;75;NA;101;5;0.0159014;NA;~126;0.004;0.0108;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
ether,ethercash,ethergold;35_set_intersection;FIELD;semihonest;shamir;3;225;225;225;NA;NA;NA;NA;675;NA;901;15;0.154914;NA;~1126;0.036;0.0972;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
ether,ethercash,ethergold;35_set_intersection;FIELD;semihonest;shamir;3;400;400;400;NA;NA;NA;NA;1200;NA;1601;20;5.13532;NA;~2001;0.064;0.1728;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
ether,ethercash,ethergold;35_set_intersection;FIELD;semihonest;atlas;3;25;25;25;NA;NA;NA;NA;75;NA;101;5;0.0876953;NA;~214;1.65658;3.52853;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
ether,ethercash,ethergold;35_set_intersection;FIELD;semihonest;atlas;3;225;225;225;NA;NA;NA;NA;675;NA;901;15;2.90352;NA;~1814;1.68218;3.59573;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
ether,ethercash,ethergold;35_set_intersection;FIELD;semihonest;atlas;3;400;400;400;NA;NA;NA;NA;1200;NA;1601;20;0.679819;NA;~3214;1.70458;3.65453;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
ether,ethercash,ethergold;35_set_intersection;FIELD;semihonest;replicated-field;3;25;25;25;NA;NA;NA;NA;75;NA;101;5;0.010782;NA;~101;0.002;0.006;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
ether,ethercash,ethergold;35_set_intersection;FIELD;semihonest;replicated-field;3;225;225;225;NA;NA;NA;NA;675;NA;901;15;0.106669;NA;~901;0.018;0.054;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
ether,ethercash,ethergold;35_set_intersection;FIELD;semihonest;replicated-field;3;400;400;400;NA;NA;NA;NA;1200;NA;1601;20;0.217197;NA;~1601;0.032;0.096;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
ether,ethercash,ethergold;35_set_intersection;RING;semihonest;replicated-ring;3;25;25;25;NA;NA;NA;NA;75;NA;101;5;0.0123378;NA;~101;0.001;0.003;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
