nodes;program;c.domain;adv.model;protocol;partysize;input_size;runtime(s);maxPhyRAM(MiB);P0commRounds;P0dataSent(MB);ALLdataSent(MB)
ether,ethercash,ethergold;35_set_intersection;FIELD;semihonest;shamir;3;5;0.00158351;NA;~3;0.00032;0.00072
ether,ethercash,ethergold;35_set_intersection;FIELD;semihonest;shamir;3;15;0.00226508;NA;~3;0.00096;0.00216
ether,ethercash,ethergold;35_set_intersection;FIELD;semihonest;shamir;3;20;0.00185154;NA;~3;0.00128;0.00288
ether,ethercash,ethergold;35_set_intersection;FIELD;semihonest;atlas;3;5;0.0412177;NA;~14;1.44032;2.88072
ether,ethercash,ethergold;35_set_intersection;FIELD;semihonest;atlas;3;15;0.038851;NA;~14;1.44096;2.88216
ether,ethercash,ethergold;35_set_intersection;FIELD;semihonest;atlas;3;20;0.041167;NA;~14;1.44128;2.88288
ether,ethercash,ethergold;35_set_intersection;FIELD;semihonest;replicated-field;3;5;0.00129164;NA;~2;0.00016;0.00048
ether,ethercash,ethergold;35_set_intersection;FIELD;semihonest;replicated-field;3;15;0.00165102;NA;~2;0.00048;0.00144
ether,ethercash,ethergold;35_set_intersection;FIELD;semihonest;replicated-field;3;20;0.00161491;NA;~2;0.00064;0.00192
ether,ethercash,ethergold;35_set_intersection;RING;semihonest;replicated-ring;3;5;0.00133252;NA;~2;8e-05;0.00024
ether,ethercash,ethergold;35_set_intersection;RING;semihonest;replicated-ring;3;15;0.00161889;NA;~2;0.00024;0.00072
ether,ethercash,ethergold;35_set_intersection;RING;semihonest;replicated-ring;3;20;0.00135727;NA;~2;0.00032;0.00096
ether,ethercash,ethergold;35_set_intersection;BINARY;semihonest;replicated-bin;3;5;0.0090044;NA;NA;0.003348;NA
ether,ethercash,ethergold;35_set_intersection;BINARY;semihonest;replicated-bin;3;15;0.00923083;NA;NA;0.009948;NA
ether,ethercash,ethergold;35_set_intersection;BINARY;semihonest;replicated-bin;3;20;0.0214081;NA;NA;0.013248;NA
