program;c.domain;adv.model;protocol;partysize;comp.time(s);comp.peakRAM(MiB);bin.filesize(MiB);comp.P0intin;comp.P1intin;comp.P2intin;comp.P0bitin;comp.P1bitin;compP2bitin;comp.intbits;comp.inttriples;comp.bittriples;comp.vmrounds;bandwidths(Mbs);input_size;runtime_internal(s);runtime_external(s);peakRAM(MiB);jobCPU(%);P0commRounds;P0dataSent(MB);ALLdataSent(MB);Tx(MB);Tx(rounds);Tx(s);Rx(MB);Rx(rounds);Rx(s);Brcasting(MB);Brcasting(rounds);Brcasting(s);TxRx(MB);TxRx(rounds);TxRx(s);Passing(MB);Passing(rounds);Passing(s);Part.Brcasting(MB);Part.Brcasting(rounds);Part.Brcasting(s);Ex(MB);Ex(rounds);Ex(s);Ex1to1(MB);Ex1to1(rounds);Ex1to1(s);Rx1to1(MB);Rx1to1(rounds);Rx1to1(s);Tx1to1(MB);Tx1to1(rounds);Tx1to1(s);Txtoall(MB);Txtoall(rounds);Txtoall(s)
31;BINARY;semidishonest;yao;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;100;4096;3.13398;3.26;55;96;NA;33.9477;NA;33.9477;8;2.81362;8e-06;1;0.0711071;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
31;BINARY;semidishonest;yao;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;50;4096;5.94301;6.07;57;96;NA;33.9477;NA;33.9477;8;5.52422;8e-06;1;0.119148;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
31;BINARY;semidishonest;yaoO;2;11.81;266;2;NA;NA;NA;262144;64;NA;NA;NA;1060864;208906;3000;4096;0.64355;0.77;56;52;NA;0;NA;NA;NA;NA;33.9477;6;0.785079;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
31;BINARY;semidishonest;yaoO;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1000;4096;0.656352;0.80;56;51;NA;0;NA;NA;NA;NA;33.9477;6;0.795413;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
31;BINARY;semidishonest;yaoO;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;900;4096;0.686524;0.82;56;50;NA;0;NA;NA;NA;NA;33.9477;6;0.842025;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
31;BINARY;semidishonest;yaoO;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;800;4096;0.723312;0.86;55;44;NA;0;NA;NA;NA;NA;33.9477;6;0.911081;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
31;BINARY;semidishonest;yaoO;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;700;4096;0.770947;0.91;55;46;NA;0;NA;NA;NA;NA;33.9477;6;0.990448;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
31;BINARY;semidishonest;yaoO;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;600;4096;0.832262;0.97;55;41;NA;0;NA;NA;NA;NA;33.9477;6;1.10774;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
31;BINARY;semidishonest;yaoO;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;500;4096;0.928111;1.07;56;43;NA;0;NA;NA;NA;NA;33.9477;6;1.2716;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
31;BINARY;semidishonest;yaoO;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;400;4096;1.08034;1.21;55;34;NA;0;NA;NA;NA;NA;33.9477;6;1.5202;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
31;BINARY;semidishonest;yaoO;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;300;4096;1.29934;1.44;55;35;NA;0;NA;NA;NA;NA;33.9477;6;1.92831;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
31;BINARY;semidishonest;yaoO;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;200;4096;1.75604;1.90;56;28;NA;0;NA;NA;NA;NA;33.9477;6;2.74082;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
31;BINARY;semidishonest;yaoO;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;100;4096;3.15534;3.28;56;15;NA;0;NA;NA;NA;NA;33.9477;6;5.20203;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
31;BINARY;semidishonest;yaoO;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;50;4096;5.95162;6.08;55;11;NA;0;NA;NA;NA;NA;33.9477;6;10.1359;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
31;BINARY;semihonest;replicated-bin;3;11.81;266;2;NA;NA;NA;262144;64;NA;NA;NA;1060864;208906;3000;4096;12.8779;13.02;22;97;NA;1.32319;NA;0.23416;19;12.8095;0.000176;11;12.8908;NA;NA;NA;NA;NA;NA;1.08903;106498;12.374;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
31;BINARY;semihonest;replicated-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1000;4096;12.7604;12.91;22;109;NA;1.32319;NA;0.23416;19;12.6923;0.000176;11;12.7744;NA;NA;NA;NA;NA;NA;1.08903;106498;12.292;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
31;BINARY;semihonest;replicated-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;900;4096;13.0991;13.25;23;108;NA;1.32319;NA;0.23416;19;13.0305;0.000176;11;13.1129;NA;NA;NA;NA;NA;NA;1.08903;106498;12.5624;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
31;BINARY;semihonest;replicated-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;800;4096;13.6066;13.76;24;105;NA;1.32319;NA;0.23416;19;13.5375;0.000176;11;13.6205;NA;NA;NA;NA;NA;NA;1.08903;106498;13.0967;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
31;BINARY;semihonest;replicated-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;700;4096;12.261;12.41;23;102;NA;1.32319;NA;0.23416;19;12.1936;0.000176;11;12.2749;NA;NA;NA;NA;NA;NA;1.08903;106498;11.7384;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
31;BINARY;semihonest;replicated-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;600;4096;14.2944;14.44;22;100;NA;1.32319;NA;0.23416;19;14.2314;0.000176;11;14.3073;NA;NA;NA;NA;NA;NA;1.08903;106498;13.7936;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
31;BINARY;semihonest;replicated-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;500;4096;13.1268;13.28;23;106;NA;1.32319;NA;0.23416;19;13.063;0.000176;11;13.1404;NA;NA;NA;NA;NA;NA;1.08903;106498;12.6406;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
31;BINARY;semihonest;replicated-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;400;4096;13.5909;13.74;23;100;NA;1.32319;NA;0.23416;19;13.5239;0.000176;11;13.6056;NA;NA;NA;NA;NA;NA;1.08903;106498;13.0897;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
31;BINARY;semihonest;replicated-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;300;4096;12.4625;12.61;22;107;NA;1.32319;NA;0.23416;19;12.3981;0.000176;11;12.4759;NA;NA;NA;NA;NA;NA;1.08903;106498;11.9552;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
31;BINARY;semihonest;replicated-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;200;4096;12.5239;12.68;24;100;NA;1.32319;NA;0.23416;19;12.4595;0.000176;11;12.5368;NA;NA;NA;NA;NA;NA;1.08903;106498;12.0378;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
31;BINARY;semihonest;replicated-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;100;4096;12.8172;12.98;22;103;NA;1.32319;NA;0.23416;19;12.7439;0.000176;11;12.8293;NA;NA;NA;NA;NA;NA;1.08903;106498;12.3231;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
31;BINARY;semihonest;replicated-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;50;4096;12.322;12.47;23;117;NA;1.32319;NA;0.23416;19;12.2541;0.000176;11;12.3366;NA;NA;NA;NA;NA;NA;1.08903;106498;11.8162;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
