comp.time(s);comp.peakRAM(MiB);bin.filesize(MiB);datatype;optshare;packbool;protocol;input_size;preprocess;splitroles;inittime(s);preproc(s);runtime_clock(s);runtime_getTime(s);runtime_chrono(s);runtime_external(s);peakRAM(MiB);jobCPU(%)
1.47;228;1;64;1;0;2;16384;0;0;0.013195;NA;0.035721;0.036750;0.036749;0.09;75;98
1.47;228;1;64;1;0;2;16384;0;1;.001588;NA;.007656;.007661;.007660;1.47;228;99
1.45;228;1;64;1;0;2;20480;0;0;0.012184;NA;0.040272;0.043330;0.043329;0.11;93;91
1.45;229;1;64;1;0;2;20480;0;1;.001557;NA;.006555;.008174;.008174;1.45;229;99
1.46;228;1;64;1;0;2;24576;0;0;0.011512;NA;0.050141;0.050003;0.050002;0.12;111;96
1.45;227;1;64;1;0;2;24576;0;1;.001530;NA;.009548;.010151;.010151;1.45;227;99
1.46;228;1;64;1;0;2;28672;0;0;0.012997;NA;0.058973;0.062202;0.062201;0.13;130;97
1.44;228;1;64;1;0;2;28672;0;1;.001784;NA;.011729;.011769;.011769;1.44;228;100
1.44;227;1;64;1;0;2;32768;0;0;0.014807;NA;0.068711;0.070639;0.070639;0.14;149;98
1.46;226;1;64;1;0;2;32768;0;1;.002035;NA;.013244;.014031;.014031;1.46;226;100
1.45;228;1;64;1;0;2;36864;0;0;0.018035;NA;0.078086;0.081697;0.081696;0.16;165;97
1.47;227;1;64;1;0;2;36864;0;1;.002210;NA;.014347;.016131;.016131;1.47;227;99
1.45;226;1;64;1;0;2;40960;0;0;0.017660;NA;0.085583;0.085953;0.085952;0.17;183;99
1.47;227;1;64;1;0;2;40960;0;1;.002536;NA;.015943;.017755;.017755;1.47;227;99
1.42;226;1;64;1;0;3;4096;0;0;0.001320;NA;0.005524;0.014935;0.014935;0.03;15;41
1.42;225;1;64;1;0;3;4096;0;1;.000521;NA;.001809;.002788;.002788;1.42;225;99
1.40;226;1;64;1;0;3;8192;0;0;0.005956;NA;0.019591;0.031510;0.031509;0.06;27;72
1.43;225;1;64;1;0;3;8192;0;1;.000957;NA;.003521;.004459;.004459;1.43;225;99
1.43;225;1;64;1;0;3;12288;0;0;0.009153;NA;0.029925;0.043109;0.043108;0.09;39;78
1.41;225;1;64;1;0;3;12288;0;1;.001449;NA;.005346;.006335;.006335;1.41;225;99
1.42;226;1;64;1;0;3;16384;0;0;0.011102;NA;0.018197;0.034865;0.034864;0.08;51;80
1.42;226;1;64;1;0;3;16384;0;1;.001717;NA;.005547;.006708;.006707;1.42;226;99
1.44;224;1;64;1;0;3;20480;0;0;0.009563;NA;0.023608;0.043265;0.043264;0.10;65;76
1.42;226;1;64;1;0;3;20480;0;1;.001609;NA;.006327;.008498;.008498;1.42;226;100
1.40;226;1;64;1;0;3;24576;0;0;0.008232;NA;0.027089;0.047518;0.047517;0.11;75;81
1.40;225;1;64;1;0;3;24576;0;1;.001521;NA;.008057;.010027;.010027;1.40;225;99
1.43;226;1;64;1;0;3;28672;0;0;0.008859;NA;0.031015;0.060786;0.060785;0.13;87;72
1.42;226;1;64;1;0;3;28672;0;1;.001724;NA;.008740;.012114;.012114;1.42;226;99
1.41;225;1;64;1;0;3;32768;0;0;0.009816;NA;0.036970;0.066972;0.066972;0.15;99;62
1.42;226;1;64;1;0;3;32768;0;1;.002001;NA;.009725;.013280;.013280;1.42;226;99
1.43;224;1;64;1;0;3;36864;0;0;0.012188;NA;0.040322;0.074926;0.074925;0.15;111;76
1.42;226;1;64;1;0;3;36864;0;1;.002293;NA;.012304;.015340;.015340;1.42;226;99
1.40;224;1;64;1;0;3;40960;0;0;0.015994;NA;0.043175;0.082019;0.082018;0.17;123;74
1.41;225;1;64;1;0;3;40960;0;1;.002498;NA;.012780;.016171;.016170;1.41;225;99
1.41;225;1;64;1;0;4;4096;0;0;0.003297;NA;0.010227;0.016435;0.016435;0.04;15;68
1.41;224;1;64;1;0;4;4096;0;1;.000535;NA;.001973;.002856;.002856;1.41;224;99
1.41;225;1;64;1;0;4;8192;0;0;0.006650;NA;0.018961;0.026885;0.026885;0.05;27;84
1.42;224;1;64;1;0;4;8192;0;1;.000914;NA;.003189;.003976;.003976;1.42;224;99
1.40;226;1;64;1;0;4;12288;0;0;0.009137;NA;0.019774;0.031465;0.031465;0.07;39;83
1.42;225;1;64;1;0;4;12288;0;1;.001293;NA;.004452;.006649;.006649;1.42;225;99
1.42;225;1;64;1;0;4;16384;0;0;0.011238;NA;0.015835;0.031369;0.031368;0.09;51;75
1.39;225;1;64;1;0;4;16384;0;1;.001298;NA;.005317;.006383;.006383;1.39;225;99
1.41;225;1;64;1;0;4;20480;0;0;0.007562;NA;0.019639;0.042998;0.042997;0.10;63;77
1.41;225;1;64;1;0;4;20480;0;1;.001324;NA;.005844;.006840;.006840;1.41;225;100
1.39;225;1;64;1;0;4;24576;0;0;0.007353;NA;0.043508;0.047309;0.047308;0.12;75;74
1.39;226;1;64;1;0;4;24576;0;1;.001542;NA;.004903;.007398;.007398;1.39;226;99
1.42;226;1;64;1;0;4;28672;0;0;0.008730;NA;0.028334;0.047359;0.047358;0.12;87;79
1.41;226;1;64;1;0;4;28672;0;1;.001613;NA;.007763;.009579;.009579;1.41;226;99
1.41;225;1;64;1;0;4;32768;0;0;0.010220;NA;0.030919;0.054256;0.054256;0.13;99;77
1.41;225;1;64;1;0;4;32768;0;1;.001881;NA;.008906;.010201;.010201;1.41;225;99
1.42;225;1;64;1;0;4;36864;0;0;0.011447;NA;0.034270;0.058265;0.058265;0.14;111;73
1.41;226;1;64;1;0;4;36864;0;1;.002053;NA;.008412;.010501;.010500;1.41;226;100
1.40;226;1;64;1;0;4;40960;0;0;0.015056;NA;0.039752;0.068710;0.068709;0.15;123;81
1.42;227;1;64;1;0;4;40960;0;1;.002489;NA;.009658;.012686;.012686;1.42;227;99
1.43;225;1;64;1;0;5;4096;0;0;0.003586;NA;0.013297;0.016912;0.016911;0.03;17;88
1.43;227;1;64;1;0;5;4096;0;1;.000565;NA;.001978;.003024;.003024;1.43;227;99
1.43;226;1;64;1;0;5;8192;0;0;0.006369;NA;0.023544;0.029398;0.029397;0.05;31;89
1.43;227;1;64;1;0;5;8192;0;1;.001026;NA;.003398;.004705;.004704;1.43;227;99
1.41;226;1;64;1;0;5;12288;0;0;0.009749;NA;0.026754;0.043359;0.043357;0.08;45;79
1.43;226;1;64;1;0;5;12288;0;1;.001615;NA;.005449;.006919;.006919;1.43;226;99
1.42;226;1;64;1;0;5;16384;0;0;0.005348;NA;0.020673;0.035552;0.035551;0.06;59;66
1.44;226;1;64;1;0;5;16384;0;1;.001990;NA;.004912;.006043;.006043;1.44;226;99
1.42;227;1;64;1;0;5;20480;0;0;0.008945;NA;0.025457;0.039179;0.039178;0.09;73;85
1.43;226;1;64;1;0;5;20480;0;1;.001656;NA;.005786;.007219;.007219;1.43;226;99
1.41;227;1;64;1;0;5;24576;0;0;0.007711;NA;0.034643;0.046101;0.046100;0.12;87;67
1.39;226;1;64;1;0;5;24576;0;1;.001531;NA;.007234;.009053;.009053;1.39;226;99
1.41;226;1;64;1;0;5;28672;0;0;0.009164;NA;0.039869;0.058444;0.058443;0.13;103;82
1.42;226;1;64;1;0;5;28672;0;1;.001703;NA;.008084;.010280;.010280;1.42;226;99
1.40;226;1;64;1;0;5;32768;0;0;0.011135;NA;0.047753;0.067805;0.067805;0.14;115;85
1.42;230;1;64;1;0;5;32768;0;1;.002014;NA;.009193;.012641;.012640;1.42;230;99
1.43;229;1;64;1;0;5;36864;0;0;0.011859;NA;0.057626;0.072641;0.072640;0.15;129;88
1.42;227;1;64;1;0;5;36864;0;1;.002208;NA;.011999;.014860;.014859;1.42;227;99
1.43;225;1;64;1;0;5;40960;0;0;0.013209;NA;0.062326;0.083480;0.083480;0.17;143;71
1.44;225;1;64;1;0;5;40960;0;1;.002571;NA;.013213;.016741;.016741;1.44;225;100
1.41;225;1;64;1;0;6;4096;0;0;0.001841;NA;0.005165;0.006187;0.006187;0.02;15;95
1.40;225;1;64;1;0;6;4096;0;1;.000208;NA;.000717;.001144;.001144;1.40;225;99
1.42;226;1;64;1;0;6;8192;0;0;0.001190;NA;0.004556;0.010407;0.010406;0.04;23;48
1.39;225;1;64;1;0;6;8192;0;1;.000334;NA;.001237;.001700;.001700;1.39;225;100
1.41;225;1;64;1;0;6;12288;0;0;0.003850;NA;0.010603;0.013722;0.013721;0.05;33;94
1.40;226;1;64;1;0;6;12288;0;1;.000459;NA;.001663;.002183;.002183;1.40;226;100
1.43;226;1;64;1;0;6;16384;0;0;0.005118;NA;0.013174;0.024019;0.024018;0.07;43;77
1.43;226;1;64;1;0;6;16384;0;1;.000604;NA;.002147;.003034;.003034;1.43;226;99
1.42;226;1;64;1;0;6;20480;0;0;0.004657;NA;0.008874;0.016749;0.016748;0.07;55;83
1.43;224;1;64;1;0;6;20480;0;1;.000500;NA;.001823;.003091;.003091;1.43;224;99
1.42;226;1;64;1;0;6;24576;0;0;0.003216;NA;0.009973;0.015384;0.015383;0.08;63;85
1.43;226;1;64;1;0;6;24576;0;1;.000493;NA;.002432;.003544;.003544;1.43;226;100
1.41;225;1;64;1;0;6;28672;0;0;0.003600;NA;0.013321;0.018440;0.018439;0.08;73;92
1.40;226;1;64;1;0;6;28672;0;1;.000572;NA;.002327;.003642;.003642;1.40;226;99
1.41;225;1;64;1;0;6;32768;0;0;0.004118;NA;0.012966;0.021206;0.021205;0.08;83;89
1.43;225;1;64;1;0;6;32768;0;1;.000629;NA;.003116;.004560;.004560;1.43;225;99
1.41;225;1;64;1;0;6;36864;0;0;0.004352;NA;0.015288;0.022263;0.022262;0.09;93;91
1.42;225;1;64;1;0;6;36864;0;1;.000685;NA;.002587;.004326;.004326;1.42;225;99
1.43;226;1;64;1;0;6;40960;0;0;0.005095;NA;0.015603;0.023798;0.023797;0.10;103;85
1.41;225;1;64;1;0;6;40960;0;1;.000774;NA;.003244;.005009;.005009;1.41;225;99
1.50;233;1;128;1;0;1;4096;0;0;0.005395;NA;0.025904;0.025160;0.025159;0.06;35;101
1.52;233;1;128;1;0;1;4096;0;1;.000759;NA;.004433;.003791;.003791;1.52;233;99
1.50;232;1;128;1;0;1;8192;0;0;0.004195;NA;0.030209;0.025743;0.025743;0.08;67;106
1.48;232;1;128;1;0;1;8192;0;1;.000723;NA;.007542;.005516;.005515;1.48;232;99
1.50;232;1;128;1;0;1;12288;0;0;0.006022;NA;0.042873;0.032434;0.032434;0.10;100;109
1.50;233;1;128;1;0;1;12288;0;1;.001012;NA;.010921;.008215;.008215;1.50;233;99
1.51;232;1;128;1;0;1;16384;0;0;0.007748;NA;0.050811;0.040525;0.040525;0.13;130;101
1.51;232;1;128;1;0;1;16384;0;1;.001320;NA;.011928;.012304;.012304;1.51;232;99
1.51;233;1;128;1;0;1;20480;0;0;0.009725;NA;0.065140;0.051334;0.051333;0.15;162;106
1.49;232;1;128;1;0;1;20480;0;1;.001680;NA;.015499;.012111;.012111;1.49;232;99
1.49;232;1;128;1;0;1;24576;0;0;0.011707;NA;0.076198;0.058964;0.058964;0.16;194;110
1.50;232;1;128;1;0;1;24576;0;1;.001984;NA;.019035;.015871;.015871;1.50;232;99
1.47;232;1;128;1;0;1;28672;0;0;0.013240;NA;0.090044;0.070677;0.070676;0.18;226;110
1.49;233;1;128;1;0;1;28672;0;1;.002287;NA;.021164;.017209;.017209;1.49;233;99
1.50;232;1;128;1;0;1;32768;0;0;0.015229;NA;0.104985;0.078883;0.078883;0.21;257;108
1.49;232;1;128;1;0;1;32768;0;1;.002598;NA;.023988;.020299;.020299;1.49;232;99
1.50;231;1;128;1;0;1;36864;0;0;0.017301;NA;0.113874;0.088136;0.088136;0.23;289;110
1.51;232;1;128;1;0;1;36864;0;1;.002982;NA;.023083;.022630;.022630;1.51;232;100
1.50;232;1;128;1;0;1;40960;0;0;0.019248;NA;0.128283;0.096832;0.096831;0.25;321;103
1.48;232;1;128;1;0;1;40960;0;1;.003284;NA;.028942;.024652;.024651;1.48;232;99
1.48;230;1;128;1;0;2;4096;0;0;0.006357;NA;0.024938;0.025646;0.025646;0.06;41;98
1.47;232;1;128;1;0;2;4096;0;1;.000775;NA;.003775;.004643;.004642;1.47;232;99
1.49;232;1;128;1;0;2;8192;0;0;0.006170;NA;0.029684;0.030689;0.030688;0.08;75;98
1.47;231;1;128;1;0;2;8192;0;1;.000788;NA;.004739;.006095;.006095;1.47;231;99
1.48;230;1;128;1;0;2;12288;0;0;0.008291;NA;0.039939;0.041536;0.041535;0.11;111;95
1.49;231;1;128;1;0;2;12288;0;1;.001077;NA;.005683;.008133;.008133;1.49;231;99
1.46;231;1;128;1;0;2;16384;0;0;0.010455;NA;0.055103;0.055711;0.055710;0.14;147;99
1.44;232;1;128;1;0;2;16384;0;1;.001302;NA;.009613;.011977;.011976;1.44;232;99
1.47;231;1;128;1;0;2;20480;0;0;0.013937;NA;0.067015;0.070153;0.070153;0.17;183;97
1.48;231;1;128;1;0;2;20480;0;1;.001678;NA;.012314;.014239;.014239;1.48;231;99
1.47;232;1;128;1;0;2;24576;0;0;0.017185;NA;0.081282;0.085942;0.085942;0.19;219;97
1.45;232;1;128;1;0;2;24576;0;1;.002112;NA;.015532;.016989;.016988;1.45;232;99
1.46;233;1;128;1;0;2;28672;0;0;0.019895;NA;0.092688;0.100527;0.100527;0.22;255;96
1.47;232;1;128;1;0;2;28672;0;1;.002430;NA;.018235;.019761;.019761;1.47;232;99
1.47;232;1;128;1;0;2;32768;0;0;0.022070;NA;0.110797;0.116327;0.116326;0.25;290;98
1.49;232;1;128;1;0;2;32768;0;1;.002794;NA;.017908;.023454;.023454;1.49;232;99
1.46;231;1;128;1;0;2;36864;0;0;0.025226;NA;0.126048;0.128893;0.128892;0.27;326;98
1.48;232;1;128;1;0;2;36864;0;1;.003233;NA;.023460;.026494;.026494;1.48;232;99
1.49;231;1;128;1;0;2;40960;0;0;0.029182;NA;0.141776;0.142758;0.142757;0.30;362;99
1.47;231;1;128;1;0;2;40960;0;1;.003672;NA;.024644;.028924;.028924;1.47;231;99
1.44;230;1;128;1;0;3;4096;0;0;0.004974;NA;0.015303;0.023105;0.023105;0.05;29;84
1.45;230;1;128;1;0;3;4096;0;1;.000809;NA;.002759;.003872;.003871;1.45;230;100
1.46;230;1;128;1;0;3;8192;0;0;0.005307;NA;0.014251;0.028584;0.028583;0.09;51;78
1.46;231;1;128;1;0;3;8192;0;1;.000802;NA;.004263;.005561;.005561;1.46;231;99
1.45;231;1;128;1;0;3;12288;0;0;0.006784;NA;0.019664;0.042567;0.042567;0.11;75;79
1.45;231;1;128;1;0;3;12288;0;1;.001106;NA;.005355;.007567;.007567;1.45;231;99
1.46;229;1;128;1;0;3;16384;0;0;0.008339;NA;0.023725;0.055104;0.055103;0.13;99;76
1.46;231;1;128;1;0;3;16384;0;1;.001375;NA;.007335;.009702;.009702;1.46;231;99
1.46;231;1;128;1;0;3;20480;0;0;0.011816;NA;0.030129;0.066089;0.066088;0.16;123;77
1.46;230;1;128;1;0;3;20480;0;1;.001925;NA;.010104;.013137;.013136;1.46;230;99
1.46;229;1;128;1;0;3;24576;0;0;0.014031;NA;0.039919;0.076048;0.076048;0.18;147;80
1.45;231;1;128;1;0;3;24576;0;1;.002396;NA;.011805;.016185;.016185;1.45;231;99
1.46;229;1;128;1;0;3;28672;0;0;0.015643;NA;0.043041;0.093695;0.093694;0.22;171;72
1.46;230;1;128;1;0;3;28672;0;1;.002856;NA;.013900;.017443;.017442;1.46;230;99
1.46;231;1;128;1;0;3;32768;0;0;0.017437;NA;0.054556;0.101338;0.101337;0.23;195;79
1.42;231;1;128;1;0;3;32768;0;1;.003108;NA;.016554;.020643;.020643;1.42;231;99
1.44;229;1;128;1;0;3;36864;0;0;0.020721;NA;0.060401;0.113913;0.113912;0.27;219;73
1.45;230;1;128;1;0;3;36864;0;1;.003750;NA;.018120;.023643;.023643;1.45;230;99
1.45;229;1;128;1;0;3;40960;0;0;0.023247;NA;0.070503;0.133085;0.133084;0.28;243;78
1.44;231;1;128;1;0;3;40960;0;1;.004214;NA;.019855;.026283;.026283;1.44;231;99
1.45;229;1;128;1;0;4;4096;0;0;0.004731;NA;0.015222;0.022556;0.022555;0.05;27;84
1.45;230;1;128;1;0;4;4096;0;1;.000715;NA;.002635;.003580;.003580;1.45;230;99
1.45;231;1;128;1;0;4;8192;0;0;0.004451;NA;0.015549;0.026564;0.026563;0.09;51;80
1.45;231;1;128;1;0;4;8192;0;1;.000806;NA;.004035;.005263;.005263;1.45;231;99
1.43;230;1;128;1;0;4;12288;0;0;0.006224;NA;0.018373;0.037936;0.037935;0.10;75;81
1.43;230;1;128;1;0;4;12288;0;1;.001076;NA;.005471;.007431;.007431;1.43;230;99
1.42;230;1;128;1;0;4;16384;0;0;0.007556;NA;0.021731;0.044360;0.044359;0.12;99;66
1.38;231;1;128;1;0;4;16384;0;1;.001380;NA;.006425;.008821;.008821;1.38;231;99
1.45;230;1;128;1;0;4;20480;0;0;0.009478;NA;0.030009;0.056555;0.056555;0.16;123;77
1.45;230;1;128;1;0;4;20480;0;1;.001856;NA;.008193;.010220;.010220;1.45;230;99
1.44;231;1;128;1;0;4;24576;0;0;0.013242;NA;0.037002;0.065556;0.065555;0.17;147;83
1.45;230;1;128;1;0;4;24576;0;1;.002420;NA;.009016;.011840;.011840;1.45;230;100
1.44;230;1;128;1;0;4;28672;0;0;0.015523;NA;0.040979;0.073755;0.073754;0.20;170;80
1.42;230;1;128;1;0;4;28672;0;1;.002786;NA;.011153;.015866;.015866;1.42;230;99
1.42;230;1;128;1;0;4;32768;0;0;0.017218;NA;0.049802;0.090306;0.090305;0.22;194;81
1.44;229;1;128;1;0;4;32768;0;1;.003230;NA;.012581;.015868;.015868;1.44;229;99
1.45;231;1;128;1;0;4;36864;0;0;0.019320;NA;0.057007;0.098535;0.098534;0.25;218;79
1.45;230;1;128;1;0;4;36864;0;1;.003691;NA;.012844;.017873;.017873;1.45;230;99
1.45;229;1;128;1;0;4;40960;0;0;0.022306;NA;0.066680;0.110473;0.110472;0.26;242;83
1.42;231;1;128;1;0;4;40960;0;1;.004055;NA;.016063;.021330;.021330;1.42;231;100
1.44;229;1;128;1;0;5;4096;0;0;0.003717;NA;0.014530;0.018773;0.018773;0.04;31;89
1.46;231;1;128;1;0;5;4096;0;1;.000720;NA;.002944;.003768;.003768;1.46;231;99
1.45;231;1;128;1;0;5;8192;0;0;0.005149;NA;0.013326;0.030553;0.030552;0.09;59;80
1.46;230;1;128;1;0;5;8192;0;1;.000769;NA;.003490;.004842;.004842;1.46;230;99
1.44;229;1;128;1;0;5;12288;0;0;0.006545;NA;0.020486;0.040801;0.040800;0.11;87;79
1.45;229;1;128;1;0;5;12288;0;1;.001114;NA;.005839;.008093;.008093;1.45;229;99
1.43;230;1;128;1;0;5;16384;0;0;0.008117;NA;0.033861;0.053522;0.053521;0.14;115;80
1.43;230;1;128;1;0;5;16384;0;1;.001411;NA;.007900;.009972;.009972;1.43;230;99
1.45;231;1;128;1;0;5;20480;0;0;0.011443;NA;0.040727;0.062147;0.062147;0.16;143;83
1.47;229;1;128;1;0;5;20480;0;1;.001990;NA;.008223;.011226;.011226;1.47;229;99
1.45;231;1;128;1;0;5;24576;0;0;0.013539;NA;0.050790;0.072800;0.072799;0.18;171;87
1.45;231;1;128;1;0;5;24576;0;1;.002410;NA;.011123;.014034;.014034;1.45;231;99
1.45;230;1;128;1;0;5;28672;0;0;0.015923;NA;0.062516;0.088962;0.088961;0.21;199;84
1.47;233;1;128;1;0;5;28672;0;1;.002875;NA;.013510;.017773;.017773;1.47;233;99
1.46;231;1;128;1;0;5;32768;0;0;0.018572;NA;0.069800;0.104165;0.104164;0.23;227;76
1.44;230;1;128;1;0;5;32768;0;1;.003257;NA;.016152;.019860;.019860;1.44;230;100
1.43;231;1;128;1;0;5;36864;0;0;0.020704;NA;0.081103;0.111660;0.111659;0.26;255;85
1.46;231;1;128;1;0;5;36864;0;1;.003864;NA;.016408;.021251;.021251;1.46;231;99
1.44;230;1;128;1;0;5;40960;0;0;0.023609;NA;0.090826;0.125601;0.125600;0.28;283;87
1.46;230;1;128;1;0;5;40960;0;1;.004153;NA;.021103;.025535;.025535;1.46;230;99
1.46;230;1;128;1;0;6;4096;0;0;0.003475;NA;0.008146;0.012087;0.012086;0.05;23;80
1.43;230;1;128;1;0;6;4096;0;1;.000533;NA;.001093;.001925;.001925;1.43;230;99
1.42;230;1;128;1;0;6;8192;0;0;0.002948;NA;0.007142;0.012848;0.012848;0.07;43;84
1.45;230;1;128;1;0;6;8192;0;1;.000504;NA;.001528;.002620;.002619;1.45;230;99
1.42;230;1;128;1;0;6;12288;0;0;0.004358;NA;0.010217;0.017906;0.017905;0.08;63;85
1.45;231;1;128;1;0;6;12288;0;1;.000667;NA;.002137;.003344;.003344;1.45;231;99
1.42;229;1;128;1;0;6;16384;0;0;0.005487;NA;0.012013;0.018728;0.018728;0.09;83;89
1.42;230;1;128;1;0;6;16384;0;1;.000894;NA;.002387;.003635;.003635;1.42;230;99
1.43;230;1;128;1;0;6;20480;0;0;0.006697;NA;0.016321;0.026104;0.026103;0.12;103;87
1.42;229;1;128;1;0;6;20480;0;1;.001097;NA;.002415;.004929;.004929;1.42;229;100
1.41;229;1;128;1;0;6;24576;0;0;0.007854;NA;0.018747;0.026783;0.026782;0.12;123;79
1.44;230;1;128;1;0;6;24576;0;1;.001316;NA;.003494;.005709;.005709;1.44;230;99
1.45;230;1;128;1;0;6;28672;0;0;0.008956;NA;0.020709;0.035883;0.035882;0.15;143;86
1.44;229;1;128;1;0;6;28672;0;1;.001543;NA;.004338;.006907;.006906;1.44;229;99
1.44;231;1;128;1;0;6;32768;0;0;0.010560;NA;0.023494;0.040361;0.040360;0.17;163;86
1.45;230;1;128;1;0;6;32768;0;1;.001722;NA;.004801;.007610;.007610;1.45;230;99
1.45;230;1;128;1;0;6;36864;0;0;0.011840;NA;0.027961;0.043684;0.043683;0.17;183;91
1.44;230;1;128;1;0;6;36864;0;1;.001961;NA;.005588;.008258;.008258;1.44;230;100
1.45;231;1;128;1;0;6;40960;0;0;0.012704;NA;0.030965;0.048252;0.048252;0.19;203;91
1.41;229;1;128;1;0;6;40960;0;1;.002198;NA;.006068;.009461;.009461;1.41;229;99
1.50;231;1;256;1;0;1;4096;0;0;0.004652;NA;0.028926;0.019086;0.019085;0.07;67;112
1.44;232;1;256;1;0;1;4096;0;1;.000712;NA;.005498;.004195;.004195;1.44;232;99
1.46;231;1;256;1;0;1;8192;0;0;0.004863;NA;0.045923;0.033995;0.033994;0.11;130;103
1.49;232;1;256;1;0;1;8192;0;1;.000862;NA;.011879;.008819;.008818;1.49;232;99
1.49;233;1;256;1;0;1;12288;0;0;0.007817;NA;0.068165;0.045717;0.045716;0.11;194;120
1.47;231;1;256;1;0;1;12288;0;1;.001242;NA;.014095;.013051;.013051;1.47;231;100
1.49;232;1;256;1;0;1;16384;0;0;0.009518;NA;0.089576;0.063087;0.063087;0.17;257;114
1.48;233;1;256;1;0;1;16384;0;1;.001670;NA;.020050;.042818;.042818;1.48;233;100
1.45;232;1;256;1;0;1;20480;0;0;0.011726;NA;0.111875;0.079359;0.079358;0.21;321;114
1.49;233;1;256;1;0;1;20480;0;1;.002104;NA;.024833;.021049;.021049;1.49;233;99
1.49;233;1;256;1;0;1;24576;0;0;0.014560;NA;0.126383;0.092358;0.092357;0.24;384;113
1.48;231;1;256;1;0;1;24576;0;1;.002581;NA;.029163;.026389;.026389;1.48;231;100
1.46;232;1;256;1;0;1;28672;0;0;0.017935;NA;0.151378;0.104140;0.104139;0.28;448;116
1.46;233;1;256;1;0;1;28672;0;1;.002987;NA;.031044;.033229;.033229;1.46;233;99
1.48;233;1;256;1;0;1;32768;0;0;0.019917;NA;0.165677;0.121318;0.121317;0.32;511;112
1.47;232;1;256;1;0;1;32768;0;1;.003572;NA;.034237;.032493;.032493;1.47;232;99
1.47;232;1;256;1;0;1;36864;0;0;0.022901;NA;0.194047;0.133611;0.133610;0.35;575;116
1.44;231;1;256;1;0;1;36864;0;1;.004094;NA;.037775;.038420;.038420;1.44;231;99
1.47;233;1;256;1;0;1;40960;0;0;0.026207;NA;0.209963;0.149974;0.149973;0.38;638;115
1.49;231;1;256;1;0;1;40960;0;1;.004622;NA;.040981;.041873;.041873;1.49;231;99
1.44;231;1;256;1;0;2;4096;0;0;0.007924;NA;0.022961;0.026913;0.026913;0.08;75;95
1.41;234;1;256;1;0;2;4096;0;1;.000959;NA;.004556;.005115;.005115;1.41;234;99
1.47;232;1;256;1;0;2;8192;0;0;0.008102;NA;0.044814;0.048968;0.048968;0.12;147;96
1.46;231;1;256;1;0;2;8192;0;1;.000990;NA;.008877;.009579;.009579;1.46;231;99
