nodes;program;c.domain;adv.model;protocol;partysize;cpus;freqs(GHz);input_size;runtime(s);maxPhyRAM(MiB);P0commRounds;P0dataSent(MB);ALLdataSent(MB)
ether,ethercash,ethergold;35_set_intersection;BINARY;semidishonest;yao;2;3;1.6;13;0.0551469;NA;NA;1.59037;NA
ether,ethercash,ethergold;35_set_intersection;BINARY;semidishonest;yao;2;2;3;3;0.0175775;NA;NA;0.123168;NA
ether,ethercash,ethergold;35_set_intersection;BINARY;semidishonest;yao;2;2;3;4;0.0201099;NA;NA;0.196736;NA
ether,ethercash,ethergold;35_set_intersection;BINARY;semidishonest;yao;2;2;3;5;0.0217011;NA;NA;0.28656;NA
ether,ethercash,ethergold;35_set_intersection;BINARY;semidishonest;yao;2;2;3;6;0.0232585;NA;NA;0.39264;NA
ether,ethercash,ethergold;35_set_intersection;BINARY;semidishonest;yao;2;2;3;7;0.0275867;NA;NA;0.514976;NA
ether,ethercash,ethergold;35_set_intersection;BINARY;semidishonest;yao;2;2;3;8;0.0300881;NA;NA;0.653568;NA
ether,ethercash,ethergold;35_set_intersection;BINARY;semidishonest;yao;2;2;3;9;0.033564;NA;NA;0.808416;NA
ether,ethercash,ethergold;35_set_intersection;BINARY;semidishonest;yao;2;2;3;10;0.0381826;NA;NA;0.97952;NA
ether,ethercash,ethergold;35_set_intersection;BINARY;semidishonest;yao;2;2;3;11;0.0419288;NA;NA;1.16688;NA
ether,ethercash,ethergold;35_set_intersection;BINARY;semidishonest;yao;2;2;3;12;0.0446282;NA;NA;1.3705;NA
ether,ethercash,ethergold;35_set_intersection;BINARY;semidishonest;yao;2;2;3;13;0.0495107;NA;NA;1.59037;NA
ether,ethercash,ethergold;35_set_intersection;BINARY;semidishonest;yao;2;2;2.2;3;0.0181023;NA;NA;0.123168;NA
ether,ethercash,ethergold;35_set_intersection;BINARY;semidishonest;yao;2;2;2.2;4;0.0194821;NA;NA;0.196736;NA
ether,ethercash,ethergold;35_set_intersection;BINARY;semidishonest;yao;2;2;2.2;5;0.0208626;NA;NA;0.28656;NA
ether,ethercash,ethergold;35_set_intersection;BINARY;semidishonest;yao;2;2;2.2;6;0.0242694;NA;NA;0.39264;NA
ether,ethercash,ethergold;35_set_intersection;BINARY;semidishonest;yao;2;2;2.2;7;0.027737;NA;NA;0.514976;NA
ether,ethercash,ethergold;35_set_intersection;BINARY;semidishonest;yao;2;2;2.2;8;0.0317544;NA;NA;0.653568;NA
ether,ethercash,ethergold;35_set_intersection;BINARY;semidishonest;yao;2;2;2.2;9;0.0342056;NA;NA;0.808416;NA
ether,ethercash,ethergold;35_set_intersection;BINARY;semidishonest;yao;2;2;2.2;10;0.036695;NA;NA;0.97952;NA
ether,ethercash,ethergold;35_set_intersection;BINARY;semidishonest;yao;2;2;2.2;11;0.0412118;NA;NA;1.16688;NA
ether,ethercash,ethergold;35_set_intersection;BINARY;semidishonest;yao;2;2;2.2;12;0.0460707;NA;NA;1.3705;NA
ether,ethercash,ethergold;35_set_intersection;BINARY;semidishonest;yao;2;2;2.2;13;0.0497421;NA;NA;1.59037;NA
ether,ethercash,ethergold;35_set_intersection;BINARY;semidishonest;yao;2;2;2;3;0.018386;NA;NA;0.123168;NA
ether,ethercash,ethergold;35_set_intersection;BINARY;semidishonest;yao;2;2;2;4;0.0206094;NA;NA;0.196736;NA
ether,ethercash,ethergold;35_set_intersection;BINARY;semidishonest;yao;2;2;2;5;0.0220688;NA;NA;0.28656;NA
ether,ethercash,ethergold;35_set_intersection;BINARY;semidishonest;yao;2;2;2;6;0.0248513;NA;NA;0.39264;NA
ether,ethercash,ethergold;35_set_intersection;BINARY;semidishonest;yao;2;2;2;7;0.0292928;NA;NA;0.514976;NA
ether,ethercash,ethergold;35_set_intersection;BINARY;semidishonest;yao;2;2;2;8;0.0309389;NA;NA;0.653568;NA
ether,ethercash,ethergold;35_set_intersection;BINARY;semidishonest;yao;2;2;2;9;0.0343853;NA;NA;0.808416;NA
ether,ethercash,ethergold;35_set_intersection;BINARY;semidishonest;yao;2;2;2;10;0.0375816;NA;NA;0.97952;NA
ether,ethercash,ethergold;35_set_intersection;BINARY;semidishonest;yao;2;2;2;11;0.0426633;NA;NA;1.16688;NA
ether,ethercash,ethergold;35_set_intersection;BINARY;semidishonest;yao;2;2;2;12;0.0481103;NA;NA;1.3705;NA
ether,ethercash,ethergold;35_set_intersection;BINARY;semidishonest;yao;2;2;2;13;0.0493983;NA;NA;1.59037;NA
ether,ethercash,ethergold;35_set_intersection;BINARY;semidishonest;yao;2;2;1.8;3;0.0185487;NA;NA;0.123168;NA
ether,ethercash,ethergold;35_set_intersection;BINARY;semidishonest;yao;2;2;1.8;4;0.0206911;NA;NA;0.196736;NA
ether,ethercash,ethergold;35_set_intersection;BINARY;semidishonest;yao;2;2;1.8;5;0.0230014;NA;NA;0.28656;NA
ether,ethercash,ethergold;35_set_intersection;BINARY;semidishonest;yao;2;2;1.8;6;0.0252602;NA;NA;0.39264;NA
ether,ethercash,ethergold;35_set_intersection;BINARY;semidishonest;yao;2;2;1.8;7;0.0275667;NA;NA;0.514976;NA
ether,ethercash,ethergold;35_set_intersection;BINARY;semidishonest;yao;2;2;1.8;8;0.0328478;NA;NA;0.653568;NA
ether,ethercash,ethergold;35_set_intersection;BINARY;semidishonest;yao;2;2;1.8;9;0.0351119;NA;NA;0.808416;NA
ether,ethercash,ethergold;35_set_intersection;BINARY;semidishonest;yao;2;2;1.8;10;0.0400347;NA;NA;0.97952;NA
ether,ethercash,ethergold;35_set_intersection;BINARY;semidishonest;yao;2;2;1.8;11;0.0445141;NA;NA;1.16688;NA
ether,ethercash,ethergold;35_set_intersection;BINARY;semidishonest;yao;2;2;1.8;12;0.0473604;NA;NA;1.3705;NA
ether,ethercash,ethergold;35_set_intersection;BINARY;semidishonest;yao;2;2;1.8;13;0.053564;NA;NA;1.59037;NA
ether,ethercash,ethergold;35_set_intersection;BINARY;semidishonest;yao;2;2;1.6;3;0.0189388;NA;NA;0.123168;NA
ether,ethercash,ethergold;35_set_intersection;BINARY;semidishonest;yao;2;2;1.6;4;0.0220459;NA;NA;0.196736;NA
ether,ethercash,ethergold;35_set_intersection;BINARY;semidishonest;yao;2;2;1.6;5;0.024747;NA;NA;0.28656;NA
ether,ethercash,ethergold;35_set_intersection;BINARY;semidishonest;yao;2;2;1.6;6;0.0270631;NA;NA;0.39264;NA
ether,ethercash,ethergold;35_set_intersection;BINARY;semidishonest;yao;2;2;1.6;7;0.0294931;NA;NA;0.514976;NA
ether,ethercash,ethergold;35_set_intersection;BINARY;semidishonest;yao;2;2;1.6;8;0.0324124;NA;NA;0.653568;NA
