nodes;program;c.domain;adv.model;protocol;partysize;cpus;freqs(GHz);input_size;runtime(s);maxPhyRAM(MiB);P0commRounds;P0dataSent(MB);ALLdataSent(MB)
dogecoin,dogecoincash,dogecoingold;35_set_intersection;BINARY;semidishonest;yao;2;8;2.2;7;0.334607;NA;NA;20.9924;NA
dogecoin,dogecoincash,dogecoingold;35_set_intersection;BINARY;semidishonest;yao;2;8;2.2;8;0.435892;NA;NA;27.4186;NA
dogecoin,dogecoincash,dogecoingold;35_set_intersection;BINARY;semidishonest;yao;2;8;2.2;9;0.544841;NA;NA;34.7017;NA
dogecoin,dogecoincash,dogecoingold;35_set_intersection;BINARY;semidishonest;yao;2;8;2.2;10;0.670306;NA;NA;42.8416;NA
dogecoin,dogecoincash,dogecoingold;35_set_intersection;BINARY;semidishonest;yao;2;8;2.2;11;0.805615;NA;NA;51.8383;NA
dogecoin,dogecoincash,dogecoingold;35_set_intersection;BINARY;semidishonest;yao;2;8;2.2;12;0.953219;NA;NA;61.6919;NA
dogecoin,dogecoincash,dogecoingold;35_set_intersection;BINARY;semidishonest;yao;2;8;2;2;0.040845;NA;NA;1.71366;NA
dogecoin,dogecoincash,dogecoingold;35_set_intersection;BINARY;semidishonest;yao;2;8;2;3;0.0733656;NA;NA;3.85574;NA
dogecoin,dogecoincash,dogecoingold;35_set_intersection;BINARY;semidishonest;yao;2;8;2;4;0.120886;NA;NA;6.85466;NA
dogecoin,dogecoincash,dogecoingold;35_set_intersection;BINARY;semidishonest;yao;2;8;2;5;0.184045;NA;NA;10.7104;NA
dogecoin,dogecoincash,dogecoingold;35_set_intersection;BINARY;semidishonest;yao;2;8;2;6;0.256707;NA;NA;15.423;NA
dogecoin,dogecoincash,dogecoingold;35_set_intersection;BINARY;semidishonest;yao;2;8;2;7;0.346266;NA;NA;20.9924;NA
dogecoin,dogecoincash,dogecoingold;35_set_intersection;BINARY;semidishonest;yao;2;8;2;8;0.446662;NA;NA;27.4186;NA
dogecoin,dogecoincash,dogecoingold;35_set_intersection;BINARY;semidishonest;yao;2;8;2;9;0.565461;NA;NA;34.7017;NA
dogecoin,dogecoincash,dogecoingold;35_set_intersection;BINARY;semidishonest;yao;2;8;2;10;0.691522;NA;NA;42.8416;NA
dogecoin,dogecoincash,dogecoingold;35_set_intersection;BINARY;semidishonest;yao;2;8;2;11;0.828323;NA;NA;51.8383;NA
dogecoin,dogecoincash,dogecoingold;35_set_intersection;BINARY;semidishonest;yao;2;8;2;12;0.979495;NA;NA;61.6919;NA
dogecoin,dogecoincash,dogecoingold;35_set_intersection;BINARY;semidishonest;yao;2;8;1.8;2;0.0411684;NA;NA;1.71366;NA
dogecoin,dogecoincash,dogecoingold;35_set_intersection;BINARY;semidishonest;yao;2;8;1.8;3;0.0750964;NA;NA;3.85574;NA
dogecoin,dogecoincash,dogecoingold;35_set_intersection;BINARY;semidishonest;yao;2;8;1.8;4;0.123816;NA;NA;6.85466;NA
dogecoin,dogecoincash,dogecoingold;35_set_intersection;BINARY;semidishonest;yao;2;8;1.8;5;0.189092;NA;NA;10.7104;NA
dogecoin,dogecoincash,dogecoingold;35_set_intersection;BINARY;semidishonest;yao;2;8;1.8;6;0.263616;NA;NA;15.423;NA
dogecoin,dogecoincash,dogecoingold;35_set_intersection;BINARY;semidishonest;yao;2;8;1.8;7;0.351981;NA;NA;20.9924;NA
dogecoin,dogecoincash,dogecoingold;35_set_intersection;BINARY;semidishonest;yao;2;8;1.8;8;0.452757;NA;NA;27.4186;NA
dogecoin,dogecoincash,dogecoingold;35_set_intersection;BINARY;semidishonest;yao;2;8;1.8;9;0.569881;NA;NA;34.7017;NA
dogecoin,dogecoincash,dogecoingold;35_set_intersection;BINARY;semidishonest;yao;2;8;1.8;10;0.700559;NA;NA;42.8416;NA
dogecoin,dogecoincash,dogecoingold;35_set_intersection;BINARY;semidishonest;yao;2;8;1.8;11;0.847782;NA;NA;51.8383;NA
dogecoin,dogecoincash,dogecoingold;35_set_intersection;BINARY;semidishonest;yao;2;8;1.8;12;1.02642;NA;NA;61.6919;NA
dogecoin,dogecoincash,dogecoingold;35_set_intersection;BINARY;semidishonest;yao;2;8;1.6;2;0.0417513;NA;NA;1.71366;NA
dogecoin,dogecoincash,dogecoingold;35_set_intersection;BINARY;semidishonest;yao;2;8;1.6;3;0.0765106;NA;NA;3.85574;NA
dogecoin,dogecoincash,dogecoingold;35_set_intersection;BINARY;semidishonest;yao;2;8;1.6;4;0.126381;NA;NA;6.85466;NA
dogecoin,dogecoincash,dogecoingold;35_set_intersection;BINARY;semidishonest;yao;2;8;1.6;5;0.187942;NA;NA;10.7104;NA
dogecoin,dogecoincash,dogecoingold;35_set_intersection;BINARY;semidishonest;yao;2;8;1.6;6;0.264794;NA;NA;15.423;NA
dogecoin,dogecoincash,dogecoingold;35_set_intersection;BINARY;semidishonest;yao;2;8;1.6;7;0.359532;NA;NA;20.9924;NA
dogecoin,dogecoincash,dogecoingold;35_set_intersection;BINARY;semidishonest;yao;2;8;1.6;8;0.45846;NA;NA;27.4186;NA
dogecoin,dogecoincash,dogecoingold;35_set_intersection;BINARY;semidishonest;yao;2;8;1.6;9;0.587622;NA;NA;34.7017;NA
dogecoin,dogecoincash,dogecoingold;35_set_intersection;BINARY;semidishonest;yao;2;8;1.6;10;0.723415;NA;NA;42.8416;NA
dogecoin,dogecoincash,dogecoingold;35_set_intersection;BINARY;semidishonest;yao;2;8;1.6;11;0.865277;NA;NA;51.8383;NA
dogecoin,dogecoincash,dogecoingold;35_set_intersection;BINARY;semidishonest;yao;2;8;1.6;12;1.03678;NA;NA;61.6919;NA
dogecoin,dogecoincash,dogecoingold;35_set_intersection;BINARY;semidishonest;yao;2;4;3;2;0.0416038;NA;NA;1.71366;NA
dogecoin,dogecoincash,dogecoingold;35_set_intersection;BINARY;semidishonest;yao;2;4;3;3;0.0740486;NA;NA;3.85574;NA
dogecoin,dogecoincash,dogecoingold;35_set_intersection;BINARY;semidishonest;yao;2;4;3;4;0.120797;NA;NA;6.85466;NA
dogecoin,dogecoincash,dogecoingold;35_set_intersection;BINARY;semidishonest;yao;2;4;3;5;0.181746;NA;NA;10.7104;NA
dogecoin,dogecoincash,dogecoingold;35_set_intersection;BINARY;semidishonest;yao;2;4;3;6;0.25338;NA;NA;15.423;NA
dogecoin,dogecoincash,dogecoingold;35_set_intersection;BINARY;semidishonest;yao;2;4;3;7;0.340611;NA;NA;20.9924;NA
dogecoin,dogecoincash,dogecoingold;35_set_intersection;BINARY;semidishonest;yao;2;4;3;8;0.440024;NA;NA;27.4186;NA
dogecoin,dogecoincash,dogecoingold;35_set_intersection;BINARY;semidishonest;yao;2;4;3;9;0.555171;NA;NA;34.7017;NA
dogecoin,dogecoincash,dogecoingold;35_set_intersection;BINARY;semidishonest;yao;2;4;3;10;0.678697;NA;NA;42.8416;NA
dogecoin,dogecoincash,dogecoingold;35_set_intersection;BINARY;semidishonest;yao;2;4;3;11;0.828018;NA;NA;51.8383;NA
dogecoin,dogecoincash,dogecoingold;35_set_intersection;BINARY;semidishonest;yao;2;4;3;12;0.97763;NA;NA;61.6919;NA
dogecoin,dogecoincash,dogecoingold;35_set_intersection;BINARY;semidishonest;yao;2;4;2.2;2;0.0396704;NA;NA;1.71366;NA
dogecoin,dogecoincash,dogecoingold;35_set_intersection;BINARY;semidishonest;yao;2;4;2.2;3;0.0746056;NA;NA;3.85574;NA
dogecoin,dogecoincash,dogecoingold;35_set_intersection;BINARY;semidishonest;yao;2;4;2.2;4;0.118885;NA;NA;6.85466;NA
dogecoin,dogecoincash,dogecoingold;35_set_intersection;BINARY;semidishonest;yao;2;4;2.2;5;0.182104;NA;NA;10.7104;NA
dogecoin,dogecoincash,dogecoingold;35_set_intersection;BINARY;semidishonest;yao;2;4;2.2;6;0.259053;NA;NA;15.423;NA
dogecoin,dogecoincash,dogecoingold;35_set_intersection;BINARY;semidishonest;yao;2;4;2.2;7;0.342737;NA;NA;20.9924;NA
dogecoin,dogecoincash,dogecoingold;35_set_intersection;BINARY;semidishonest;yao;2;4;2.2;8;0.443959;NA;NA;27.4186;NA
dogecoin,dogecoincash,dogecoingold;35_set_intersection;BINARY;semidishonest;yao;2;4;2.2;9;0.558808;NA;NA;34.7017;NA
dogecoin,dogecoincash,dogecoingold;35_set_intersection;BINARY;semidishonest;yao;2;4;2.2;10;0.68216;NA;NA;42.8416;NA
dogecoin,dogecoincash,dogecoingold;35_set_intersection;BINARY;semidishonest;yao;2;4;2.2;11;0.841228;NA;NA;51.8383;NA
dogecoin,dogecoincash,dogecoingold;35_set_intersection;BINARY;semidishonest;yao;2;4;2.2;12;1.00425;NA;NA;61.6919;NA
dogecoin,dogecoincash,dogecoingold;35_set_intersection;BINARY;semidishonest;yao;2;4;2;2;0.0410081;NA;NA;1.71366;NA
dogecoin,dogecoincash,dogecoingold;35_set_intersection;BINARY;semidishonest;yao;2;4;2;3;0.0756641;NA;NA;3.85574;NA
dogecoin,dogecoincash,dogecoingold;35_set_intersection;BINARY;semidishonest;yao;2;4;2;4;0.12608;NA;NA;6.85466;NA
dogecoin,dogecoincash,dogecoingold;35_set_intersection;BINARY;semidishonest;yao;2;4;2;5;0.184991;NA;NA;10.7104;NA
dogecoin,dogecoincash,dogecoingold;35_set_intersection;BINARY;semidishonest;yao;2;4;2;6;0.262965;NA;NA;15.423;NA
dogecoin,dogecoincash,dogecoingold;35_set_intersection;BINARY;semidishonest;yao;2;4;2;7;0.352433;NA;NA;20.9924;NA
dogecoin,dogecoincash,dogecoingold;35_set_intersection;BINARY;semidishonest;yao;2;4;2;8;0.449653;NA;NA;27.4186;NA
dogecoin,dogecoincash,dogecoingold;35_set_intersection;BINARY;semidishonest;yao;2;4;2;9;0.571562;NA;NA;34.7017;NA
dogecoin,dogecoincash,dogecoingold;35_set_intersection;BINARY;semidishonest;yao;2;4;2;10;0.702043;NA;NA;42.8416;NA
dogecoin,dogecoincash,dogecoingold;35_set_intersection;BINARY;semidishonest;yao;2;4;2;11;0.852892;NA;NA;51.8383;NA
dogecoin,dogecoincash,dogecoingold;35_set_intersection;BINARY;semidishonest;yao;2;4;2;12;1.01183;NA;NA;61.6919;NA
dogecoin,dogecoincash,dogecoingold;35_set_intersection;BINARY;semidishonest;yao;2;4;1.8;2;0.0418746;NA;NA;1.71366;NA
dogecoin,dogecoincash,dogecoingold;35_set_intersection;BINARY;semidishonest;yao;2;4;1.8;3;0.0768023;NA;NA;3.85574;NA
dogecoin,dogecoincash,dogecoingold;35_set_intersection;BINARY;semidishonest;yao;2;4;1.8;4;0.12545;NA;NA;6.85466;NA
dogecoin,dogecoincash,dogecoingold;35_set_intersection;BINARY;semidishonest;yao;2;4;1.8;5;0.188029;NA;NA;10.7104;NA
dogecoin,dogecoincash,dogecoingold;35_set_intersection;BINARY;semidishonest;yao;2;4;1.8;6;0.262975;NA;NA;15.423;NA
dogecoin,dogecoincash,dogecoingold;35_set_intersection;BINARY;semidishonest;yao;2;4;1.8;7;0.360514;NA;NA;20.9924;NA
dogecoin,dogecoincash,dogecoingold;35_set_intersection;BINARY;semidishonest;yao;2;4;1.8;8;0.468358;NA;NA;27.4186;NA
dogecoin,dogecoincash,dogecoingold;35_set_intersection;BINARY;semidishonest;yao;2;4;1.8;9;0.586381;NA;NA;34.7017;NA
dogecoin,dogecoincash,dogecoingold;35_set_intersection;BINARY;semidishonest;yao;2;4;1.8;10;0.724794;NA;NA;42.8416;NA
dogecoin,dogecoincash,dogecoingold;35_set_intersection;BINARY;semidishonest;yao;2;4;1.8;11;0.871719;NA;NA;51.8383;NA
dogecoin,dogecoincash,dogecoingold;35_set_intersection;BINARY;semidishonest;yao;2;4;1.8;12;1.04356;NA;NA;61.6919;NA
dogecoin,dogecoincash,dogecoingold;35_set_intersection;BINARY;semidishonest;yao;2;4;1.6;2;0.0425878;NA;NA;1.71366;NA
dogecoin,dogecoincash,dogecoingold;35_set_intersection;BINARY;semidishonest;yao;2;4;1.6;3;0.0781493;NA;NA;3.85574;NA
dogecoin,dogecoincash,dogecoingold;35_set_intersection;BINARY;semidishonest;yao;2;4;1.6;4;0.128061;NA;NA;6.85466;NA
dogecoin,dogecoincash,dogecoingold;35_set_intersection;BINARY;semidishonest;yao;2;4;1.6;5;0.194286;NA;NA;10.7104;NA
dogecoin,dogecoincash,dogecoingold;35_set_intersection;BINARY;semidishonest;yao;2;4;1.6;6;0.274942;NA;NA;15.423;NA
dogecoin,dogecoincash,dogecoingold;35_set_intersection;BINARY;semidishonest;yao;2;4;1.6;7;0.361977;NA;NA;20.9924;NA
dogecoin,dogecoincash,dogecoingold;35_set_intersection;BINARY;semidishonest;yao;2;4;1.6;8;0.476893;NA;NA;27.4186;NA
dogecoin,dogecoincash,dogecoingold;35_set_intersection;BINARY;semidishonest;yao;2;4;1.6;9;0.592868;NA;NA;34.7017;NA
dogecoin,dogecoincash,dogecoingold;35_set_intersection;BINARY;semidishonest;yao;2;4;1.6;10;0.735989;NA;NA;42.8416;NA
dogecoin,dogecoincash,dogecoingold;35_set_intersection;BINARY;semidishonest;yao;2;4;1.6;11;0.87752;NA;NA;51.8383;NA
dogecoin,dogecoincash,dogecoingold;35_set_intersection;BINARY;semidishonest;yao;2;4;1.6;12;1.0489;NA;NA;61.6919;NA
dogecoin,dogecoincash,dogecoingold;35_set_intersection;BINARY;semidishonest;yao;2;3;3;2;0.0403237;NA;NA;1.71366;NA
dogecoin,dogecoincash,dogecoingold;35_set_intersection;BINARY;semidishonest;yao;2;3;3;3;0.074288;NA;NA;3.85574;NA
dogecoin,dogecoincash,dogecoingold;35_set_intersection;BINARY;semidishonest;yao;2;3;3;4;0.120483;NA;NA;6.85466;NA
dogecoin,dogecoincash,dogecoingold;35_set_intersection;BINARY;semidishonest;yao;2;3;3;5;0.179972;NA;NA;10.7104;NA
dogecoin,dogecoincash,dogecoingold;35_set_intersection;BINARY;semidishonest;yao;2;3;3;6;0.252175;NA;NA;15.423;NA
dogecoin,dogecoincash,dogecoingold;35_set_intersection;BINARY;semidishonest;yao;2;3;3;7;0.337826;NA;NA;20.9924;NA
dogecoin,dogecoincash,dogecoingold;35_set_intersection;BINARY;semidishonest;yao;2;3;3;8;0.442629;NA;NA;27.4186;NA
dogecoin,dogecoincash,dogecoingold;35_set_intersection;BINARY;semidishonest;yao;2;3;3;9;0.555534;NA;NA;34.7017;NA
dogecoin,dogecoincash,dogecoingold;35_set_intersection;BINARY;semidishonest;yao;2;3;3;10;0.685908;NA;NA;42.8416;NA
dogecoin,dogecoincash,dogecoingold;35_set_intersection;BINARY;semidishonest;yao;2;3;3;11;0.83285;NA;NA;51.8383;NA
dogecoin,dogecoincash,dogecoingold;35_set_intersection;BINARY;semidishonest;yao;2;3;3;12;0.987785;NA;NA;61.6919;NA
dogecoin,dogecoincash,dogecoingold;35_set_intersection;BINARY;semidishonest;yao;2;3;2.2;2;0.0404108;NA;NA;1.71366;NA
dogecoin,dogecoincash,dogecoingold;35_set_intersection;BINARY;semidishonest;yao;2;3;2.2;3;0.0756242;NA;NA;3.85574;NA
dogecoin,dogecoincash,dogecoingold;35_set_intersection;BINARY;semidishonest;yao;2;3;2.2;4;0.119807;NA;NA;6.85466;NA
dogecoin,dogecoincash,dogecoingold;35_set_intersection;BINARY;semidishonest;yao;2;3;2.2;5;0.178552;NA;NA;10.7104;NA
dogecoin,dogecoincash,dogecoingold;35_set_intersection;BINARY;semidishonest;yao;2;3;2.2;6;0.251415;NA;NA;15.423;NA
dogecoin,dogecoincash,dogecoingold;35_set_intersection;BINARY;semidishonest;yao;2;3;2.2;7;0.344875;NA;NA;20.9924;NA
dogecoin,dogecoincash,dogecoingold;35_set_intersection;BINARY;semidishonest;yao;2;3;2.2;8;0.436569;NA;NA;27.4186;NA
dogecoin,dogecoincash,dogecoingold;35_set_intersection;BINARY;semidishonest;yao;2;3;2.2;9;0.562005;NA;NA;34.7017;NA
dogecoin,dogecoincash,dogecoingold;35_set_intersection;BINARY;semidishonest;yao;2;3;2.2;10;0.685781;NA;NA;42.8416;NA
dogecoin,dogecoincash,dogecoingold;35_set_intersection;BINARY;semidishonest;yao;2;3;2.2;11;0.842401;NA;NA;51.8383;NA
dogecoin,dogecoincash,dogecoingold;35_set_intersection;BINARY;semidishonest;yao;2;3;2.2;12;0.978281;NA;NA;61.6919;NA
dogecoin,dogecoincash,dogecoingold;35_set_intersection;BINARY;semidishonest;yao;2;3;2;2;0.040491;NA;NA;1.71366;NA
dogecoin,dogecoincash,dogecoingold;35_set_intersection;BINARY;semidishonest;yao;2;3;2;3;0.0750815;NA;NA;3.85574;NA
dogecoin,dogecoincash,dogecoingold;35_set_intersection;BINARY;semidishonest;yao;2;3;2;4;0.124988;NA;NA;6.85466;NA
dogecoin,dogecoincash,dogecoingold;35_set_intersection;BINARY;semidishonest;yao;2;3;2;5;0.191749;NA;NA;10.7104;NA
dogecoin,dogecoincash,dogecoingold;35_set_intersection;BINARY;semidishonest;yao;2;3;2;6;0.264666;NA;NA;15.423;NA
dogecoin,dogecoincash,dogecoingold;35_set_intersection;BINARY;semidishonest;yao;2;3;2;7;0.360837;NA;NA;20.9924;NA
dogecoin,dogecoincash,dogecoingold;35_set_intersection;BINARY;semidishonest;yao;2;3;2;8;0.45896;NA;NA;27.4186;NA
dogecoin,dogecoincash,dogecoingold;35_set_intersection;BINARY;semidishonest;yao;2;3;2;9;0.573158;NA;NA;34.7017;NA
dogecoin,dogecoincash,dogecoingold;35_set_intersection;BINARY;semidishonest;yao;2;3;2;10;0.721209;NA;NA;42.8416;NA
dogecoin,dogecoincash,dogecoingold;35_set_intersection;BINARY;semidishonest;yao;2;3;2;11;0.852404;NA;NA;51.8383;NA
dogecoin,dogecoincash,dogecoingold;35_set_intersection;BINARY;semidishonest;yao;2;3;2;12;1.00666;NA;NA;61.6919;NA
dogecoin,dogecoincash,dogecoingold;35_set_intersection;BINARY;semidishonest;yao;2;3;1.8;2;0.0425667;NA;NA;1.71366;NA
dogecoin,dogecoincash,dogecoingold;35_set_intersection;BINARY;semidishonest;yao;2;3;1.8;3;0.0765145;NA;NA;3.85574;NA
dogecoin,dogecoincash,dogecoingold;35_set_intersection;BINARY;semidishonest;yao;2;3;1.8;4;0.125686;NA;NA;6.85466;NA
dogecoin,dogecoincash,dogecoingold;35_set_intersection;BINARY;semidishonest;yao;2;3;1.8;5;0.187646;NA;NA;10.7104;NA
dogecoin,dogecoincash,dogecoingold;35_set_intersection;BINARY;semidishonest;yao;2;3;1.8;6;0.271357;NA;NA;15.423;NA
dogecoin,dogecoincash,dogecoingold;35_set_intersection;BINARY;semidishonest;yao;2;3;1.8;7;0.359571;NA;NA;20.9924;NA
dogecoin,dogecoincash,dogecoingold;35_set_intersection;BINARY;semidishonest;yao;2;3;1.8;8;0.464154;NA;NA;27.4186;NA
dogecoin,dogecoincash,dogecoingold;35_set_intersection;BINARY;semidishonest;yao;2;3;1.8;9;0.600588;NA;NA;34.7017;NA
dogecoin,dogecoincash,dogecoingold;35_set_intersection;BINARY;semidishonest;yao;2;3;1.8;10;0.727056;NA;NA;42.8416;NA
dogecoin,dogecoincash,dogecoingold;35_set_intersection;BINARY;semidishonest;yao;2;3;1.8;11;0.876094;NA;NA;51.8383;NA
dogecoin,dogecoincash,dogecoingold;35_set_intersection;BINARY;semidishonest;yao;2;3;1.8;12;1.04887;NA;NA;61.6919;NA
dogecoin,dogecoincash,dogecoingold;35_set_intersection;BINARY;semidishonest;yao;2;3;1.6;2;0.04288;NA;NA;1.71366;NA
dogecoin,dogecoincash,dogecoingold;35_set_intersection;BINARY;semidishonest;yao;2;3;1.6;3;0.0769474;NA;NA;3.85574;NA
dogecoin,dogecoincash,dogecoingold;35_set_intersection;BINARY;semidishonest;yao;2;3;1.6;4;0.128251;NA;NA;6.85466;NA
dogecoin,dogecoincash,dogecoingold;35_set_intersection;BINARY;semidishonest;yao;2;3;1.6;5;0.192051;NA;NA;10.7104;NA
dogecoin,dogecoincash,dogecoingold;35_set_intersection;BINARY;semidishonest;yao;2;3;1.6;6;0.273495;NA;NA;15.423;NA
dogecoin,dogecoincash,dogecoingold;35_set_intersection;BINARY;semidishonest;yao;2;3;1.6;7;0.372109;NA;NA;20.9924;NA
dogecoin,dogecoincash,dogecoingold;35_set_intersection;BINARY;semidishonest;yao;2;3;1.6;8;0.479203;NA;NA;27.4186;NA
dogecoin,dogecoincash,dogecoingold;35_set_intersection;BINARY;semidishonest;yao;2;3;1.6;9;0.598442;NA;NA;34.7017;NA
dogecoin,dogecoincash,dogecoingold;35_set_intersection;BINARY;semidishonest;yao;2;3;1.6;10;0.736156;NA;NA;42.8416;NA
dogecoin,dogecoincash,dogecoingold;35_set_intersection;BINARY;semidishonest;yao;2;3;1.6;11;0.885794;NA;NA;51.8383;NA
dogecoin,dogecoincash,dogecoingold;35_set_intersection;BINARY;semidishonest;yao;2;3;1.6;12;1.04911;NA;NA;61.6919;NA
dogecoin,dogecoincash,dogecoingold;35_set_intersection;BINARY;semidishonest;yao;2;2;3;2;0.039398;NA;NA;1.71366;NA
dogecoin,dogecoincash,dogecoingold;35_set_intersection;BINARY;semidishonest;yao;2;2;3;3;0.0744434;NA;NA;3.85574;NA
dogecoin,dogecoincash,dogecoingold;35_set_intersection;BINARY;semidishonest;yao;2;2;3;4;0.119373;NA;NA;6.85466;NA
dogecoin,dogecoincash,dogecoingold;35_set_intersection;BINARY;semidishonest;yao;2;2;3;5;0.178563;NA;NA;10.7104;NA
dogecoin,dogecoincash,dogecoingold;35_set_intersection;BINARY;semidishonest;yao;2;2;3;6;0.246435;NA;NA;15.423;NA
dogecoin,dogecoincash,dogecoingold;35_set_intersection;BINARY;semidishonest;yao;2;2;3;7;0.340459;NA;NA;20.9924;NA
dogecoin,dogecoincash,dogecoingold;35_set_intersection;BINARY;semidishonest;yao;2;2;3;8;0.432466;NA;NA;27.4186;NA
dogecoin,dogecoincash,dogecoingold;35_set_intersection;BINARY;semidishonest;yao;2;2;3;9;0.569405;NA;NA;34.7017;NA
dogecoin,dogecoincash,dogecoingold;35_set_intersection;BINARY;semidishonest;yao;2;2;3;10;0.683348;NA;NA;42.8416;NA
dogecoin,dogecoincash,dogecoingold;35_set_intersection;BINARY;semidishonest;yao;2;2;3;11;0.838747;NA;NA;51.8383;NA
dogecoin,dogecoincash,dogecoingold;35_set_intersection;BINARY;semidishonest;yao;2;2;3;12;0.975987;NA;NA;61.6919;NA
dogecoin,dogecoincash,dogecoingold;35_set_intersection;BINARY;semidishonest;yao;2;2;2.2;2;0.0398639;NA;NA;1.71366;NA
dogecoin,dogecoincash,dogecoingold;35_set_intersection;BINARY;semidishonest;yao;2;2;2.2;3;0.0744105;NA;NA;3.85574;NA
dogecoin,dogecoincash,dogecoingold;35_set_intersection;BINARY;semidishonest;yao;2;2;2.2;4;0.120696;NA;NA;6.85466;NA
dogecoin,dogecoincash,dogecoingold;35_set_intersection;BINARY;semidishonest;yao;2;2;2.2;5;0.182231;NA;NA;10.7104;NA
dogecoin,dogecoincash,dogecoingold;35_set_intersection;BINARY;semidishonest;yao;2;2;2.2;6;0.253301;NA;NA;15.423;NA
dogecoin,dogecoincash,dogecoingold;35_set_intersection;BINARY;semidishonest;yao;2;2;2.2;7;0.346949;NA;NA;20.9924;NA
dogecoin,dogecoincash,dogecoingold;35_set_intersection;BINARY;semidishonest;yao;2;2;2.2;8;0.458404;NA;NA;27.4186;NA
dogecoin,dogecoincash,dogecoingold;35_set_intersection;BINARY;semidishonest;yao;2;2;2.2;9;0.553671;NA;NA;34.7017;NA
dogecoin,dogecoincash,dogecoingold;35_set_intersection;BINARY;semidishonest;yao;2;2;2.2;10;0.68277;NA;NA;42.8416;NA
dogecoin,dogecoincash,dogecoingold;35_set_intersection;BINARY;semidishonest;yao;2;2;2.2;11;0.820698;NA;NA;51.8383;NA
dogecoin,dogecoincash,dogecoingold;35_set_intersection;BINARY;semidishonest;yao;2;2;2.2;12;0.98937;NA;NA;61.6919;NA
dogecoin,dogecoincash,dogecoingold;35_set_intersection;BINARY;semidishonest;yao;2;2;2;2;0.0412828;NA;NA;1.71366;NA
dogecoin,dogecoincash,dogecoingold;35_set_intersection;BINARY;semidishonest;yao;2;2;2;3;0.0725624;NA;NA;3.85574;NA
dogecoin,dogecoincash,dogecoingold;35_set_intersection;BINARY;semidishonest;yao;2;2;2;4;0.122964;NA;NA;6.85466;NA
dogecoin,dogecoincash,dogecoingold;35_set_intersection;BINARY;semidishonest;yao;2;2;2;5;0.185331;NA;NA;10.7104;NA
dogecoin,dogecoincash,dogecoingold;35_set_intersection;BINARY;semidishonest;yao;2;2;2;6;0.263212;NA;NA;15.423;NA
dogecoin,dogecoincash,dogecoingold;35_set_intersection;BINARY;semidishonest;yao;2;2;2;7;0.346734;NA;NA;20.9924;NA
dogecoin,dogecoincash,dogecoingold;35_set_intersection;BINARY;semidishonest;yao;2;2;2;8;0.454303;NA;NA;27.4186;NA
dogecoin,dogecoincash,dogecoingold;35_set_intersection;BINARY;semidishonest;yao;2;2;2;9;0.579994;NA;NA;34.7017;NA
dogecoin,dogecoincash,dogecoingold;35_set_intersection;BINARY;semidishonest;yao;2;2;2;10;0.702016;NA;NA;42.8416;NA
