comp.time(s);comp.peakRAM(MiB);bin.filesize(MiB);datatype;optshare;packbool;protocol;input_size;preprocess;splitroles;inittime(s);preproc(s);runtime_clock(s);runtime_getTime(s);runtime_chrono(s);runtime_external(s);peakRAM(MiB);jobCPU(%)
1.64;215;1;256;1;0;4;24576;0;1;.008508;NA;.029790;.046055;.046055;1.64;215;99
1.40;214;1;256;1;0;4;24576;1;0;0.038468;0.088086;0.039183;0.143235;0.143234;0.54;338;73
1.40;215;1;256;1;0;4;24576;1;1;.007455;0.246895;.017701;.025499;.025499;1.40;215;99
1.48;213;1;256;1;0;4;28672;0;0;0.068577;NA;0.193193;0.278307;0.278306;0.55;338;84
1.38;215;1;256;1;0;4;28672;0;1;.011096;0.090146;.032184;.049245;.049245;1.38;215;100
1.56;215;1;256;1;0;4;28672;1;0;0.061972;0.148407;0.059808;0.156366;0.156365;0.65;394;84
1.75;216;1;256;1;0;4;28672;1;1;.009317;0.281714;.021641;.029447;.029447;1.75;216;100
1.63;213;1;256;1;0;4;32768;0;0;0.076225;NA;0.228996;0.337426;0.337424;0.65;385;83
1.49;214;1;256;1;0;4;32768;0;1;.011434;NA;.032355;.045220;.045220;1.49;214;100
1.83;216;1;256;1;0;4;32768;1;0;0.070786;0.151270;0.062134;0.193743;0.193742;0.75;449;81
1.51;214;1;256;1;0;4;32768;1;1;.010170;0.135519;.023905;.028249;.028249;1.51;214;99
1.71;214;1;256;1;0;4;36864;0;0;0.066390;NA;0.214930;0.336682;0.336680;0.70;433;76
1.63;213;1;256;1;0;4;36864;0;1;.012682;NA;.039858;.058216;.058216;1.63;213;100
1.69;216;1;256;1;0;4;36864;1;0;0.047729;0.132907;0.047505;0.214308;0.214307;0.79;505;69
1.69;214;1;256;1;0;4;36864;1;1;.009318;0.136886;.026448;.034794;.034794;1.69;214;99
1.37;214;1;256;1;0;4;40960;0;0;0.072787;NA;0.246790;0.321189;0.321188;0.66;481;88
1.48;214;1;256;1;0;4;40960;0;1;.013225;NA;.047165;.073089;.073088;1.48;214;99
1.49;214;1;256;1;0;4;40960;1;0;0.059092;0.141306;0.056701;0.246656;0.246655;0.88;561;71
1.64;215;1;256;1;0;4;40960;1;1;.013006;0.163842;.032065;.046194;.046193;1.64;215;99
1.68;214;1;256;1;0;4;45056;0;0;0.106431;NA;0.353730;0.471081;0.471079;0.92;529;84
1.66;215;1;256;1;0;4;45056;0;1;.014767;NA;.053784;.083409;.083409;1.66;215;99
1.48;215;1;256;1;0;4;45056;1;0;0.060464;0.154539;0.065505;0.244985;0.244983;0.89;617;71
1.49;215;1;256;1;0;4;45056;1;1;.014301;0.409422;.036729;.048834;.048834;1.49;215;100
1.63;213;1;256;1;0;4;49152;0;0;0.115249;NA;0.284815;0.456648;0.456647;0.93;576;81
1.72;213;1;256;1;0;4;49152;0;1;.016591;NA;.061436;.086865;.086865;1.72;213;100
1.50;215;1;256;1;0;4;49152;1;0;0.113868;0.218819;0.092952;0.292113;0.292111;1.12;672;80
1.69;215;1;256;1;0;4;49152;1;1;.015464;0.175979;.040036;.055620;.055620;1.69;215;99
1.62;213;1;256;1;0;4;53248;0;0;0.124915;NA;0.339105;0.482980;0.482979;1.01;624;83
1.72;214;1;256;1;0;4;53248;0;1;.018290;NA;.062104;.093741;.093740;1.72;214;100
1.74;214;1;256;1;0;4;53248;1;0;0.131122;0.231009;0.099477;0.293032;0.293031;1.17;728;82
1.66;215;1;256;1;0;4;53248;1;1;.017757;0.194131;.039765;.062730;.062730;1.66;215;99
1.69;213;1;256;1;0;4;57344;0;0;0.132383;NA;0.396682;0.522145;0.522144;1.08;672;87
1.66;213;1;256;1;0;4;57344;0;1;.018764;NA;.067607;.100497;.100497;1.66;213;100
1.51;214;1;256;1;0;4;57344;1;0;0.136198;0.242884;0.095815;0.305633;0.305632;1.29;784;79
1.65;215;1;256;1;0;4;57344;1;1;.018978;0.286593;.043139;.065649;.065649;1.65;215;100
1.67;213;1;256;1;0;4;61440;0;0;0.141718;NA;0.444912;0.568231;0.568230;1.17;720;87
1.58;214;1;256;1;0;4;61440;0;1;.019907;NA;.069340;.102863;.102863;1.58;214;99
1.52;214;1;256;1;0;4;61440;1;0;0.130043;0.275241;0.113072;0.319325;0.319323;1.36;840;80
1.39;215;1;256;1;0;4;61440;1;1;.018831;0.282622;.046191;.066141;.066141;1.39;215;99
1.52;214;1;256;1;0;4;65536;0;0;0.151013;NA;0.402087;0.556666;0.556664;1.19;767;84
1.48;213;1;256;1;0;4;65536;0;1;.021251;NA;.077334;.112227;.112227;1.48;213;99
1.50;214;1;256;1;0;4;65536;1;0;0.138824;0.260340;0.098464;0.370337;0.370336;1.42;895;77
1.51;215;1;256;1;0;4;65536;1;1;.020282;0.236375;.052549;.069122;.069122;1.51;215;99
1.44;214;1;512;1;0;4;4096;0;0;0.009759;NA;0.038082;0.070836;0.070835;0.14;99;66
1.47;214;1;512;1;0;4;4096;0;1;.001681;NA;.008664;.015100;.015100;1.47;214;100
1.62;214;1;512;1;0;4;4096;1;0;0.013016;0.028366;0.012388;0.047517;0.047516;0.18;115;74
1.46;214;1;512;1;0;4;4096;1;1;.001690;0.034536;.005082;.008058;.008058;1.46;214;99
1.64;214;1;512;1;0;4;8192;0;0;0.026909;NA;0.101644;0.153756;0.153755;0.31;194;81
1.58;213;1;512;1;0;4;8192;0;1;.004044;NA;.018579;.028724;.028723;1.58;213;99
1.67;214;1;512;1;0;4;8192;1;0;0.016972;0.041524;0.015728;0.081772;0.081771;0.31;226;67
1.49;214;1;512;1;0;4;8192;1;1;.003587;0.058235;.011530;.016370;.016370;1.49;214;99
1.48;214;1;512;1;0;4;12288;0;0;0.042068;NA;0.140281;0.229946;0.229944;0.47;290;76
1.60;214;1;512;1;0;4;12288;0;1;.005711;NA;.028030;.046400;.046400;1.60;214;99
1.53;214;1;512;1;0;4;12288;1;0;0.039398;0.087401;0.036133;0.133085;0.133083;0.52;338;79
1.68;215;1;512;1;0;4;12288;1;1;.005448;0.194373;.017721;.026514;.026514;1.68;215;99
1.66;213;1;512;1;0;4;16384;0;0;0.035506;NA;0.168214;0.284715;0.284714;0.59;385;68
1.65;212;1;512;1;0;4;16384;0;1;.007474;NA;.035267;.056360;.056360;1.65;212;99
1.65;214;1;512;1;0;4;16384;1;0;0.053550;0.111716;0.048267;0.161173;0.161172;0.67;449;81
1.69;215;1;512;1;0;4;16384;1;1;.007416;0.256703;.022961;.033524;.033524;1.69;215;100
1.53;212;1;512;1;0;4;20480;0;0;0.044346;NA;0.199323;0.335855;0.335854;0.71;481;73
1.70;214;1;512;1;0;4;20480;0;1;.009627;NA;.044483;.067708;.067708;1.70;214;99
1.42;214;1;512;1;0;4;20480;1;0;0.064688;0.156884;0.050754;0.211646;0.211645;0.87;561;78
1.53;214;1;512;1;0;4;20480;1;1;.009147;0.316251;.028858;.040415;.040414;1.53;214;99
1.60;213;1;512;1;0;4;24576;0;0;0.084461;NA;0.282896;0.392556;0.392556;0.85;576;87
1.60;213;1;512;1;0;4;24576;0;1;.012042;NA;.052729;.080181;.080181;1.60;213;99
1.67;214;1;512;1;0;4;24576;1;0;0.050636;0.144350;0.053145;0.233827;0.233826;0.93;672;68
1.73;215;1;512;1;0;4;24576;1;1;.011555;0.141246;.035217;.047807;.047806;1.73;215;99
1.49;213;1;512;1;0;4;28672;0;0;0.097817;NA;0.317280;0.431189;0.431188;0.96;672;88
1.47;214;1;512;1;0;4;28672;0;1;.012750;NA;.061439;.098253;.098253;1.47;214;99
1.52;213;1;512;1;0;4;28672;1;0;0.059228;0.155065;0.063633;0.274365;0.274364;1.08;784;73
1.54;215;1;512;1;0;4;28672;1;1;.013607;0.360372;.040082;.055274;.055274;1.54;215;99
1.64;214;1;512;1;0;4;32768;0;0;0.071140;NA;0.302496;0.466569;0.466568;1.01;768;79
1.73;213;1;512;1;0;4;32768;0;1;.014971;NA;.065859;.102909;.102909;1.73;213;99
1.49;215;1;512;1;0;4;32768;1;0;0.067253;0.183910;0.080119;0.320910;0.320909;1.30;895;69
1.68;214;1;512;1;0;4;32768;1;1;.014169;0.233907;.041992;.064889;.064889;1.68;214;99
1.62;213;1;512;1;0;4;36864;0;0;0.081383;NA;0.353776;0.555651;0.555650;1.23;863;77
1.62;214;1;512;1;0;4;36864;0;1;.018684;NA;.072573;.106810;.106810;1.62;214;100
1.49;214;1;512;1;0;4;36864;1;0;0.075370;0.189335;0.078370;0.299263;0.299261;1.18;1007;74
1.49;216;1;512;1;0;4;36864;1;1;.016109;0.205720;.050660;.070722;.070722;1.49;216;100
1.64;213;1;512;1;0;4;40960;0;0;0.129454;NA;0.373312;0.567532;0.567531;1.33;958;82
1.63;213;1;512;1;0;4;40960;0;1;.018321;NA;.079773;.126590;.126590;1.63;213;99
1.64;214;1;512;1;0;4;40960;1;0;0.084996;0.240057;0.085930;0.367931;0.367929;1.53;1118;72
1.56;214;1;512;1;0;4;40960;1;1;.018467;0.575415;.053719;.074399;.074399;1.56;214;100
1.47;213;1;512;1;0;4;45056;0;0;0.139451;NA;0.389646;0.625138;0.625137;1.44;1054;83
1.60;213;1;512;1;0;4;45056;0;1;.020691;NA;.089876;.123341;.123341;1.60;213;99
1.38;215;1;512;1;0;4;45056;1;0;0.140462;0.247112;0.092283;0.373920;0.373919;1.66;1230;79
1.65;214;1;512;1;0;4;45056;1;1;.019198;0.246404;.057927;.079890;.079890;1.65;214;99
1.52;213;1;512;1;0;4;49152;0;0;0.166318;NA;0.504310;0.691163;0.691162;1.57;1149;88
1.47;212;1;512;1;0;4;49152;0;1;.021467;NA;.092754;.149920;.149920;1.47;212;100
1.52;215;1;512;1;0;4;49152;1;0;0.155299;0.265181;0.104403;0.390322;0.390320;1.76;1341;81
1.67;215;1;512;1;0;4;49152;1;1;.018223;0.669302;.057672;.068906;.068906;1.67;215;99
1.46;213;1;512;1;0;4;53248;0;0;0.119473;NA;0.450128;0.718793;0.718793;1.60;1245;83
1.62;213;1;512;1;0;4;53248;0;1;.025550;0.268764;.088819;.135367;.135366;1.62;213;99
1.55;214;1;512;1;0;4;53248;1;0;0.109971;0.295438;0.111819;0.421179;0.421178;1.86;1453;74
1.55;215;1;512;1;0;4;53248;1;1;.019191;0.295494;.061423;.071232;.071232;1.55;215;99
1.42;213;1;512;1;0;4;57344;0;0;0.127101;NA;0.500297;0.742200;0.742199;1.58;1340;78
1.54;212;1;512;1;0;4;57344;0;1;.019815;NA;.076709;.101932;.101932;1.54;212;99
1.75;214;1;512;1;0;4;57344;1;0;0.119157;0.326342;0.123521;0.425824;0.425822;1.97;1564;74
1.53;215;1;512;1;0;4;57344;1;1;.023695;0.577690;.051046;.060552;.060552;1.53;215;99
1.47;213;1;512;1;0;4;61440;0;0;0.165723;NA;0.502734;0.771588;0.771588;1.84;1436;81
1.65;214;1;512;1;0;4;61440;0;1;.030262;0.319752;.078097;.100495;.100495;1.65;214;99
1.48;215;1;512;1;0;4;61440;1;0;0.128412;0.329549;0.119494;0.458842;0.458841;2.18;1676;76
1.47;214;1;512;1;0;4;61440;1;1;.021093;0.379128;.053424;.062981;.062981;1.47;214;99
1.46;213;1;512;1;0;4;65536;0;0;0.144630;NA;0.526139;0.780826;0.780826;1.78;1531;85
