program;c.domain;adv.model;protocol;partysize;comp.time(s);comp.peakRAM(MiB);bin.filesize(MiB);comp.P0intin;comp.P1intin;comp.P2intin;comp.P0bitin;comp.P1bitin;compP2bitin;comp.intbits;comp.inttriples;comp.bittriples;comp.vmrounds;input_size;runtime_internal(s);runtime_external(s);peakRAM(MiB);jobCPU(%);P0commRounds;P0dataSent(MB);ALLdataSent(MB);Tx(MB);Tx(rounds);Tx(s);Rx(MB);Rx(rounds);Rx(s);Brcasting(MB);Brcasting(rounds);Brcasting(s);TxRx(MB);TxRx(rounds);TxRx(s);Passing(MB);Passing(rounds);Passing(s);Part.Brcasting(MB);Part.Brcasting(rounds);Part.Brcasting(s);Ex(MB);Ex(rounds);Ex(s);Ex1to1(MB);Ex1to1(rounds);Ex1to1(s);Rx1to1(MB);Rx1to1(rounds);Rx1to1(s);Tx1to1(MB);Tx1to1(rounds);Tx1to1(s);Txtoall(MB);Txtoall(rounds);Txtoall(s)
31;FIELD;semihonest;shamir;3;0.34;29;1;4;1;NA;NA;NA;NA;416;252;NA;31;4;0.0237763;0.12;16;58;~38;0.648352;1.13651;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
31;FIELD;semihonest;shamir;3;0.17;18;1;6;1;NA;NA;NA;NA;624;378;NA;45;6;0.0298555;0.12;15;66;~54;0.652512;1.14474;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
31;FIELD;semihonest;shamir;3;0.17;18;1;8;1;NA;NA;NA;NA;832;504;NA;59;8;0.0268467;0.11;15;66;~70;0.656672;1.15296;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
31;FIELD;semihonest;shamir;3;0.17;18;1;10;1;NA;NA;NA;NA;1040;630;NA;73;10;0.0300651;0.11;15;63;~86;0.660832;1.16118;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
31;FIELD;semihonest;shamir;3;0.17;18;1;12;1;NA;NA;NA;NA;1248;756;NA;87;12;0.0306888;0.11;15;61;~102;0.664992;1.16941;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
31;FIELD;semihonest;shamir;3;0.16;18;1;14;1;NA;NA;NA;NA;1456;882;NA;101;14;0.0424044;0.13;15;60;~118;0.669152;1.17763;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
31;FIELD;malhonest;malicious-shamir;3;0.34;29;1;4;1;NA;NA;NA;NA;416;252;NA;31;4;0.138407;0.22;21;79;~50;3.53675;8.21002;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
31;FIELD;malhonest;malicious-shamir;3;0.17;18;1;6;1;NA;NA;NA;NA;624;378;NA;45;6;0.11732;0.20;24;75;~64;3.54494;8.23446;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
31;FIELD;malhonest;malicious-shamir;3;0.17;18;1;8;1;NA;NA;NA;NA;832;504;NA;59;8;0.16726;0.26;22;73;~78;3.55314;8.25891;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
31;RING;semihonest;replicated-ring;3;0.18;18;1;4;1;NA;NA;NA;NA;256;252;NA;31;4;0.0116809;0.10;15;53;~35;0.082488;0.247408;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
31;RING;semihonest;replicated-ring;3;0.18;18;1;6;1;NA;NA;NA;NA;384;378;NA;45;6;0.012448;0.09;15;46;~49;0.083528;0.250496;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
31;RING;semihonest;replicated-ring;3;0.17;18;1;8;1;NA;NA;NA;NA;512;504;NA;59;8;0.0128406;0.10;15;52;~63;0.084568;0.253584;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
