comp.time(s)  comp.peakRAM(MiB)  bin.filesize(MiB)  ssl  threads  datatype  function  optshare  packbool  protocol  rxbuffer  txbuffer  bandwidths(Mbs)  input_size  preprocess  splitroles  inittime(s)  preproc(s)  runtime_clock(s)  runtime_getTime(s)  runtime_chrono(s)  runtime_external(s)  peakRAM(MiB)  jobCPU(%)
1.41          212                1                  0    1        512       2         1         0         1         0         0         300              1000000     0           0           0.006315     NA          0.235654          0.164543            0.164542           0.18                 370           137
1.41          213                1                  0    1        512       2         1         0         2         0         0         1500             1000000     0           0           0.006667     NA          0.165858          0.137909            0.137908           0.15                 248           114
1.41          213                1                  0    1        512       2         1         0         2         0         0         1400             1000000     0           0           0.006969     NA          0.155302          0.112386            0.112385           0.13                 247           129
1.52          212                1                  0    1        512       2         1         0         2         0         0         1300             1000000     0           0           0.006969     NA          0.158500          0.132171            0.132170           0.15                 247           114
1.58          212                1                  0    1        512       2         1         0         2         0         0         1200             1000000     0           0           0.006971     NA          0.162450          0.123015            0.123014           0.14                 247           124
1.39          213                1                  0    1        512       2         1         0         2         0         0         1100             1000000     0           0           0.006819     NA          0.141687          0.118654            0.118653           0.13                 247           112
1.73          212                1                  0    1        512       2         1         0         2         0         0         1000             1000000     0           0           0.006097     NA          0.131059          0.117159            0.117158           0.14                 247           102
1.41          213                1                  0    1        512       2         1         0         2         0         0         900              1000000     0           0           0.006102     NA          0.145398          0.112097            0.112096           0.12                 247           123
1.46          212                1                  0    1        512       2         1         0         2         0         0         800              1000000     0           0           0.006885     NA          0.160714          0.113553            0.113552           0.13                 247           132
1.56          213                1                  0    1        512       2         1         0         2         0         0         700              1000000     0           0           0.007017     NA          0.148738          0.126258            0.126257           0.14                 247           114
1.53          212                1                  0    1        512       2         1         0         2         0         0         600              1000000     0           0           0.006895     NA          0.141196          0.113601            0.113600           0.13                 247           116
1.56          213                1                  0    1        512       2         1         0         2         0         0         500              1000000     0           0           0.006455     NA          0.123432          0.120608            0.120607           0.13                 247           99
1.43          212                1                  0    1        512       2         1         0         2         0         0         400              1000000     0           0           0.006100     NA          0.139783          0.131329            0.131328           0.14                 247           102
1.41          213                1                  0    1        512       2         1         0         2         0         0         300              1000000     0           0           0.006098     NA          0.121179          0.119334            0.119333           0.14                 247           93
1.59          217                1                  0    1        512       2         1         0         3         0         0         1500             1000000     0           0           0.002972     NA          0.082734          0.101669            0.101668           0.12                 125           73
1.54          216                1                  0    1        512       2         1         0         3         0         0         1400             1000000     0           0           0.003541     NA          0.090888          0.108004            0.108003           0.12                 125           81
1.59          213                1                  0    1        512       2         1         0         3         0         0         1300             1000000     0           0           0.003718     NA          0.087625          0.103186            0.103185           0.11                 125           83
1.55          213                1                  0    1        512       2         1         0         3         0         0         1200             1000000     0           0           0.003839     NA          0.092349          0.103963            0.103962           0.12                 125           82
1.40          215                1                  0    1        512       2         1         0         3         0         0         1100             1000000     0           0           0.003850     NA          0.092394          0.106276            0.106275           0.12                 125           80
1.58          212                1                  0    1        512       2         1         0         3         0         0         1000             1000000     0           0           0.003675     NA          0.092274          0.106079            0.106078           0.12                 125           84
1.40          212                1                  0    1        512       2         1         0         3         0         0         900              1000000     0           0           0.003929     NA          0.080037          0.099638            0.099637           0.11                 125           78
1.57          212                1                  0    1        512       2         1         0         3         0         0         800              1000000     0           0           0.003238     NA          0.092695          0.108567            0.108566           0.12                 125           83
1.48          212                1                  0    1        512       2         1         0         3         0         0         700              1000000     0           0           0.003436     NA          0.074824          0.089808            0.089807           0.10                 125           80
1.57          213                1                  0    1        512       2         1         0         3         0         0         600              1000000     0           0           0.003646     NA          0.088692          0.109665            0.109665           0.13                 125           75
1.41          211                1                  0    1        512       2         1         0         3         0         0         500              1000000     0           0           0.003616     NA          0.086886          0.101420            0.101419           0.11                 125           82
1.42          212                1                  0    1        512       2         1         0         3         0         0         400              1000000     0           0           0.003777     NA          0.085034          0.101282            0.101281           0.11                 125           81
1.38          211                1                  0    1        512       2         1         0         3         0         0         300              1000000     0           0           0.003988     NA          0.091033          0.104476            0.104475           0.11                 125           84
1.56          212                1                  0    1        512       2         1         0         4         0         0         1500             1000000     0           0           0.004543     NA          0.115582          0.145795            0.145794           0.15                 186           77
1.58          213                1                  0    1        512       2         1         0         4         0         0         1400             1000000     0           0           0.007736     NA          0.150526          0.171676            0.171675           0.19                 186           86
1.59          212                1                  0    1        512       2         1         0         4         0         0         1300             1000000     0           0           0.007555     NA          0.148840          0.179108            0.179107           0.19                 186           83
1.40          211                1                  0    1        512       2         1         0         4         0         0         1200             1000000     0           0           0.006595     NA          0.152027          0.168825            0.168824           0.18                 186           88
1.42          212                1                  0    1        512       2         1         0         4         0         0         1100             1000000     0           0           0.005959     NA          0.150448          0.170080            0.170079           0.18                 186           86
1.41          212                1                  0    1        512       2         1         0         4         0         0         1000             1000000     0           0           0.005867     NA          0.145639          0.171735            0.171734           0.18                 186           83
1.58          213                1                  0    1        512       2         1         0         4         0         0         900              1000000     0           0           0.005571     NA          0.140321          0.164832            0.164831           0.18                 187           83
1.44          212                1                  0    1        512       2         1         0         4         0         0         800              1000000     0           0           0.005798     NA          0.110917          0.128009            0.128008           0.14                 186           85
1.41          211                1                  0    1        512       2         1         0         4         0         0         700              1000000     0           0           0.005233     NA          0.151172          0.170392            0.170391           0.18                 186           87
1.69          211                1                  0    1        512       2         1         0         4         0         0         600              1000000     0           0           0.005936     NA          0.147510          0.167828            0.167827           0.18                 186           86
1.57          213                1                  0    1        512       2         1         0         4         0         0         500              1000000     0           0           0.005933     NA          0.153061          0.180156            0.180155           0.20                 186           81
1.41          213                1                  0    1        512       2         1         0         4         0         0         400              1000000     0           0           0.006706     NA          0.152433          0.177574            0.177573           0.19                 186           84
1.56          213                1                  0    1        512       2         1         0         4         0         0         300              1000000     0           0           0.005906     NA          0.139438          0.170776            0.170775           0.19                 186           78
1.61          212                1                  0    1        512       2         1         0         5         0         0         1500             1000000     0           0           0.003834     NA          0.103745          0.113929            0.113928           0.12                 186           88
1.59          212                1                  0    1        512       2         1         0         5         0         0         1400             1000000     0           0           0.003740     NA          0.104075          0.117106            0.117105           0.13                 187           86
1.67          212                1                  0    1        512       2         1         0         5         0         0         1300             1000000     0           0           0.003720     NA          0.085113          0.101733            0.101731           0.12                 186           77
1.69          212                1                  0    1        512       2         1         0         5         0         0         1200             1000000     0           0           0.003338     NA          0.104122          0.116605            0.116604           0.13                 186           87
1.42          212                1                  0    1        512       2         1         0         5         0         0         1100             1000000     0           0           0.003850     NA          0.107729          0.123174            0.123173           0.13                 186           84
1.56          212                1                  0    1        512       2         1         0         5         0         0         1000             1000000     0           0           0.003926     NA          0.102874          0.119075            0.119074           0.13                 186           85
1.42          212                1                  0    1        512       2         1         0         5         0         0         900              1000000     0           0           0.003596     NA          0.104870          0.121472            0.121471           0.13                 186           84
1.43          212                1                  0    1        512       2         1         0         5         0         0         800              1000000     0           0           0.003872     NA          0.100995          0.118172            0.118170           0.13                 186           83
1.43          213                1                  0    1        512       2         1         0         5         0         0         700              1000000     0           0           0.003571     NA          0.107807          0.117716            0.117715           0.13                 186           89
1.56          211                1                  0    1        512       2         1         0         5         0         0         600              1000000     0           0           0.003499     NA          0.088313          0.105767            0.105767           0.12                 186           76
1.39          212                1                  0    1        512       2         1         0         5         0         0         500              1000000     0           0           0.003649     NA          0.084759          0.099953            0.099952           0.12                 186           78
1.53          212                1                  0    1        512       2         1         0         5         0         0         400              1000000     0           0           0.003593     NA          0.106310          0.118189            0.118188           0.13                 186           87
1.53          212                1                  0    1        512       2         1         0         5         0         0         300              1000000     0           0           0.002677     NA          0.085201          0.102355            0.102353           0.11                 186           80
1.60          211                1                  0    1        512       2         1         0         6         0         0         1500             1000000     0           0           0.000010     NA          0.027230          0.026603            0.026602           0.03                 64            86
1.55          213                1                  0    1        512       2         1         0         6         0         0         1400             1000000     0           0           0.000010     NA          0.019486          0.018720            0.018719           0.03                 64            66
1.30          212                1                  0    1        512       2         1         0         6         0         0         1300             1000000     0           0           0.000010     NA          0.026229          0.025415            0.025414           0.03                 64            88
1.55          211                1                  0    1        512       2         1         0         6         0         0         1200             1000000     0           0           0.000009     NA          0.025872          0.025068            0.025067           0.03                 64            88
1.54          211                1                  0    1        512       2         1         0         6         0         0         1100             1000000     0           0           0.000026     NA          0.027543          0.026455            0.026454           0.03                 64            94
1.58          215                1                  0    1        512       2         1         0         6         0         0         1000             1000000     0           0           0.000025     NA          0.027456          0.026613            0.026612           0.03                 64            94
1.29          212                1                  0    1        512       2         1         0         6         0         0         900              1000000     0           0           0.000010     NA          0.025621          0.024818            0.024817           0.03                 64            86
1.51          212                1                  0    1        512       2         1         0         6         0         0         800              1000000     0           0           0.000009     NA          0.025683          0.024851            0.024850           0.03                 64            86
1.40          212                1                  0    1        512       2         1         0         6         0         0         700              1000000     0           0           0.000024     NA          0.018352          0.017802            0.017801           0.02                 64            85
1.53          211                1                  0    1        512       2         1         0         6         0         0         600              1000000     0           0           0.000010     NA          0.024292          0.023698            0.023697           0.03                 64            85
1.30          211                1                  0    1        512       2         1         0         6         0         0         500              1000000     0           0           0.000010     NA          0.026860          0.025881            0.025880           0.03                 64            86
1.53          211                1                  0    1        512       2         1         0         6         0         0         400              1000000     0           0           0.000025     NA          0.026505          0.025582            0.025581           0.03                 64            88
1.29          211                1                  0    1        512       2         1         0         6         0         0         300              1000000     0           0           0.000025     NA          0.026222          0.025492            0.025491           0.03                 64            88
