comp.time(s);comp.peakRAM(MiB);bin.filesize(MiB);ssl;datatype;optshare;packbool;protocol;input_size;preprocess;splitroles;inittime(s);preproc(s);runtime_clock(s);runtime_getTime(s);runtime_chrono(s);runtime_external(s);peakRAM(MiB);jobCPU(%)
1.61;216;1;0;256;1;0;3;8192;0;0;0.003549;NA;0.055226;0.106588;0.106587;0.14;83;61
0.01;3;1;0;256;1;0;3;8192;0;1;.000534;NA;.011452;.016386;.016386;0.14;131;428
0.01;3;1;0;256;1;0;3;8192;0;2;.000193;NA;.004899;.006361;.006361;0.17;131;1310
1.53;215;1;0;256;1;0;3;12288;0;0;0.004117;NA;0.083434;0.152398;0.152397;0.20;123;63
0.01;3;1;0;256;1;0;3;12288;0;1;.000755;NA;.017133;.022597;.022597;0.20;194;431
0.01;3;1;0;256;1;0;3;12288;0;2;.000289;NA;.007544;.009719;.009719;0.25;194;1339
1.43;216;1;0;256;1;0;3;16384;0;0;0.006985;NA;0.110158;0.198064;0.198063;0.26;163;65
0.01;3;1;0;256;1;0;3;16384;0;1;.001031;NA;.023139;.030268;.030267;0.26;258;463
0.01;3;1;0;256;1;0;3;16384;0;2;.000373;NA;.009872;.012856;.012856;0.32;258;1363
1.45;214;1;0;256;1;0;3;20480;0;0;0.008002;NA;0.135067;0.231349;0.231349;0.31;203;68
0.01;3;1;0;256;1;0;3;20480;0;1;.001218;NA;.026821;.036539;.036539;0.32;322;425
0.01;3;1;0;256;1;0;3;20480;0;2;.000469;NA;.012514;.016113;.016113;0.41;321;1348
1.34;215;1;0;256;1;0;3;24576;0;0;0.010064;NA;0.174754;0.291613;0.291612;0.39;243;68
0.01;3;1;0;256;1;0;3;24576;0;1;.001474;NA;.033504;.042977;.042977;0.36;385;474
0.01;3;1;0;256;1;0;3;24576;0;2;.000556;NA;.014912;.019030;.019030;0.46;385;1411
1.62;215;1;0;256;1;0;3;28672;0;0;0.010252;NA;0.187274;0.339103;0.339102;0.44;282;65
0.01;3;1;0;256;1;0;3;28672;0;1;.001969;NA;.039787;.050156;.050155;0.42;449;481
0.01;3;1;0;256;1;0;3;28672;0;2;.000648;NA;.016867;.022244;.022244;0.54;449;1366
1.46;216;1;0;256;1;0;3;32768;0;0;0.013327;NA;0.226415;0.387065;0.387064;0.51;322;67
0.01;3;1;0;256;1;0;3;32768;0;1;.002121;NA;.042175;.056561;.056561;0.48;512;452
0.01;3;1;0;256;1;0;3;32768;0;2;.000705;NA;.019607;.025170;.025170;0.62;512;1360
1.60;214;1;0;256;1;0;3;36864;0;0;0.013319;NA;0.254373;0.413425;0.413424;0.56;362;67
0.01;3;1;0;256;1;0;3;36864;0;1;.002122;NA;.049383;.063145;.063145;0.53;576;468
0.01;3;1;0;256;1;0;3;36864;0;2;.000865;NA;.022188;.028180;.028180;0.72;576;1341
1.43;215;1;0;256;1;0;3;40960;0;0;0.016229;NA;0.284100;0.478476;0.478475;0.64;402;69
0.01;3;1;0;256;1;0;3;40960;0;1;.002435;NA;.056808;.071162;.071162;0.60;640;474
0.01;3;1;0;256;1;0;3;40960;0;2;.000913;NA;.023556;.031053;.031053;0.74;640;1397
1.75;215;1;0;256;1;0;4;4096;0;0;0.001444;NA;0.028119;0.056437;0.056436;0.08;43;58
0.01;3;1;0;256;1;0;4;4096;0;1;.000283;NA;.005171;.007755;.007755;0.07;59;402
0.02;3;1;0;256;1;0;4;4096;0;2;.000096;NA;.001915;.002898;.002897;0.09;59;1124
1.45;215;1;0;256;1;0;4;8192;0;0;0.002799;NA;0.045625;0.087106;0.087105;0.12;83;62
0.01;3;1;0;256;1;0;4;8192;0;1;.000511;NA;.011067;.015247;.015247;0.14;114;434
0.01;3;1;0;256;1;0;4;8192;0;2;.000194;NA;.003822;.005555;.005555;0.16;114;1205
1.65;215;1;0;256;1;0;4;12288;0;0;0.004405;NA;0.084317;0.139033;0.139032;0.19;122;68
0.01;3;1;0;256;1;0;4;12288;0;1;.000848;NA;.014186;.020738;.020738;0.19;170;409
0.01;3;1;0;256;1;0;4;12288;0;2;.000285;NA;.006035;.008388;.008388;0.23;170;1275
1.43;214;1;0;256;1;0;4;16384;0;0;0.006318;NA;0.114351;0.165000;0.164999;0.23;162;75
0.01;3;1;0;256;1;0;4;16384;0;1;.000995;NA;.020197;.028122;.028121;0.24;225;441
0.01;3;1;0;256;1;0;4;16384;0;2;.000382;NA;.007892;.011021;.011021;0.28;225;1330
1.67;214;1;0;256;1;0;4;20480;0;0;0.007751;NA;0.143299;0.235088;0.235087;0.31;202;69
0.01;3;1;0;256;1;0;4;20480;0;1;.001274;NA;.025471;.034242;.034242;0.30;281;456
0.01;3;1;0;256;1;0;4;20480;0;2;.000464;NA;.009885;.013617;.013617;0.35;281;1328
1.36;215;1;0;256;1;0;4;24576;0;0;0.009604;NA;0.162552;0.266530;0.266530;0.37;242;66
0.01;3;1;0;256;1;0;4;24576;0;1;.001646;NA;.031108;.041048;.041047;0.35;336;474
0.01;3;1;0;256;1;0;4;24576;0;2;.000559;NA;.012127;.016353;.016353;0.42;336;1353
1.47;214;1;0;256;1;0;4;28672;0;0;0.010485;NA;0.198565;0.316015;0.316014;0.42;282;71
0.01;3;1;0;256;1;0;4;28672;0;1;.001752;NA;.032631;.044686;.044686;0.39;392;445
0.01;3;1;0;256;1;0;4;28672;0;2;.000653;NA;.013844;.019089;.019089;0.47;392;1366
1.63;215;1;0;256;1;0;4;32768;0;0;0.011486;NA;0.178244;0.304860;0.304859;0.42;321;69
0.01;3;1;0;256;1;0;4;32768;0;1;.002149;NA;.037481;.051137;.051137;0.44;447;460
0.02;3;1;0;256;1;0;4;32768;0;2;.000744;NA;.016007;.021380;.021380;0.53;447;1387
1.59;215;1;0;256;1;0;4;36864;0;0;0.013195;NA;0.247542;0.391272;0.391271;0.52;361;72
0.01;3;1;0;256;1;0;4;36864;0;1;.002007;NA;.041831;.055961;.055961;0.47;503;465
0.01;3;1;0;256;1;0;4;36864;0;2;.000816;NA;.018344;.024577;.024577;0.61;507;1373
1.58;215;1;0;256;1;0;4;40960;0;0;0.009494;NA;0.199367;0.368597;0.368596;0.51;401;61
0.01;3;1;0;256;1;0;4;40960;0;1;.002574;NA;.047982;.064062;.064062;0.55;558;460
0.01;3;1;0;256;1;0;4;40960;0;2;.000915;NA;.019871;.026293;.026293;0.66;558;1367
1.67;215;1;0;256;1;0;5;4096;0;0;0.001555;NA;0.031913;0.054621;0.054620;0.07;51;65
0.01;3;1;0;256;1;0;5;4096;0;1;.000304;NA;.006268;.008226;.008226;0.08;59;432
0.01;3;1;0;256;1;0;5;4096;0;2;.000099;NA;.002399;.003160;.003160;0.09;59;1258
1.45;215;1;0;256;1;0;5;8192;0;0;0.002911;NA;0.064608;0.104920;0.104919;0.14;99;68
0.01;3;1;0;256;1;0;5;8192;0;1;.000502;NA;.011363;.015203;.015202;0.13;115;449
0.01;3;1;0;256;1;0;5;8192;0;2;.000191;NA;.004861;.006369;.006369;0.18;115;1233
1.65;215;1;0;256;1;0;5;12288;0;0;0.005101;NA;0.101922;0.148327;0.148326;0.20;147;75
0.01;3;1;0;256;1;0;5;12288;0;1;.000759;NA;.016699;.021829;.021829;0.18;170;466
0.01;3;1;0;256;1;0;5;12288;0;2;.000281;NA;.006987;.009181;.009181;0.24;170;1312
1.45;215;1;0;256;1;0;5;16384;0;0;0.004271;NA;0.094432;0.172568;0.172567;0.23;195;60
0.01;3;1;0;256;1;0;5;16384;0;1;.001080;NA;.023060;.028889;.028889;0.25;226;487
0.01;3;1;0;256;1;0;5;16384;0;2;.000373;NA;.009737;.012394;.012394;0.31;226;1422
1.36;215;1;0;256;1;0;5;20480;0;0;0.008115;NA;0.160211;0.229476;0.229475;0.31;243;76
0.01;3;1;0;256;1;0;5;20480;0;1;.001362;NA;.028412;.035963;.035963;0.31;282;472
0.01;3;1;0;256;1;0;5;20480;0;2;.000477;NA;.011647;.015121;.015121;0.38;282;1369
1.66;216;1;0;256;1;0;5;24576;0;0;0.009738;NA;0.174139;0.249770;0.249769;0.35;290;71
0.01;3;1;0;256;1;0;5;24576;0;1;.001560;NA;.032066;.042899;.042899;0.36;337;462
0.01;3;1;0;256;1;0;5;24576;0;2;.000552;NA;.014377;.018519;.018519;0.46;337;1361
1.35;214;1;0;256;1;0;5;28672;0;0;0.011859;NA;0.220526;0.326449;0.326448;0.43;338;74
0.01;3;1;0;256;1;0;5;28672;0;1;.001727;NA;.037370;.048776;.048776;0.42;393;457
0.01;3;1;0;256;1;0;5;28672;0;2;.000647;NA;.016099;.021060;.021060;0.52;393;1385
1.58;215;1;0;256;1;0;5;32768;0;0;0.013061;NA;0.233866;0.330935;0.330934;0.46;386;75
0.02;3;1;0;256;1;0;5;32768;0;1;.001857;NA;.043134;.053507;.053507;0.45;448;485
0.01;3;1;0;256;1;0;5;32768;0;2;.000706;NA;.019102;.024069;.024069;0.58;449;1438
1.63;215;1;0;256;1;0;5;36864;0;0;0.014373;NA;0.233102;0.382280;0.382279;0.51;434;70
0.01;3;1;0;256;1;0;5;36864;0;1;.002535;NA;.051087;.062086;.062086;0.52;504;515
0.01;3;1;0;256;1;0;5;36864;0;2;.000805;NA;.021753;.027423;.027423;0.66;508;1438
1.64;214;1;0;256;1;0;5;40960;0;0;0.014944;NA;0.335041;0.469957;0.469956;0.62;482;77
0.01;3;1;0;256;1;0;5;40960;0;1;.002711;NA;.054957;.067775;.067775;0.57;560;496
0.01;3;1;0;256;1;0;5;40960;0;2;.000950;NA;.024018;.030190;.030189;0.75;560;1447
1.58;215;1;0;256;1;0;6;4096;0;0;0.001003;NA;0.013901;0.020827;0.020826;0.05;35;64
0.01;3;1;0;256;1;0;6;4096;0;1;.000091;NA;.002351;.002792;.002792;0.04;35;442
0.01;3;1;0;256;1;0;6;4096;0;2;.000032;NA;.000853;.001194;.001194;0.05;35;1190
1.57;215;1;0;256;1;0;6;8192;0;0;0.001191;NA;0.027496;0.028384;0.028383;0.06;67;90
0.01;3;1;0;256;1;0;6;8192;0;1;.000176;NA;.004346;.006031;.006031;0.08;67;414
0.01;3;1;0;256;1;0;6;8192;0;2;.000061;NA;.001652;.002231;.002231;0.09;67;1313
1.57;214;1;0;256;1;0;6;12288;0;0;0.002131;NA;0.055076;0.051034;0.051033;0.10;99;99
0.01;3;1;0;256;1;0;6;12288;0;1;.000258;NA;.006299;.008500;.008499;0.10;99;460
0.01;3;1;0;256;1;0;6;12288;0;2;.000086;NA;.002462;.003287;.003287;0.12;99;1375
1.64;214;1;0;256;1;0;6;16384;0;0;0.003954;NA;0.075539;0.073075;0.073074;0.13;131;98
0.01;3;1;0;256;1;0;6;16384;0;1;.000335;NA;.008805;.010799;.010799;0.13;131;486
0.01;3;1;0;256;1;0;6;16384;0;2;.000115;NA;.003356;.004526;.004526;0.16;131;1369
1.34;215;1;0;256;1;0;6;20480;0;0;0.004727;NA;0.093441;0.093519;0.093518;0.17;163;97
0.01;3;1;0;256;1;0;6;20480;0;1;.000452;NA;.010707;.013542;.013542;0.16;163;475
0.02;3;1;0;256;1;0;6;20480;0;2;.000138;NA;.004351;.005625;.005625;0.20;163;1348
1.76;213;1;0;256;1;0;6;24576;0;0;0.005433;NA;0.098661;0.096312;0.096311;0.19;195;93
0.01;3;1;0;256;1;0;6;24576;0;1;.000518;NA;.013000;.015033;.015033;0.18;195;521
0.01;3;1;0;256;1;0;6;24576;0;2;.000167;NA;.005225;.006536;.006536;0.22;195;1458
1.44;214;1;0;256;1;0;6;28672;0;0;0.004982;NA;0.132108;0.106632;0.106631;0.21;227;109
0.01;3;1;0;256;1;0;6;28672;0;1;.000648;NA;.014526;.017613;.017613;0.21;227;509
0.01;3;1;0;256;1;0;6;28672;0;2;.000184;NA;.006232;.007650;.007650;0.26;227;1478
1.68;214;1;0;256;1;0;6;32768;0;0;0.005640;NA;0.160878;0.146091;0.146090;0.26;259;104
0.01;3;1;0;256;1;0;6;32768;0;1;.000671;NA;.015853;.019516;.019516;0.24;259;465
0.01;3;1;0;256;1;0;6;32768;0;2;.000222;NA;.007198;.008877;.008877;0.33;259;1314
1.58;214;1;0;256;1;0;6;36864;0;0;0.007010;NA;0.178516;0.135880;0.135879;0.27;291;107
0.01;3;1;0;256;1;0;6;36864;0;1;.000754;NA;.017609;.022198;.022198;0.27;291;495
0.01;3;1;0;256;1;0;6;36864;0;2;.000254;NA;.007845;.010012;.010012;0.34;291;1400
1.72;214;1;0;256;1;0;6;40960;0;0;0.007875;NA;0.172830;0.159427;0.159426;0.30;323;99
0.01;3;1;0;256;1;0;6;40960;0;1;.000811;NA;.019962;.024110;.024110;0.30;327;498
0.01;3;1;0;256;1;0;6;40960;0;2;.000295;NA;.008664;.011013;.011013;0.36;323;1459
1.50;217;1;0;512;1;0;1;4096;0;0;0.001485;NA;0.078653;0.065647;0.065646;0.11;130;98
0.01;3;1;0;512;1;0;1;4096;0;1;.000216;NA;.016276;.013338;.013338;0.12;130;634
0.01;3;1;0;512;1;0;1;4096;0;2;.000078;NA;.006366;.006438;.006438;0.17;131;1621
1.43;216;1;0;512;1;0;1;8192;0;0;0.002956;NA;0.169214;0.144843;0.144842;0.21;257;103
0.01;3;1;0;512;1;0;1;8192;0;1;.000469;NA;.032683;.025419;.025419;0.23;258;669
0.01;3;1;0;512;1;0;1;8192;0;2;.000158;NA;.014192;.012898;.012898;0.32;258;1838
1.58;217;1;0;512;1;0;1;12288;0;0;0.004451;NA;0.285694;0.204433;0.204432;0.29;384;125
0.01;3;1;0;512;1;0;1;12288;0;1;.000638;NA;.046467;.036119;.036119;0.32;384;678
0.01;3;1;0;512;1;0;1;12288;0;2;.000238;NA;.019419;.018641;.018641;0.45;388;1750
1.65;216;1;0;512;1;0;1;16384;0;0;0.004072;NA;0.305652;0.244754;0.244753;0.36;511;112
0.01;3;1;0;512;1;0;1;16384;0;1;.000939;NA;.062249;.050985;.050985;0.44;511;654
0.01;3;1;0;512;1;0;1;16384;0;2;.000311;NA;.025582;.025426;.025426;0.60;512;1729
1.53;217;1;0;512;1;0;1;20480;0;0;0.007376;NA;0.435710;0.288831;0.288830;0.43;638;132
0.01;3;1;0;512;1;0;1;20480;0;1;.001234;NA;.080442;.062991;.062991;0.54;639;698
0.02;3;1;0;512;1;0;1;20480;0;2;.000391;NA;.033111;.032668;.032668;0.77;639;1761
1.51;217;1;0;512;1;0;1;24576;0;0;0.008966;NA;0.516334;0.392996;0.392995;0.57;765;119
0.01;3;1;0;512;1;0;1;24576;0;1;.001200;NA;.092380;.072435;.072435;0.61;765;690
0.01;3;1;0;512;1;0;1;24576;0;2;.000479;NA;.038511;.038313;.038313;0.90;766;1733
1.38;217;1;0;512;1;0;1;28672;0;0;0.010582;NA;0.528522;0.453507;0.453507;0.65;892;110
0.01;3;1;0;512;1;0;1;28672;0;1;.001556;NA;.105156;.089547;.089547;0.77;892;629
0.01;3;1;0;512;1;0;1;28672;0;2;.000555;NA;.044860;.045842;.045842;1.06;893;1722
1.38;217;1;0;512;1;0;1;32768;0;0;0.011958;NA;0.704092;0.515145;0.515144;0.74;1019;123
0.01;3;1;0;512;1;0;1;32768;0;1;.001773;NA;.115931;.091971;.091970;0.78;1020;686
0.01;3;1;0;512;1;0;1;32768;0;2;.000633;NA;.052168;.053003;.053003;1.22;1019;1739
1.41;222;1;0;512;1;0;1;36864;0;0;0.013482;NA;0.620603;0.576307;0.576306;0.82;1146;105
0.01;3;1;0;512;1;0;1;36864;0;1;.001998;NA;.132650;.106254;.106254;0.90;1147;681
0.01;3;1;0;512;1;0;1;36864;0;2;.000702;NA;.058049;.059378;.059378;1.36;1147;1726
1.38;218;1;0;512;1;0;1;40960;0;0;0.015030;NA;0.904546;0.635378;0.635377;0.91;1273;128
0.01;3;1;0;512;1;0;1;40960;0;1;.002090;NA;.142737;.119247;.119246;0.98;1273;669
0.01;3;1;0;512;1;0;1;40960;0;2;.000791;NA;.064311;.065184;.065184;1.51;1273;1736
1.48;217;1;0;512;1;0;2;4096;0;0;0.002393;NA;0.086465;0.089103;0.089102;0.13;131;93
0.01;3;1;0;512;1;0;2;4096;0;1;.000913;NA;.012829;.013803;.013803;0.13;131;512
0.01;3;1;0;512;1;0;2;4096;0;2;.000310;NA;.005272;.006086;.006086;0.16;135;1464
1.63;216;1;0;512;1;0;2;8192;0;0;0.004699;NA;0.163124;0.171831;0.171830;0.25;258;90
0.01;3;1;0;512;1;0;2;8192;0;1;.002075;NA;.026550;.027539;.027539;0.25;258;554
0.01;3;1;0;512;1;0;2;8192;0;2;.000617;NA;.010245;.012047;.012047;0.31;262;1478
1.65;217;1;0;512;1;0;2;12288;0;0;0.007097;NA;0.235768;0.229590;0.229589;0.35;386;91
0.01;3;1;0;512;1;0;2;12288;0;1;.002355;NA;.035854;.038532;.038532;0.34;386;533
0.01;3;1;0;512;1;0;2;12288;0;2;.000910;NA;.015408;.017852;.017852;0.44;386;1533
1.60;216;1;0;512;1;0;2;16384;0;0;0.009925;NA;0.358107;0.332201;0.332200;0.47;513;101
0.01;3;1;0;512;1;0;2;16384;0;1;.002892;NA;.047884;.050532;.050531;0.46;513;521
0.01;3;1;0;512;1;0;2;16384;0;2;.001173;NA;.021439;.023794;.023794;0.60;513;1554
1.67;217;1;0;512;1;0;2;20480;0;0;0.011903;NA;0.447591;0.430991;0.430990;0.60;641;98
0.01;3;1;0;512;1;0;2;20480;0;1;.003715;NA;.058592;.062159;.062159;0.54;641;550
0.01;3;1;0;512;1;0;2;20480;0;2;.001454;NA;.027555;.029418;.029418;0.73;641;1609
1.64;216;1;0;512;1;0;2;24576;0;0;0.014153;NA;0.501362;0.468613;0.468612;0.67;768;100
0.01;3;1;0;512;1;0;2;24576;0;1;.004225;NA;.069228;.072193;.072193;0.64;768;535
0.01;3;1;0;512;1;0;2;24576;0;2;.001874;NA;.032418;.035406;.035406;0.88;768;1597
1.38;217;1;0;512;1;0;2;28672;0;0;0.016983;NA;0.536762;0.515833;0.515832;0.75;896;98
0.01;3;1;0;512;1;0;2;28672;0;1;.005012;NA;.080254;.083555;.083555;0.73;896;551
0.01;3;1;0;512;1;0;2;28672;0;2;.002068;NA;.036982;.041298;.041298;1.03;896;1548
1.47;216;1;0;512;1;0;2;32768;0;0;0.019566;NA;0.660381;0.608083;0.608082;0.88;1023;99
0.01;3;1;0;512;1;0;2;32768;0;1;.005584;NA;.092471;.094687;.094687;0.83;1023;557
0.01;3;1;0;512;1;0;2;32768;0;2;.002373;NA;.042064;.046902;.046902;1.15;1027;1579
1.80;216;1;0;512;1;0;2;36864;0;0;0.021778;NA;0.697604;0.638175;0.638174;0.94;1151;101
0.01;3;1;0;512;1;0;2;36864;0;1;.006461;NA;.103963;.106666;.106665;0.93;1151;549
0.01;3;1;0;512;1;0;2;36864;0;2;.002666;NA;.046847;.052228;.052228;1.29;1151;1562
1.66;217;1;0;512;1;0;2;40960;0;0;0.023808;NA;0.722215;0.694968;0.694967;1.02;1280;99
0.01;3;1;0;512;1;0;2;40960;0;1;.007340;NA;.115011;.118608;.118608;1.03;1278;560
0.01;3;1;0;512;1;0;2;40960;0;2;.002821;NA;.051740;.058078;.058078;1.41;1280;1578
1.65;217;1;0;512;1;0;3;4096;0;0;0.001674;NA;0.042912;0.078916;0.078915;0.11;83;65
0.01;3;1;0;512;1;0;3;4096;0;1;.000259;NA;.009162;.013006;.013006;0.13;131;393
0.01;3;1;0;512;1;0;3;4096;0;2;.000092;NA;.004189;.005540;.005540;0.15;131;1278
1.36;215;1;0;512;1;0;3;8192;0;0;0.002852;NA;0.072309;0.151569;0.151568;0.21;163;58
0.01;3;1;0;512;1;0;3;8192;0;1;.000578;NA;.020265;.026373;.026372;0.23;258;470
0.01;3;1;0;512;1;0;3;8192;0;2;.000185;NA;.008677;.010977;.010977;0.28;258;1393
1.48;216;1;0;512;1;0;3;12288;0;0;0.004407;NA;0.139382;0.252045;0.252044;0.34;243;65
0.01;3;1;0;512;1;0;3;12288;0;1;.000780;NA;.029322;.036950;.036950;0.32;385;477
0.01;3;1;0;512;1;0;3;12288;0;2;.000273;NA;.012960;.016352;.016352;0.41;385;1417
1.43;215;1;0;512;1;0;3;16384;0;0;0.006552;NA;0.162192;0.295841;0.295840;0.42;322;63
0.01;3;1;0;512;1;0;3;16384;0;1;.000986;NA;.035891;.047457;.047457;0.41;512;459
0.01;3;1;0;512;1;0;3;16384;0;2;.000363;NA;.016697;.021742;.021742;0.54;513;1381
1.46;218;1;0;512;1;0;3;20480;0;0;0.007128;NA;0.224626;0.416338;0.416337;0.57;402;61
0.01;3;1;0;512;1;0;3;20480;0;1;.001204;NA;.045684;.058788;.058787;0.50;640;478
0.01;3;1;0;512;1;0;3;20480;0;2;.000478;NA;.020859;.026970;.026970;0.69;640;1351
