nodes;program;c.domain;adv.model;protocol;comp.intbits;comp.inttriples;comp.vmrounds;cpus;freqs(GHz);input_size;runtime(s);maxPhyRAM(MiB);P0commRounds;P0dataSent(MB);ALLdataSent(MB)
todd,ned,rod;32_matrix_add;FIELD;maldishonest;mascot;NA;NA;NA;4;2.2;21;0.878244;257;~1835;41.0434;123.116
todd,ned,rod;32_matrix_add;FIELD;maldishonest;mascot;NA;NA;NA;4;2.2;24;0.892237;261;~2375;41.052;123.137
todd,ned,rod;32_matrix_add;FIELD;maldishonest;mascot;NA;NA;NA;4;2.2;27;0.903991;258;~2987;41.0618;123.162
todd,ned,rod;32_matrix_add;FIELD;maldishonest;mascot;NA;NA;NA;4;2.2;30;0.914511;258;~3671;41.0727;123.189
todd,ned,rod;32_matrix_add;FIELD;maldishonest;mascot;NA;NA;NA;4;2.2;33;0.929534;262;~4427;41.0848;123.22
todd,ned,rod;32_matrix_add;FIELD;maldishonest;mascot;NA;NA;NA;4;2;3;0.910023;258;~105;41.0159;123.047
todd,ned,rod;32_matrix_add;FIELD;maldishonest;mascot;NA;NA;NA;4;2;6;0.914715;258;~215;41.0174;123.051
todd,ned,rod;32_matrix_add;FIELD;maldishonest;mascot;NA;NA;NA;4;2;9;0.915013;256;~395;41.0203;123.058
todd,ned,rod;32_matrix_add;FIELD;maldishonest;mascot;NA;NA;NA;4;2;12;0.922044;259;~647;41.0244;123.068
todd,ned,rod;32_matrix_add;FIELD;maldishonest;mascot;NA;NA;NA;4;2;15;0.946112;259;~971;41.0295;123.081
todd,ned,rod;32_matrix_add;FIELD;maldishonest;mascot;NA;NA;NA;4;2;18;0.940836;259;~1367;41.0359;123.097
todd,ned,rod;32_matrix_add;FIELD;maldishonest;mascot;NA;NA;NA;4;2;21;0.948618;261;~1835;41.0434;123.116
todd,ned,rod;32_matrix_add;FIELD;maldishonest;mascot;NA;NA;NA;4;2;24;0.954598;257;~2375;41.052;123.137
todd,ned,rod;32_matrix_add;FIELD;maldishonest;mascot;NA;NA;NA;4;2;27;0.979657;260;~2987;41.0618;123.162
todd,ned,rod;32_matrix_add;FIELD;maldishonest;mascot;NA;NA;NA;4;2;30;0.983075;260;~3671;41.0727;123.189
todd,ned,rod;32_matrix_add;FIELD;maldishonest;mascot;NA;NA;NA;4;2;33;1.00266;260;~4427;41.0848;123.22
todd,ned,rod;32_matrix_add;FIELD;maldishonest;mascot;NA;NA;NA;4;1.8;3;0.982663;256;~105;41.0159;123.047
todd,ned,rod;32_matrix_add;FIELD;maldishonest;mascot;NA;NA;NA;4;1.8;6;0.987608;258;~215;41.0174;123.051
todd,ned,rod;32_matrix_add;FIELD;maldishonest;mascot;NA;NA;NA;4;1.8;9;0.993743;258;~395;41.0203;123.058
todd,ned,rod;32_matrix_add;FIELD;maldishonest;mascot;NA;NA;NA;4;1.8;12;0.999022;257;~647;41.0244;123.068
todd,ned,rod;32_matrix_add;FIELD;maldishonest;mascot;NA;NA;NA;4;1.8;15;1.00356;257;~971;41.0295;123.081
todd,ned,rod;32_matrix_add;FIELD;maldishonest;mascot;NA;NA;NA;4;1.8;18;1.01685;260;~1367;41.0359;123.097
todd,ned,rod;32_matrix_add;FIELD;maldishonest;mascot;NA;NA;NA;4;1.8;21;1.03141;259;~1835;41.0434;123.116
todd,ned,rod;32_matrix_add;FIELD;maldishonest;mascot;NA;NA;NA;4;1.8;24;1.03311;257;~2375;41.052;123.137
todd,ned,rod;32_matrix_add;FIELD;maldishonest;mascot;NA;NA;NA;4;1.8;27;1.0484;260;~2987;41.0618;123.162
todd,ned,rod;32_matrix_add;FIELD;maldishonest;mascot;NA;NA;NA;4;1.8;30;1.06153;258;~3671;41.0727;123.189
todd,ned,rod;32_matrix_add;FIELD;maldishonest;mascot;NA;NA;NA;4;1.8;33;1.09437;260;~4427;41.0848;123.22
todd,ned,rod;32_matrix_add;FIELD;maldishonest;mascot;NA;NA;NA;4;1.6;3;1.09355;258;~105;41.0159;123.047
todd,ned,rod;32_matrix_add;FIELD;maldishonest;mascot;NA;NA;NA;4;1.6;6;1.0929;260;~215;41.0174;123.051
todd,ned,rod;32_matrix_add;FIELD;maldishonest;mascot;NA;NA;NA;4;1.6;9;1.10069;258;~395;41.0203;123.058
todd,ned,rod;32_matrix_add;FIELD;maldishonest;mascot;NA;NA;NA;4;1.6;12;1.09924;257;~647;41.0244;123.068
todd,ned,rod;32_matrix_add;FIELD;maldishonest;mascot;NA;NA;NA;4;1.6;15;1.11579;260;~971;41.0295;123.081
todd,ned,rod;32_matrix_add;FIELD;maldishonest;mascot;NA;NA;NA;4;1.6;18;1.12103;257;~1367;41.0359;123.097
todd,ned,rod;32_matrix_add;FIELD;maldishonest;mascot;NA;NA;NA;4;1.6;21;1.13089;261;~1835;41.0434;123.116
todd,ned,rod;32_matrix_add;FIELD;maldishonest;mascot;NA;NA;NA;4;1.6;24;1.14827;259;~2375;41.052;123.137
todd,ned,rod;32_matrix_add;FIELD;maldishonest;mascot;NA;NA;NA;4;1.6;27;1.16008;260;~2987;41.0618;123.162
todd,ned,rod;32_matrix_add;FIELD;maldishonest;mascot;NA;NA;NA;4;1.6;30;1.17691;262;~3671;41.0727;123.189
todd,ned,rod;32_matrix_add;FIELD;maldishonest;mascot;NA;NA;NA;4;1.6;33;1.19634;260;~4427;41.0848;123.22
todd,ned,rod;32_matrix_add;FIELD;maldishonest;mascot;NA;NA;NA;3;3;3;0.842546;258;~105;41.0159;123.047
todd,ned,rod;32_matrix_add;FIELD;maldishonest;mascot;NA;NA;NA;3;3;6;0.852547;256;~215;41.0174;123.051
todd,ned,rod;32_matrix_add;FIELD;maldishonest;mascot;NA;NA;NA;3;3;9;0.852899;260;~395;41.0203;123.058
todd,ned,rod;32_matrix_add;FIELD;maldishonest;mascot;NA;NA;NA;3;3;12;0.8583;259;~647;41.0244;123.068
todd,ned,rod;32_matrix_add;FIELD;maldishonest;mascot;NA;NA;NA;3;3;15;0.875453;257;~971;41.0295;123.081
todd,ned,rod;32_matrix_add;FIELD;maldishonest;mascot;NA;NA;NA;3;3;18;0.87214;257;~1367;41.0359;123.097
todd,ned,rod;32_matrix_add;FIELD;maldishonest;mascot;NA;NA;NA;3;3;21;0.877214;260;~1835;41.0434;123.116
todd,ned,rod;32_matrix_add;FIELD;maldishonest;mascot;NA;NA;NA;3;3;24;0.888826;259;~2375;41.052;123.137
todd,ned,rod;32_matrix_add;FIELD;maldishonest;mascot;NA;NA;NA;3;3;27;0.903751;260;~2987;41.0618;123.162
todd,ned,rod;32_matrix_add;FIELD;maldishonest;mascot;NA;NA;NA;3;3;30;0.917973;260;~3671;41.0727;123.189
todd,ned,rod;32_matrix_add;FIELD;maldishonest;mascot;NA;NA;NA;3;3;33;0.931566;260;~4427;41.0848;123.22
todd,ned,rod;32_matrix_add;FIELD;maldishonest;mascot;NA;NA;NA;3;2.2;3;0.845871;258;~105;41.0159;123.047
todd,ned,rod;32_matrix_add;FIELD;maldishonest;mascot;NA;NA;NA;3;2.2;6;0.846367;256;~215;41.0174;123.051
todd,ned,rod;32_matrix_add;FIELD;maldishonest;mascot;NA;NA;NA;3;2.2;9;0.865865;258;~395;41.0203;123.058
todd,ned,rod;32_matrix_add;FIELD;maldishonest;mascot;NA;NA;NA;3;2.2;12;0.855137;261;~647;41.0244;123.068
todd,ned,rod;32_matrix_add;FIELD;maldishonest;mascot;NA;NA;NA;3;2.2;15;0.863521;259;~971;41.0295;123.081
todd,ned,rod;32_matrix_add;FIELD;maldishonest;mascot;NA;NA;NA;3;2.2;18;0.871821;259;~1367;41.0359;123.097
todd,ned,rod;32_matrix_add;FIELD;maldishonest;mascot;NA;NA;NA;3;2.2;21;0.880154;259;~1835;41.0434;123.116
todd,ned,rod;32_matrix_add;FIELD;maldishonest;mascot;NA;NA;NA;3;2.2;24;0.899376;260;~2375;41.052;123.137
todd,ned,rod;32_matrix_add;FIELD;maldishonest;mascot;NA;NA;NA;3;2.2;27;0.901007;260;~2987;41.0618;123.162
todd,ned,rod;32_matrix_add;FIELD;maldishonest;mascot;NA;NA;NA;3;2.2;30;0.911017;258;~3671;41.0727;123.189
todd,ned,rod;32_matrix_add;FIELD;maldishonest;mascot;NA;NA;NA;3;2.2;33;0.933218;260;~4427;41.0848;123.22
todd,ned,rod;32_matrix_add;FIELD;maldishonest;mascot;NA;NA;NA;3;2;3;0.908019;258;~105;41.0159;123.047
todd,ned,rod;32_matrix_add;FIELD;maldishonest;mascot;NA;NA;NA;3;2;6;0.913422;256;~215;41.0174;123.051
todd,ned,rod;32_matrix_add;FIELD;maldishonest;mascot;NA;NA;NA;3;2;9;0.923409;258;~395;41.0203;123.058
todd,ned,rod;32_matrix_add;FIELD;maldishonest;mascot;NA;NA;NA;3;2;12;0.922028;261;~647;41.0244;123.068
todd,ned,rod;32_matrix_add;FIELD;maldishonest;mascot;NA;NA;NA;3;2;15;0.945484;259;~971;41.0295;123.081
todd,ned,rod;32_matrix_add;FIELD;maldishonest;mascot;NA;NA;NA;3;2;18;0.937368;257;~1367;41.0359;123.097
todd,ned,rod;32_matrix_add;FIELD;maldishonest;mascot;NA;NA;NA;3;2;21;0.94336;261;~1835;41.0434;123.116
todd,ned,rod;32_matrix_add;FIELD;maldishonest;mascot;NA;NA;NA;3;2;24;0.974481;259;~2375;41.052;123.137
todd,ned,rod;32_matrix_add;FIELD;maldishonest;mascot;NA;NA;NA;3;2;27;0.970519;262;~2987;41.0618;123.162
todd,ned,rod;32_matrix_add;FIELD;maldishonest;mascot;NA;NA;NA;3;2;30;0.982293;260;~3671;41.0727;123.189
todd,ned,rod;32_matrix_add;FIELD;maldishonest;mascot;NA;NA;NA;3;2;33;1.00293;262;~4427;41.0848;123.22
todd,ned,rod;32_matrix_add;FIELD;maldishonest;mascot;NA;NA;NA;3;1.8;3;0.990262;258;~105;41.0159;123.047
todd,ned,rod;32_matrix_add;FIELD;maldishonest;mascot;NA;NA;NA;3;1.8;6;0.987176;258;~215;41.0174;123.051
todd,ned,rod;32_matrix_add;FIELD;maldishonest;mascot;NA;NA;NA;3;1.8;9;0.992617;258;~395;41.0203;123.058
todd,ned,rod;32_matrix_add;FIELD;maldishonest;mascot;NA;NA;NA;3;1.8;12;0.994772;257;~647;41.0244;123.068
todd,ned,rod;32_matrix_add;FIELD;maldishonest;mascot;NA;NA;NA;3;1.8;15;1.0078;259;~971;41.0295;123.081
todd,ned,rod;32_matrix_add;FIELD;maldishonest;mascot;NA;NA;NA;3;1.8;18;1.02969;257;~1367;41.0359;123.097
todd,ned,rod;32_matrix_add;FIELD;maldishonest;mascot;NA;NA;NA;3;1.8;21;1.02666;261;~1835;41.0434;123.116
todd,ned,rod;32_matrix_add;FIELD;maldishonest;mascot;NA;NA;NA;3;1.8;24;1.03585;260;~2375;41.052;123.137
todd,ned,rod;32_matrix_add;FIELD;maldishonest;mascot;NA;NA;NA;3;1.8;27;1.04296;258;~2987;41.0618;123.162
todd,ned,rod;32_matrix_add;FIELD;maldishonest;mascot;NA;NA;NA;3;1.8;30;1.06333;262;~3671;41.0727;123.189
todd,ned,rod;32_matrix_add;FIELD;maldishonest;mascot;NA;NA;NA;3;1.8;33;1.08068;260;~4427;41.0848;123.22
todd,ned,rod;32_matrix_add;FIELD;maldishonest;mascot;NA;NA;NA;3;1.6;3;1.09196;258;~105;41.0159;123.047
todd,ned,rod;32_matrix_add;FIELD;maldishonest;mascot;NA;NA;NA;3;1.6;6;1.09536;258;~215;41.0174;123.051
todd,ned,rod;32_matrix_add;FIELD;maldishonest;mascot;NA;NA;NA;3;1.6;9;1.10044;258;~395;41.0203;123.058
todd,ned,rod;32_matrix_add;FIELD;maldishonest;mascot;NA;NA;NA;3;1.6;12;1.109;259;~647;41.0244;123.068
todd,ned,rod;32_matrix_add;FIELD;maldishonest;mascot;NA;NA;NA;3;1.6;15;1.10947;259;~971;41.0295;123.081
todd,ned,rod;32_matrix_add;FIELD;maldishonest;mascot;NA;NA;NA;3;1.6;18;1.12123;262;~1367;41.0359;123.097
todd,ned,rod;32_matrix_add;FIELD;maldishonest;mascot;NA;NA;NA;3;1.6;21;1.13123;259;~1835;41.0434;123.116
todd,ned,rod;32_matrix_add;FIELD;maldishonest;mascot;NA;NA;NA;3;1.6;24;1.14708;259;~2375;41.052;123.137
todd,ned,rod;32_matrix_add;FIELD;maldishonest;mascot;NA;NA;NA;3;1.6;27;1.15794;262;~2987;41.0618;123.162
todd,ned,rod;32_matrix_add;FIELD;maldishonest;mascot;NA;NA;NA;3;1.6;30;1.1778;262;~3671;41.0727;123.189
todd,ned,rod;32_matrix_add;FIELD;maldishonest;mascot;NA;NA;NA;3;1.6;33;1.19584;260;~4427;41.0848;123.22
todd,ned,rod;32_matrix_add;FIELD;maldishonest;mascot;NA;NA;NA;2;3;3;0.84965;258;~105;41.0159;123.047
todd,ned,rod;32_matrix_add;FIELD;maldishonest;mascot;NA;NA;NA;2;3;6;0.848783;256;~215;41.0174;123.051
todd,ned,rod;32_matrix_add;FIELD;maldishonest;mascot;NA;NA;NA;2;3;9;0.850207;256;~395;41.0203;123.058
todd,ned,rod;32_matrix_add;FIELD;maldishonest;mascot;NA;NA;NA;2;3;12;0.858086;261;~647;41.0244;123.068
todd,ned,rod;32_matrix_add;FIELD;maldishonest;mascot;NA;NA;NA;2;3;15;0.862128;260;~971;41.0295;123.081
todd,ned,rod;32_matrix_add;FIELD;maldishonest;mascot;NA;NA;NA;2;3;18;0.873966;259;~1367;41.0359;123.097
todd,ned,rod;32_matrix_add;FIELD;maldishonest;mascot;NA;NA;NA;2;3;21;0.88129;257;~1835;41.0434;123.116
todd,ned,rod;32_matrix_add;FIELD;maldishonest;mascot;NA;NA;NA;2;3;24;0.890099;258;~2375;41.052;123.137
todd,ned,rod;32_matrix_add;FIELD;maldishonest;mascot;NA;NA;NA;2;3;27;0.906986;258;~2987;41.0618;123.162
todd,ned,rod;32_matrix_add;FIELD;maldishonest;mascot;NA;NA;NA;2;3;30;0.916256;262;~3671;41.0727;123.189
todd,ned,rod;32_matrix_add;FIELD;maldishonest;mascot;NA;NA;NA;2;3;33;0.930065;258;~4427;41.0848;123.22
todd,ned,rod;32_matrix_add;FIELD;maldishonest;mascot;NA;NA;NA;2;2.2;3;0.849542;258;~105;41.0159;123.047
todd,ned,rod;32_matrix_add;FIELD;maldishonest;mascot;NA;NA;NA;2;2.2;6;0.849391;258;~215;41.0174;123.051
todd,ned,rod;32_matrix_add;FIELD;maldishonest;mascot;NA;NA;NA;2;2.2;9;0.85741;260;~395;41.0203;123.058
todd,ned,rod;32_matrix_add;FIELD;maldishonest;mascot;NA;NA;NA;2;2.2;12;0.867347;259;~647;41.0244;123.068
todd,ned,rod;32_matrix_add;FIELD;maldishonest;mascot;NA;NA;NA;2;2.2;15;0.863618;259;~971;41.0295;123.081
todd,ned,rod;32_matrix_add;FIELD;maldishonest;mascot;NA;NA;NA;2;2.2;18;0.873391;259;~1367;41.0359;123.097
todd,ned,rod;32_matrix_add;FIELD;maldishonest;mascot;NA;NA;NA;2;2.2;21;0.879824;259;~1835;41.0434;123.116
todd,ned,rod;32_matrix_add;FIELD;maldishonest;mascot;NA;NA;NA;2;2.2;24;0.89208;262;~2375;41.052;123.137
todd,ned,rod;32_matrix_add;FIELD;maldishonest;mascot;NA;NA;NA;2;2.2;27;0.900897;258;~2987;41.0618;123.162
todd,ned,rod;32_matrix_add;FIELD;maldishonest;mascot;NA;NA;NA;2;2.2;30;0.919637;258;~3671;41.0727;123.189
todd,ned,rod;32_matrix_add;FIELD;maldishonest;mascot;NA;NA;NA;2;2.2;33;0.932876;258;~4427;41.0848;123.22
todd,ned,rod;32_matrix_add;FIELD;maldishonest;mascot;NA;NA;NA;2;2;3;0.911923;258;~105;41.0159;123.047
todd,ned,rod;32_matrix_add;FIELD;maldishonest;mascot;NA;NA;NA;2;2;6;0.914423;258;~215;41.0174;123.051
todd,ned,rod;32_matrix_add;FIELD;maldishonest;mascot;NA;NA;NA;2;2;9;0.919381;258;~395;41.0203;123.058
todd,ned,rod;32_matrix_add;FIELD;maldishonest;mascot;NA;NA;NA;2;2;12;0.919725;259;~647;41.0244;123.068
todd,ned,rod;32_matrix_add;FIELD;maldishonest;mascot;NA;NA;NA;2;2;15;0.92643;258;~971;41.0295;123.081
todd,ned,rod;32_matrix_add;FIELD;maldishonest;mascot;NA;NA;NA;2;2;18;0.939877;259;~1367;41.0359;123.097
todd,ned,rod;32_matrix_add;FIELD;maldishonest;mascot;NA;NA;NA;2;2;21;0.944153;257;~1835;41.0434;123.116
todd,ned,rod;32_matrix_add;FIELD;maldishonest;mascot;NA;NA;NA;2;2;24;0.960206;260;~2375;41.052;123.137
todd,ned,rod;32_matrix_add;FIELD;maldishonest;mascot;NA;NA;NA;2;2;27;0.971218;260;~2987;41.0618;123.162
todd,ned,rod;32_matrix_add;FIELD;maldishonest;mascot;NA;NA;NA;2;2;30;0.985668;258;~3671;41.0727;123.189
todd,ned,rod;32_matrix_add;FIELD;maldishonest;mascot;NA;NA;NA;2;2;33;0.999991;262;~4427;41.0848;123.22
todd,ned,rod;32_matrix_add;FIELD;maldishonest;mascot;NA;NA;NA;2;1.8;3;0.98769;258;~105;41.0159;123.047
todd,ned,rod;32_matrix_add;FIELD;maldishonest;mascot;NA;NA;NA;2;1.8;6;0.988477;258;~215;41.0174;123.051
todd,ned,rod;32_matrix_add;FIELD;maldishonest;mascot;NA;NA;NA;2;1.8;9;0.996242;258;~395;41.0203;123.058
todd,ned,rod;32_matrix_add;FIELD;maldishonest;mascot;NA;NA;NA;2;1.8;12;1.0007;257;~647;41.0244;123.068
todd,ned,rod;32_matrix_add;FIELD;maldishonest;mascot;NA;NA;NA;2;1.8;15;1.00691;259;~971;41.0295;123.081
todd,ned,rod;32_matrix_add;FIELD;maldishonest;mascot;NA;NA;NA;2;1.8;18;1.01405;259;~1367;41.0359;123.097
