comp.time(s);comp.peakRAM(MiB);bin.filesize(MiB);ssl;threads;datatype;function;optshare;packbool;protocol;rxbuffer;txbuffer;bandwidths(Mbs);input_size;preprocess;splitroles;inittime(s);preproc(s);runtime_clock(s);runtime_getTime(s);runtime_chrono(s);runtime_external(s);peakRAM(MiB);jobCPU(%)
1.51;216;1;0;6;512;0;1;0;1;0;0;1500;81920;0;0;.003698;NA;.341574;1.805861;1.805860;1.945000;2543;129
1.80;217;1;0;6;512;0;1;0;1;0;0;1400;81920;0;0;.004742;NA;.344090;1.946037;1.946037;2.076666;2543;123
1.57;217;1;0;6;512;0;1;0;1;0;0;1300;81920;0;0;.004176;NA;.352067;2.029850;2.029849;2.225000;2543;117
1.52;217;1;0;6;512;0;1;0;1;0;0;1200;81920;0;0;.004221;NA;.337484;2.190504;2.190504;2.393333;2543;104
1.58;217;1;0;6;512;0;1;0;1;0;0;1100;81920;0;0;.003961;NA;.350779;2.370908;2.370908;2.600000;2543;99
1.67;218;1;0;6;512;0;1;0;1;0;0;1000;81920;0;0;.003825;NA;.370203;2.565579;2.565579;2.825000;2543;95
1.70;216;1;0;6;512;0;1;0;1;0;0;900;81920;0;0;.004759;NA;.405463;2.922833;2.922833;3.140000;2543;93
1.56;217;1;0;6;512;0;1;0;1;0;0;800;81920;0;0;.004293;NA;.384691;3.303778;3.303778;3.495000;2543;80
1.60;216;1;0;6;512;0;1;0;1;0;0;700;81920;0;0;.004213;NA;.427981;3.757733;3.757733;3.983333;2543;76
1.50;217;1;0;6;512;0;1;0;1;0;0;600;81920;0;0;.003924;NA;.406515;4.426977;4.426976;4.728333;2542;61
1.53;216;1;0;6;512;0;1;0;1;0;0;500;81920;0;0;.003660;NA;.480748;5.248635;5.248635;5.496666;2543;60
1.68;216;1;0;6;512;0;1;0;1;0;0;400;81920;0;0;.004191;NA;.539517;6.598115;6.598115;6.840000;2543;54
1.56;218;1;0;6;512;0;1;0;1;0;0;300;81920;0;0;.005040;NA;.588954;9.011389;9.011388;9.116666;2543;45
1.68;216;1;0;6;512;0;1;0;1;0;0;200;81920;0;0;.004746;NA;.719887;12.510596;12.510596;13.515000;2543;35
1.48;217;1;0;6;512;0;1;0;1;0;0;100;81920;0;0;.004744;NA;.722608;26.600011;26.600011;26.873333;2543;17
1.56;217;1;0;6;512;0;1;0;2;0;0;1500;81920;0;0;.007102;NA;.306750;3.073268;3.073268;3.743333;2553;62
1.66;216;1;0;6;512;0;1;0;2;0;0;1400;81920;0;0;.006246;NA;.298737;3.126222;3.126222;4.038333;2553;56
1.70;216;1;0;6;512;0;1;0;2;0;0;1300;81920;0;0;.007592;NA;.324578;3.521717;3.521717;4.323333;2556;57
1.79;215;1;0;6;512;0;1;0;2;0;0;1200;81920;0;0;.007042;NA;.332695;3.717511;3.717511;4.645000;2553;53
1.53;217;1;0;6;512;0;1;0;2;0;0;1100;81920;0;0;.007084;NA;.317205;3.991483;3.991482;5.118333;2553;47
1.66;216;1;0;6;512;0;1;0;2;0;0;1000;81920;0;0;.007095;NA;.328894;4.529078;4.529077;5.586666;2552;44
1.72;216;1;0;6;512;0;1;0;2;0;0;900;81920;0;0;.007113;NA;.330422;5.281725;5.281724;6.175000;2552;40
1.64;217;1;0;6;512;0;1;0;2;0;0;800;81920;0;0;.006636;NA;.340037;5.642799;5.642799;6.860000;2553;36
1.65;216;1;0;6;512;0;1;0;2;0;0;700;81920;0;0;.007537;NA;.345429;6.529296;6.529296;7.821666;2553;33
1.49;216;1;0;6;512;0;1;0;2;0;0;600;81920;0;0;.005832;NA;.338070;7.542140;7.542140;9.123333;2553;27
1.66;216;1;0;6;512;0;1;0;2;0;0;500;81920;0;0;.007119;NA;.370210;9.223778;9.223777;10.878333;2553;25
1.53;216;1;0;6;512;0;1;0;2;0;0;400;81920;0;0;.005882;NA;.415187;12.643416;12.643416;13.588333;2553;22
1.53;216;1;0;6;512;0;1;0;2;0;0;300;81920;0;0;.006668;NA;.444334;16.271945;16.271945;18.048333;2552;17
1.70;217;1;0;6;512;0;1;0;2;0;0;200;81920;0;0;.006696;NA;.571082;25.902001;25.902000;26.968333;2553;14
1.50;216;1;0;6;512;0;1;0;2;0;0;100;81920;0;0;.002660;NA;.186600;14.511809;14.511809;50.000000;2553;2
