program;c.domain;adv.model;protocol;partysize;comp.time(s);comp.peakRAM(MiB);bin.filesize(MiB);comp.P0intin;comp.P1intin;comp.P2intin;comp.P0bitin;comp.P1bitin;compP2bitin;comp.intbits;comp.inttriples;comp.bittriples;comp.vmrounds;latencies(ms);bandwidths(Mbs);input_size;runtime_internal(s);runtime_external(s);peakRAM(MiB);jobCPU(%);P0commRounds;P0dataSent(MB);ALLdataSent(MB);Tx(MB);Tx(rounds);Tx(s);Rx(MB);Rx(rounds);Rx(s);Brcasting(MB);Brcasting(rounds);Brcasting(s);TxRx(MB);TxRx(rounds);TxRx(s);Passing(MB);Passing(rounds);Passing(s);Part.Brcasting(MB);Part.Brcasting(rounds);Part.Brcasting(s);Ex(MB);Ex(rounds);Ex(s);Ex1to1(MB);Ex1to1(rounds);Ex1to1(s);Rx1to1(MB);Rx1to1(rounds);Rx1to1(s);Tx1to1(MB);Tx1to1(rounds);Tx1to1(s);Txtoall(MB);Txtoall(rounds);Txtoall(s)
42;BINARY;semihonest;replicated-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;20;60;4096;0.25483;2.23;297;90;NA;0.520248;1.03652;4.8e-05;3;0.000393515;4.8e-05;3;0.0010371;NA;NA;NA;NA;NA;NA;0.5202;8;0.0953629;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
42;BINARY;semihonest;replicated-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;20;40;4096;0.272451;2.20;298;91;NA;0.520248;1.03652;4.8e-05;3;0.00032742;4.8e-05;3;0.000948802;NA;NA;NA;NA;NA;NA;0.5202;8;0.117755;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
42;BINARY;semihonest;replicated-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;20;30;4096;0.315089;2.24;297;90;NA;0.520248;1.03652;4.8e-05;3;0.000283091;4.8e-05;3;0.000840545;NA;NA;NA;NA;NA;NA;0.5202;8;0.155372;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
42;BINARY;semihonest;replicated-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;30;600;4096;0.209768;2.20;298;93;NA;0.520248;1.03652;4.8e-05;3;0.000348391;4.8e-05;3;0.00114832;NA;NA;NA;NA;NA;NA;0.5202;8;0.0578852;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
42;BINARY;semihonest;replicated-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;30;500;4096;0.210024;2.16;296;94;NA;0.520248;1.03652;4.8e-05;3;0.000374671;4.8e-05;3;0.00140792;NA;NA;NA;NA;NA;NA;0.5202;8;0.0551448;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
42;BINARY;semihonest;replicated-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;30;400;4096;0.219965;2.19;296;94;NA;0.520248;1.03652;4.8e-05;3;0.00038596;4.8e-05;3;0.00189815;NA;NA;NA;NA;NA;NA;0.5202;8;0.0658059;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
42;BINARY;semihonest;replicated-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;30;300;4096;0.206537;2.13;299;94;NA;0.520248;1.03652;4.8e-05;3;0.000365777;4.8e-05;3;0.000912439;NA;NA;NA;NA;NA;NA;0.5202;8;0.0542815;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
42;BINARY;semihonest;replicated-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;30;200;4096;0.21896;2.16;298;93;NA;0.520248;1.03652;4.8e-05;3;0.000428694;4.8e-05;3;0.000686533;NA;NA;NA;NA;NA;NA;0.5202;8;0.0666051;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
42;BINARY;semihonest;replicated-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;30;100;4096;0.225875;2.14;296;94;NA;0.520248;1.03652;4.8e-05;3;0.000373268;4.8e-05;3;0.00108338;NA;NA;NA;NA;NA;NA;0.5202;8;0.0781795;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
42;BINARY;semihonest;replicated-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;30;80;4096;0.252606;2.25;299;92;NA;0.520248;1.03652;4.8e-05;3;0.000383728;4.8e-05;3;0.00256147;NA;NA;NA;NA;NA;NA;0.5202;8;0.0924929;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
