nodes;program;c.domain;adv.model;protocol;partysize;comp.P0intin;comp.P1intin;comp.P2intin;comp.P0bitin;comp.P1bitin;compP2bitin;comp.intbits;comp.inttriples;comp.bittriples;comp.vmrounds;freqs(GHz);quotas(%);input_size;runtime(s);maxPhyRAM(MiB);P0commRounds;P0dataSent(MB);ALLdataSent(MB);Tx(MB);Tx(rounds);Tx(s);Rx(MB);Rx(rounds);Rx(s);Brcasting(MB);Brcasting(rounds);Brcasting(s);TxRx(MB);TxRx(rounds);TxRx(s);Passing(MB);Passing(rounds);Passing(s);Part.Brcasting(MB);Part.Brcasting(rounds);Part.Brcasting(s);Ex(MB);Ex(rounds);Ex(s);Ex1to1(MB);Ex1to1(rounds);Ex1to1(s);Rx1to1(MB);Rx1to1(rounds);Rx1to1(s);Tx1to1(MB);Tx1to1(rounds);Tx1to1(s);Txtoall(MB);Txtoall(rounds);Txtoall(s)
valga,tapa,rapla;35_set_intersection;FIELD;malhonest;malicious-rep-field;3;841;841;841;NA;NA;NA;NA;2523;NA;3365;3;240;29;0.209531;NA;~3372;0.587944;1.76383;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
valga,tapa,rapla;35_set_intersection;FIELD;malhonest;malicious-rep-field;3;961;961;961;NA;NA;NA;NA;2883;NA;3845;3;240;31;0.238291;NA;~3852;0.603304;1.80991;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
valga,tapa,rapla;35_set_intersection;FIELD;malhonest;malicious-rep-field;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3;180;5;0.0264665;NA;~108;0.483496;1.45049;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
valga,tapa,rapla;35_set_intersection;FIELD;malhonest;malicious-rep-field;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3;180;9;0.0393745;NA;~332;0.490664;1.47199;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
valga,tapa,rapla;35_set_intersection;FIELD;malhonest;malicious-rep-field;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3;180;11;0.0486675;NA;~492;0.495784;1.48735;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
valga,tapa,rapla;35_set_intersection;FIELD;malhonest;malicious-rep-field;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3;180;13;0.0585637;NA;~684;0.501928;1.50578;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
valga,tapa,rapla;35_set_intersection;FIELD;malhonest;malicious-rep-field;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3;180;15;0.0709683;NA;~908;0.509096;1.52729;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
valga,tapa,rapla;35_set_intersection;FIELD;malhonest;malicious-rep-field;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3;180;17;0.0860948;NA;~1164;0.517288;1.55186;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
valga,tapa,rapla;35_set_intersection;FIELD;malhonest;malicious-rep-field;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3;180;19;0.101519;NA;~1452;0.526504;1.57951;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
valga,tapa,rapla;35_set_intersection;FIELD;malhonest;malicious-rep-field;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3;180;21;0.124077;NA;~1772;0.536744;1.61023;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
valga,tapa,rapla;35_set_intersection;FIELD;malhonest;malicious-rep-field;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3;180;23;0.140677;NA;~2124;0.548008;1.64402;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
valga,tapa,rapla;35_set_intersection;FIELD;malhonest;malicious-rep-field;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3;180;25;0.159941;NA;~2508;0.560296;1.68089;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
valga,tapa,rapla;35_set_intersection;FIELD;malhonest;malicious-rep-field;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3;180;27;0.183949;NA;~2924;0.573608;1.72082;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
valga,tapa,rapla;35_set_intersection;FIELD;malhonest;malicious-rep-field;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3;180;29;0.209544;NA;~3372;0.587944;1.76383;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
valga,tapa,rapla;35_set_intersection;FIELD;malhonest;malicious-rep-field;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3;180;31;0.23224;NA;~3852;0.603304;1.80991;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
valga,tapa,rapla;35_set_intersection;FIELD;malhonest;malicious-rep-field;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3;140;5;0.0261184;NA;~108;0.483496;1.45049;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
valga,tapa,rapla;35_set_intersection;FIELD;malhonest;malicious-rep-field;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3;140;9;0.0385735;NA;~332;0.490664;1.47199;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
valga,tapa,rapla;35_set_intersection;FIELD;malhonest;malicious-rep-field;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3;140;11;0.0485561;NA;~492;0.495784;1.48735;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
valga,tapa,rapla;35_set_intersection;FIELD;malhonest;malicious-rep-field;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3;140;13;0.0582438;NA;~684;0.501928;1.50578;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
valga,tapa,rapla;35_set_intersection;FIELD;malhonest;malicious-rep-field;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3;140;15;0.0733138;NA;~908;0.509096;1.52729;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
valga,tapa,rapla;35_set_intersection;FIELD;malhonest;malicious-rep-field;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3;140;17;0.0847199;NA;~1164;0.517288;1.55186;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
valga,tapa,rapla;35_set_intersection;FIELD;malhonest;malicious-rep-field;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3;140;19;0.101193;NA;~1452;0.526504;1.57951;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
valga,tapa,rapla;35_set_intersection;FIELD;malhonest;malicious-rep-field;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3;140;21;0.119096;NA;~1772;0.536744;1.61023;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
valga,tapa,rapla;35_set_intersection;FIELD;malhonest;malicious-rep-field;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3;140;23;0.137619;NA;~2124;0.548008;1.64402;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
valga,tapa,rapla;35_set_intersection;FIELD;malhonest;malicious-rep-field;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3;140;25;0.170524;NA;~2508;0.560296;1.68089;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
valga,tapa,rapla;35_set_intersection;FIELD;malhonest;malicious-rep-field;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3;140;27;0.190623;NA;~2924;0.573608;1.72082;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
valga,tapa,rapla;35_set_intersection;FIELD;malhonest;malicious-rep-field;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3;140;29;0.217894;NA;~3372;0.587944;1.76383;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
valga,tapa,rapla;35_set_intersection;FIELD;malhonest;malicious-rep-field;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3;140;31;0.2508;NA;~3852;0.603304;1.80991;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
valga,tapa,rapla;35_set_intersection;FIELD;malhonest;malicious-rep-field;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3;100;5;0.0267336;NA;~108;0.483496;1.45049;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
valga,tapa,rapla;35_set_intersection;FIELD;malhonest;malicious-rep-field;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3;100;9;0.0390691;NA;~332;0.490664;1.47199;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
valga,tapa,rapla;35_set_intersection;FIELD;malhonest;malicious-rep-field;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3;100;11;0.0485765;NA;~492;0.495784;1.48735;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
valga,tapa,rapla;35_set_intersection;FIELD;malhonest;malicious-rep-field;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3;100;13;0.0584758;NA;~684;0.501928;1.50578;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
valga,tapa,rapla;35_set_intersection;FIELD;malhonest;malicious-rep-field;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3;100;15;0.0712471;NA;~908;0.509096;1.52729;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
valga,tapa,rapla;35_set_intersection;FIELD;malhonest;malicious-rep-field;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3;100;17;0.0848991;NA;~1164;0.517288;1.55186;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
valga,tapa,rapla;35_set_intersection;FIELD;malhonest;malicious-rep-field;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3;100;19;0.135423;NA;~1452;0.526504;1.57951;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
valga,tapa,rapla;35_set_intersection;FIELD;malhonest;malicious-rep-field;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3;100;21;0.142551;NA;~1772;0.536744;1.61023;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
valga,tapa,rapla;35_set_intersection;FIELD;malhonest;malicious-rep-field;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3;100;23;0.197252;NA;~2124;0.548008;1.64402;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
valga,tapa,rapla;35_set_intersection;FIELD;malhonest;malicious-rep-field;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3;100;25;0.223461;NA;~2508;0.560296;1.68089;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
valga,tapa,rapla;35_set_intersection;FIELD;malhonest;malicious-rep-field;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3;100;27;0.239869;NA;~2924;0.573608;1.72082;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
valga,tapa,rapla;35_set_intersection;FIELD;malhonest;malicious-rep-field;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3;100;29;0.338739;NA;~3372;0.587944;1.76383;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
valga,tapa,rapla;35_set_intersection;FIELD;malhonest;malicious-rep-field;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3;100;31;0.311628;NA;~3852;0.603304;1.80991;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
valga,tapa,rapla;35_set_intersection;FIELD;malhonest;malicious-rep-field;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3;60;5;0.034422;NA;~108;0.483496;1.45049;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
valga,tapa,rapla;35_set_intersection;FIELD;malhonest;malicious-rep-field;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3;60;9;0.0463362;NA;~332;0.490664;1.47199;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
valga,tapa,rapla;35_set_intersection;FIELD;malhonest;malicious-rep-field;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3;60;11;0.0479351;NA;~492;0.495784;1.48735;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
valga,tapa,rapla;35_set_intersection;FIELD;malhonest;malicious-rep-field;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3;60;13;0.101084;NA;~684;0.501928;1.50578;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
valga,tapa,rapla;35_set_intersection;FIELD;malhonest;malicious-rep-field;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3;60;15;0.142531;NA;~908;0.509096;1.52729;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
valga,tapa,rapla;35_set_intersection;FIELD;malhonest;malicious-rep-field;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3;60;17;0.171832;NA;~1164;0.517288;1.55186;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
valga,tapa,rapla;35_set_intersection;FIELD;malhonest;malicious-rep-field;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3;60;19;0.205622;NA;~1452;0.526504;1.57951;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
valga,tapa,rapla;35_set_intersection;FIELD;malhonest;malicious-rep-field;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3;60;21;0.237845;NA;~1772;0.536744;1.61023;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
valga,tapa,rapla;35_set_intersection;FIELD;malhonest;malicious-rep-field;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3;60;23;0.29014;NA;~2124;0.548008;1.64402;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
valga,tapa,rapla;35_set_intersection;FIELD;malhonest;malicious-rep-field;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3;60;25;0.354274;NA;~2508;0.560296;1.68089;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
valga,tapa,rapla;35_set_intersection;FIELD;malhonest;malicious-rep-field;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3;60;27;0.377377;NA;~2924;0.573608;1.72082;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
valga,tapa,rapla;35_set_intersection;FIELD;malhonest;malicious-rep-field;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3;60;29;0.476798;NA;~3372;0.587944;1.76383;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
valga,tapa,rapla;35_set_intersection;FIELD;malhonest;malicious-rep-field;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3;60;31;0.535491;NA;~3852;0.603304;1.80991;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
valga,tapa,rapla;35_set_intersection;FIELD;malhonest;malicious-rep-field;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2.2;240;5;0.0289308;NA;~108;0.483496;1.45049;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
