nodes;program;c.domain;adv.model;protocol;partysize;input_size;runtime(s);maxPhyRAM(MiB);P0commRounds;P0dataSent(MB);ALLdataSent(MB)
ether,ethercash,ethergold;35_set_intersection;BINARY;maldishonest;tinier;3;10;0.821204;NA;NA;26.2911;NA
ether,ethercash,ethergold;35_set_intersection;BINARY;maldishonest;tinier;3;50;1.69662;NA;NA;52.2592;NA
ether,ethercash,ethergold;35_set_intersection;BINARY;maldishonest;tinier;3;100;2.63558;NA;NA;78.239;NA
ether,ethercash,ethergold;35_set_intersection;BINARY;maldishonest;tinier;3;150;3.53749;NA;NA;104.219;NA
ether,ethercash,ethergold;35_set_intersection;BINARY;maldishonest;tinier;3;200;4.49497;NA;NA;130.522;NA
ether,ethercash,ethergold;35_set_intersection;BINARY;maldishonest;tinier;3;250;5.44117;NA;NA;156.502;NA
ether,ethercash,ethergold;35_set_intersection;BINARY;maldishonest;tinier;3;300;6.32566;NA;NA;182.482;NA
ether,ethercash,ethergold;35_set_intersection;BINARY;maldishonest;tinier;3;350;7.60452;NA;NA;208.786;NA
ether,ethercash,ethergold;35_set_intersection;BINARY;maldishonest;tinier;3;400;8.3136;NA;NA;234.765;NA
ether,ethercash,ethergold;35_set_intersection;BINARY;maldishonest;tinier;3;450;9.56764;NA;NA;260.745;NA
ether,ethercash,ethergold;35_set_intersection;BINARY;maldishonest;tinier;3;500;10.2031;NA;NA;287.049;NA
ether,ethercash,ethergold;35_set_intersection;BINARY;malhonest;malicious-rep-bin;3;10;0.064067;NA;NA;0.871904;NA
ether,ethercash,ethergold;35_set_intersection;BINARY;malhonest;malicious-rep-bin;3;50;0.195481;NA;NA;1.04022;NA
ether,ethercash,ethergold;35_set_intersection;BINARY;malhonest;malicious-rep-bin;3;100;0.833561;NA;NA;1.25062;NA
ether,ethercash,ethergold;35_set_intersection;BINARY;malhonest;malicious-rep-bin;3;150;0.591257;NA;NA;1.46102;NA
ether,ethercash,ethergold;35_set_intersection;BINARY;malhonest;malicious-rep-bin;3;200;1.65819;NA;NA;1.67142;NA
ether,ethercash,ethergold;35_set_intersection;BINARY;malhonest;malicious-rep-bin;3;250;1.2463;NA;NA;1.88182;NA
ether,ethercash,ethergold;35_set_intersection;BINARY;malhonest;malicious-rep-bin;3;300;1.70355;NA;NA;2.09222;NA
ether,ethercash,ethergold;35_set_intersection;BINARY;malhonest;malicious-rep-bin;3;350;2.66498;NA;NA;2.30262;NA
ether,ethercash,ethergold;35_set_intersection;BINARY;malhonest;malicious-rep-bin;3;400;2.36412;NA;NA;2.51302;NA
ether,ethercash,ethergold;35_set_intersection;BINARY;malhonest;malicious-rep-bin;3;450;3.54133;NA;NA;2.72342;NA
ether,ethercash,ethergold;35_set_intersection;BINARY;malhonest;malicious-rep-bin;3;500;4.08323;NA;NA;2.93382;NA
ether,ethercash,ethergold;35_set_intersection;BINARY;semihonest;replicated-bin;3;10;0.0364039;NA;NA;0.003286;NA
ether,ethercash,ethergold;35_set_intersection;BINARY;semihonest;replicated-bin;3;50;0.142942;NA;NA;0.016206;NA
ether,ethercash,ethergold;35_set_intersection;BINARY;semihonest;replicated-bin;3;100;0.521498;NA;NA;0.032356;NA
ether,ethercash,ethergold;35_set_intersection;BINARY;semihonest;replicated-bin;3;150;0.746763;NA;NA;0.048506;NA
ether,ethercash,ethergold;35_set_intersection;BINARY;semihonest;replicated-bin;3;200;0.849868;NA;NA;0.064656;NA
ether,ethercash,ethergold;35_set_intersection;BINARY;semihonest;replicated-bin;3;250;2.02976;NA;NA;0.080806;NA
ether,ethercash,ethergold;35_set_intersection;BINARY;semihonest;replicated-bin;3;300;1.65787;NA;NA;0.096956;NA
ether,ethercash,ethergold;35_set_intersection;BINARY;semihonest;replicated-bin;3;350;1.21956;NA;NA;0.113106;NA
ether,ethercash,ethergold;35_set_intersection;BINARY;semihonest;replicated-bin;3;400;2.06109;NA;NA;0.129256;NA
ether,ethercash,ethergold;35_set_intersection;BINARY;semihonest;replicated-bin;3;450;3.406;NA;NA;0.145406;NA
ether,ethercash,ethergold;35_set_intersection;BINARY;semihonest;replicated-bin;3;500;2.42515;NA;NA;0.161556;NA
ether,ethercash,ethergold;35_set_intersection;BINARY;semidishonest;semi-bin;3;10;0.479901;NA;NA;21.8597;NA
ether,ethercash,ethergold;35_set_intersection;BINARY;semidishonest;semi-bin;3;50;0.682246;NA;NA;22.1912;NA
ether,ethercash,ethergold;35_set_intersection;BINARY;semidishonest;semi-bin;3;100;0.921928;NA;NA;22.6056;NA
ether,ethercash,ethergold;35_set_intersection;BINARY;semidishonest;semi-bin;3;150;1.15854;NA;NA;23.02;NA
ether,ethercash,ethergold;35_set_intersection;BINARY;semidishonest;semi-bin;3;200;1.35857;NA;NA;23.4344;NA
ether,ethercash,ethergold;35_set_intersection;BINARY;semidishonest;semi-bin;3;250;1.50779;NA;NA;23.8488;NA
ether,ethercash,ethergold;35_set_intersection;BINARY;semidishonest;semi-bin;3;300;1.76638;NA;NA;24.2632;NA
ether,ethercash,ethergold;35_set_intersection;BINARY;semidishonest;semi-bin;3;350;1.95323;NA;NA;24.6776;NA
ether,ethercash,ethergold;35_set_intersection;BINARY;semidishonest;semi-bin;3;400;2.21133;NA;NA;25.092;NA
ether,ethercash,ethergold;35_set_intersection;BINARY;semidishonest;semi-bin;3;450;2.42912;NA;NA;25.5064;NA
ether,ethercash,ethergold;35_set_intersection;BINARY;semidishonest;semi-bin;3;500;2.6363;NA;NA;25.9208;NA
ether,ethercash,ethergold;35_set_intersection;BINARY;semidishonest;yao;2;10;0.0184876;NA;NA;0.082944;NA
ether,ethercash,ethergold;35_set_intersection;BINARY;semidishonest;yao;2;50;0.0215423;NA;NA;0.414464;NA
ether,ethercash,ethergold;35_set_intersection;BINARY;semidishonest;yao;2;100;0.0309596;NA;NA;0.828864;NA
ether,ethercash,ethergold;35_set_intersection;BINARY;semidishonest;yao;2;150;0.03374;NA;NA;1.24326;NA
ether,ethercash,ethergold;35_set_intersection;BINARY;semidishonest;yao;2;200;0.0439877;NA;NA;1.65766;NA
