nodes;program;c.domain;adv.model;protocol;partysize;cpus;freqs(GHz);quotas(%);input_size;runtime(s);maxPhyRAM(MiB);P0commRounds;P0dataSent(MB);ALLdataSent(MB)
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;semi;3;3;2.6;120;1800;44.1495;NA;~53120;2495.86;7468.18
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;semi;3;3;2.6;120;2000;48.7981;NA;~59008;2760.37;8259.6
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;semi;3;3;2.6;60;10;0.87231;NA;~316;24.7696;74.1397
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;semi;3;3;2.6;60;200;7.30333;NA;~5912;280.97;840.746
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;semi;3;3;2.6;60;400;14.2114;NA;~11816;561.939;1681.49
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;semi;3;3;2.6;60;600;20.7547;NA;~17716;834.709;2497.64
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;semi;3;3;2.6;60;800;27.7994;NA;~23620;1115.68;3338.38
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;semi;3;3;2.6;60;1000;33.8249;NA;~29508;1380.18;4129.8
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;semi;3;3;2.6;60;1200;41.2562;NA;~35412;1661.15;4970.55
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;semi;3;3;2.6;60;1400;47.9934;NA;~41316;1942.12;5811.29
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;semi;3;3;2.6;60;1600;54.802;NA;~47216;2214.89;6627.44
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;hemi;3;16;2.6;240;10;0.544168;NA;~307;3.31527;9.77682
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;hemi;3;16;2.6;240;200;2.99965;NA;~5791;17.8946;51.5207
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;hemi;3;16;2.6;240;400;5.51962;NA;~11571;32.643;93.6024
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;hemi;3;16;2.6;240;600;8.0437;NA;~17351;47.3913;135.684
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;hemi;3;16;2.6;240;800;10.7413;NA;~23131;62.1396;177.766
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;hemi;3;16;2.6;240;1000;13.1005;NA;~28903;76.8239;219.72
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;hemi;3;16;2.6;240;1200;15.7638;NA;~34683;91.5722;261.801
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;hemi;3;16;2.6;240;1400;18.219;NA;~40463;106.321;303.883
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;hemi;3;16;2.6;240;1600;20.7947;NA;~46243;121.069;345.965
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;hemi;3;16;2.6;240;1800;23.3722;NA;~52023;135.817;388.047
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;hemi;3;16;2.6;240;2000;25.8025;NA;~57795;150.502;430.001
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;hemi;3;16;2.6;180;10;0.552274;NA;~307;3.31527;9.77682
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;hemi;3;16;2.6;180;200;2.99833;NA;~5791;17.8946;51.5207
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;hemi;3;16;2.6;180;400;5.56623;NA;~11571;32.643;93.6024
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;hemi;3;16;2.6;180;600;8.08084;NA;~17351;47.3913;135.684
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;hemi;3;16;2.6;180;800;10.7015;NA;~23131;62.1396;177.766
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;hemi;3;16;2.6;180;1000;13.2184;NA;~28903;76.8239;219.72
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;hemi;3;16;2.6;180;1200;15.6762;NA;~34683;91.5722;261.801
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;hemi;3;16;2.6;180;1400;18.1947;NA;~40463;106.321;303.883
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;hemi;3;16;2.6;180;1600;20.9455;NA;~46243;121.069;345.965
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;hemi;3;16;2.6;180;1800;23.5889;NA;~52023;135.817;388.047
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;hemi;3;16;2.6;180;2000;26.2129;NA;~57795;150.502;430.001
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;hemi;3;16;2.6;120;10;0.54669;NA;~307;3.31527;9.77682
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;hemi;3;16;2.6;120;200;3.0351;NA;~5791;17.8946;51.5207
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;hemi;3;16;2.6;120;400;5.58511;NA;~11571;32.643;93.6024
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;hemi;3;16;2.6;120;600;8.11528;NA;~17351;47.3913;135.684
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;hemi;3;16;2.6;120;800;10.5309;NA;~23131;62.1396;177.766
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;hemi;3;16;2.6;120;1000;13.2641;NA;~28903;76.8239;219.72
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;hemi;3;16;2.6;120;1200;15.5634;NA;~34683;91.5722;261.801
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;hemi;3;16;2.6;120;1400;18.1811;NA;~40463;106.321;303.883
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;hemi;3;16;2.6;120;1600;20.6847;NA;~46243;121.069;345.965
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;hemi;3;16;2.6;120;1800;23.2651;NA;~52023;135.817;388.047
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;hemi;3;16;2.6;120;2000;25.6716;NA;~57795;150.502;430.001
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;hemi;3;16;2.6;60;10;0.981066;NA;~307;3.31527;9.77682
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;hemi;3;16;2.6;60;200;4.77378;NA;~5791;17.8946;51.5207
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;hemi;3;16;2.6;60;400;8.64236;NA;~11571;32.643;93.6024
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;hemi;3;16;2.6;60;600;12.4478;NA;~17351;47.3913;135.684
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;hemi;3;16;2.6;60;800;16.2432;NA;~23131;62.1396;177.766
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;hemi;3;16;2.6;60;1000;20.0889;NA;~28903;76.8239;219.72
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;hemi;3;16;2.6;60;1200;23.7648;NA;~34683;91.5722;261.801
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;hemi;3;16;2.6;60;1400;27.5916;NA;~40463;106.321;303.883
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;hemi;3;16;2.6;60;1600;31.2715;NA;~46243;121.069;345.965
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;hemi;3;16;2.6;60;1800;35.6107;NA;~52023;135.817;388.047
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;hemi;3;16;2.6;60;2000;39.1864;NA;~57795;150.502;430.001
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;hemi;3;16;2.3;240;10;0.555461;NA;~307;3.31527;9.77682
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;hemi;3;16;2.3;240;200;3.00876;NA;~5791;17.8946;51.5207
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;hemi;3;16;2.3;240;400;5.49991;NA;~11571;32.643;93.6024
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;hemi;3;16;2.3;240;600;8.08144;NA;~17351;47.3913;135.684
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;hemi;3;16;2.3;240;800;10.5277;NA;~23131;62.1396;177.766
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;hemi;3;16;2.3;240;1000;13.1164;NA;~28903;76.8239;219.72
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;hemi;3;16;2.3;240;1200;15.6834;NA;~34683;91.5722;261.801
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;hemi;3;16;2.3;240;1400;18.2493;NA;~40463;106.321;303.883
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;hemi;3;16;2.3;240;1600;20.7604;NA;~46243;121.069;345.965
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;hemi;3;16;2.3;240;1800;23.3171;NA;~52023;135.817;388.047
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;hemi;3;16;2.3;240;2000;25.9075;NA;~57795;150.502;430.001
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;hemi;3;16;2.3;180;10;0.548327;NA;~307;3.31527;9.77682
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;hemi;3;16;2.3;180;200;3.00599;NA;~5791;17.8946;51.5207
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;hemi;3;16;2.3;180;400;5.52048;NA;~11571;32.643;93.6024
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;hemi;3;16;2.3;180;600;8.15414;NA;~17351;47.3913;135.684
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;hemi;3;16;2.3;180;800;10.6248;NA;~23131;62.1396;177.766
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;hemi;3;16;2.3;180;1000;13.1982;NA;~28903;76.8239;219.72
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;hemi;3;16;2.3;180;1200;15.692;NA;~34683;91.5722;261.801
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;hemi;3;16;2.3;180;1400;18.1075;NA;~40463;106.321;303.883
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;hemi;3;16;2.3;180;1600;20.6576;NA;~46243;121.069;345.965
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;hemi;3;16;2.3;180;1800;23.3503;NA;~52023;135.817;388.047
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;hemi;3;16;2.3;180;2000;25.8375;NA;~57795;150.502;430.001
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;hemi;3;16;2.3;120;10;0.551206;NA;~307;3.31527;9.77682
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;hemi;3;16;2.3;120;200;3.01809;NA;~5791;17.8946;51.5207
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;hemi;3;16;2.3;120;400;5.55295;NA;~11571;32.643;93.6024
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;hemi;3;16;2.3;120;600;8.12581;NA;~17351;47.3913;135.684
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;hemi;3;16;2.3;120;800;10.6485;NA;~23131;62.1396;177.766
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;hemi;3;16;2.3;120;1000;13.0336;NA;~28903;76.8239;219.72
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;hemi;3;16;2.3;120;1200;15.7139;NA;~34683;91.5722;261.801
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;hemi;3;16;2.3;120;1400;18.2307;NA;~40463;106.321;303.883
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;hemi;3;16;2.3;120;1600;21.0963;NA;~46243;121.069;345.965
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;hemi;3;16;2.3;120;1800;23.4763;NA;~52023;135.817;388.047
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;hemi;3;16;2.3;120;2000;25.797;NA;~57795;150.502;430.001
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;hemi;3;16;2.3;60;10;0.936368;NA;~307;3.31527;9.77682
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;hemi;3;16;2.3;60;200;4.74626;NA;~5791;17.8946;51.5207
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;hemi;3;16;2.3;60;400;8.55104;NA;~11571;32.643;93.6024
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;hemi;3;16;2.3;60;600;12.3564;NA;~17351;47.3913;135.684
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;hemi;3;16;2.3;60;800;16.2449;NA;~23131;62.1396;177.766
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;hemi;3;16;2.3;60;1000;19.9034;NA;~28903;76.8239;219.72
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;hemi;3;16;2.3;60;1200;23.8888;NA;~34683;91.5722;261.801
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;hemi;3;16;2.3;60;1400;27.8386;NA;~40463;106.321;303.883
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;hemi;3;16;2.3;60;1600;31.5989;NA;~46243;121.069;345.965
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;hemi;3;16;2.3;60;1800;35.3711;NA;~52023;135.817;388.047
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;hemi;3;16;2.3;60;2000;38.797;NA;~57795;150.502;430.001
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;hemi;3;16;2;240;10;0.592407;NA;~307;3.31527;9.77682
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;hemi;3;16;2;240;200;3.2741;NA;~5791;17.8946;51.5207
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;hemi;3;16;2;240;400;6.03819;NA;~11571;32.643;93.6024
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;hemi;3;16;2;240;600;8.78585;NA;~17351;47.3913;135.684
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;hemi;3;16;2;240;800;11.4761;NA;~23131;62.1396;177.766
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;hemi;3;16;2;240;1000;14.2673;NA;~28903;76.8239;219.72
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;hemi;3;16;2;240;1200;17.0432;NA;~34683;91.5722;261.801
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;hemi;3;16;2;240;1400;19.8464;NA;~40463;106.321;303.883
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;hemi;3;16;2;240;1600;22.5266;NA;~46243;121.069;345.965
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;hemi;3;16;2;240;1800;25.2844;NA;~52023;135.817;388.047
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;hemi;3;16;2;240;2000;28.0999;NA;~57795;150.502;430.001
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;hemi;3;16;2;180;10;0.594488;NA;~307;3.31527;9.77682
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;hemi;3;16;2;180;200;3.26507;NA;~5791;17.8946;51.5207
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;hemi;3;16;2;180;400;6.05987;NA;~11571;32.643;93.6024
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;hemi;3;16;2;180;600;8.76533;NA;~17351;47.3913;135.684
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;hemi;3;16;2;180;800;11.5302;NA;~23131;62.1396;177.766
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;hemi;3;16;2;180;1000;14.1779;NA;~28903;76.8239;219.72
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;hemi;3;16;2;180;1200;17.1834;NA;~34683;91.5722;261.801
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;hemi;3;16;2;180;1400;19.8873;NA;~40463;106.321;303.883
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;hemi;3;16;2;180;1600;22.4885;NA;~46243;121.069;345.965
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;hemi;3;16;2;180;1800;25.2816;NA;~52023;135.817;388.047
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;hemi;3;16;2;180;2000;30.5175;NA;~57795;150.502;430.001
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;hemi;3;16;2;120;10;0.596731;NA;~307;3.31527;9.77682
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;hemi;3;16;2;120;200;3.23498;NA;~5791;17.8946;51.5207
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;hemi;3;16;2;120;400;6.07312;NA;~11571;32.643;93.6024
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;hemi;3;16;2;120;600;8.77841;NA;~17351;47.3913;135.684
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;hemi;3;16;2;120;800;11.5838;NA;~23131;62.1396;177.766
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;hemi;3;16;2;120;1000;14.4258;NA;~28903;76.8239;219.72
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;hemi;3;16;2;120;1200;16.9435;NA;~34683;91.5722;261.801
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;hemi;3;16;2;120;1400;19.7301;NA;~40463;106.321;303.883
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;hemi;3;16;2;120;1600;22.6217;NA;~46243;121.069;345.965
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;hemi;3;16;2;120;1800;25.2176;NA;~52023;135.817;388.047
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;hemi;3;16;2;120;2000;28.1254;NA;~57795;150.502;430.001
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;hemi;3;16;2;60;10;0.987;NA;~307;3.31527;9.77682
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;hemi;3;16;2;60;200;5.13883;NA;~5791;17.8946;51.5207
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;hemi;3;16;2;60;400;9.2912;NA;~11571;32.643;93.6024
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;hemi;3;16;2;60;600;13.5146;NA;~17351;47.3913;135.684
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;hemi;3;16;2;60;800;17.6078;NA;~23131;62.1396;177.766
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;hemi;3;16;2;60;1000;21.7589;NA;~28903;76.8239;219.72
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;hemi;3;16;2;60;1200;25.9647;NA;~34683;91.5722;261.801
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;hemi;3;16;2;60;1400;29.9946;NA;~40463;106.321;303.883
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;hemi;3;16;2;60;1600;34.2402;NA;~46243;121.069;345.965
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;hemi;3;16;2;60;1800;38.3965;NA;~52023;135.817;388.047
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;hemi;3;16;2;60;2000;42.4458;NA;~57795;150.502;430.001
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;hemi;3;16;1.7;240;10;0.691761;NA;~307;3.31527;9.77682
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;hemi;3;16;1.7;240;200;3.76316;NA;~5791;17.8946;51.5207
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;hemi;3;16;1.7;240;400;6.92853;NA;~11571;32.643;93.6024
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;hemi;3;16;1.7;240;600;10.0499;NA;~17351;47.3913;135.684
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;hemi;3;16;1.7;240;800;13.2465;NA;~23131;62.1396;177.766
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;hemi;3;16;1.7;240;1000;16.3647;NA;~28903;76.8239;219.72
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;hemi;3;16;1.7;240;1200;19.5286;NA;~34683;91.5722;261.801
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;hemi;3;16;1.7;240;1400;22.6684;NA;~40463;106.321;303.883
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;hemi;3;16;1.7;240;1600;25.8286;NA;~46243;121.069;345.965
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;hemi;3;16;1.7;240;1800;29.1521;NA;~52023;135.817;388.047
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;hemi;3;16;1.7;240;2000;32.1162;NA;~57795;150.502;430.001
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;hemi;3;16;1.7;180;10;0.689126;NA;~307;3.31527;9.77682
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;hemi;3;16;1.7;180;200;3.76146;NA;~5791;17.8946;51.5207
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;hemi;3;16;1.7;180;400;6.94702;NA;~11571;32.643;93.6024
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;hemi;3;16;1.7;180;600;10.0742;NA;~17351;47.3913;135.684
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;hemi;3;16;1.7;180;800;13.2374;NA;~23131;62.1396;177.766
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;hemi;3;16;1.7;180;1000;16.2668;NA;~28903;76.8239;219.72
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;hemi;3;16;1.7;180;1200;19.4673;NA;~34683;91.5722;261.801
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;hemi;3;16;1.7;180;1400;22.8081;NA;~40463;106.321;303.883
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;hemi;3;16;1.7;180;1600;25.6888;NA;~46243;121.069;345.965
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;hemi;3;16;1.7;180;1800;28.8792;NA;~52023;135.817;388.047
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;hemi;3;16;1.7;180;2000;32.0801;NA;~57795;150.502;430.001
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;hemi;3;16;1.7;120;10;0.687459;NA;~307;3.31527;9.77682
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;hemi;3;16;1.7;120;200;3.76525;NA;~5791;17.8946;51.5207
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;hemi;3;16;1.7;120;400;6.92062;NA;~11571;32.643;93.6024
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;hemi;3;16;1.7;120;600;10.0268;NA;~17351;47.3913;135.684
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;hemi;3;16;1.7;120;800;13.224;NA;~23131;62.1396;177.766
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;hemi;3;16;1.7;120;1000;16.3901;NA;~28903;76.8239;219.72
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;hemi;3;16;1.7;120;1200;19.7198;NA;~34683;91.5722;261.801
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;hemi;3;16;1.7;120;1400;22.6528;NA;~40463;106.321;303.883
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;hemi;3;16;1.7;120;1600;26.0258;NA;~46243;121.069;345.965
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;hemi;3;16;1.7;120;1800;29.0184;NA;~52023;135.817;388.047
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;hemi;3;16;1.7;120;2000;31.9818;NA;~57795;150.502;430.001
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;hemi;3;16;1.7;60;10;1.17738;NA;~307;3.31527;9.77682
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;hemi;3;16;1.7;60;200;5.94992;NA;~5791;17.8946;51.5207
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;hemi;3;16;1.7;60;400;10.8373;NA;~11571;32.643;93.6024
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;hemi;3;16;1.7;60;600;15.7074;NA;~17351;47.3913;135.684
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;hemi;3;16;1.7;60;800;20.5816;NA;~23131;62.1396;177.766
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;hemi;3;16;1.7;60;1000;25.3118;NA;~28903;76.8239;219.72
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;hemi;3;16;1.7;60;1200;30.1785;NA;~34683;91.5722;261.801
