comp.time(s);comp.peakRAM(MiB);bin.filesize(MiB);ssl;datatype;optshare;packbool;protocol;input_size;preprocess;splitroles;inittime(s);preproc(s);runtime_clock(s);runtime_getTime(s);runtime_chrono(s);runtime_external(s);peakRAM(MiB);jobCPU(%)
2.78;223;1;0;128;1;0;1;4096;0;0;0.005838;NA;0.067006;0.058414;0.058413;0.08;35;111
2.77;225;1;0;128;1;0;1;4096;0;1;.001442;NA;.012963;.012644;.012643;0.12;35;548
2.78;224;1;0;128;1;0;1;8192;0;0;0.012365;NA;0.124976;0.105997;0.105996;0.14;67;111
2.76;224;1;0;128;1;0;1;8192;0;1;.002863;NA;.025954;.026098;.026098;0.22;67;564
2.78;224;1;0;128;1;0;1;12288;0;0;0.016951;NA;0.180344;0.152496;0.152495;0.20;99;110
2.79;223;1;0;128;1;0;1;12288;0;1;.004653;NA;.038523;.038722;.038722;0.32;99;570
2.76;224;1;0;128;1;0;1;16384;0;0;0.021418;NA;0.247535;0.200911;0.200910;0.26;130;115
2.78;223;1;0;128;1;0;1;16384;0;1;.006056;NA;.051197;.052277;.052277;0.43;130;565
2.77;223;1;0;128;1;0;1;20480;0;0;0.026415;NA;0.297154;0.249784;0.249783;0.32;162;112
2.78;224;1;0;128;1;0;1;20480;0;1;.007135;NA;.062356;.062985;.062985;0.53;164;560
2.78;224;1;0;128;1;0;1;24576;0;0;0.030561;NA;0.338375;0.294163;0.294162;0.38;194;109
2.77;224;1;0;128;1;0;1;24576;0;1;.008999;NA;.075766;.078286;.078286;0.63;194;568
2.77;223;1;0;128;1;0;1;28672;0;0;0.034705;NA;0.399794;0.344310;0.344309;0.44;226;110
2.76;223;1;0;128;1;0;1;28672;0;1;.010544;NA;.088825;.087341;.087341;0.72;226;577
2.78;224;1;0;128;1;0;1;32768;0;0;0.040505;NA;0.464264;0.404534;0.404532;0.51;257;110
2.79;223;1;0;128;1;0;1;32768;0;1;.012380;NA;.104524;.103768;.103768;0.84;257;580
2.77;223;1;0;128;1;0;1;36864;0;0;0.044665;NA;0.520177;0.452706;0.452704;0.58;289;109
2.77;224;1;0;128;1;0;1;36864;0;1;.013905;NA;.114922;.114387;.114387;0.93;289;581
2.77;223;1;0;128;1;0;1;40960;0;0;0.049997;NA;0.593081;0.505632;0.505631;0.63;321;113
2.77;224;1;0;128;1;0;1;40960;0;1;.014863;NA;.127344;.130122;.130122;1.05;321;569
2.75;223;1;0;128;1;0;2;4096;0;0;0.008981;NA;0.060719;0.063769;0.063768;0.09;39;91
2.74;223;1;0;128;1;0;2;4096;0;1;.002014;NA;.011919;.013701;.013701;0.12;39;503
2.74;223;1;0;128;1;0;2;8192;0;0;0.017667;NA;0.106499;0.111909;0.111908;0.16;75;91
2.73;223;1;0;128;1;0;2;8192;0;1;.004571;NA;.026317;.027033;.027033;0.24;75;552
2.75;222;1;0;128;1;0;2;12288;0;0;0.031524;NA;0.151576;0.158327;0.158326;0.22;111;96
