comp.time(s);comp.peakRAM(MiB);bin.filesize(MiB);datatype;optshare;packbool;protocol;input_size;preprocess;splitroles;inittime(s);preproc(s);runtime_clock(s);runtime_getTime(s);runtime_chrono(s);runtime_external(s);peakRAM(MiB);jobCPU(%)
1.45;217;1;128;1;0;2;12288;0;1;.002416;NA;.015224;.021735;.021734;1.45;217;100
1.55;217;1;128;1;0;2;16384;0;0;0.032260;NA;0.127201;0.131212;0.131212;0.22;147;97
1.76;216;1;128;1;0;2;16384;0;1;.003437;NA;.016131;.025861;.025861;1.76;216;99
1.43;217;1;128;1;0;2;20480;0;0;0.039879;NA;0.159531;0.172385;0.172384;0.28;183;95
1.69;218;1;128;1;0;2;20480;0;1;.004394;NA;.024315;.035364;.035364;1.69;218;99
1.75;216;1;128;1;0;2;24576;0;0;0.039364;NA;0.182222;0.175004;0.175003;0.29;219;102
1.77;216;1;128;1;0;2;24576;0;1;.006409;NA;.028073;.042125;.042125;1.77;216;99
1.53;216;1;128;1;0;2;28672;0;0;0.049363;NA;0.213673;0.215131;0.215130;0.38;254;96
1.73;217;1;128;1;0;2;28672;0;1;.006673;NA;.029630;.045819;.045818;1.73;217;99
1.56;216;1;128;1;0;2;32768;0;0;0.038081;NA;0.217720;0.221725;0.221724;0.40;290;90
1.79;216;1;128;1;0;2;32768;0;1;.007974;NA;.034447;.047986;.047986;1.79;216;99
1.54;218;1;128;1;0;2;36864;0;0;0.043736;NA;0.231586;0.250337;0.250336;0.45;326;87
1.74;217;1;128;1;0;2;36864;0;1;.008640;NA;.037877;.054557;.054557;1.74;217;100
1.77;217;1;128;1;0;2;40960;0;0;0.078909;NA;0.318967;0.300609;0.300608;0.52;362;103
1.43;217;1;128;1;0;2;40960;0;1;.010069;NA;.041004;.058702;.058701;1.43;217;99
1.56;215;1;128;1;0;3;4096;0;0;0.006227;NA;0.017606;0.032233;0.032232;0.05;27;74
1.45;214;1;128;1;0;3;4096;0;1;.000868;NA;.002987;.006550;.006550;1.45;214;100
1.51;216;1;128;1;0;3;8192;0;0;0.010165;NA;0.023312;0.066693;0.066692;0.12;51;56
1.70;215;1;128;1;0;3;8192;0;1;.001471;NA;.007549;.012290;.012290;1.70;215;99
1.61;216;1;128;1;0;3;12288;0;0;0.018975;NA;0.049132;0.090931;0.090930;0.16;75;72
1.82;215;1;128;1;0;3;12288;0;1;.002597;NA;.009566;.017076;.017076;1.82;215;99
1.67;215;1;128;1;0;3;16384;0;0;0.027517;NA;0.057279;0.122167;0.122166;0.21;99;69
1.54;216;1;128;1;0;3;16384;0;1;.003563;NA;.012525;.021258;.021258;1.54;216;99
1.41;215;1;128;1;0;3;20480;0;0;0.021865;NA;0.056955;0.125245;0.125244;0.23;123;60
1.68;215;1;128;1;0;3;20480;0;1;.004208;NA;.018305;.025624;.025624;1.68;215;99
1.54;215;1;128;1;0;3;24576;0;0;0.039891;NA;0.086805;0.161360;0.161360;0.29;147;74
1.69;216;1;128;1;0;3;24576;0;1;.006378;NA;.021387;.032175;.032174;1.69;216;99
1.50;216;1;128;1;0;3;28672;0;0;0.028591;NA;0.093089;0.196155;0.196154;0.35;171;60
1.40;216;1;128;1;0;3;28672;0;1;.007352;NA;.024638;.037654;.037654;1.40;216;99
1.66;215;1;128;1;0;3;32768;0;0;0.054221;NA;0.127652;0.226702;0.226701;0.40;195;75
1.70;216;1;128;1;0;3;32768;0;1;.007736;NA;.029125;.041568;.041568;1.70;216;99
1.49;216;1;128;1;0;3;36864;0;0;0.066247;NA;0.154811;0.274929;0.274928;0.47;219;74
1.68;217;1;128;1;0;3;36864;0;1;.009328;NA;.033934;.048521;.048521;1.68;217;100
1.40;216;1;128;1;0;3;40960;0;0;0.073113;NA;0.156883;0.307192;0.307191;0.53;243;71
1.68;215;1;128;1;0;3;40960;0;1;.010631;NA;.034603;.049066;.049066;1.68;215;99
1.51;215;1;128;1;0;4;4096;0;0;0.004143;NA;0.010417;0.024694;0.024693;0.04;27;66
1.40;216;1;128;1;0;4;4096;0;1;.000899;NA;.003037;.004616;.004616;1.40;216;99
1.40;216;1;128;1;0;4;8192;0;0;0.011431;NA;0.033153;0.054279;0.054279;0.09;51;77
1.53;215;1;128;1;0;4;8192;0;1;.001327;NA;.006222;.008598;.008598;1.53;215;99
1.68;214;1;128;1;0;4;12288;0;0;0.012501;NA;0.035135;0.072701;0.072701;0.13;75;64
1.65;216;1;128;1;0;4;12288;0;1;.002243;NA;.007778;.017855;.017855;1.65;216;99
1.49;215;1;128;1;0;4;16384;0;0;0.026076;NA;0.069487;0.101976;0.101975;0.19;99;83
1.70;216;1;128;1;0;4;16384;0;1;.002968;NA;.012795;.021963;.021963;1.70;216;99
1.67;216;1;128;1;0;4;20480;0;0;0.016822;NA;0.063194;0.133761;0.133760;0.25;123;58
1.62;215;1;128;1;0;4;20480;0;1;.004536;NA;.016446;.025106;.025106;1.62;215;99
1.48;214;1;128;1;0;4;24576;0;0;0.035096;NA;0.096322;0.154777;0.154776;0.28;147;77
1.54;216;1;128;1;0;4;24576;0;1;.005149;NA;.018868;.032691;.032690;1.54;216;99
1.50;215;1;128;1;0;4;28672;0;0;0.042601;NA;0.112740;0.183286;0.183285;0.33;171;78
1.41;215;1;128;1;0;4;28672;0;1;.006398;NA;.021553;.036137;.036137;1.41;215;99
1.52;216;1;128;1;0;4;32768;0;0;0.050397;NA;0.148715;0.224571;0.224570;0.40;194;80
1.67;215;1;128;1;0;4;32768;0;1;.006908;NA;.027070;.039659;.039659;1.67;215;99
1.67;216;1;128;1;0;4;36864;0;0;0.057054;NA;0.157526;0.229464;0.229463;0.42;218;81
1.39;215;1;128;1;0;4;36864;0;1;.009085;NA;.027674;.045012;.045012;1.39;215;100
1.50;216;1;128;1;0;4;40960;0;0;0.064216;NA;0.177940;0.254731;0.254730;0.47;242;80
1.51;216;1;128;1;0;4;40960;0;1;.009774;NA;.035068;.052703;.052703;1.51;216;99
1.49;216;1;128;1;0;5;4096;0;0;0.005104;NA;0.013523;0.032699;0.032699;0.06;31;55
1.42;216;1;128;1;0;5;4096;0;1;.000806;NA;.003454;.004899;.004899;1.42;216;99
1.40;217;1;128;1;0;5;8192;0;0;0.014352;NA;0.040311;0.062246;0.062245;0.11;63;80
1.46;217;1;128;1;0;5;8192;0;1;.001656;NA;.006020;.012774;.012774;1.46;217;99
1.48;216;1;128;1;0;5;12288;0;0;0.019818;NA;0.057101;0.084475;0.084474;0.15;87;81
1.56;216;1;128;1;0;5;12288;0;1;.002254;NA;.010112;.015966;.015966;1.56;216;99
1.52;215;1;128;1;0;5;16384;0;0;0.027755;NA;0.087384;0.123094;0.123093;0.21;115;82
1.68;215;1;128;1;0;5;16384;0;1;.003401;NA;.013910;.021470;.021470;1.68;215;100
1.42;215;1;128;1;0;5;20480;0;0;0.033641;NA;0.108939;0.143446;0.143445;0.25;143;86
1.42;216;1;128;1;0;5;20480;0;1;.004159;NA;.020029;.028620;.028620;1.42;216;99
1.51;216;1;128;1;0;5;24576;0;0;0.040469;NA;0.128608;0.165434;0.165433;0.29;171;86
1.67;216;1;128;1;0;5;24576;0;1;.005533;NA;.022329;.032386;.032385;1.67;216;99
1.42;216;1;128;1;0;5;28672;0;0;0.050030;NA;0.138207;0.207162;0.207161;0.36;199;80
1.42;216;1;128;1;0;5;28672;0;1;.007501;NA;.023945;.033576;.033576;1.42;216;100
1.53;216;1;128;1;0;5;32768;0;0;0.050995;NA;0.186678;0.237497;0.237496;0.42;227;84
1.41;215;1;128;1;0;5;32768;0;1;.007548;NA;.029047;.044090;.044090;1.41;215;100
1.40;216;1;128;1;0;5;36864;0;0;0.039025;NA;0.153769;0.228382;0.228381;0.40;255;72
1.52;215;1;128;1;0;5;36864;0;1;.009490;NA;.030800;.046221;.046221;1.52;215;99
1.52;216;1;128;1;0;5;40960;0;0;0.071057;NA;0.201231;0.275077;0.275076;0.49;283;85
1.41;217;1;128;1;0;5;40960;0;1;.009946;NA;.037221;.047645;.047644;1.41;217;99
1.40;216;1;128;1;0;6;4096;0;0;0.002897;NA;0.007840;0.017100;0.017099;0.04;23;66
1.64;215;1;128;1;0;6;4096;0;1;.000428;NA;.001907;.002526;.002525;1.64;215;100
1.39;218;1;128;1;0;6;8192;0;0;0.007960;NA;0.019341;0.032385;0.032384;0.07;43;80
1.40;215;1;128;1;0;6;8192;0;1;.000772;NA;.001947;.003442;.003442;1.40;215;100
1.66;216;1;128;1;0;6;12288;0;0;0.012017;NA;0.030635;0.036952;0.036951;0.09;63;93
1.39;215;1;128;1;0;6;12288;0;1;.001360;NA;.002989;.007116;.007116;1.39;215;100
1.66;215;1;128;1;0;6;16384;0;0;0.014805;NA;0.036696;0.039974;0.039973;0.11;83;97
1.39;216;1;128;1;0;6;16384;0;1;.001792;NA;.005047;.006966;.006965;1.39;216;99
1.39;215;1;128;1;0;6;20480;0;0;0.021211;NA;0.045683;0.057408;0.057407;0.15;103;92
1.51;215;1;128;1;0;6;20480;0;1;.002143;NA;.007931;.012525;.012525;1.51;215;99
1.67;215;1;128;1;0;6;24576;0;0;0.024942;NA;0.054015;0.079885;0.079884;0.19;123;86
1.68;215;1;128;1;0;6;24576;0;1;.002800;NA;.006494;.011282;.011282;1.68;215;99
1.50;215;1;128;1;0;6;28672;0;0;0.016925;NA;0.050617;0.079078;0.079078;0.21;143;69
1.64;215;1;128;1;0;6;28672;0;1;.003908;NA;.008915;.012150;.012150;1.64;215;99
1.65;215;1;128;1;0;6;32768;0;0;0.031307;NA;0.070135;0.088578;0.088578;0.23;163;92
1.59;215;1;128;1;0;6;32768;0;1;.004001;NA;.011407;.015011;.015011;1.59;215;100
1.39;215;1;128;1;0;6;36864;0;0;0.026407;NA;0.067565;0.104317;0.104316;0.27;183;79
1.46;216;1;128;1;0;6;36864;0;1;.005167;NA;.010346;.016079;.016079;1.46;216;100
1.71;215;1;128;1;0;6;40960;0;0;0.024021;NA;0.073930;0.093403;0.093402;0.26;203;78
1.68;215;1;128;1;0;6;40960;0;1;.005383;NA;.015007;.019846;.019846;1.68;215;99
1.69;216;1;256;1;0;1;4096;0;0;0.005736;NA;0.054910;0.043661;0.043660;0.08;67;113
1.55;216;1;256;1;0;1;4096;0;1;.000699;NA;.009559;.015661;.015661;1.55;216;99
1.43;217;1;256;1;0;1;8192;0;0;0.009024;NA;0.087049;0.070816;0.070815;0.13;130;111
1.44;215;1;256;1;0;1;8192;0;1;.001453;NA;.019069;.027253;.027253;1.44;215;99
1.71;215;1;256;1;0;1;12288;0;0;0.011131;NA;0.122074;0.099494;0.099493;0.18;194;108
1.54;216;1;256;1;0;1;12288;0;1;.002552;NA;.026106;.030390;.030390;1.54;216;99
1.54;216;1;256;1;0;1;16384;0;0;0.014651;NA;0.180895;0.160121;0.160120;0.30;258;94
1.57;217;1;256;1;0;1;16384;0;1;.003151;NA;.033294;.044223;.044223;1.57;217;99
1.70;215;1;256;1;0;1;20480;0;0;0.017938;NA;0.231022;0.203023;0.203022;0.39;321;94
1.74;216;1;256;1;0;1;20480;0;1;.004484;NA;.040215;.055253;.055253;1.74;216;99
1.55;215;1;256;1;0;1;24576;0;0;0.038536;NA;0.329832;0.249247;0.249247;0.47;384;112
1.68;216;1;256;1;0;1;24576;0;1;.004949;NA;.050044;.061840;.061840;1.68;216;99
1.53;217;1;256;1;0;1;28672;0;0;0.045370;NA;0.389724;0.285376;0.285375;0.55;448;115
1.69;216;1;256;1;0;1;28672;0;1;.006286;NA;.054705;.072639;.072639;1.69;216;100
1.53;215;1;256;1;0;1;32768;0;0;0.052379;NA;0.426634;0.294313;0.294312;0.59;511;119
1.71;215;1;256;1;0;1;32768;0;1;.007780;NA;.058966;.071131;.071131;1.71;215;99
1.60;216;1;256;1;0;1;36864;0;0;0.059352;NA;0.508478;0.324714;0.324713;0.65;575;127
1.53;216;1;256;1;0;1;36864;0;1;.008210;NA;.068109;.085299;.085299;1.53;216;100
1.71;217;1;256;1;0;1;40960;0;0;0.066525;NA;0.543349;0.342406;0.342405;0.70;638;128
1.55;216;1;256;1;0;1;40960;0;1;.008585;NA;.072539;.096927;.096927;1.55;216;99
1.40;215;1;256;1;0;2;4096;0;0;0.009304;NA;0.049333;0.060474;0.060473;0.10;75;88
1.52;215;1;256;1;0;2;4096;0;1;.001087;NA;.007623;.010038;.010038;1.52;215;99
1.56;218;1;256;1;0;2;8192;0;0;0.019814;NA;0.103782;0.116812;0.116811;0.19;147;93
1.52;216;1;256;1;0;2;8192;0;1;.002487;NA;.013416;.022805;.022805;1.52;216;99
1.52;216;1;256;1;0;2;12288;0;0;0.030401;NA;0.147972;0.148550;0.148549;0.27;219;100
1.71;216;1;256;1;0;2;12288;0;1;.003646;NA;.018958;.031795;.031795;1.71;216;99
1.49;215;1;256;1;0;2;16384;0;0;0.040238;NA;0.208679;0.207680;0.207679;0.36;290;100
1.41;215;1;256;1;0;2;16384;0;1;.005160;NA;.029924;.037300;.037299;1.41;215;99
1.41;216;1;256;1;0;2;20480;0;0;0.052456;NA;0.225508;0.226204;0.226203;0.43;362;99
1.52;216;1;256;1;0;2;20480;0;1;.006460;NA;.032730;.047523;.047523;1.52;216;99
1.51;215;1;256;1;0;2;24576;0;0;0.064406;NA;0.297527;0.279624;0.279623;0.52;434;102
1.41;215;1;256;1;0;2;24576;0;1;.007947;NA;.045618;.064704;.064704;1.41;215;99
1.54;215;1;256;1;0;2;28672;0;0;0.074463;NA;0.308117;0.312782;0.312781;0.59;506;99
1.76;214;1;256;1;0;2;28672;0;1;.010283;NA;.050457;.068037;.068037;1.76;214;99
1.51;215;1;256;1;0;2;32768;0;0;0.089578;NA;0.381316;0.351936;0.351936;0.68;577;104
1.41;215;1;256;1;0;2;32768;0;1;.010266;NA;.054424;.082368;.082368;1.41;215;99
1.54;215;1;256;1;0;2;36864;0;0;0.062548;NA;0.375550;0.337392;0.337391;0.65;649;98
1.52;214;1;256;1;0;2;36864;0;1;.011761;NA;.060509;.078068;.078068;1.52;214;99
1.50;215;1;256;1;0;2;40960;0;0;0.110552;NA;0.466084;0.434023;0.434022;0.83;721;103
1.56;215;1;256;1;0;2;40960;0;1;.013670;NA;.069061;.095795;.095795;1.56;215;99
1.38;215;1;256;1;0;3;4096;0;0;0.008892;NA;0.025158;0.054372;0.054371;0.09;51;69
1.66;215;1;256;1;0;3;4096;0;1;.001246;NA;.005234;.012392;.012392;1.66;215;99
1.63;215;1;256;1;0;3;8192;0;0;0.018869;NA;0.047573;0.101759;0.101758;0.17;99;69
1.38;213;1;256;1;0;3;8192;0;1;.002545;NA;.012314;.020042;.020041;1.38;213;99
1.50;213;1;256;1;0;3;12288;0;0;0.016621;NA;0.059493;0.146614;0.146613;0.27;147;52
1.38;215;1;256;1;0;3;12288;0;1;.004148;NA;.015444;.025864;.025864;1.38;215;99
1.47;214;1;256;1;0;3;16384;0;0;0.038158;NA;0.100234;0.203020;0.203019;0.36;195;71
1.38;214;1;256;1;0;3;16384;0;1;.007373;NA;.023470;.039245;.039245;1.38;214;99
1.47;215;1;256;1;0;3;20480;0;0;0.048051;NA;0.134117;0.234823;0.234822;0.43;243;74
1.64;214;1;256;1;0;3;20480;0;1;.006329;NA;.027893;.038937;.038937;1.64;214;99
1.67;215;1;256;1;0;3;24576;0;0;0.043068;NA;0.131945;0.267317;0.267316;0.50;291;69
1.37;215;1;256;1;0;3;24576;0;1;.008041;NA;.033652;.047467;.047467;1.37;215;99
1.45;214;1;256;1;0;3;28672;0;0;0.073180;NA;0.186335;0.306047;0.306046;0.59;339;79
1.49;214;1;256;1;0;3;28672;0;1;.009676;NA;.037825;.056932;.056932;1.49;214;100
1.47;214;1;256;1;0;3;32768;0;0;0.050585;NA;0.186490;0.340995;0.340994;0.66;386;61
1.48;215;1;256;1;0;3;32768;0;1;.011284;NA;.043419;.067071;.067071;1.48;215;100
1.37;213;1;256;1;0;3;36864;0;0;0.057561;NA;0.169639;0.327789;0.327789;0.57;434;71
1.65;214;1;256;1;0;3;36864;0;1;.012678;NA;.046490;.072896;.072896;1.65;214;100
1.64;214;1;256;1;0;3;40960;0;0;0.105049;NA;0.302139;0.452100;0.452099;0.86;482;82
1.63;214;1;256;1;0;3;40960;0;1;.015416;NA;.056722;.081307;.081306;1.63;214;99
1.65;214;1;256;1;0;4;4096;0;0;0.007630;NA;0.025925;0.043272;0.043271;0.08;51;79
1.37;213;1;256;1;0;4;4096;0;1;.001161;NA;.004009;.009630;.009630;1.37;213;99
1.46;214;1;256;1;0;4;8192;0;0;0.016646;NA;0.050442;0.085166;0.085165;0.16;99;79
1.37;214;1;256;1;0;4;8192;0;1;.002345;NA;.010724;.018033;.018033;1.37;214;99
1.71;213;1;256;1;0;4;12288;0;0;0.025622;NA;0.080307;0.141659;0.141658;0.26;147;75
1.78;214;1;256;1;0;4;12288;0;1;.003836;NA;.014892;.027656;.027656;1.78;214;99
1.64;213;1;256;1;0;4;16384;0;0;0.034878;NA;0.108638;0.182486;0.182485;0.34;194;78
1.48;213;1;256;1;0;4;16384;0;1;.005075;NA;.020892;.034666;.034666;1.48;213;100
1.66;214;1;256;1;0;4;20480;0;0;0.050791;NA;0.149415;0.199991;0.199990;0.40;242;87
1.78;214;1;256;1;0;4;20480;0;1;.006502;NA;.025752;.041068;.041068;1.78;214;99
1.70;213;1;256;1;0;4;24576;0;0;0.064086;NA;0.176861;0.236883;0.236882;0.48;290;87
1.85;214;1;256;1;0;4;24576;0;1;.007875;NA;.028330;.043688;.043688;1.85;214;100
1.47;215;1;256;1;0;4;28672;0;0;0.065398;NA;0.211403;0.269120;0.269119;0.54;338;89
1.83;214;1;256;1;0;4;28672;0;1;.009551;NA;.035687;.051622;.051622;1.83;214;99
1.62;214;1;256;1;0;4;32768;0;0;0.075700;NA;0.217700;0.318142;0.318140;0.63;385;84
1.37;213;1;256;1;0;4;32768;0;1;.010147;NA;.038710;.059955;.059955;1.37;213;100
1.84;217;1;256;1;0;4;36864;0;0;0.084651;NA;0.246411;0.335947;0.335947;0.69;433;87
1.65;214;1;256;1;0;4;36864;0;1;.012587;NA;.042141;.062110;.062110;1.65;214;99
1.83;213;1;256;1;0;4;40960;0;0;0.094421;NA;0.278046;0.399730;0.399729;0.79;481;84
1.79;214;1;256;1;0;4;40960;0;1;.012768;NA;.048635;.070141;.070141;1.79;214;99
1.38;214;1;256;1;0;5;4096;0;0;0.008733;NA;0.029761;0.044010;0.044009;0.08;59;82
1.50;215;1;256;1;0;5;4096;0;1;.001178;NA;.005487;.011621;.011621;1.50;215;99
1.86;214;1;256;1;0;5;8192;0;0;0.018063;NA;0.064222;0.104660;0.104659;0.19;115;75
1.46;215;1;256;1;0;5;8192;0;1;.002428;NA;.012191;.020208;.020208;1.46;215;99
1.68;215;1;256;1;0;5;12288;0;0;0.025197;NA;0.084527;0.121925;0.121924;0.23;171;83
1.66;214;1;256;1;0;5;12288;0;1;.003844;NA;.019243;.031168;.031168;1.66;214;99
1.48;214;1;256;1;0;5;16384;0;0;0.034358;NA;0.114420;0.168641;0.168640;0.31;227;82
1.66;215;1;256;1;0;5;16384;0;1;.005644;NA;.021072;.032094;.032093;1.66;215;99
1.39;214;1;256;1;0;5;20480;0;0;0.029135;NA;0.120930;0.189100;0.189100;0.33;283;75
1.47;213;1;256;1;0;5;20480;0;1;.007313;NA;.028369;.040849;.040849;1.47;213;99
1.67;214;1;256;1;0;5;24576;0;0;0.060652;NA;0.175242;0.251616;0.251615;0.49;339;84
1.51;214;1;256;1;0;5;24576;0;1;.008533;NA;.031674;.048049;.048048;1.51;214;99
1.76;214;1;256;1;0;5;28672;0;0;0.071596;NA;0.202927;0.257843;0.257842;0.52;395;89
1.50;214;1;256;1;0;5;28672;0;1;.010053;NA;.038174;.059198;.059198;1.50;214;99
1.50;215;1;256;1;0;5;32768;0;0;0.082012;NA;0.204485;0.336596;0.336595;0.65;450;80
1.38;213;1;256;1;0;5;32768;0;1;.011518;NA;.043963;.068770;.068770;1.38;213;99
1.86;215;1;256;1;0;5;36864;0;0;0.092580;NA;0.289316;0.369344;0.369343;0.73;506;89
1.81;215;1;256;1;0;5;36864;0;1;.012387;NA;.048591;.067749;.067749;1.81;215;99
1.48;214;1;256;1;0;5;40960;0;0;0.102725;NA;0.280306;0.404700;0.404699;0.80;562;84
1.50;215;1;256;1;0;5;40960;0;1;.013585;NA;.051989;.076957;.076956;1.50;215;100
1.47;213;1;256;1;0;6;4096;0;0;0.005109;NA;0.015599;0.023014;0.023013;0.05;43;86
1.47;213;1;256;1;0;6;4096;0;1;.000590;NA;.001647;.004057;.004057;1.47;213;100
1.50;213;1;256;1;0;6;8192;0;0;0.010343;NA;0.029590;0.043182;0.043180;0.11;83;88
1.84;215;1;256;1;0;6;8192;0;1;.001243;NA;.003092;.005921;.005921;1.84;215;99
1.38;214;1;256;1;0;6;12288;0;0;0.012295;NA;0.038013;0.065420;0.065419;0.17;123;78
1.62;214;1;256;1;0;6;12288;0;1;.002238;NA;.007450;.010114;.010113;1.62;214;99
1.68;213;1;256;1;0;6;16384;0;0;0.013540;NA;0.046554;0.068418;0.068417;0.20;163;72
1.37;213;1;256;1;0;6;16384;0;1;.002774;NA;.007426;.014035;.014035;1.37;213;99
1.43;214;1;256;1;0;6;20480;0;0;0.027424;NA;0.073028;0.095495;0.095494;0.27;203;91
1.37;214;1;256;1;0;6;20480;0;1;.003384;NA;.008570;.015665;.015665;1.37;214;99
1.37;213;1;256;1;0;6;24576;0;0;0.033748;NA;0.086698;0.110401;0.110400;0.32;243;92
1.67;213;1;256;1;0;6;24576;0;1;.004104;NA;.009572;.016808;.016808;1.67;213;99
1.37;213;1;256;1;0;6;28672;0;0;0.047704;NA;0.117116;0.139335;0.139334;0.40;283;94
1.73;213;1;256;1;0;6;28672;0;1;.005208;NA;.013831;.023660;.023660;1.73;213;100
1.37;213;1;256;1;0;6;32768;0;0;0.047585;NA;0.115169;0.153162;0.153161;0.43;323;91
1.37;214;1;256;1;0;6;32768;0;1;.005629;NA;.015219;.026115;.026115;1.37;214;99
1.37;213;1;256;1;0;6;36864;0;0;0.051918;NA;0.139036;0.180180;0.180179;0.50;363;90
1.46;213;1;256;1;0;6;36864;0;1;.007045;NA;.016513;.028796;.028796;1.46;213;99
1.48;214;1;256;1;0;6;40960;0;0;0.046582;NA;0.140671;0.180965;0.180964;0.53;403;88
1.46;215;1;256;1;0;6;40960;0;1;.007838;NA;.017691;.030493;.030492;1.46;215;100
1.49;216;1;512;1;0;1;4096;0;0;0.005140;NA;0.075507;0.069531;0.069530;0.14;132;89
1.70;216;1;512;1;0;1;4096;0;1;.001055;NA;.015338;.023796;.023796;1.70;216;100
1.40;215;1;512;1;0;1;8192;0;0;0.017049;NA;0.200559;0.140526;0.140525;0.28;257;121
1.71;217;1;512;1;0;1;8192;0;1;.002425;NA;.028927;.040431;.040430;1.71;217;99
1.69;217;1;512;1;0;1;12288;0;0;0.026747;NA;0.268094;0.195362;0.195361;0.41;384;117
1.57;215;1;512;1;0;1;12288;0;1;.003352;NA;.045143;.061018;.061018;1.57;215;99
1.58;216;1;512;1;0;1;16384;0;0;0.021748;NA;0.325319;0.249324;0.249323;0.53;512;102
1.71;216;1;512;1;0;1;16384;0;1;.004395;NA;.058654;.077136;.077136;1.71;216;99
1.40;217;1;512;1;0;1;20480;0;0;0.041429;NA;0.417988;0.279936;0.279935;0.62;639;122
1.71;216;1;512;1;0;1;20480;0;1;.005691;NA;.065193;.101640;.101640;1.71;216;100
1.69;216;1;512;1;0;1;24576;0;0;0.032993;NA;0.482830;0.343357;0.343356;0.73;765;109
1.63;215;1;512;1;0;1;24576;0;1;.006925;NA;.075155;.120040;.120039;1.63;215;100
1.52;215;1;512;1;0;1;28672;0;0;0.062118;NA;0.622718;0.422558;0.422557;0.91;892;121
1.53;216;1;512;1;0;1;28672;0;1;.008231;NA;.091998;.130730;.130730;1.53;216;100
1.77;215;1;512;1;0;1;32768;0;0;0.070944;NA;0.631545;0.451726;0.451725;1.01;1020;117
1.51;215;1;512;1;0;1;32768;0;1;.009069;NA;.105478;.148547;.148547;1.51;215;100
1.52;216;1;512;1;0;1;36864;0;0;0.079724;NA;0.832477;0.541985;0.541984;1.18;1147;124
1.69;215;1;512;1;0;1;36864;0;1;.010637;NA;.119434;.164290;.164290;1.69;215;99
1.53;216;1;512;1;0;1;40960;0;0;0.056161;NA;0.786738;0.534905;0.534904;1.19;1273;109
1.69;216;1;512;1;0;1;40960;0;1;.011196;NA;.127256;.185490;.185490;1.69;216;99
1.66;215;1;512;1;0;2;4096;0;0;0.010764;NA;0.079542;0.104218;0.104217;0.17;147;77
1.63;215;1;512;1;0;2;4096;0;1;.001648;NA;.013182;.022598;.022598;1.63;215;99
1.49;215;1;512;1;0;2;8192;0;0;0.028135;NA;0.175949;0.176094;0.176093;0.32;290;97
1.48;216;1;512;1;0;2;8192;0;1;.003154;NA;.025387;.034501;.034501;1.48;216;99
