program  c.domain  adv.model      protocol           partysize  comp.time(s)  comp.peakRAM(MiB)  bin.filesize(MiB)  input_size  runtime_internal(s)  runtime_external(s)  peakRAM(MiB)  jobCPU(%)  P0commRounds  P0dataSent(MB)  ALLdataSent(MB)
43       BINARY    semihonest     replicated-bin     3          2.73          83                 1                  48          0.00710053           0.07                 11            61         NA            0.006152        NA
43       BINARY    semihonest     replicated-bin     3          2.90          86                 1                  51          0.00651082           0.08                 11            62         NA            0.006533        NA
43       BINARY    semihonest     replicated-bin     3          3.05          90                 1                  54          0.00667695           0.08                 11            68         NA            0.006914        NA
43       BINARY    semihonest     replicated-bin     3          3.25          94                 1                  57          0.00615667           0.08                 13            60         NA            0.007295        NA
43       BINARY    semihonest     replicated-bin     3          3.44          97                 1                  60          0.00667886           0.09                 13            72         NA            0.007676        NA
43       BINARY    semihonest     replicated-bin     3          3.58          106                1                  63          0.00636257           0.08                 14            59         NA            0.008057        NA
43       BINARY    semihonest     replicated-bin     3          3.77          109                1                  66          0.00735505           0.09                 14            70         NA            0.008438        NA
43       BINARY    semihonest     replicated-bin     3          4.03          113                1                  69          0.00795598           0.09                 14            69         NA            0.008819        NA
43       BINARY    semihonest     replicated-bin     3          4.17          117                1                  72          0.00759976           0.10                 19            58         NA            0.0092          NA
43       BINARY    semihonest     replicated-bin     3          4.29          120                1                  75          0.0075097            0.09                 12            71         NA            0.009581        NA
43       BINARY    semihonest     replicated-bin     3          4.46          124                1                  78          0.00673486           0.10                 13            71         NA            0.009962        NA
43       BINARY    semihonest     replicated-bin     3          4.62          129                1                  81          0.00802927           0.10                 15            60         NA            0.010343        NA
43       BINARY    semihonest     replicated-bin     3          4.80          131                1                  84          0.00879384           0.08                 15            71         NA            0.010724        NA
43       BINARY    semihonest     replicated-bin     3          4.96          136                1                  87          0.00820176           0.09                 14            69         NA            0.011105        NA
43       BINARY    semihonest     replicated-bin     3          5.19          142                1                  90          0.00898959           0.10                 16            74         NA            0.011486        NA
43       BINARY    semihonest     replicated-bin     3          5.30          143                2                  93          0.00951846           0.10                 13            61         NA            0.011867        NA
43       BINARY    semihonest     replicated-bin     3          5.43          149                2                  96          0.0102486            0.11                 13            72         NA            0.012248        NA
43       BINARY    semihonest     replicated-bin     3          5.69          150                2                  99          0.00953462           0.11                 13            74         NA            0.012629        NA
43       BINARY    semihonest     replicated-bin     3          5.89          154                2                  102         0.00968493           0.10                 14            66         NA            0.01301         NA
43       BINARY    semihonest     replicated-bin     3          6.01          161                2                  105         0.00967855           0.11                 13            74         NA            0.013391        NA
43       BINARY    semihonest     replicated-bin     3          6.20          165                2                  108         0.00985481           0.11                 14            75         NA            0.013772        NA
43       BINARY    semihonest     replicated-bin     3          6.43          166                2                  111         0.00961905           0.11                 15            72         NA            0.014153        NA
43       BINARY    semihonest     replicated-bin     3          6.60          172                2                  114         0.0107714            0.11                 14            68         NA            0.014534        NA
43       BINARY    semihonest     replicated-bin     3          6.66          176                2                  117         0.00954543           0.11                 16            73         NA            0.014915        NA
43       BINARY    semihonest     replicated-bin     3          6.88          179                2                  120         0.00923208           0.11                 14            76         NA            0.015296        NA
43       BINARY    semihonest     replicated-bin     3          7.01          181                2                  123         0.0101432            0.10                 14            70         NA            0.015677        NA
43       BINARY    semihonest     replicated-bin     3          7.18          194                2                  126         0.0118271            0.11                 16            76         NA            0.016058        NA
43       BINARY    semihonest     replicated-bin     3          7.43          198                2                  129         0.0100279            0.12                 16            78         NA            0.016439        NA
43       BINARY    semihonest     replicated-bin     3          7.51          208                2                  132         0.0114951            0.12                 17            75         NA            0.01682         NA
43       BINARY    semihonest     replicated-bin     3          7.78          210                2                  135         0.0102267            0.12                 16            68         NA            0.017201        NA
43       BINARY    semihonest     replicated-bin     3          8.00          214                2                  138         0.0112933            0.12                 18            70         NA            0.017582        NA
43       BINARY    semihonest     replicated-bin     3          8.19          214                2                  141         0.0111774            0.12                 16            67         NA            0.017963        NA
43       BINARY    semihonest     replicated-bin     3          8.21          221                2                  144         0.0123339            0.13                 16            78         NA            0.018344        NA
43       BINARY    semihonest     replicated-bin     3          8.45          225                2                  147         0.0134953            0.13                 16            71         NA            0.018725        NA
43       BINARY    semihonest     replicated-bin     3          8.60          228                2                  150         0.0105127            0.12                 18            70         NA            0.019106        NA
