nodes;program;c.domain;adv.model;protocol;comp.intbits;comp.inttriples;comp.vmrounds;freqs(GHz);quotas(%);input_size;runtime(s);maxPhyRAM(MiB);P0commRounds;P0dataSent(MB);ALLdataSent(MB)
todd,ned,rod;35_set_intersection;FIELD;malhonest;malicious-shamir;NA;NA;NA;2.2;180;80;12.8977;23;~104858;420.716;1262.47
todd,ned,rod;35_set_intersection;FIELD;malhonest;malicious-shamir;NA;NA;NA;2.2;180;95;18.0856;23;~147705;593.341;1780.02
todd,ned,rod;35_set_intersection;FIELD;malhonest;malicious-shamir;NA;NA;NA;2.2;180;110;24.3135;23;~197864;793.361;2379.76
todd,ned,rod;35_set_intersection;FIELD;malhonest;malicious-shamir;NA;NA;NA;2.2;180;125;31.4687;25;~255351;1023.98;3071.94
todd,ned,rod;35_set_intersection;FIELD;malhonest;malicious-shamir;NA;NA;NA;2.2;180;140;39.6285;24;~320158;1283.75;3851.58
todd,ned,rod;35_set_intersection;FIELD;malhonest;malicious-shamir;NA;NA;NA;2.2;180;155;48.2354;25;~392285;1573;4718.69
todd,ned,rod;35_set_intersection;FIELD;malhonest;malicious-shamir;NA;NA;NA;2.2;180;170;57.5773;23;~471732;1891.09;5673.28
todd,ned,rod;35_set_intersection;FIELD;malhonest;malicious-shamir;NA;NA;NA;2.2;140;5;0.0920578;23;~463;3.74763;10.9229
todd,ned,rod;35_set_intersection;FIELD;malhonest;malicious-shamir;NA;NA;NA;2.2;140;20;1.01007;23;~6702;28.8279;86.4836
todd,ned,rod;35_set_intersection;FIELD;malhonest;malicious-shamir;NA;NA;NA;2.2;140;35;2.97706;23;~20253;81.3048;244.234
todd,ned,rod;35_set_intersection;FIELD;malhonest;malicious-shamir;NA;NA;NA;2.2;140;50;6.17279;23;~41140;166.459;499.696
todd,ned,rod;35_set_intersection;FIELD;malhonest;malicious-shamir;NA;NA;NA;2.2;140;65;10.2907;23;~69339;279.009;837.347
todd,ned,rod;35_set_intersection;FIELD;malhonest;malicious-shamir;NA;NA;NA;2.2;140;80;15.5211;23;~104858;420.716;1262.47
todd,ned,rod;35_set_intersection;FIELD;malhonest;malicious-shamir;NA;NA;NA;2.2;140;95;21.7992;23;~147705;593.341;1780.02
todd,ned,rod;35_set_intersection;FIELD;malhonest;malicious-shamir;NA;NA;NA;2.2;140;110;28.835;23;~197864;793.361;2379.76
todd,ned,rod;35_set_intersection;FIELD;malhonest;malicious-shamir;NA;NA;NA;2.2;140;125;36.7308;23;~255351;1023.98;3071.94
todd,ned,rod;35_set_intersection;FIELD;malhonest;malicious-shamir;NA;NA;NA;2.2;140;140;47.1989;24;~320158;1283.75;3851.58
todd,ned,rod;35_set_intersection;FIELD;malhonest;malicious-shamir;NA;NA;NA;2.2;140;155;59.0726;26;~392285;1573;4718.69
todd,ned,rod;35_set_intersection;FIELD;malhonest;malicious-shamir;NA;NA;NA;2.2;140;170;68.1541;24;~471732;1891.09;5673.28
todd,ned,rod;35_set_intersection;FIELD;malhonest;malicious-shamir;NA;NA;NA;2.2;100;5;0.108268;23;~463;3.74763;10.9229
todd,ned,rod;35_set_intersection;FIELD;malhonest;malicious-shamir;NA;NA;NA;2.2;100;20;1.38657;23;~6702;28.8279;86.4836
todd,ned,rod;35_set_intersection;FIELD;malhonest;malicious-shamir;NA;NA;NA;2.2;100;35;4.10258;23;~20253;81.3048;244.234
todd,ned,rod;35_set_intersection;FIELD;malhonest;malicious-shamir;NA;NA;NA;2.2;100;50;8.76984;21;~41140;166.459;499.696
todd,ned,rod;35_set_intersection;FIELD;malhonest;malicious-shamir;NA;NA;NA;2.2;100;65;14.3755;23;~69339;279.009;837.347
todd,ned,rod;35_set_intersection;FIELD;malhonest;malicious-shamir;NA;NA;NA;2.2;100;80;21.892;23;~104858;420.716;1262.47
todd,ned,rod;35_set_intersection;FIELD;malhonest;malicious-shamir;NA;NA;NA;2.2;100;95;30.3053;23;~147705;593.341;1780.02
todd,ned,rod;35_set_intersection;FIELD;malhonest;malicious-shamir;NA;NA;NA;2.2;100;110;40.3618;23;~197864;793.361;2379.76
todd,ned,rod;35_set_intersection;FIELD;malhonest;malicious-shamir;NA;NA;NA;2.2;100;125;52.3975;25;~255351;1023.98;3071.94
todd,ned,rod;35_set_intersection;FIELD;malhonest;malicious-shamir;NA;NA;NA;2.2;100;140;66.4444;24;~320158;1283.75;3851.58
todd,ned,rod;35_set_intersection;FIELD;malhonest;malicious-shamir;NA;NA;NA;2.2;100;155;79.9255;24;~392285;1573;4718.69
todd,ned,rod;35_set_intersection;FIELD;malhonest;malicious-shamir;NA;NA;NA;2.2;100;170;96.9764;24;~471732;1891.09;5673.28
todd,ned,rod;35_set_intersection;FIELD;malhonest;malicious-shamir;NA;NA;NA;2.2;60;5;0.175216;23;~463;3.74763;10.9229
todd,ned,rod;35_set_intersection;FIELD;malhonest;malicious-shamir;NA;NA;NA;2.2;60;20;2.43493;23;~6702;28.8279;86.4836
todd,ned,rod;35_set_intersection;FIELD;malhonest;malicious-shamir;NA;NA;NA;2.2;60;35;7.04585;23;~20253;81.3048;244.234
todd,ned,rod;35_set_intersection;FIELD;malhonest;malicious-shamir;NA;NA;NA;2.2;60;50;14.4429;23;~41140;166.459;499.696
todd,ned,rod;35_set_intersection;FIELD;malhonest;malicious-shamir;NA;NA;NA;2.2;60;65;23.9939;25;~69339;279.009;837.347
todd,ned,rod;35_set_intersection;FIELD;malhonest;malicious-shamir;NA;NA;NA;2.2;60;80;36.7731;25;~104858;420.716;1262.47
todd,ned,rod;35_set_intersection;FIELD;malhonest;malicious-shamir;NA;NA;NA;2.2;60;95;51.0377;23;~147705;593.341;1780.02
todd,ned,rod;35_set_intersection;FIELD;malhonest;malicious-shamir;NA;NA;NA;2.2;60;110;67.4157;25;~197864;793.361;2379.76
todd,ned,rod;35_set_intersection;FIELD;malhonest;malicious-shamir;NA;NA;NA;2.2;60;125;87.0959;24;~255351;1023.98;3071.94
todd,ned,rod;35_set_intersection;FIELD;malhonest;malicious-shamir;NA;NA;NA;2.2;60;140;110.331;24;~320158;1283.75;3851.58
todd,ned,rod;35_set_intersection;FIELD;malhonest;malicious-shamir;NA;NA;NA;2.2;60;155;135.626;26;~392285;1573;4718.69
todd,ned,rod;35_set_intersection;FIELD;malhonest;malicious-shamir;NA;NA;NA;2.2;60;170;164.039;24;~471732;1891.09;5673.28
todd,ned,rod;35_set_intersection;FIELD;malhonest;malicious-shamir;NA;NA;NA;2;240;5;0.101562;23;~463;3.74763;10.9229
todd,ned,rod;35_set_intersection;FIELD;malhonest;malicious-shamir;NA;NA;NA;2;240;20;0.957871;23;~6702;28.8279;86.4836
todd,ned,rod;35_set_intersection;FIELD;malhonest;malicious-shamir;NA;NA;NA;2;240;35;2.78305;25;~20253;81.3048;244.234
todd,ned,rod;35_set_intersection;FIELD;malhonest;malicious-shamir;NA;NA;NA;2;240;50;5.64411;23;~41140;166.459;499.696
todd,ned,rod;35_set_intersection;FIELD;malhonest;malicious-shamir;NA;NA;NA;2;240;65;9.40488;23;~69339;279.009;837.347
todd,ned,rod;35_set_intersection;FIELD;malhonest;malicious-shamir;NA;NA;NA;2;240;80;14.3222;23;~104858;420.716;1262.47
todd,ned,rod;35_set_intersection;FIELD;malhonest;malicious-shamir;NA;NA;NA;2;240;95;19.9983;23;~147705;593.341;1780.02
todd,ned,rod;35_set_intersection;FIELD;malhonest;malicious-shamir;NA;NA;NA;2;240;110;26.762;24;~197864;793.361;2379.76
todd,ned,rod;35_set_intersection;FIELD;malhonest;malicious-shamir;NA;NA;NA;2;240;125;34.6658;23;~255351;1023.98;3071.94
todd,ned,rod;35_set_intersection;FIELD;malhonest;malicious-shamir;NA;NA;NA;2;240;140;43.2615;24;~320158;1283.75;3851.58
todd,ned,rod;35_set_intersection;FIELD;malhonest;malicious-shamir;NA;NA;NA;2;240;155;53.8029;26;~392285;1573;4718.69
todd,ned,rod;35_set_intersection;FIELD;malhonest;malicious-shamir;NA;NA;NA;2;240;170;63.8742;24;~471732;1891.09;5673.28
todd,ned,rod;35_set_intersection;FIELD;malhonest;malicious-shamir;NA;NA;NA;2;180;5;0.101928;25;~463;3.74763;10.9229
todd,ned,rod;35_set_intersection;FIELD;malhonest;malicious-shamir;NA;NA;NA;2;180;20;0.968269;25;~6702;28.8279;86.4836
todd,ned,rod;35_set_intersection;FIELD;malhonest;malicious-shamir;NA;NA;NA;2;180;35;2.80945;23;~20253;81.3048;244.234
todd,ned,rod;35_set_intersection;FIELD;malhonest;malicious-shamir;NA;NA;NA;2;180;50;5.65652;23;~41140;166.459;499.696
todd,ned,rod;35_set_intersection;FIELD;malhonest;malicious-shamir;NA;NA;NA;2;180;65;9.61599;23;~69339;279.009;837.347
todd,ned,rod;35_set_intersection;FIELD;malhonest;malicious-shamir;NA;NA;NA;2;180;80;14.3715;23;~104858;420.716;1262.47
todd,ned,rod;35_set_intersection;FIELD;malhonest;malicious-shamir;NA;NA;NA;2;180;95;20.1964;23;~147705;593.341;1780.02
todd,ned,rod;35_set_intersection;FIELD;malhonest;malicious-shamir;NA;NA;NA;2;180;110;27.2501;23;~197864;793.361;2379.76
todd,ned,rod;35_set_intersection;FIELD;malhonest;malicious-shamir;NA;NA;NA;2;180;125;35.4418;23;~255351;1023.98;3071.94
todd,ned,rod;35_set_intersection;FIELD;malhonest;malicious-shamir;NA;NA;NA;2;180;140;44.2151;23;~320158;1283.75;3851.58
todd,ned,rod;35_set_intersection;FIELD;malhonest;malicious-shamir;NA;NA;NA;2;180;155;54.123;23;~392285;1573;4718.69
todd,ned,rod;35_set_intersection;FIELD;malhonest;malicious-shamir;NA;NA;NA;2;180;170;64.5532;26;~471732;1891.09;5673.28
todd,ned,rod;35_set_intersection;FIELD;malhonest;malicious-shamir;NA;NA;NA;2;140;5;0.102934;23;~463;3.74763;10.9229
todd,ned,rod;35_set_intersection;FIELD;malhonest;malicious-shamir;NA;NA;NA;2;140;20;1.13447;23;~6702;28.8279;86.4836
todd,ned,rod;35_set_intersection;FIELD;malhonest;malicious-shamir;NA;NA;NA;2;140;35;3.46931;23;~20253;81.3048;244.234
todd,ned,rod;35_set_intersection;FIELD;malhonest;malicious-shamir;NA;NA;NA;2;140;50;6.92989;23;~41140;166.459;499.696
todd,ned,rod;35_set_intersection;FIELD;malhonest;malicious-shamir;NA;NA;NA;2;140;65;12.1402;23;~69339;279.009;837.347
todd,ned,rod;35_set_intersection;FIELD;malhonest;malicious-shamir;NA;NA;NA;2;140;80;17.6662;23;~104858;420.716;1262.47
todd,ned,rod;35_set_intersection;FIELD;malhonest;malicious-shamir;NA;NA;NA;2;140;95;25.4021;25;~147705;593.341;1780.02
todd,ned,rod;35_set_intersection;FIELD;malhonest;malicious-shamir;NA;NA;NA;2;140;110;33.582;23;~197864;793.361;2379.76
todd,ned,rod;35_set_intersection;FIELD;malhonest;malicious-shamir;NA;NA;NA;2;140;125;43.3075;24;~255351;1023.98;3071.94
todd,ned,rod;35_set_intersection;FIELD;malhonest;malicious-shamir;NA;NA;NA;2;140;140;54.9528;24;~320158;1283.75;3851.58
todd,ned,rod;35_set_intersection;FIELD;malhonest;malicious-shamir;NA;NA;NA;2;140;155;66.6245;24;~392285;1573;4718.69
todd,ned,rod;35_set_intersection;FIELD;malhonest;malicious-shamir;NA;NA;NA;2;140;170;80.4867;24;~471732;1891.09;5673.28
todd,ned,rod;35_set_intersection;FIELD;malhonest;malicious-shamir;NA;NA;NA;2;100;5;0.119092;23;~463;3.74763;10.9229
todd,ned,rod;35_set_intersection;FIELD;malhonest;malicious-shamir;NA;NA;NA;2;100;20;1.62862;21;~6702;28.8279;86.4836
todd,ned,rod;35_set_intersection;FIELD;malhonest;malicious-shamir;NA;NA;NA;2;100;35;5.01105;23;~20253;81.3048;244.234
todd,ned,rod;35_set_intersection;FIELD;malhonest;malicious-shamir;NA;NA;NA;2;100;50;10.0121;23;~41140;166.459;499.696
todd,ned,rod;35_set_intersection;FIELD;malhonest;malicious-shamir;NA;NA;NA;2;100;65;16.7831;25;~69339;279.009;837.347
todd,ned,rod;35_set_intersection;FIELD;malhonest;malicious-shamir;NA;NA;NA;2;100;80;25.2711;25;~104858;420.716;1262.47
todd,ned,rod;35_set_intersection;FIELD;malhonest;malicious-shamir;NA;NA;NA;2;100;95;35.3185;23;~147705;593.341;1780.02
todd,ned,rod;35_set_intersection;FIELD;malhonest;malicious-shamir;NA;NA;NA;2;100;110;48.1904;24;~197864;793.361;2379.76
todd,ned,rod;35_set_intersection;FIELD;malhonest;malicious-shamir;NA;NA;NA;2;100;125;60.2744;24;~255351;1023.98;3071.94
todd,ned,rod;35_set_intersection;FIELD;malhonest;malicious-shamir;NA;NA;NA;2;100;140;76.3569;23;~320158;1283.75;3851.58
todd,ned,rod;35_set_intersection;FIELD;malhonest;malicious-shamir;NA;NA;NA;2;100;155;92.8145;24;~392285;1573;4718.69
todd,ned,rod;35_set_intersection;FIELD;malhonest;malicious-shamir;NA;NA;NA;2;100;170;111.523;26;~471732;1891.09;5673.28
todd,ned,rod;35_set_intersection;FIELD;malhonest;malicious-shamir;NA;NA;NA;2;60;5;0.245582;23;~463;3.74763;10.9229
todd,ned,rod;35_set_intersection;FIELD;malhonest;malicious-shamir;NA;NA;NA;2;60;20;2.81068;23;~6702;28.8279;86.4836
todd,ned,rod;35_set_intersection;FIELD;malhonest;malicious-shamir;NA;NA;NA;2;60;35;8.33993;23;~20253;81.3048;244.234
todd,ned,rod;35_set_intersection;FIELD;malhonest;malicious-shamir;NA;NA;NA;2;60;50;16.7846;23;~41140;166.459;499.696
todd,ned,rod;35_set_intersection;FIELD;malhonest;malicious-shamir;NA;NA;NA;2;60;65;28.4808;23;~69339;279.009;837.347
todd,ned,rod;35_set_intersection;FIELD;malhonest;malicious-shamir;NA;NA;NA;2;60;80;43.7482;25;~104858;420.716;1262.47
todd,ned,rod;35_set_intersection;FIELD;malhonest;malicious-shamir;NA;NA;NA;2;60;95;59.8452;25;~147705;593.341;1780.02
todd,ned,rod;35_set_intersection;FIELD;malhonest;malicious-shamir;NA;NA;NA;2;60;110;80.3033;24;~197864;793.361;2379.76
todd,ned,rod;35_set_intersection;FIELD;malhonest;malicious-shamir;NA;NA;NA;2;60;125;102.505;24;~255351;1023.98;3071.94
todd,ned,rod;35_set_intersection;FIELD;malhonest;malicious-shamir;NA;NA;NA;2;60;140;131.751;24;~320158;1283.75;3851.58
todd,ned,rod;35_set_intersection;FIELD;malhonest;malicious-shamir;NA;NA;NA;2;60;155;161.977;24;~392285;1573;4718.69
todd,ned,rod;35_set_intersection;FIELD;malhonest;malicious-shamir;NA;NA;NA;2;60;170;191.713;24;~471732;1891.09;5673.28
todd,ned,rod;35_set_intersection;FIELD;malhonest;malicious-shamir;NA;NA;NA;1.8;240;5;0.11172;23;~463;3.74763;10.9229
todd,ned,rod;35_set_intersection;FIELD;malhonest;malicious-shamir;NA;NA;NA;1.8;240;20;1.06413;23;~6702;28.8279;86.4836
todd,ned,rod;35_set_intersection;FIELD;malhonest;malicious-shamir;NA;NA;NA;1.8;240;35;3.02385;23;~20253;81.3048;244.234
todd,ned,rod;35_set_intersection;FIELD;malhonest;malicious-shamir;NA;NA;NA;1.8;240;50;6.19492;23;~41140;166.459;499.696
todd,ned,rod;35_set_intersection;FIELD;malhonest;malicious-shamir;NA;NA;NA;1.8;240;65;10.5401;23;~69339;279.009;837.347
todd,ned,rod;35_set_intersection;FIELD;malhonest;malicious-shamir;NA;NA;NA;1.8;240;80;15.6775;23;~104858;420.716;1262.47
todd,ned,rod;35_set_intersection;FIELD;malhonest;malicious-shamir;NA;NA;NA;1.8;240;95;22.1536;23;~147705;593.341;1780.02
todd,ned,rod;35_set_intersection;FIELD;malhonest;malicious-shamir;NA;NA;NA;1.8;240;110;29.3762;23;~197864;793.361;2379.76
todd,ned,rod;35_set_intersection;FIELD;malhonest;malicious-shamir;NA;NA;NA;1.8;240;125;38.6145;23;~255351;1023.98;3071.94
todd,ned,rod;35_set_intersection;FIELD;malhonest;malicious-shamir;NA;NA;NA;1.8;240;140;47.7341;24;~320158;1283.75;3851.58
todd,ned,rod;35_set_intersection;FIELD;malhonest;malicious-shamir;NA;NA;NA;1.8;240;155;59.4369;25;~392285;1573;4718.69
todd,ned,rod;35_set_intersection;FIELD;malhonest;malicious-shamir;NA;NA;NA;1.8;240;170;70.7569;25;~471732;1891.09;5673.28
todd,ned,rod;35_set_intersection;FIELD;malhonest;malicious-shamir;NA;NA;NA;1.8;180;5;0.112401;23;~463;3.74763;10.9229
todd,ned,rod;35_set_intersection;FIELD;malhonest;malicious-shamir;NA;NA;NA;1.8;180;20;1.09482;23;~6702;28.8279;86.4836
