comp.time(s)  comp.peakRAM(MiB)  bin.filesize(MiB)  ssl  threads  datatype  function  optshare  packbool  protocol  rxbuffer  txbuffer  input_size  preprocess  splitroles  inittime(s)  preproc(s)  runtime_clock(s)  runtime_getTime(s)  runtime_chrono(s)  runtime_external(s)  peakRAM(MiB)  jobCPU(%)
1.44          232                1                  0    10       256       0         1         0         3         0         0         40960       0           0           0.001847     NA          0.181062          0.790142            0.790141           0.91                 401           309
0.01          3                  1                  0    10       256       0         1         0         3         0         0         40960       0           1           .000075      NA          .010089           .020808             .020808            .028666              639           2756
0.02          3                  1                  0    10       256       0         1         0         3         0         0         40960       0           2           .000029      NA          .005112           .021989             .021989            .029777              639           3762
1.42          232                1                  0    10       256       0         1         0         4         0         0         40960       0           0           0.001919     NA          0.176113          0.702992            0.702992           0.83                 400           341
0.02          3                  1                  0    10       256       0         1         0         4         0         0         40960       0           1           .000072      NA          .006238           .018609             .018609            .025166              558           2199
0.02          3                  1                  0    10       256       0         1         0         4         0         0         40960       0           2           .000028      NA          .003541           .018090             .018090            .024777              558           3382
1.46          233                1                  0    10       256       0         1         0         5         0         0         40960       0           0           0.001872     NA          0.215376          0.776114            0.776113           0.88                 481           358
0.02          3                  1                  0    10       256       0         1         0         5         0         0         40960       0           1           .000072      NA          .009299           .021436             .021436            .029666              559           2492
0.01          3                  1                  0    10       256       0         1         0         5         0         0         40960       0           2           .000029      NA          .005084           .022531             .022531            .029277              559           3839
1.41          231                1                  0    10       256       0         1         0         6         0         0         40960       0           0           0.000932     NA          0.090881          0.310260            0.310259           0.43                 323           460
0.02          3                  1                  0    10       256       0         1         0         6         0         0         40960       0           1           .000015      NA          .003848           .006355             .006355            .011333              323           4047
0.02          3                  1                  0    10       256       0         1         0         6         0         0         40960       0           2           .000006      NA          .002216           .006850             .006850            .012000              323           6129
