comp.time(s)  comp.peakRAM(MiB)  bin.filesize(MiB)  datatype  optshare  packbool  protocol  bandwidths(Mbs)  input_size  preprocess  splitroles  inittime(s)  preproc(s)  runtime_clock(s)  runtime_getTime(s)  runtime_chrono(s)  runtime_external(s)  peakRAM(MiB)  jobCPU(%)
2.93          233                1                  256       1         0         3         50               4096        0           0           0.011602     NA          0.034887          3.513539            3.513538           3.57                 51            2
2.94          232                1                  256       1         0         3         50               8192        0           0           0.022490     NA          0.074063          7.036805            7.036804           7.15                 99            2
2.94          231                1                  256       1         0         3         30               1024        0           0           0.002873     NA          0.009556          1.437685            1.437684           1.46                 15            1
2.98          232                1                  256       1         0         3         30               4096        0           0           0.011111     NA          0.036180          5.831370            5.831369           5.89                 51            1
2.95          231                1                  256       1         0         3         30               8192        0           0           0.022771     NA          0.071073          11.698245           11.698243          11.81                99            1
2.93          233                1                  256       1         0         4         1000             1024        0           0           0.002936     NA          0.008221          0.058150            0.058149           0.07                 15            36
2.94          233                1                  256       1         0         4         1000             4096        0           0           0.010584     NA          0.037208          0.229941            0.229940           0.29                 51            33
2.94          232                1                  256       1         0         4         1000             8192        0           0           0.021616     NA          0.068941          0.454124            0.454123           0.55                 99            31
2.93          232                1                  256       1         0         4         800              1024        0           0           0.002675     NA          0.007502          0.062604            0.062603           0.07                 15            29
2.92          232                1                  256       1         0         4         800              4096        0           0           0.010894     NA          0.035956          0.248972            0.248971           0.31                 51            31
2.93          231                1                  256       1         0         4         800              8192        0           0           0.020976     NA          0.067922          0.497234            0.497233           0.60                 99            27
2.93          231                1                  256       1         0         4         600              1024        0           0           0.002823     NA          0.009444          0.071951            0.071950           0.09                 15            32
2.94          232                1                  256       1         0         4         600              4096        0           0           0.010829     NA          0.033722          0.282965            0.282964           0.34                 51            27
2.93          231                1                  256       1         0         4         600              8192        0           0           0.020965     NA          0.071491          0.564034            0.564033           0.67                 103           26
2.92          232                1                  256       1         0         4         400              1024        0           0           0.002924     NA          0.009736          0.094963            0.094962           0.11                 15            26
2.93          232                1                  256       1         0         4         400              4096        0           0           0.010543     NA          0.034719          0.382808            0.382807           0.44                 51            21
2.92          231                1                  256       1         0         4         400              8192        0           0           0.021384     NA          0.065712          0.760358            0.760358           0.87                 99            19
2.93          233                1                  256       1         0         4         200              1024        0           0           0.002567     NA          0.009431          0.178975            0.178974           0.19                 15            13
2.92          233                1                  256       1         0         4         200              4096        0           0           0.011059     NA          0.037983          0.729864            0.729863           0.78                 51            12
2.92          232                1                  256       1         0         4         200              8192        0           0           0.021362     NA          0.071907          1.455432            1.455431           1.56                 99            11
2.93          232                1                  256       1         0         4         100              1024        0           0           0.002613     NA          0.008938          0.349295            0.349294           0.36                 15            6
2.92          231                1                  256       1         0         4         100              4096        0           0           0.010818     NA          0.039791          1.417018            1.417017           1.48                 53            6
2.93          231                1                  256       1         0         4         100              8192        0           0           0.021224     NA          0.076312          2.847023            2.847022           2.95                 99            5
2.92          232                1                  256       1         0         4         50               1024        0           0           0.002976     NA          0.010163          0.690904            0.690903           0.71                 19            4
2.94          231                1                  256       1         0         4         50               4096        0           0           0.010831     NA          0.036731          2.807606            2.807605           2.86                 51            3
2.95          231                1                  256       1         0         4         50               8192        0           0           0.021578     NA          0.072287          5.628778            5.628777           5.73                 99            3
2.93          232                1                  256       1         0         4         30               1024        0           0           0.002945     NA          0.009337          1.146571            1.146570           1.16                 15            2
2.93          232                1                  256       1         0         4         30               4096        0           0           0.010765     NA          0.038005          4.663343            4.663342           4.72                 51            2
2.92          232                1                  256       1         0         4         30               8192        0           0           0.021232     NA          0.077441          9.353177            9.353176           9.46                 101           1
2.95          236                1                  256       1         0         5         1000             1024        0           0           0.003282     NA          0.011472          0.064907            0.064906           0.08                 19            37
2.97          233                1                  256       1         0         5         1000             4096        0           0           0.011626     NA          0.040866          0.253259            0.253258           0.31                 59            32
3.00          233                1                  256       1         0         5         1000             8192        0           0           0.022989     NA          0.076394          0.501073            0.501072           0.60                 115           30
2.96          231                1                  256       1         0         5         800              1024        0           0           0.003096     NA          0.011015          0.071692            0.071691           0.09                 17            34
2.95          233                1                  256       1         0         5         800              4096        0           0           0.010639     NA          0.039644          0.283431            0.283430           0.34                 59            27
2.97          232                1                  256       1         0         5         800              8192        0           0           0.022670     NA          0.075908          0.562055            0.562054           0.67                 115           27
2.95          232                1                  256       1         0         5         600              1024        0           0           0.003010     NA          0.009565          0.084062            0.084061           0.11                 17            28
2.95          232                1                  256       1         0         5         600              4096        0           0           0.011670     NA          0.039817          0.338054            0.338053           0.39                 59            25
2.96          233                1                  256       1         0         5         600              8192        0           0           0.022718     NA          0.072921          0.676452            0.676451           0.78                 115           22
2.96          233                1                  256       1         0         5         400              1024        0           0           0.002895     NA          0.011211          0.117113            0.117112           0.13                 19            20
2.95          232                1                  256       1         0         5         400              4096        0           0           0.011701     NA          0.038855          0.469491            0.469490           0.53                 59            18
2.94          233                1                  256       1         0         5         400              8192        0           0           0.023083     NA          0.083068          0.936932            0.936932           1.04                 115           18
2.96          232                1                  256       1         0         5         200              1024        0           0           0.003233     NA          0.012399          0.224319            0.224318           0.24                 17            13
2.96          233                1                  256       1         0         5         200              4096        0           0           0.011623     NA          0.042242          0.904089            0.904088           0.96                 59            10
2.96          233                1                  256       1         0         5         200              8192        0           0           0.022739     NA          0.083938          1.808500            1.808499           1.92                 115           10
2.96          234                1                  256       1         0         5         100              1024        0           0           0.002933     NA          0.010678          0.436663            0.436662           0.45                 17            6
2.96          233                1                  256       1         0         5         100              4096        0           0           0.010816     NA          0.041307          1.768197            1.768196           1.83                 59            5
2.95          232                1                  256       1         0         5         100              8192        0           0           0.022564     NA          0.085100          3.546549            3.546548           3.65                 115           5
2.96          233                1                  256       1         0         5         50               1024        0           0           0.003258     NA          0.012270          0.869197            0.869196           0.89                 19            3
2.97          232                1                  256       1         0         5         50               4096        0           0           0.011415     NA          0.044511          3.508123            3.508123           3.57                 59            3
2.95          233                1                  256       1         0         5         50               8192        0           0           0.022904     NA          0.082398          7.029028            7.029027           7.13                 115           2
2.95          234                1                  256       1         0         5         30               1024        0           0           0.003164     NA          0.012565          1.435116            1.435115           1.45                 17            2
2.95          236                1                  256       1         0         5         30               4096        0           0           0.011536     NA          0.046287          5.827408            5.827407           5.88                 59            1
2.95          233                1                  256       1         0         5         30               8192        0           0           0.022430     NA          0.078811          11.684384           11.684383          11.79                115           1
2.93          233                1                  256       1         0         6         1000             1024        0           0           0.001902     NA          0.005281          0.022758            0.022757           0.04                 13            51
2.93          232                1                  256       1         0         6         1000             4096        0           0           0.005980     NA          0.018531          0.090688            0.090687           0.14                 43            50
2.94          232                1                  256       1         0         6         1000             8192        0           0           0.011122     NA          0.036484          0.183337            0.183336           0.27                 83            46
2.94          233                1                  256       1         0         6         800              1024        0           0           0.001932     NA          0.005906          0.027105            0.027104           0.05                 13            54
2.93          232                1                  256       1         0         6         800              4096        0           0           0.006008     NA          0.017457          0.106833            0.106832           0.16                 43            44
2.92          232                1                  256       1         0         6         800              8192        0           0           0.011167     NA          0.037535          0.211096            0.211095           0.30                 83            42
2.94          232                1                  256       1         0         6         600              1024        0           0           0.001805     NA          0.005167          0.034262            0.034261           0.05                 13            45
2.93          231                1                  256       1         0         6         600              4096        0           0           0.005866     NA          0.019541          0.134964            0.134963           0.19                 43            37
2.93          231                1                  256       1         0         6         600              8192        0           0           0.011450     NA          0.038210          0.267616            0.267616           0.36                 83            36
2.93          231                1                  256       1         0         6         400              1024        0           0           0.001839     NA          0.005300          0.047621            0.047620           0.06                 13            31
2.93          232                1                  256       1         0         6         400              4096        0           0           0.006057     NA          0.018608          0.193073            0.193072           0.24                 43            29
2.94          231                1                  256       1         0         6         400              8192        0           0           0.011249     NA          0.035229          0.383678            0.383677           0.47                 83            26
2.92          232                1                  256       1         0         6         200              1024        0           0           0.001815     NA          0.005729          0.091076            0.091075           0.11                 13            22
2.92          237                1                  256       1         0         6         200              4096        0           0           0.006037     NA          0.020219          0.366784            0.366783           0.42                 43            16
2.92          232                1                  256       1         0         6         200              8192        0           0           0.011145     NA          0.037874          0.735249            0.735248           0.83                 83            15
2.93          232                1                  256       1         0         6         100              1024        0           0           0.001792     NA          0.005465          0.176630            0.176629           0.19                 13            11
2.94          232                1                  256       1         0         6         100              4096        0           0           0.006080     NA          0.020421          0.717608            0.717607           0.77                 43            8
2.94          236                1                  256       1         0         6         100              8192        0           0           0.011266     NA          0.040216          1.434982            1.434981           1.53                 83            8
2.95          233                1                  256       1         0         6         50               1024        0           0           0.001869     NA          0.005870          0.348008            0.348007           0.37                 13            7
2.94          232                1                  256       1         0         6         50               4096        0           0           0.006077     NA          0.020311          1.414023            1.414022           1.47                 43            5
2.95          231                1                  256       1         0         6         50               8192        0           0           0.011451     NA          0.039985          2.835130            2.835129           2.92                 83            4
2.93          234                1                  256       1         0         6         30               1024        0           0           0.001944     NA          0.005409          0.576275            0.576274           0.59                 13            3
2.93          233                1                  256       1         0         6         30               4096        0           0           0.006065     NA          0.021398          2.344658            2.344657           2.40                 43            3
2.92          231                1                  256       1         0         6         30               8192        0           0           0.011329     NA          0.037681          4.699849            4.699848           4.78                 83            2
