nodes;program;c.domain;adv.model;protocol;partysize;input_size;runtime(s);maxPhyRAM(MiB);P0commRounds;P0dataSent(MB);ALLdataSent(MB)
todd,ned,rod;35_set_intersection;RING;malhonest;ps-rep-ring;3;500;28.25;NA;~250003;4.00013;12.0004
todd,ned,rod;35_set_intersection;RING;malhonest;sy-rep-ring;3;50;0.235543;NA;~2527;0.161522;0.483214
todd,ned,rod;35_set_intersection;RING;malhonest;sy-rep-ring;3;500;29.1242;NA;~250027;15.0115;45.0332
todd,ned,rod;35_set_intersection;RING;semihonest;replicated-ring;3;50;0.186588;NA;~2501;0.04;0.12
todd,ned,rod;35_set_intersection;RING;semihonest;replicated-ring;3;500;27.967;NA;~250001;4;12
todd,ned,rod;35_set_intersection;BINARY;maldishonest;tinier;3;50;73.8704;NA;NA;3200.1;NA
todd,ned,rod;35_set_intersection;BINARY;maldishonest;real-bmr;3;50;4920.26;NA;NA;943258;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;semi-bin;3;50;25.2105;NA;NA;112.393;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;50;1.92561;NA;NA;47.2;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;semi-bmr;3;50;647.571;NA;NA;158514;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-rep-bin;3;50;22.066;NA;NA;26.1893;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-ccd;3;50;34.2674;NA;NA;181.533;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;ps-rep-bin;3;50;30.3054;NA;NA;92.3044;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;mal-shamir-bmr;3;50;114.796;NA;NA;6115.1;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;mal-rep-bmr;3;50;72.9041;NA;NA;2200.67;NA
todd,ned,rod;35_set_intersection;BINARY;semihonest;replicated-bin;3;50;21.7091;NA;NA;1.65005;NA
todd,ned,rod;35_set_intersection;BINARY;semihonest;ccd;3;50;27.5304;NA;NA;3.42;NA
todd,ned,rod;35_set_intersection;BINARY;semihonest;shamir-bmr;3;50;63.72;NA;NA;1875.52;NA
todd,ned,rod;35_set_intersection;BINARY;semihonest;rep-bmr;3;50;37.2961;NA;NA;914.56;NA
