comp.time(s)  comp.peakRAM(MiB)  bin.filesize(MiB)  ssl  datatype  optshare  packbool  protocol  input_size  preprocess  splitroles  inittime(s)  preproc(s)  runtime_clock(s)  runtime_getTime(s)  runtime_chrono(s)  runtime_external(s)  peakRAM(MiB)  jobCPU(%)
2.92          237                1                  1    128       1         0         1         8192        0           1           .003147      NA          .034901           .029880             .029880            0.25                 70            228
2.93          238                1                  1    128       1         0         1         12288       0           0           0.017005     NA          0.285166          0.181530            0.181529           0.23                 102           145
2.95          237                1                  1    128       1         0         1         12288       0           1           .004592      NA          .050700           .045133             .045133            0.38                 102           624
2.93          241                1                  1    128       1         0         1         16384       0           0           0.022049     NA          0.360067          0.237712            0.237711           0.30                 134           141
2.94          238                1                  1    128       1         0         1         16384       0           1           0.025489     NA          0.413957          0.373097            0.373096           0.46                 134           117
2.93          237                1                  1    128       1         0         1         20480       0           0           0.025377     NA          0.466515          0.300386            0.300385           0.39                 166           142
2.92          236                1                  1    128       1         0         1         20480       0           1           .005990      NA          .084587           .073924             .073924            0.59                 166           426
2.92          236                1                  1    128       1         0         1         24576       0           0           0.030461     NA          0.553535          0.351407            0.351407           0.44                 198           146
2.94          236                1                  1    128       1         0         1         24576       0           1           0.065576     NA          .068513           .089953             .089952            0.70                 197           219
2.92          236                1                  1    128       1         0         1         28672       0           0           0.035093     NA          0.655648          0.421470            0.421470           0.52                 229           144
2.94          236                1                  1    128       1         0         1         28672       0           1           .009342      NA          .120508           .103511             .103510            0.82                 229           334
2.93          237                1                  1    128       1         0         1         32768       0           0           0.039772     NA          0.720548          0.456157            0.456156           0.57                 261           145
2.93          241                1                  1    128       1         0         1         32768       0           1           .009914      NA          .132686           .120542             .120542            0.93                 261           212
2.93          236                1                  1    128       1         0         1         36864       0           0           0.045148     NA          0.855262          0.530855            0.530854           0.65                 293           150
2.94          236                1                  1    128       1         0         1         36864       0           1           .013983      NA          .152135           .133676             .133676            1.05                 293           648
2.94          237                1                  1    128       1         0         1         40960       0           0           0.049483     NA          0.905136          0.600345            0.600344           0.74                 325           140
2.92          241                1                  1    128       1         0         1         40960       0           1           .010250      NA          .170907           .149479             .149479            1.15                 324           219
2.90          235                1                  1    128       1         0         2         4096        0           0           0.009587     NA          0.087633          0.085403            0.085402           0.12                 43            105
2.89          235                1                  1    128       1         0         2         4096        0           1           0.013586     NA          .010859           .015637             .015637            0.13                 39            102
2.90          236                1                  1    128       1         0         2         8192        0           0           0.021411     NA          0.175979          0.151287            0.151286           0.20                 79            114
2.90          235                1                  1    128       1         0         2         8192        0           1           .002526      NA          .030508           .030817             .030817            0.26                 71            281
2.91          236                1                  1    128       1         0         2         12288       0           0           0.030651     NA          0.244497          0.212652            0.212651           0.28                 115           112
2.89          236                1                  1    128       1         0         2         12288       0           1           .006109      NA          .042832           .046514             .046513            0.40                 115           366
2.89          235                1                  1    128       1         0         2         16384       0           0           0.040667     NA          0.366023          0.294608            0.294606           0.38                 156           119
2.90          235                1                  1    128       1         0         2         16384       0           1           0.038781     NA          0.352038          0.380579            0.380577           0.49                 150           200
2.89          236                1                  1    128       1         0         2         20480       0           0           0.048052     NA          0.424766          0.350276            0.350275           0.45                 186           117
2.92          236                1                  1    128       1         0         2         20480       0           1           .010295      NA          .076218           .075171             .075170            0.63                 186           582
2.92          236                1                  1    128       1         0         2         24576       0           0           0.058223     NA          0.521546          0.443893            0.443892           0.56                 222           114
2.91          236                1                  1    128       1         0         2         24576       0           1           0.073507     NA          0.545590          0.559815            .074096            0.71                 198           92
2.90          236                1                  1    128       1         0         2         28672       0           0           0.065615     NA          0.556267          0.487276            0.487275           0.62                 258           111
2.90          235                1                  1    128       1         0         2         28672       0           1           .014804      NA          .105915           .103644             .103644            0.85                 258           590
2.90          236                1                  1    128       1         0         2         32768       0           0           0.076207     NA          0.643765          0.540211            0.540210           0.68                 294           115
2.91          235                1                  1    128       1         0         2         32768       0           1           0.098905     NA          0.766657          0.726824            0.726823           0.94                 294           299
2.90          236                1                  1    128       1         0         2         36864       0           0           0.085495     NA          0.712111          0.600531            0.600530           0.76                 330           115
2.90          235                1                  1    128       1         0         2         36864       0           1           .018694      NA          .136197           .132746             .132745            1.10                 330           583
2.89          236                1                  1    128       1         0         2         40960       0           0           0.094780     NA          0.777968          0.660056            0.660055           0.84                 366           114
2.88          235                1                  1    128       1         0         2         40960       0           1           .020476      NA          .155714           .150337             .150336            1.22                 366           494
2.87          234                1                  1    128       1         0         3         4096        0           0           0.008344     NA          0.055411          0.085587            0.085585           0.11                 31            77
2.88          234                1                  1    128       1         0         3         4096        0           1           .002013      NA          .011798           .013812             .013812            0.14                 43            359
2.87          234                1                  1    128       1         0         3         8192        0           0           0.019071     NA          0.110824          0.155622            0.155621           0.20                 55            80
2.88          235                1                  1    128       1         0         3         8192        0           1           0.032806     NA          0.123622          .022978             .028022            0.24                 79            99
2.87          235                1                  1    128       1         0         3         12288       0           0           0.029131     NA          0.161923          0.239699            0.239698           0.30                 79            76
2.89          234                1                  1    128       1         0         3         12288       0           1           .006137      NA          .034736           .040613             .040613            0.35                 114           267
2.87          234                1                  1    128       1         0         3         16384       0           0           0.034922     NA          0.213733          0.298999            0.298998           0.39                 103           76
2.86          239                1                  1    128       1         0         3         16384       0           1           0.066493     NA          .028502           .044437             .044437            0.46                 150           256
2.87          235                1                  1    128       1         0         3         20480       0           0           0.045050     NA          0.283861          0.375546            0.375545           0.47                 126           81
2.87          236                1                  1    128       1         0         3         20480       0           1           .010212      NA          .047634           .053462             .053461            0.57                 186           458
3.08          234                1                  1    128       1         0         3         24576       0           0           0.053109     NA          0.324385          0.432982            0.432981           0.55                 150           80
3.11          235                1                  1    128       1         0         3         24576       0           1           0.097519     NA          0.495791          0.507325            0.507324           0.64                 222           288
3.09          236                1                  1    128       1         0         3         28672       0           0           0.063583     NA          0.382984          0.535988            0.535987           0.67                 174           76
3.12          234                1                  1    128       1         0         3         28672       0           1           0.113042     NA          0.580265          0.547565            .059136            0.74                 258           119
3.16          235                1                  1    128       1         0         3         32768       0           0           0.071626     NA          0.440208          0.601804            0.601803           0.75                 198           79
3.13          236                1                  1    128       1         0         3         32768       0           1           .016032      NA          .076836           .086856             .086856            0.90                 293           461
3.12          234                1                  1    128       1         0         3         36864       0           0           0.080589     NA          0.464352          0.651996            0.651995           0.82                 222           77
3.11          236                1                  1    128       1         0         3         36864       0           1           .018138      NA          .084512           .092658             .092658            0.97                 329           285
3.09          235                1                  1    128       1         0         3         40960       0           0           0.088373     NA          0.522071          0.670645            0.670644           0.86                 246           82
3.13          235                1                  1    128       1         0         3         40960       0           1           0.153525     NA          0.811630          .066359             .111640            1.10                 365           123
3.07          239                1                  1    128       1         0         4         4096        0           0           0.007109     NA          0.067151          0.086316            0.086315           0.12                 31            82
3.09          239                1                  1    128       1         0         4         4096        0           1           .001450      NA          .008734           .009938             .009938            0.13                 39            286
3.08          234                1                  1    128       1         0         4         8192        0           0           0.016527     NA          0.112544          0.165948            0.165947           0.21                 55            75
3.07          234                1                  1    128       1         0         4         8192        0           1           0.029617     NA          .014738           .021155             .021155            0.23                 70            290
3.06          234                1                  1    128       1         0         4         12288       0           0           0.027699     NA          0.184524          0.225882            0.225881           0.29                 78            87
3.07          234                1                  1    128       1         0         4         12288       0           1           0.044147     NA          0.212371          .032083             .032083            0.33                 102           124
3.14          235                1                  1    128       1         0         4         16384       0           0           0.032785     NA          0.219752          0.306869            0.306868           0.39                 102           76
3.13          235                1                  1    128       1         0         4         16384       0           1           .007775      NA          .038465           .041634             .041634            0.45                 134           468
3.06          234                1                  1    128       1         0         4         20480       0           0           0.042673     NA          0.278722          0.383003            0.383002           0.48                 126           78
3.07          234                1                  1    128       1         0         4         20480       0           1           0.078086     NA          .018393           .051233             .051233            0.52                 166           119
3.08          235                1                  1    128       1         0         4         24576       0           0           0.049610     NA          0.327832          0.424853            0.424852           0.53                 150           82
3.07          234                1                  1    128       1         0         4         24576       0           1           .011713      NA          .055026           .062294             .062294            0.67                 197           452
3.10          235                1                  1    128       1         0         4         28672       0           0           0.057474     NA          0.390897          0.505638            0.505637           0.63                 174           82
3.06          235                1                  1    128       1         0         4         28672       0           1           0.106196     NA          0.544148          0.550528            0.550527           0.72                 229           296
3.13          235                1                  1    128       1         0         4         32768       0           0           0.065089     NA          0.436615          0.564748            0.564747           0.71                 198           81
3.14          235                1                  1    128       1         0         4         32768       0           1           .014529      NA          .073710           .082020             .082020            0.84                 261           384
3.09          234                1                  1    128       1         0         4         36864       0           0           0.073562     NA          0.487737          0.610543            0.610542           0.77                 222           83
3.14          233                1                  1    128       1         0         4         36864       0           1           .016756      NA          .084385           .092855             .092855            0.95                 293           477
3.08          234                1                  1    128       1         0         4         40960       0           0           0.081125     NA          0.550162          0.653723            0.653722           0.82                 246           87
3.07          234                1                  1    128       1         0         4         40960       0           1           0.152406     NA          0.755428          0.770436            .104000            1.05                 324           280
3.08          235                1                  1    128       1         0         5         4096        0           0           0.006954     NA          0.065076          0.081151            0.081150           0.11                 35            84
3.10          235                1                  1    128       1         0         5         4096        0           1           NA           .010021     .010847           .010847             0.13               39                   300
3.11          234                1                  1    128       1         0         5         8192        0           0           0.018709     NA          0.113758          0.149131            0.149130           0.20                 63            82
3.08          235                1                  1    128       1         0         5         8192        0           1           0.031787     NA          .011341           .021665             .021665            0.23                 70            111
3.09          235                1                  1    128       1         0         5         12288       0           0           0.026805     NA          0.178438          0.240222            0.240221           0.32                 91            78
3.10          235                1                  1    128       1         0         5         12288       0           1           .006054      NA          .027982           .032248             .032248            0.36                 102           450
3.10          236                1                  1    128       1         0         5         16384       0           0           0.038069     NA          0.236931          0.306488            0.306487           0.40                 119           83
3.12          235                1                  1    128       1         0         5         16384       0           1           .008116      NA          .039520           .042128             .042128            0.46                 134           475
3.12          235                1                  1    128       1         0         5         20480       0           0           0.044519     NA          0.294461          0.356796            0.356795           0.46                 147           86
3.09          235                1                  1    128       1         0         5         20480       0           1           .010181      NA          .050456           .052945             .052944            0.55                 166           396
3.11          235                1                  1    128       1         0         5         24576       0           0           0.054289     NA          0.348357          0.420899            0.420898           0.54                 174           86
