comp.time(s)  comp.peakRAM(MiB)  bin.filesize(MiB)  ssl  datatype  optshare  packbool  protocol  input_size  preprocess  splitroles  inittime(s)  preproc(s)  runtime_clock(s)  runtime_getTime(s)  runtime_chrono(s)  runtime_external(s)  peakRAM(MiB)  jobCPU(%)
1.65          218                1                  0    128       1         0         2         4096        0           1           .000986      NA          .005890           .008539             .008538            1.65                 218           99
1.68          216                1                  0    128       1         0         2         8192        0           0           0.014723     NA          0.094315          0.075262            0.075261           0.11                 79            119
1.69          218                1                  0    128       1         0         2         8192        0           1           .001826      NA          .016196           .014723             .014723            1.69                 218           100
1.48          217                1                  0    128       1         0         2         12288       0           0           0.022939     NA          0.145468          0.120017            0.120016           0.17                 115           117
1.71          217                1                  0    128       1         0         2         12288       0           1           .003176      NA          .020826           .022173             .022173            1.71                 217           99
1.66          217                1                  0    128       1         0         2         16384       0           0           0.030778     NA          0.187218          0.167855            0.167854           0.23                 150           110
1.69          216                1                  0    128       1         0         2         16384       0           1           .004117      NA          .029584           .030207             .030207            1.69                 216           99
1.66          217                1                  0    128       1         0         2         20480       0           0           0.038797     NA          0.249172          0.219125            0.219124           0.29                 186           112
1.62          216                1                  0    128       1         0         2         20480       0           1           .005170      NA          .034520           .036002             .036002            1.62                 216           99
1.49          217                1                  0    128       1         0         2         24576       0           0           0.046871     NA          0.310283          0.259610            0.259609           0.35                 222           115
1.35          217                1                  0    128       1         0         2         24576       0           1           .006859      NA          .041547           .043804             .043804            1.35                 217           100
1.79          217                1                  0    128       1         0         2         28672       0           0           0.040587     NA          0.275723          0.272288            0.272287           0.37                 258           99
1.46          217                1                  0    128       1         0         2         28672       0           1           .007969      NA          .053315           .047394             .047393            1.46                 217           99
1.46          216                1                  0    128       1         0         2         32768       0           0           0.062196     NA          0.382161          0.337475            0.337474           0.45                 294           111
1.65          216                1                  0    128       1         0         2         32768       0           1           .009421      NA          .059764           .050800             .050799            1.65                 216           99
1.43          216                1                  0    128       1         0         2         36864       0           0           0.062887     NA          0.388155          0.326093            0.326092           0.46                 330           111
1.66          217                1                  0    128       1         0         2         36864       0           1           .010905      NA          .061907           .058984             .058984            1.66                 217           99
1.44          216                1                  0    128       1         0         2         40960       0           0           0.082832     NA          0.438496          0.402277            0.402276           0.55                 366           107
1.48          218                1                  0    128       1         0         2         40960       0           1           .011951      NA          .071992           .066599             .066599            1.48                 218           99
1.65          217                1                  0    128       1         0         3         4096        0           0           0.006559     NA          0.028304          0.039703            0.039702           0.06                 31            92
1.64          216                1                  0    128       1         0         3         4096        0           1           .000954      NA          .004634           .007788             .007788            1.64                 216           99
1.63          216                1                  0    128       1         0         3         8192        0           0           0.012531     NA          0.053118          0.084033            0.084032           0.12                 55            78
1.62          216                1                  0    128       1         0         3         8192        0           1           .001797      NA          .009740           .015200             .015200            1.62                 216           99
1.42          216                1                  0    128       1         0         3         12288       0           0           0.014559     NA          0.076297          0.118856            0.118855           0.18                 79            70
1.40          216                1                  0    128       1         0         3         12288       0           1           .002707      NA          .019813           .022158             .022158            1.40                 216           99
1.44          216                1                  0    128       1         0         3         16384       0           0           0.026538     NA          0.115422          0.165844            0.165843           0.22                 103           79
1.64          216                1                  0    128       1         0         3         16384       0           1           .003972      NA          .020718           .029274             .029274            1.64                 216           99
1.43          215                1                  0    128       1         0         3         20480       0           0           0.034200     NA          0.144408          0.211685            0.211683           0.28                 127           77
1.45          216                1                  0    128       1         0         3         20480       0           1           .005296      NA          .026055           .031791             .031791            1.45                 216           99
1.31          217                1                  0    128       1         0         3         24576       0           0           0.027967     NA          0.175653          0.245640            0.245639           0.33                 150           74
1.61          216                1                  0    128       1         0         3         24576       0           1           .005860      NA          .035591           .040216             .040216            1.61                 216           99
1.48          215                1                  0    128       1         0         3         28672       0           0           0.027544     NA          0.182568          0.279819            0.279819           0.39                 174           64
1.64          216                1                  0    128       1         0         3         28672       0           1           .008142      NA          .042160           .046233             .046233            1.64                 216           99
1.53          216                1                  0    128       1         0         3         32768       0           0           0.054786     NA          0.237210          0.313156            0.313156           0.43                 198           81
1.59          217                1                  0    128       1         0         3         32768       0           1           .009485      NA          .044674           .051706             .051706            1.59                 217           99
1.60          216                1                  0    128       1         0         3         36864       0           0           0.062109     NA          0.257573          0.378071            0.378070           0.50                 222           76
1.48          216                1                  0    128       1         0         3         36864       0           1           .010405      NA          .051320           .057577             .057577            1.48                 216           99
1.64          217                1                  0    128       1         0         3         40960       0           0           0.072408     NA          0.305043          0.405037            0.405036           0.55                 246           81
1.45          216                1                  0    128       1         0         3         40960       0           1           .010626      NA          .059157           .062920             .062920            1.45                 216           99
1.44          216                1                  0    128       1         0         4         4096        0           0           0.006021     NA          0.029237          0.035985            0.035983           0.05                 31            101
1.33          216                1                  0    128       1         0         4         4096        0           1           .000845      NA          .004622           .007828             .007827            1.33                 216           99
1.44          216                1                  0    128       1         0         4         8192        0           0           0.008165     NA          0.052595          0.070778            0.070777           0.11                 55            72
1.61          215                1                  0    128       1         0         4         8192        0           1           .001593      NA          .012075           .013946             .013946            1.61                 215           99
1.47          216                1                  0    128       1         0         4         12288       0           0           0.012739     NA          0.076993          0.101157            0.101156           0.15                 79            81
1.32          215                1                  0    128       1         0         4         12288       0           1           .002332      NA          .020468           .021366             .021366            1.32                 215           99
1.44          216                1                  0    128       1         0         4         16384       0           0           0.025507     NA          0.118105          0.136549            0.136548           0.19                 102           92
1.63          215                1                  0    128       1         0         4         16384       0           1           .003934      NA          .025828           .027331             .027331            1.63                 215           99
1.46          217                1                  0    128       1         0         4         20480       0           0           0.032153     NA          0.147028          0.182332            0.182331           0.25                 126           88
1.35          215                1                  0    128       1         0         4         20480       0           1           .005275      NA          .025803           .033319             .033319            1.35                 215           100
1.64          215                1                  0    128       1         0         4         24576       0           0           0.030748     NA          0.173787          0.232405            0.232404           0.32                 150           79
1.40          216                1                  0    128       1         0         4         24576       0           1           .006024      NA          .028286           .039029             .039029            1.40                 216           99
1.64          216                1                  0    128       1         0         4         28672       0           0           0.043085     NA          0.210308          0.251580            0.251579           0.35                 174           88
1.47          215                1                  0    128       1         0         4         28672       0           1           .007216      NA          .035402           .047398             .047397            1.47                 215           100
1.60          216                1                  0    128       1         0         4         32768       0           0           0.048057     NA          0.238488          0.313687            0.313686           0.42                 198           82
1.60          216                1                  0    128       1         0         4         32768       0           1           .008487      NA          .037491           .046398             .046398            1.60                 216           99
1.40          216                1                  0    128       1         0         4         36864       0           0           0.057691     NA          0.262916          0.355341            0.355340           0.47                 222           81
1.56          216                1                  0    128       1         0         4         36864       0           1           .009948      NA          .050468           .057526             .057526            1.56                 216           99
1.43          216                1                  0    128       1         0         4         40960       0           0           0.052926     NA          0.280868          0.359982            0.359981           0.50                 246           80
1.41          215                1                  0    128       1         0         4         40960       0           1           .011268      NA          .049658           .061780             .061780            1.41                 215           99
1.45          216                1                  0    128       1         0         5         4096        0           0           0.005180     NA          0.029315          0.040840            0.040839           0.07                 35            73
1.60          217                1                  0    128       1         0         5         4096        0           1           .000889      NA          .006908           .007178             .007177            1.60                 217           99
1.59          216                1                  0    128       1         0         5         8192        0           0           0.013208     NA          0.060687          0.076760            0.076759           0.11                 63            91
1.42          217                1                  0    128       1         0         5         8192        0           1           .001852      NA          .010054           .014888             .014887            1.42                 217           99
1.45          216                1                  0    128       1         0         5         12288       0           0           0.015215     NA          0.085907          0.116456            0.116455           0.17                 91            79
1.33          216                1                  0    128       1         0         5         12288       0           1           .002967      NA          .015307           .022200             .022200            1.33                 216           100
1.34          217                1                  0    128       1         0         5         16384       0           0           0.026885     NA          0.135240          0.161852            0.161851           0.22                 119           88
1.62          216                1                  0    128       1         0         5         16384       0           1           .004164      NA          .020953           .026120             .026120            1.62                 216           99
1.61          217                1                  0    128       1         0         5         20480       0           0           0.034605     NA          0.145815          0.199836            0.199835           0.27                 146           82
1.43          217                1                  0    128       1         0         5         20480       0           1           .005202      NA          .030991           .033068             .033068            1.43                 217           99
1.62          217                1                  0    128       1         0         5         24576       0           0           0.032516     NA          0.189353          0.223536            0.223534           0.30                 175           90
1.43          217                1                  0    128       1         0         5         24576       0           1           .006539      NA          .031198           .035317             .035317            1.43                 217           99
1.43          216                1                  0    128       1         0         5         28672       0           0           0.047504     NA          0.233486          0.259405            0.259404           0.35                 202           93
1.62          215                1                  0    128       1         0         5         28672       0           1           .008316      NA          .039183           .044200             .044199            1.62                 215           99
1.46          218                1                  0    128       1         0         5         32768       0           0           0.057704     NA          0.266696          0.307408            0.307407           0.42                 230           91
1.63          217                1                  0    128       1         0         5         32768       0           1           .008060      NA          .050836           .051969             .051969            1.63                 217           99
1.61          217                1                  0    128       1         0         5         36864       0           0           0.065914     NA          0.288399          0.354914            0.354913           0.48                 258           87
1.45          216                1                  0    128       1         0         5         36864       0           1           .010334      NA          .053585           .059354             .059354            1.45                 216           99
1.66          217                1                  0    128       1         0         5         40960       0           0           0.055951     NA          0.248653          0.345494            0.345492           0.48                 286           77
1.34          216                1                  0    128       1         0         5         40960       0           1           .010589      NA          .061198           .062312             .062312            1.34                 216           99
1.40          215                1                  0    128       1         0         6         4096        0           0           0.002756     NA          0.011888          0.013578            0.013577           0.04                 27            83
1.32          216                1                  0    128       1         0         6         4096        0           1           .000464      NA          .001368           .002780             .002780            1.32                 216           100
1.59          215                1                  0    128       1         0         6         8192        0           0           0.008239     NA          0.030965          0.026845            0.026844           0.06                 47            115
1.31          214                1                  0    128       1         0         6         8192        0           1           .000877      NA          .002934           .005287             .005286            1.31                 214           99
1.32          216                1                  0    128       1         0         6         12288       0           0           0.008983     NA          0.037710          0.037411            0.037410           0.07                 67            93
1.42          215                1                  0    128       1         0         6         12288       0           1           .001450      NA          .005353           .007520             .007520            1.42                 215           99
1.49          216                1                  0    128       1         0         6         16384       0           0           0.015384     NA          0.057425          0.050065            0.050064           0.09                 87            112
1.42          215                1                  0    128       1         0         6         16384       0           1           .002208      NA          .007507           .010402             .010402            1.42                 215           100
1.63          215                1                  0    128       1         0         6         20480       0           0           0.013500     NA          0.064461          0.060817            0.060816           0.13                 107           92
1.32          215                1                  0    128       1         0         6         20480       0           1           .002928      NA          .007046           .010719             .010718            1.32                 215           100
1.40          214                1                  0    128       1         0         6         24576       0           0           0.023740     NA          0.090927          0.076602            0.076601           0.14                 127           111
1.40          216                1                  0    128       1         0         6         24576       0           1           .003367      NA          .007764           .014029             .014028            1.40                 216           99
1.30          217                1                  0    128       1         0         6         28672       0           0           0.030026     NA          0.107770          0.084733            0.084732           0.16                 147           116
1.61          214                1                  0    128       1         0         6         28672       0           1           .004252      NA          .009715           .017825             .017825            1.61                 214           99
1.63          214                1                  0    128       1         0         6         32768       0           0           0.032858     NA          0.114995          0.097210            0.097209           0.18                 167           111
1.59          216                1                  0    128       1         0         6         32768       0           1           .004834      NA          .010997           .019938             .019938            1.59                 216           99
1.47          216                1                  0    128       1         0         6         36864       0           0           0.038504     NA          0.137014          0.114395            0.114394           0.21                 187           112
1.31          215                1                  0    128       1         0         6         36864       0           1           .005490      NA          .018678           .021200             .021199            1.31                 215           99
1.32          215                1                  0    128       1         0         6         40960       0           0           0.033725     NA          0.113899          0.121534            0.121533           0.23                 207           90
1.62          215                1                  0    128       1         0         6         40960       0           1           .006347      NA          .014876           .024120             .024120            1.62                 215           100
1.53          218                1                  0    256       1         0         1         4096        0           0           0.005746     NA          0.077413          0.047459            0.047458           0.07                 70            144
1.65          219                1                  0    256       1         0         1         4096        0           1           .000785      NA          .011181           .009748             .009748            1.65                 219           99
1.52          217                1                  0    256       1         0         1         8192        0           0           0.011919     NA          0.147875          0.089391            0.089390           0.13                 134           147
1.47          218                1                  0    256       1         0         1         8192        0           1           .001567      NA          .030933           .018240             .018240            1.47                 218           99
1.47          218                1                  0    256       1         0         1         12288       0           0           0.013274     NA          0.252051          0.143944            0.143943           0.21                 197           146
1.67          218                1                  0    256       1         0         1         12288       0           1           .002465      NA          .054355           .027363             .027363            1.67                 218           100
1.66          219                1                  0    256       1         0         1         16384       0           0           0.024686     NA          0.327905          0.182285            0.182284           0.26                 261           157
1.60          219                1                  0    256       1         0         1         16384       0           1           .003821      NA          .052417           .031497             .031497            1.60                 219           99
1.47          219                1                  0    256       1         0         1         20480       0           0           0.032432     NA          0.426309          0.243996            0.243995           0.34                 324           154
1.68          218                1                  0    256       1         0         1         20480       0           1           .004743      NA          .071895           .042926             .042926            1.68                 218           100
1.48          219                1                  0    256       1         0         1         24576       0           0           0.039377     NA          0.530106          0.305167            0.305166           0.42                 388           154
1.74          218                1                  0    256       1         0         1         24576       0           1           .005710      NA          .077308           .047243             .047243            1.74                 218           99
1.55          219                1                  0    256       1         0         1         28672       0           0           0.045505     NA          0.580980          0.338383            0.338382           0.47                 457           152
1.67          218                1                  0    256       1         0         1         28672       0           1           .006327      NA          .099407           .053549             .053548            1.67                 218           100
1.58          219                1                  0    256       1         0         1         32768       0           0           0.053786     NA          0.658894          0.397637            0.397636           0.55                 515           148
1.66          218                1                  0    256       1         0         1         32768       0           1           .007791      NA          .100824           .061666             .061665            1.66                 218           99
1.51          218                1                  0    256       1         0         1         36864       0           0           0.041718     NA          0.592166          0.397593            0.397592           0.56                 578           129
1.51          219                1                  0    256       1         0         1         36864       0           1           .008386      NA          .114310           .068853             .068853            1.51                 219           100
1.64          218                1                  0    256       1         0         1         40960       0           0           0.068162     NA          0.812080          0.496316            0.496315           0.68                 642           145
1.65          219                1                  0    256       1         0         1         40960       0           1           .010028      NA          .128231           .077125             .077125            1.65                 219           99
1.64          216                1                  0    256       1         0         2         4096        0           0           0.009735     NA          0.067342          0.058333            0.058332           0.09                 79            114
1.80          217                1                  0    256       1         0         2         4096        0           1           .001242      NA          .014255           .012668             .012668            1.80                 217           99
1.68          217                1                  0    256       1         0         2         8192        0           0           0.020728     NA          0.148961          0.135454            0.135453           0.18                 150           110
1.64          218                1                  0    256       1         0         2         8192        0           1           .002666      NA          .028958           .023171             .023171            1.64                 218           99
1.46          218                1                  0    256       1         0         2         12288       0           0           0.031004     NA          0.207389          0.195204            0.195203           0.27                 222           107
1.63          217                1                  0    256       1         0         2         12288       0           1           .004261      NA          .029812           .029247             .029247            1.63                 217           100
1.65          218                1                  0    256       1         0         2         16384       0           0           0.028912     NA          0.257168          0.238318            0.238316           0.32                 294           103
1.82          217                1                  0    256       1         0         2         16384       0           1           .006008      NA          .042595           .041463             .041462            1.82                 217           99
1.46          217                1                  0    256       1         0         2         20480       0           0           0.054777     NA          0.366982          0.308511            0.308510           0.43                 366           114
1.36          218                1                  0    256       1         0         2         20480       0           1           .007281      NA          .050551           .048958             .048958            1.36                 218           99
1.45          220                1                  0    256       1         0         2         24576       0           0           0.068156     NA          0.448571          0.367289            0.367288           0.51                 437           117
1.64          217                1                  0    256       1         0         2         24576       0           1           .008582      NA          .062098           .059209             .059209            1.64                 217           99
1.48          216                1                  0    256       1         0         2         28672       0           0           0.071720     NA          0.444086          0.405448            0.405447           0.56                 509           107
1.54          217                1                  0    256       1         0         2         28672       0           1           .009917      NA          .076246           .068246             .068245            1.54                 217           99
1.46          217                1                  0    256       1         0         2         32768       0           0           0.090622     NA          0.535658          0.446689            0.446688           0.62                 581           114
1.48          218                1                  0    256       1         0         2         32768       0           1           .011252      NA          .085245           .073019             .073019            1.48                 218           100
1.48          217                1                  0    256       1         0         2         36864       0           0           0.101127     NA          0.578309          0.500794            0.500793           0.70                 653           111
1.69          217                1                  0    256       1         0         2         36864       0           1           .013229      NA          .089233           .079387             .079387            1.69                 217           99
1.69          216                1                  0    256       1         0         2         40960       0           0           0.074186     NA          0.591607          0.527461            0.527461           0.74                 724           104
1.59          217                1                  0    256       1         0         2         40960       0           1           .014913      NA          .099326           .088566             .088566            1.59                 217           99
1.42          217                1                  0    256       1         0         3         4096        0           0           0.008692     NA          0.040794          0.056548            0.056547           0.08                 55            88
1.63          216                1                  0    256       1         0         3         4096        0           1           .001197      NA          .012310           .012733             .012733            1.63                 216           100
1.49          217                1                  0    256       1         0         3         8192        0           0           0.017817     NA          0.076331          0.131318            0.131317           0.18                 103           71
1.53          216                1                  0    256       1         0         3         8192        0           1           .003000      NA          .024014           .024752             .024752            1.53                 216           99
1.43          218                1                  0    256       1         0         3         12288       0           0           0.027462     NA          0.111812          0.187162            0.187161           0.26                 150           72
1.53          216                1                  0    256       1         0         3         12288       0           1           .004569      NA          .029522           .032175             .032175            1.53                 216           99
1.35          216                1                  0    256       1         0         3         16384       0           0           0.038926     NA          0.159672          0.252944            0.252942           0.35                 198           74
1.59          217                1                  0    256       1         0         3         16384       0           1           .006217      NA          .033277           .042808             .042808            1.59                 217           99
1.62          217                1                  0    256       1         0         3         20480       0           0           0.048205     NA          0.205230          0.310401            0.310400           0.42                 246           76
1.43          217                1                  0    256       1         0         3         20480       0           1           .006832      NA          .043000           .046689             .046689            1.43                 217           99
1.34          217                1                  0    256       1         0         3         24576       0           0           0.061900     NA          0.222683          0.345319            0.345318           0.49                 294           76
1.70          216                1                  0    256       1         0         3         24576       0           1           .009520      NA          .046879           .057270             .057270            1.70                 216           99
1.63          216                1                  0    256       1         0         3         28672       0           0           0.065290     NA          0.296910          0.425682            0.425681           0.58                 342           76
1.64          217                1                  0    256       1         0         3         28672       0           1           .010968      NA          .056559           .068625             .068625            1.64                 217           99
1.71          217                1                  0    256       1         0         3         32768       0           0           0.081029     NA          0.287369          0.478241            0.478240           0.65                 390           70
1.65          216                1                  0    256       1         0         3         32768       0           1           .011698      NA          .064587           .071092             .071092            1.65                 216           99
1.54          216                1                  0    256       1         0         3         36864       0           0           0.094297     NA          0.371003          0.508316            0.508315           0.72                 438           81
1.63          216                1                  0    256       1         0         3         36864       0           1           .013724      NA          .069946           .081473             .081472            1.63                 216           99
1.46          216                1                  0    256       1         0         3         40960       0           0           0.108428     NA          0.434440          0.565114            0.565113           0.79                 486           84
1.44          217                1                  0    256       1         0         3         40960       0           1           .015225      NA          .075397           .088328             .088328            1.44                 217           100
1.53          217                1                  0    256       1         0         4         4096        0           0           0.006326     NA          0.029984          0.051431            0.051430           0.08                 55            73
1.67          216                1                  0    256       1         0         4         4096        0           1           .001283      NA          .007298           .010965             .010965            1.67                 216           99
1.33          216                1                  0    256       1         0         4         8192        0           0           0.016591     NA          0.074646          0.119102            0.119101           0.17                 102           76
1.55          216                1                  0    256       1         0         4         8192        0           1           .002854      NA          .015880           .022627             .022627            1.55                 216           99
1.40          215                1                  0    256       1         0         4         12288       0           0           0.019644     NA          0.108907          0.166105            0.166104           0.25                 150           74
1.70          215                1                  0    256       1         0         4         12288       0           1           .004221      NA          .022906           .030538             .030538            1.70                 215           100
1.42          215                1                  0    256       1         0         4         16384       0           0           0.035583     NA          0.155551          0.212592            0.212591           0.31                 198           83
1.33          216                1                  0    256       1         0         4         16384       0           1           .005678      NA          .031210           .042315             .042314            1.33                 216           99
1.44          216                1                  0    256       1         0         4         20480       0           0           0.047088     NA          0.202364          0.295191            0.295190           0.40                 246           78
1.52          215                1                  0    256       1         0         4         20480       0           1           .007179      NA          .041912           .046920             .046920            1.52                 215           99
1.48          215                1                  0    256       1         0         4         24576       0           0           0.056355     NA          0.242515          0.326636            0.326635           0.46                 293           82
1.49          216                1                  0    256       1         0         4         24576       0           1           .008930      NA          .049214           .054068             .054068            1.49                 216           100
1.60          215                1                  0    256       1         0         4         28672       0           0           0.068578     NA          0.279202          0.393028            0.393027           0.55                 341           79
1.34          216                1                  0    256       1         0         4         28672       0           1           .009072      NA          .055163           .063414             .063414            1.34                 216           99
1.69          215                1                  0    256       1         0         4         32768       0           0           0.077854     NA          0.296001          0.438122            0.438121           0.62                 389           77
1.63          217                1                  0    256       1         0         4         32768       0           1           .011886      NA          .057904           .067333             .067333            1.63                 217           100
1.67          217                1                  0    256       1         0         4         36864       0           0           0.053414     NA          0.296875          0.467472            0.467471           0.67                 437           65
1.45          217                1                  0    256       1         0         4         36864       0           1           .013694      NA          .064549           .076523             .076523            1.45                 217           99
1.57          216                1                  0    256       1         0         4         40960       0           0           0.097873     NA          0.380167          0.546345            0.546344           0.77                 484           79
1.60          216                1                  0    256       1         0         4         40960       0           1           .013105      NA          .070764           .079041             .079041            1.60                 216           100
1.42          216                1                  0    256       1         0         5         4096        0           0           0.009172     NA          0.042912          0.060578            0.060577           0.09                 63            87
1.64          216                1                  0    256       1         0         5         4096        0           1           .001363      NA          .010571           .011702             .011702            1.64                 216           99
1.44          217                1                  0    256       1         0         5         8192        0           0           0.014452     NA          0.080562          0.111055            0.111054           0.17                 119           77
1.44          216                1                  0    256       1         0         5         8192        0           1           .002600      NA          .023179           .023397             .023397            1.44                 216           99
1.70          216                1                  0    256       1         0         5         12288       0           0           0.028243     NA          0.126875          0.176481            0.176480           0.25                 175           82
1.48          217                1                  0    256       1         0         5         12288       0           1           .004134      NA          .031444           .033194             .033194            1.48                 217           100
1.83          216                1                  0    256       1         0         5         16384       0           0           0.030895     NA          0.190041          0.238019            0.238018           0.34                 230           80
1.43          216                1                  0    256       1         0         5         16384       0           1           .006211      NA          .034011           .039232             .039232            1.43                 216           99
1.64          217                1                  0    256       1         0         5         20480       0           0           0.050724     NA          0.225388          0.287961            0.287960           0.40                 286           85
1.43          217                1                  0    256       1         0         5         20480       0           1           .007662      NA          .041053           .048415             .048415            1.43                 217           99
1.65          217                1                  0    256       1         0         5         24576       0           0           0.041222     NA          0.215183          0.319125            0.319123           0.46                 342           70
1.64          217                1                  0    256       1         0         5         24576       0           1           .008946      NA          .048005           .056778             .056778            1.64                 217           99
1.54          216                1                  0    256       1         0         5         28672       0           0           0.072736     NA          0.278786          0.408902            0.408901           0.57                 398           78
1.63          217                1                  0    256       1         0         5         28672       0           1           .010263      NA          .059158           .064207             .064207            1.63                 217           99
1.62          217                1                  0    256       1         0         5         32768       0           0           0.066979     NA          0.271432          0.437226            0.437225           0.61                 454           72
1.48          217                1                  0    256       1         0         5         32768       0           1           .011959      NA          .063709           .071371             .071371            1.48                 217           99
1.73          216                1                  0    256       1         0         5         36864       0           0           0.095009     NA          0.454971          0.513032            0.513031           0.73                 510           90
1.62          217                1                  0    256       1         0         5         36864       0           1           .013556      NA          .076306           .081439             .081439            1.62                 217           99
1.49          216                1                  0    256       1         0         5         40960       0           0           0.105196     NA          0.386811          0.541416            0.541415           0.77                 566           80
1.62          218                1                  0    256       1         0         5         40960       0           1           .016068      NA          .078773           .087664             .087664            1.62                 218           99
1.41          216                1                  0    256       1         0         6         4096        0           0           0.005042     NA          0.026824          0.023299            0.023298           0.05                 50            123
1.62          216                1                  0    256       1         0         6         4096        0           1           .000556      NA          .004279           .004702             .004702            1.62                 216           100
1.42          215                1                  0    256       1         0         6         8192        0           0           0.010389     NA          0.053481          0.044036            0.044035           0.08                 87            114
1.60          216                1                  0    256       1         0         6         8192        0           1           .001398      NA          .004377           .009379             .009379            1.60                 216           99
1.50          216                1                  0    256       1         0         6         12288       0           0           0.016062     NA          0.080347          0.059494            0.059493           0.12                 127           120
1.45          215                1                  0    256       1         0         6         12288       0           1           .002368      NA          .006642           .013666             .013665            1.45                 215           99
1.45          215                1                  0    256       1         0         6         16384       0           0           0.022767     NA          0.107533          0.085289            0.085288           0.16                 167           116
1.72          216                1                  0    256       1         0         6         16384       0           1           .003156      NA          .008489           .016161             .016160            1.72                 216           100
1.42          216                1                  0    256       1         0         6         20480       0           0           0.027207     NA          0.120391          0.104838            0.104837           0.20                 207           109
1.32          215                1                  0    256       1         0         6         20480       0           1           .003980      NA          .011054           .017301             .017301            1.32                 215           100
1.58          215                1                  0    256       1         0         6         24576       0           0           0.025622     NA          0.176685          0.143953            0.143952           0.26                 247           104
1.32          215                1                  0    256       1         0         6         24576       0           1           .004735      NA          .017401           .021040             .021040            1.32                 215           99
1.61          215                1                  0    256       1         0         6         28672       0           0           0.035237     NA          0.178316          0.160176            0.160175           0.29                 287           103
1.45          216                1                  0    256       1         0         6         28672       0           1           .005751      NA          .016285           .023809             .023808            1.45                 216           99
1.42          215                1                  0    256       1         0         6         32768       0           0           0.040508     NA          0.233029          0.190000            0.189999           0.35                 327           105
1.43          215                1                  0    256       1         0         6         32768       0           1           .006745      NA          .019099           .029938             .029938            1.43                 215           100
1.60          215                1                  0    256       1         0         6         36864       0           0           0.053511     NA          0.203804          0.192351            0.192350           0.36                 367           105
1.54          216                1                  0    256       1         0         6         36864       0           1           .007517      NA          .020824           .034356             .034356            1.54                 216           99
1.41          216                1                  0    256       1         0         6         40960       0           0           0.060498     NA          0.266866          0.223184            0.223183           0.41                 407           111
1.61          216                1                  0    256       1         0         6         40960       0           1           .007621      NA          .029691           .035718             .035718            1.61                 216           99
1.60          218                1                  0    512       1         0         1         4096        0           0           0.008416     NA          0.124348          0.067988            0.067987           0.11                 134           154
1.68          218                1                  0    512       1         0         1         4096        0           1           .001217      NA          .021619           .015648             .015647            1.68                 218           99
1.80          219                1                  0    512       1         0         1         8192        0           0           0.017742     NA          0.272673          0.145816            0.145815           0.22                 261           159
1.50          218                1                  0    512       1         0         1         8192        0           1           .002470      NA          .058176           .029923             .029923            1.50                 218           99
