comp.time(s)  comp.peakRAM(MiB)  bin.filesize(MiB)  ssl  threads  datatype  function  optshare  packbool  protocol  rxbuffer  txbuffer  input_size  preprocess  splitroles  inittime(s)  preproc(s)  runtime_clock(s)  runtime_getTime(s)  runtime_chrono(s)  runtime_external(s)  peakRAM(MiB)  jobCPU(%)
1.45          232                1                  0    12       256       0         1         0         3         0         0         40960       0           0           .000153      NA          .015865           .064140             .064140            .085833              401           340
1.45          232                1                  0    12       256       0         1         0         4         0         0         40960       0           0           .000161      NA          .015205           .055355             .055355            .075833              400           374
1.46          232                1                  0    12       256       0         1         0         5         0         0         40960       0           0           .000154      NA          .018930           .058177             .058177            .080833              481           404
1.42          231                1                  0    12       256       0         1         0         6         0         0         40960       0           0           .000078      NA          .007949           .025489             .025489            .040833              322           484
1.46          232                1                  0    14       256       0         1         0         1         0         0         40960       0           0           .000549      NA          .031709           .041632             .041632            .052857              638           1079
1.47          231                1                  0    14       256       0         1         0         2         0         0         40960       0           0           .000533      NA          .025756           .056344             .056344            .070000              640           671
1.45          232                1                  0    14       256       0         1         0         3         0         0         40960       0           0           .000132      NA          .014012           .054791             .054791            .078571              401           379
1.45          232                1                  0    14       256       0         1         0         4         0         0         40960       0           0           .000136      NA          .013551           .052990             .052990            .074285              400           397
1.46          232                1                  0    14       256       0         1         0         5         0         0         40960       0           0           .000133      NA          .017571           .057954             .057954            .079285              481           438
1.45          230                1                  0    14       256       0         1         0         6         0         0         40960       0           0           .000067      NA          .007668           .025157             .025157            .038571              323           569
1.47          234                1                  0    16       256       0         1         0         1         0         0         40960       0           0           .000485      NA          .029860           .039433             .039433            .049375              638           1222
1.46          232                1                  0    16       256       0         1         0         2         0         0         40960       0           0           .000464      NA          .023947           .053694             .053693            .071875              640           687
1.45          233                1                  0    16       256       0         1         0         3         0         0         40960       0           0           .000117      NA          .013010           .054088             .054088            .075625              401           412
1.45          232                1                  0    16       256       0         1         0         4         0         0         40960       0           0           .000124      NA          .012878           .050959             .050959            .072500              400           428
1.43          231                1                  0    16       256       0         1         0         5         0         0         40960       0           0           .000116      NA          .016492           .055491             .055491            .074375              481           493
1.44          231                1                  0    16       256       0         1         0         6         0         0         40960       0           0           .000059      NA          .006957           .025059             .025059            .037500              323           587
1.46          232                1                  0    18       256       0         1         0         1         0         0         40960       0           0           .000427      NA          .028435           .039107             .039107            .047777              638           1339
1.45          233                1                  0    18       256       0         1         0         2         0         0         40960       0           0           .000408      NA          .022366           .051862             .051862            .070000              640           733
1.46          233                1                  0    18       256       0         1         0         3         0         0         40960       0           0           .000102      NA          .012341           .052599             .052598            .074444              401           441
1.42          232                1                  0    18       256       0         1         0         4         0         0         40960       0           0           .000109      NA          .011905           .051205             .051205            .068888              400           459
1.46          232                1                  0    18       256       0         1         0         5         0         0         40960       0           0           .000103      NA          .016167           .050204             .050204            .072777              481           546
1.43          231                1                  0    18       256       0         1         0         6         0         0         40960       0           0           .000052      NA          .006622           .024007             .024007            .036111              322           632
1.46          233                1                  0    20       256       0         1         0         1         0         0         40960       0           0           .000386      NA          .026294           .037553             .037553            .048500              638           1327
1.48          233                1                  0    20       256       0         1         0         2         0         0         40960       0           0           .000372      NA          .021128           .052556             .052556            .069000              640           780
1.44          231                1                  0    20       256       0         1         0         3         0         0         40960       0           0           .000092      NA          .011777           .054934             .054934            .074500              401           455
1.45          231                1                  0    20       256       0         1         0         4         0         0         40960       0           0           .000096      NA          .011469           .049645             .049644            .070000              400           473
1.45          232                1                  0    20       256       0         1         0         5         0         0         40960       0           0           .000092      NA          .015446           .052141             .052141            .071500              481           582
1.42          230                1                  0    20       256       0         1         0         6         0         0         40960       0           0           .000047      NA          .006345           .022997             .022997            .035500              322           671
1.48          233                1                  0    22       256       0         1         0         1         0         0         40960       0           0           .000349      NA          .025564           .036733             .036733            .047272              638           1442
1.47          232                1                  0    22       256       0         1         0         2         0         0         40960       0           0           .000337      NA          .020721           .053131             .053131            .066818              640           855
1.46          233                1                  0    22       256       0         1         0         3         0         0         40960       0           0           .000084      NA          .011573           .059086             .059086            .076363              401           474
1.45          231                1                  0    22       256       0         1         0         4         0         0         40960       0           0           .000090      NA          .010850           .051390             .051390            .068181              400           510
1.46          232                1                  0    22       256       0         1         0         5         0         0         40960       0           0           .000085      NA          .015280           .049742             .049742            .070454              481           626
1.43          230                1                  0    22       256       0         1         0         6         0         0         40960       0           0           .000043      NA          .006504           .023782             .023782            .035000              323           718
1.49          232                1                  0    24       256       0         1         0         1         0         0         40960       0           0           .000331      NA          .025351           .036757             .036757            .045416              638           1686
1.45          236                1                  0    24       256       0         1         0         2         0         0         40960       0           0           .000308      NA          .019739           .049047             .049047            .067916              640           862
1.44          232                1                  0    24       256       0         1         0         3         0         0         40960       0           0           .000077      NA          .011278           .058219             .058219            .074166              401           511
1.44          231                1                  0    24       256       0         1         0         4         0         0         40960       0           0           .000083      NA          .010777           .051621             .051621            .067083              400           557
1.45          232                1                  0    24       256       0         1         0         5         0         0         40960       0           0           .000077      NA          .014948           .057006             .057006            .072083              481           648
1.40          232                1                  0    24       256       0         1         0         6         0         0         40960       0           0           .000040      NA          .006360           .024108             .024108            .034166              322           771
1.49          232                1                  0    26       256       0         1         0         1         0         0         40960       0           0           .000306      NA          .024662           .036408             .036408            .043846              638           1760
1.46          232                1                  0    26       256       0         1         0         2         0         0         40960       0           0           .000289      NA          .019344           .045598             .045598            .066923              640           926
1.46          232                1                  0    26       256       0         1         0         3         0         0         40960       0           0           .000071      NA          .010654           .048013             .048013            .068461              401           559
1.46          232                1                  0    26       256       0         1         0         4         0         0         40960       0           0           .000076      NA          .010439           .046878             .046878            .066153              400           575
1.46          231                1                  0    26       256       0         1         0         5         0         0         40960       0           0           .000071      NA          .014783           .050060             .050060            .068461              481           715
1.39          232                1                  0    26       256       0         1         0         6         0         0         40960       0           0           .000036      NA          .006236           .024870             .024870            .033846              322           803
1.48          234                1                  0    28       256       0         1         0         1         0         0         40960       0           0           .000280      NA          .023463           .037184             .037184            .044642              638           1774
1.46          233                1                  0    28       256       0         1         0         2         0         0         40960       0           0           .000263      NA          .019287           .047587             .047587            .065000              640           1009
1.45          233                1                  0    28       256       0         1         0         3         0         0         40960       0           0           .000068      NA          .010762           .048943             .048943            .067142              401           604
1.46          231                1                  0    28       256       0         1         0         4         0         0         40960       0           0           .000070      NA          .010253           .044989             .044989            .066428              400           596
1.45          232                1                  0    28       256       0         1         0         5         0         0         40960       0           0           .000067      NA          .014574           .047479             .047479            .066785              481           778
1.42          231                1                  0    28       256       0         1         0         6         0         0         40960       0           0           .000036      NA          .006362           .024296             .024296            .033214              322           884
1.48          232                1                  0    30       256       0         1         0         1         0         0         40960       0           0           .000259      NA          .023477           .036405             .036405            .045333              638           1820
1.47          232                1                  0    30       256       0         1         0         2         0         0         40960       0           0           .000249      NA          .019083           .049045             .049045            .064666              640           1069
1.45          232                1                  0    30       256       0         1         0         3         0         0         40960       0           0           .000063      NA          .010550           .046129             .046129            .066666              401           641
1.43          233                1                  0    30       256       0         1         0         4         0         0         40960       0           0           .000066      NA          .009844           .046603             .046603            .065333              400           618
1.46          231                1                  0    30       256       0         1         0         5         0         0         40960       0           0           .000063      NA          .014242           .047358             .047358            .066333              481           810
1.43          231                1                  0    30       256       0         1         0         6         0         0         40960       0           0           .000032      NA          .006057           .022442             .022442            .033000              323           888
1.47          232                1                  0    32       256       0         1         0         1         0         0         40960       0           0           .000247      NA          .022654           .035855             .035855            .044687              638           1909
1.47          231                1                  0    32       256       0         1         0         2         0         0         40960       0           0           .000237      NA          .018768           .047729             .047729            .065625              640           1105
1.43          233                1                  0    32       256       0         1         0         3         0         0         40960       0           0           .000059      NA          .010468           .048851             .048851            .066250              401           675
1.41          232                1                  0    32       256       0         1         0         4         0         0         40960       0           0           .000062      NA          .009934           .047064             .047064            .064062              400           671
1.45          231                1                  0    32       256       0         1         0         5         0         0         40960       0           0           .000064      NA          .014320           .047646             .047646            .065625              481           874
1.43          230                1                  0    32       256       0         1         0         6         0         0         40960       0           0           .000032      NA          .006286           .024081             .024081            .032812              323           976
1.48          232                1                  0    34       256       0         1         0         1         0         0         40960       0           0           .000250      NA          .021450           .035188             .035188            .043235              638           1997
1.45          231                1                  0    34       256       0         1         0         2         0         0         40960       0           0           .000233      NA          .018051           .048159             .048159            .064705              640           1147
1.45          233                1                  0    34       256       0         1         0         3         0         0         40960       0           0           .000064      NA          .010167           .048203             .048203            .065882              401           706
1.43          231                1                  0    34       256       0         1         0         4         0         0         40960       0           0           .000061      NA          .009661           .047723             .047723            .065000              400           690
1.46          232                1                  0    34       256       0         1         0         5         0         0         40960       0           0           .000064      NA          .014056           .043032             .043032            .064411              481           929
1.43          230                1                  0    34       256       0         1         0         6         0         0         40960       0           0           .000031      NA          .005758           .022750             .022750            .032647              323           981
1.49          232                1                  0    36       256       0         1         0         1         0         0         40960       0           0           .000249      NA          .021330           .033729             .033729            .042222              638           2147
1.46          232                1                  0    36       256       0         1         0         2         0         0         40960       0           0           .000217      NA          .018122           .047546             .047546            .064722              640           1210
1.46          232                1                  0    36       256       0         1         0         3         0         0         40960       0           0           .000060      NA          .009991           .043637             .043637            .063611              401           761
1.44          231                1                  0    36       256       0         1         0         4         0         0         40960       0           0           .000057      NA          .009447           .045992             .045992            .063888              400           733
1.44          231                1                  0    36       256       0         1         0         5         0         0         40960       0           0           .000057      NA          .013889           .046141             .046141            .064722              481           961
1.39          231                1                  0    36       256       0         1         0         6         0         0         40960       0           0           .000028      NA          .005583           .022477             .022477            .032500              322           996
1.44          237                1                  0    38       256       0         1         0         1         0         0         40960       0           0           .000228      NA          .020721           .034275             .034275            .042631              638           2174
1.46          236                1                  0    38       256       0         1         0         2         0         0         40960       0           0           .000218      NA          .017795           .044636             .044636            .063947              640           1267
1.46          231                1                  0    38       256       0         1         0         3         0         0         40960       0           0           .000054      NA          .009994           .045031             .045031            .065263              401           771
1.44          231                1                  0    38       256       0         1         0         4         0         0         40960       0           0           .000053      NA          .009401           .045572             .045572            .063947              400           764
1.44          231                1                  0    38       256       0         1         0         5         0         0         40960       0           0           .000056      NA          .013864           .047576             .047576            .066052              481           989
1.45          231                1                  0    38       256       0         1         0         6         0         0         40960       0           0           .000028      NA          .005698           .021615             .021615            .032105              322           1092
1.45          232                1                  0    40       256       0         1         0         1         0         0         40960       0           0           .000229      NA          .020506           .034398             .034398            .043000              638           2253
1.47          233                1                  0    40       256       0         1         0         2         0         0         40960       0           0           .000200      NA          .017436           .045541             .045541            .063500              640           1323
1.46          231                1                  0    40       256       0         1         0         3         0         0         40960       0           0           .000059      NA          .010052           .043602             .043602            .063500              401           845
1.44          231                1                  0    40       256       0         1         0         4         0         0         40960       0           0           .000053      NA          .009383           .043110             .043110            .063500              400           810
1.45          232                1                  0    40       256       0         1         0         5         0         0         40960       0           0           .000055      NA          .013763           .045365             .045365            .065250              481           1051
1.44          231                1                  0    40       256       0         1         0         6         0         0         40960       0           0           .000027      NA          .005551           .021598             .021598            .031750              323           1124
1.48          234                1                  0    42       256       0         1         0         1         0         0         40960       0           0           .000222      NA          .020081           .033281             .033281            .042380              638           2351
1.42          233                1                  0    42       256       0         1         0         2         0         0         40960       0           0           .000214      NA          .017709           .044324             .044324            .063809              640           1392
1.47          231                1                  0    42       256       0         1         0         3         0         0         40960       0           0           .000052      NA          .009984           .042888             .042888            .063571              401           876
1.44          231                1                  0    42       256       0         1         0         4         0         0         40960       0           0           .000050      NA          .009239           .044744             .044743            .063333              400           829
1.46          233                1                  0    42       256       0         1         0         5         0         0         40960       0           0           .000052      NA          .013833           .044730             .044730            .063333              481           1138
1.44          231                1                  0    42       256       0         1         0         6         0         0         40960       0           0           .000029      NA          .005465           .020700             .020700            .031428              323           1175
1.49          232                1                  0    44       256       0         1         0         1         0         0         40960       0           0           .000216      NA          .019701           .033326             .033326            .041590              638           2460
1.45          233                1                  0    44       256       0         1         0         2         0         0         40960       0           0           .000213      NA          .018088           .042938             .042938            .063181              640           1496
1.46          232                1                  0    44       256       0         1         0         3         0         0         40960       0           0           .000054      NA          .010178           .044368             .044368            .063409              401           932
1.44          231                1                  0    44       256       0         1         0         4         0         0         40960       0           0           .000050      NA          .009383           .043697             .043697            .062045              400           902
1.45          232                1                  0    44       256       0         1         0         5         0         0         40960       0           0           .000053      NA          .014089           .043755             .043755            .063409              481           1205
1.42          233                1                  0    44       256       0         1         0         6         0         0         40960       0           0           .000025      NA          .005514           .022443             .022443            .031590              323           1224
1.48          232                1                  0    46       256       0         1         0         1         0         0         40960       0           0           .000227      NA          .020206           .033516             .033516            .042608              638           2557
1.45          232                1                  0    46       256       0         1         0         2         0         0         40960       0           0           .000206      NA          .018814           .043408             .043408            .062173              640           1640
1.46          233                1                  0    46       256       0         1         0         3         0         0         40960       0           0           .000051      NA          .010026           .041389             .041389            .063043              401           964
1.44          232                1                  0    46       256       0         1         0         4         0         0         40960       0           0           .000047      NA          .009408           .043438             .043438            .061521              400           944
1.44          234                1                  0    46       256       0         1         0         5         0         0         40960       0           0           .000053      NA          .014335           .043588             .043588            .062826              481           1278
1.44          230                1                  0    46       256       0         1         0         6         0         0         40960       0           0           .000025      NA          .005913           .020373             .020373            .031304              322           1356
1.47          232                1                  0    48       256       0         1         0         1         0         0         40960       0           0           .000227      NA          .020473           .033819             .033819            .042500              638           2709
1.47          232                1                  0    48       256       0         1         0         2         0         0         40960       0           0           .000206      NA          .018212           .044434             .044434            .062291              640           1662
1.44          231                1                  0    48       256       0         1         0         3         0         0         40960       0           0           .000053      NA          .010343           .042736             .042736            .062500              401           1040
1.45          232                1                  0    48       256       0         1         0         4         0         0         40960       0           0           .000045      NA          .009508           .041462             .041462            .062500              400           970
1.47          231                1                  0    48       256       0         1         0         5         0         0         40960       0           0           .000051      NA          .014264           .043828             .043828            .063541              481           1318
1.39          231                1                  0    48       256       0         1         0         6         0         0         40960       0           0           .000025      NA          .006107           .020812             .020812            .031458              322           1436
1.46          233                1                  0    50       256       0         1         0         1         0         0         40960       0           0           .000213      NA          .019565           .033986             .033986            .042600              638           2698
1.41          231                1                  0    50       256       0         1         0         2         0         0         40960       0           0           .000204      NA          .018879           .044523             .044523            .063200              640           1755
1.41          232                1                  0    50       256       0         1         0         3         0         0         40960       0           0           .000050      NA          .010495           .042466             .042466            .063000              401           1079
1.43          232                1                  0    50       256       0         1         0         4         0         0         40960       0           0           .000043      NA          .009581           .041528             .041528            .060800              400           1047
1.44          232                1                  0    50       256       0         1         0         5         0         0         40960       0           0           .000048      NA          .014380           .043410             .043410            .063600              481           1374
1.44          232                1                  0    50       256       0         1         0         6         0         0         40960       0           0           .000024      NA          .005959           .020418             .020418            .031200              323           1472
