comp.time(s)  comp.peakRAM(MiB)  bin.filesize(MiB)  datatype  optshare  packbool  protocol  bandwidths(Mbs)  input_size  preprocess  splitroles  inittime(s)  preproc(s)  runtime_clock(s)  runtime_getTime(s)  runtime_chrono(s)  runtime_external(s)  peakRAM(MiB)  jobCPU(%)
1.51          232                1                  128       1         0         1         16500            40960       0           0           0.019143     NA          0.131348          0.098565            0.098564           0.25                 321           112
1.52          237                1                  128       1         0         1         16500            40960       0           1           .003419      NA          .023430           .028703             .028703            1.52                 237           99
1.51          232                1                  128       1         0         1         16000            40960       0           0           0.019213     NA          0.136414          0.094129            0.094128           0.25                 321           116
1.50          232                1                  128       1         0         1         16000            40960       0           1           .003366      NA          .026784           .027485             .027485            1.50                 232           100
1.51          232                1                  128       1         0         1         15500            40960       0           0           0.019208     NA          0.127835          0.095064            0.095064           0.25                 321           111
1.51          233                1                  128       1         0         1         15500            40960       0           1           .003433      NA          .022586           .025414             .025414            1.51                 233           99
1.53          233                1                  128       1         0         1         15000            40960       0           0           0.019489     NA          0.127857          0.095932            0.095931           0.25                 321           112
1.51          232                1                  128       1         0         1         15000            40960       0           1           .003374      NA          .022813           .025709             .025709            1.51                 232           99
1.51          232                1                  128       1         0         1         14500            40960       0           0           0.019276     NA          0.120884          0.095455            0.095454           0.25                 321           108
1.52          232                1                  128       1         0         1         14500            40960       0           1           .003373      NA          .022853           .027040             .027040            1.52                 232           99
1.47          233                1                  128       1         0         1         14000            40960       0           0           0.019194     NA          0.131795          0.095803            0.095802           0.24                 321           108
1.49          233                1                  128       1         0         1         14000            40960       0           1           .003365      NA          .023936           .033023             .033023            1.49                 233           99
1.47          233                1                  128       1         0         1         13500            40960       0           0           0.019245     NA          0.143105          0.098007            0.098006           0.25                 321           118
1.51          231                1                  128       1         0         1         13500            40960       0           1           .003375      NA          .023652           .028434             .028433            1.51                 231           100
1.50          232                1                  128       1         0         1         13000            40960       0           0           0.019347     NA          0.136051          0.099685            0.099684           0.25                 321           114
1.51          232                1                  128       1         0         1         13000            40960       0           1           .003384      NA          .022232           .027769             .027769            1.51                 232           100
1.53          232                1                  128       1         0         1         12500            40960       0           0           0.019218     NA          0.118242          0.095497            0.095496           0.24                 321           108
1.52          233                1                  128       1         0         1         12500            40960       0           1           .003359      NA          .024854           .028237             .028237            1.52                 233           100
1.52          233                1                  128       1         0         1         12000            40960       0           0           0.019103     NA          0.130981          0.094535            0.094535           0.24                 321           114
1.53          233                1                  128       1         0         1         12000            40960       0           1           .003270      NA          .027763           .032891             .032890            1.53                 233           100
1.53          233                1                  128       1         0         1         11500            40960       0           0           0.019367     NA          0.126627          0.094972            0.094971           0.24                 321           112
1.53          232                1                  128       1         0         1         11500            40960       0           1           .003382      NA          .025042           .032468             .032468            1.53                 232           99
1.52          233                1                  128       1         0         1         11000            40960       0           0           0.019387     NA          0.135054          0.096506            0.096505           0.24                 322           114
1.51          233                1                  128       1         0         1         11000            40960       0           1           .003354      NA          .030091           .033471             .033470            1.51                 233           99
1.53          233                1                  128       1         0         1         10500            40960       0           0           0.019404     NA          0.134643          0.102393            0.102393           0.26                 321           109
1.51          233                1                  128       1         0         1         10500            40960       0           1           .003245      NA          .025829           .033070             .033070            1.51                 233           100
1.52          232                1                  128       1         0         1         10000            40960       0           0           0.019331     NA          0.128470          0.104371            0.104370           0.25                 321           109
1.53          234                1                  128       1         0         1         10000            40960       0           1           .003318      NA          .023966           .037239             .037239            1.53                 234           99
1.53          233                1                  128       1         0         1         9500             40960       0           0           0.019084     NA          0.126059          0.097118            0.097117           0.25                 321           109
1.51          232                1                  128       1         0         1         9500             40960       0           1           .003423      NA          .022854           .035907             .035907            1.51                 232           99
1.48          231                1                  128       1         0         1         9000             40960       0           0           0.019219     NA          0.133142          0.099249            0.099247           0.26                 321           109
1.52          233                1                  128       1         0         1         9000             40960       0           1           .003349      NA          .026440           .039820             .039820            1.52                 233           99
1.51          232                1                  128       1         0         1         8500             40960       0           0           0.019357     NA          0.131287          0.096939            0.096938           0.25                 321           110
1.52          233                1                  128       1         0         1         8500             40960       0           1           .003332      NA          .027292           .038652             .038652            1.52                 233           99
1.51          232                1                  128       1         0         1         8000             40960       0           0           0.019202     NA          0.130772          0.103265            0.103264           0.26                 321           107
1.53          233                1                  128       1         0         1         8000             40960       0           1           .003460      NA          .022617           .044047             .044047            1.53                 233           99
1.48          232                1                  128       1         0         2         25000            40960       0           0           0.028378     NA          0.136769          0.142396            0.142395           0.30                 362           98
1.49          231                1                  128       1         0         2         25000            40960       0           1           .003689      NA          .024302           .029306             .029306            1.49                 231           99
1.49          232                1                  128       1         0         2         24500            40960       0           0           0.029286     NA          0.137792          0.142314            0.142314           0.30                 362           98
1.51          237                1                  128       1         0         2         24500            40960       0           1           .004185      NA          .024003           .028681             .028681            1.51                 237           99
1.50          231                1                  128       1         0         2         24000            40960       0           0           0.028381     NA          0.134974          0.141898            0.141897           0.30                 362           97
1.50          232                1                  128       1         0         2         24000            40960       0           1           .003779      NA          .024132           .028977             .028977            1.50                 232           99
1.50          232                1                  128       1         0         2         23500            40960       0           0           0.029079     NA          0.137005          0.138347            0.138346           0.30                 362           99
1.49          232                1                  128       1         0         2         23500            40960       0           1           .003729      NA          .024940           .029653             .029653            1.49                 232           100
1.49          231                1                  128       1         0         2         23000            40960       0           0           0.029130     NA          0.135517          0.138724            0.138723           0.30                 362           99
1.48          231                1                  128       1         0         2         23000            40960       0           1           .003795      NA          .024327           .029022             .029022            1.48                 231           99
1.49          232                1                  128       1         0         2         22500            40960       0           0           0.028910     NA          0.137227          0.140108            0.140108           0.30                 362           99
1.50          231                1                  128       1         0         2         22500            40960       0           1           .003907      NA          .023432           .028731             .028731            1.50                 231           99
1.51          232                1                  128       1         0         2         22000            40960       0           0           0.028647     NA          0.144487          0.142441            0.142440           0.30                 364           100
1.51          230                1                  128       1         0         2         22000            40960       0           1           .003651      NA          .024877           .029697             .029697            1.51                 230           100
1.50          231                1                  128       1         0         2         21500            40960       0           0           0.028596     NA          0.139567          0.144898            0.144898           0.30                 362           98
1.48          232                1                  128       1         0         2         21500            40960       0           1           .003632      NA          .023599           .027589             .027588            1.48                 232           99
1.51          232                1                  128       1         0         2         21000            40960       0           0           0.030486     NA          0.134485          0.141815            0.141814           0.30                 362           91
1.50          231                1                  128       1         0         2         21000            40960       0           1           .003829      NA          .023694           .029876             .029875            1.50                 231           99
1.50          230                1                  128       1         0         2         20500            40960       0           0           0.028216     NA          0.139798          0.142933            0.142932           0.30                 362           98
1.46          231                1                  128       1         0         2         20500            40960       0           1           .003816      NA          .022535           .029239             .029239            1.46                 231           99
1.49          232                1                  128       1         0         2         20000            40960       0           0           0.028933     NA          0.140710          0.141248            0.141248           0.30                 362           99
1.50          232                1                  128       1         0         2         20000            40960       0           1           .003663      NA          .023848           .028562             .028562            1.50                 232           100
1.50          231                1                  128       1         0         2         19500            40960       0           0           0.028733     NA          0.137610          0.142144            0.142144           0.30                 362           98
1.50          231                1                  128       1         0         2         19500            40960       0           1           .003988      NA          .023195           .028716             .028716            1.50                 231           99
1.50          231                1                  128       1         0         2         19000            40960       0           0           0.028769     NA          0.143588          0.137333            0.137332           0.28                 362           97
1.50          232                1                  128       1         0         2         19000            40960       0           1           .003748      NA          .024303           .028188             .028188            1.50                 232           99
1.51          233                1                  128       1         0         2         18500            40960       0           0           0.029217     NA          0.135390          0.138612            0.138612           0.30                 362           99
1.51          232                1                  128       1         0         2         18500            40960       0           1           .003820      NA          .023261           .028917             .028917            1.51                 232           99
1.49          231                1                  128       1         0         2         18000            40960       0           0           0.028158     NA          0.135486          0.137423            0.137422           0.29                 362           98
1.49          232                1                  128       1         0         2         18000            40960       0           1           .003717      NA          .025340           .029556             .029556            1.49                 232           100
1.49          231                1                  128       1         0         2         17500            40960       0           0           0.029098     NA          0.136562          0.143618            0.143617           0.30                 362           97
1.49          231                1                  128       1         0         2         17500            40960       0           1           .003753      NA          .024411           .029307             .029306            1.49                 231           99
1.50          232                1                  128       1         0         2         17000            40960       0           0           0.028895     NA          0.141326          0.143642            0.143642           0.30                 364           99
1.44          232                1                  128       1         0         2         17000            40960       0           1           .003651      NA          .023567           .028771             .028771            1.44                 232           99
1.49          232                1                  128       1         0         2         16500            40960       0           0           0.028423     NA          0.135683          0.138750            0.138749           0.30                 362           99
1.50          232                1                  128       1         0         2         16500            40960       0           1           .003784      NA          .023194           .028503             .028502            1.50                 232           99
1.47          231                1                  128       1         0         2         16000            40960       0           0           0.029057     NA          0.135395          0.137687            0.137686           0.29                 362           98
1.50          231                1                  128       1         0         2         16000            40960       0           1           .003861      NA          .022540           .029704             .029704            1.50                 231           100
1.49          231                1                  128       1         0         2         15500            40960       0           0           0.027577     NA          0.145983          0.138926            0.138925           0.29                 362           102
1.50          231                1                  128       1         0         2         15500            40960       0           1           .003680      NA          .023330           .030083             .030083            1.50                 231           99
1.51          232                1                  128       1         0         2         15000            40960       0           0           0.028392     NA          0.133446          0.139986            0.139985           0.30                 362           97
1.51          233                1                  128       1         0         2         15000            40960       0           1           .003670      NA          .023174           .030495             .030494            1.51                 233           99
1.48          231                1                  128       1         0         2         14500            40960       0           0           0.028915     NA          0.137398          0.138110            0.138109           0.30                 362           99
1.48          232                1                  128       1         0         2         14500            40960       0           1           .003861      NA          .023265           .033419             .033418            1.48                 232           99
1.50          232                1                  128       1         0         2         14000            40960       0           0           0.028543     NA          0.140347          0.140244            0.140243           0.30                 362           100
1.51          231                1                  128       1         0         2         14000            40960       0           1           .003813      NA          .022914           .030536             .030536            1.51                 231           99
1.49          231                1                  128       1         0         2         13500            40960       0           0           0.028784     NA          0.137065          0.138889            0.138888           0.30                 362           99
1.48          231                1                  128       1         0         2         13500            40960       0           1           .003636      NA          .022939           .037568             .037568            1.48                 231           99
1.50          231                1                  128       1         0         2         13000            40960       0           0           0.028639     NA          0.128952          0.142889            0.142888           0.30                 362           95
1.48          231                1                  128       1         0         2         13000            40960       0           1           .003760      NA          .023174           .036259             .036258            1.48                 231           99
1.50          231                1                  128       1         0         2         12500            40960       0           0           0.028403     NA          0.136673          0.137745            0.137744           0.29                 362           99
1.50          231                1                  128       1         0         2         12500            40960       0           1           .003747      NA          .024504           .036665             .036665            1.50                 231           99
1.51          231                1                  128       1         0         2         12000            40960       0           0           0.029462     NA          0.139744          0.143178            0.143177           0.30                 362           98
1.50          231                1                  128       1         0         2         12000            40960       0           1           .003812      NA          .022309           .037166             .037166            1.50                 231           99
1.50          231                1                  128       1         0         2         11500            40960       0           0           0.029012     NA          0.139436          0.147321            0.147320           0.31                 362           97
1.50          233                1                  128       1         0         2         11500            40960       0           1           .003723      NA          .022541           .037823             .037823            1.50                 233           100
1.48          232                1                  128       1         0         2         11000            40960       0           0           0.028207     NA          0.137537          0.145173            0.145172           0.29                 362           91
1.49          231                1                  128       1         0         2         11000            40960       0           1           .003716      NA          .023815           .040595             .040595            1.49                 231           99
1.50          232                1                  128       1         0         2         10500            40960       0           0           0.028882     NA          0.136846          0.147712            0.147711           0.31                 362           96
1.49          231                1                  128       1         0         2         10500            40960       0           1           .003781      NA          .023470           .037563             .037563            1.49                 231           99
1.50          231                1                  128       1         0         2         10000            40960       0           0           0.028988     NA          0.139151          0.147539            0.147538           0.30                 362           92
1.48          232                1                  128       1         0         2         10000            40960       0           1           .003709      NA          .024029           .042623             .042623            1.48                 232           99
1.47          232                1                  128       1         0         2         9500             40960       0           0           0.028448     NA          0.134382          0.147710            0.147709           0.31                 362           95
1.50          231                1                  128       1         0         2         9500             40960       0           1           .003867      NA          .022962           .038502             .038502            1.50                 231           100
1.48          232                1                  128       1         0         2         9000             40960       0           0           0.028908     NA          0.137566          0.151366            0.151365           0.31                 362           95
1.49          231                1                  128       1         0         2         9000             40960       0           1           .003751      NA          .025069           .040207             .040207            1.49                 231           99
1.48          231                1                  128       1         0         2         8500             40960       0           0           0.028837     NA          0.135889          0.155556            0.155556           0.31                 362           93
1.50          232                1                  128       1         0         2         8500             40960       0           1           .003903      NA          .022997           .046552             .046552            1.50                 232           99
1.51          231                1                  128       1         0         2         8000             40960       0           0           0.029469     NA          0.135740          0.157352            0.157352           0.32                 362           93
1.50          232                1                  128       1         0         2         8000             40960       0           1           .003641      NA          .024551           .043335             .043335            1.50                 232           100
1.46          230                1                  128       1         0         3         25000            40960       0           0           0.023353     NA          0.064548          0.129183            0.129182           0.28                 243           77
1.48          229                1                  128       1         0         3         25000            40960       0           1           .004318      NA          .018747           .025970             .025970            1.48                 229           99
1.48          230                1                  128       1         0         3         24500            40960       0           0           0.023045     NA          0.064970          0.134174            0.134173           0.30                 243           73
1.48          229                1                  128       1         0         3         24500            40960       0           1           .004228      NA          .019430           .025398             .025398            1.48                 229           99
1.48          231                1                  128       1         0         3         24000            40960       0           0           0.022963     NA          0.065386          0.130467            0.130466           0.28                 243           77
1.44          229                1                  128       1         0         3         24000            40960       0           1           .004288      NA          .017621           .024361             .024361            1.44                 229           99
1.46          230                1                  128       1         0         3         23500            40960       0           0           0.023362     NA          0.064756          0.136516            0.136516           0.29                 243           67
1.45          229                1                  128       1         0         3         23500            40960       0           1           .004169      NA          .017555           .024464             .024464            1.45                 229           99
1.45          230                1                  128       1         0         3         23000            40960       0           0           0.023487     NA          0.060075          0.131801            0.131800           0.30                 243           66
1.46          229                1                  128       1         0         3         23000            40960       0           1           .004199      NA          .018634           .024763             .024763            1.46                 229           99
1.48          230                1                  128       1         0         3         22500            40960       0           0           0.023351     NA          0.065507          0.132929            0.132928           0.28                 243           76
1.48          230                1                  128       1         0         3         22500            40960       0           1           .004441      NA          .017763           .023892             .023892            1.48                 230           100
1.47          231                1                  128       1         0         3         22000            40960       0           0           0.022147     NA          0.065016          0.138372            0.138371           0.28                 243           68
1.48          230                1                  128       1         0         3         22000            40960       0           1           .004296      NA          .018364           .025478             .025477            1.48                 230           99
1.47          232                1                  128       1         0         3         21500            40960       0           0           0.023556     NA          0.066893          0.130409            0.130409           0.28                 243           77
1.44          229                1                  128       1         0         3         21500            40960       0           1           .004291      NA          .019254           .026003             .026003            1.44                 229           99
1.46          231                1                  128       1         0         3         21000            40960       0           0           0.022586     NA          0.067745          0.132122            0.132122           0.29                 243           76
1.47          229                1                  128       1         0         3         21000            40960       0           1           .004259      NA          .019858           .026237             .026237            1.47                 229           99
1.48          230                1                  128       1         0         3         20500            40960       0           0           0.023415     NA          0.067543          0.130639            0.130638           0.29                 243           77
1.46          230                1                  128       1         0         3         20500            40960       0           1           .004469      NA          .017631           .026139             .026139            1.46                 230           100
1.48          230                1                  128       1         0         3         20000            40960       0           0           0.023761     NA          0.062443          0.133342            0.133341           0.29                 243           75
1.45          231                1                  128       1         0         3         20000            40960       0           1           .004249      NA          .019811           .026342             .026342            1.45                 231           99
1.47          230                1                  128       1         0         3         19500            40960       0           0           0.024555     NA          0.067683          0.138840            0.138840           0.29                 243           75
1.46          231                1                  128       1         0         3         19500            40960       0           1           .004366      NA          .017655           .024684             .024684            1.46                 231           99
1.47          231                1                  128       1         0         3         19000            40960       0           0           0.023759     NA          0.065868          0.128906            0.128905           0.28                 243           77
1.48          230                1                  128       1         0         3         19000            40960       0           1           .004135      NA          .018856           .024377             .024377            1.48                 230           99
1.47          231                1                  128       1         0         3         18500            40960       0           0           0.023539     NA          0.058761          0.134721            0.134720           0.29                 243           73
1.46          231                1                  128       1         0         3         18500            40960       0           1           .004157      NA          .018719           .024304             .024303            1.46                 231           100
1.45          231                1                  128       1         0         3         18000            40960       0           0           0.023079     NA          0.065077          0.131468            0.131467           0.29                 243           76
1.48          231                1                  128       1         0         3         18000            40960       0           1           .004218      NA          .018867           .025415             .025415            1.48                 231           100
1.47          230                1                  128       1         0         3         17500            40960       0           0           0.023167     NA          0.064722          0.132937            0.132936           0.29                 243           76
1.48          230                1                  128       1         0         3         17500            40960       0           1           .004292      NA          .017755           .024971             .024971            1.48                 230           100
1.47          230                1                  128       1         0         3         17000            40960       0           0           0.022812     NA          0.064651          0.133531            0.133530           0.29                 245           76
1.47          229                1                  128       1         0         3         17000            40960       0           1           .004170      NA          .018286           .025723             .025723            1.47                 229           99
1.46          230                1                  128       1         0         3         16500            40960       0           0           0.023526     NA          0.066694          0.133933            0.133932           0.29                 243           76
1.46          230                1                  128       1         0         3         16500            40960       0           1           .004087      NA          .017496           .024547             .024547            1.46                 230           99
1.47          229                1                  128       1         0         3         16000            40960       0           0           0.023811     NA          0.067317          0.132416            0.132415           0.29                 243           74
1.48          230                1                  128       1         0         3         16000            40960       0           1           .004254      NA          .018280           .024628             .024628            1.48                 230           99
1.45          230                1                  128       1         0         3         15500            40960       0           0           0.023464     NA          0.067654          0.131359            0.131358           0.29                 243           76
1.47          230                1                  128       1         0         3         15500            40960       0           1           .004339      NA          .018631           .026549             .026549            1.47                 230           99
1.46          231                1                  128       1         0         3         15000            40960       0           0           0.023157     NA          0.065373          0.132958            0.132957           0.30                 245           75
1.47          229                1                  128       1         0         3         15000            40960       0           1           .004468      NA          .017220           .025919             .025919            1.47                 229           99
1.46          230                1                  128       1         0         3         14500            40960       0           0           0.023552     NA          0.064102          0.131598            0.131598           0.28                 243           76
1.45          230                1                  128       1         0         3         14500            40960       0           1           .004448      NA          .017534           .026492             .026491            1.45                 230           100
1.47          231                1                  128       1         0         3         14000            40960       0           0           0.023658     NA          0.065174          0.136975            0.136975           0.29                 243           75
1.48          229                1                  128       1         0         3         14000            40960       0           1           .004173      NA          .018577           .026153             .026152            1.48                 229           99
1.47          231                1                  128       1         0         3         13500            40960       0           0           0.023805     NA          0.066398          0.139668            0.139667           0.30                 243           75
1.47          230                1                  128       1         0         3         13500            40960       0           1           .004325      NA          .017842           .028030             .028030            1.47                 230           100
1.45          230                1                  128       1         0         3         13000            40960       0           0           0.023107     NA          0.066006          0.139123            0.139122           0.30                 243           73
1.46          231                1                  128       1         0         3         13000            40960       0           1           .004521      NA          .016790           .025468             .025468            1.46                 231           99
1.48          230                1                  128       1         0         3         12500            40960       0           0           0.022686     NA          0.064655          0.140308            0.140308           0.30                 243           74
1.48          229                1                  128       1         0         3         12500            40960       0           1           .004197      NA          .019126           .026959             .026959            1.48                 229           99
1.46          229                1                  128       1         0         3         12000            40960       0           0           0.023093     NA          0.067108          0.137940            0.137939           0.29                 243           75
1.47          231                1                  128       1         0         3         12000            40960       0           1           .004197      NA          .019237           .028045             .028045            1.47                 231           100
1.46          229                1                  128       1         0         3         11500            40960       0           0           0.023684     NA          0.065340          0.139120            0.139119           0.29                 243           75
1.45          231                1                  128       1         0         3         11500            40960       0           1           .004099      NA          .019054           .025933             .025933            1.45                 231           99
1.47          229                1                  128       1         0         3         11000            40960       0           0           0.023300     NA          0.064767          0.145465            0.145464           0.30                 243           72
1.47          231                1                  128       1         0         3         11000            40960       0           1           .004272      NA          .018541           .031794             .031794            1.47                 231           99
1.44          231                1                  128       1         0         3         10500            40960       0           0           0.022535     NA          0.065013          0.149626            0.149625           0.31                 243           70
1.47          231                1                  128       1         0         3         10500            40960       0           1           .004224      NA          .017124           .033854             .033854            1.47                 231           99
1.46          230                1                  128       1         0         3         10000            40960       0           0           0.023463     NA          0.062846          0.147101            0.147100           0.30                 243           72
1.48          231                1                  128       1         0         3         10000            40960       0           1           .004229      NA          .017213           .031518             .031518            1.48                 231           99
1.47          230                1                  128       1         0         3         9500             40960       0           0           0.022789     NA          0.064906          0.152861            0.152860           0.31                 243           63
1.46          229                1                  128       1         0         3         9500             40960       0           1           .004319      NA          .016878           .031937             .031937            1.46                 229           99
1.45          230                1                  128       1         0         3         9000             40960       0           0           0.022951     NA          0.062524          0.158098            0.158098           0.31                 243           69
1.46          231                1                  128       1         0         3         9000             40960       0           1           .004281      NA          .017189           .033234             .033234            1.46                 231           99
1.46          230                1                  128       1         0         3         8500             40960       0           0           0.023495     NA          0.063030          0.158942            0.158941           0.31                 243           69
1.47          230                1                  128       1         0         3         8500             40960       0           1           .004244      NA          .018264           .031081             .031081            1.47                 230           99
1.46          231                1                  128       1         0         3         8000             40960       0           0           0.023262     NA          0.062810          0.166695            0.166695           0.32                 243           67
1.46          229                1                  128       1         0         3         8000             40960       0           1           .004133      NA          .018573           .037326             .037326            1.46                 229           99
1.47          230                1                  128       1         0         4         25000            40960       0           0           0.022484     NA          0.062486          0.110465            0.110464           0.27                 242           80
1.47          231                1                  128       1         0         4         25000            40960       0           1           .004340      NA          .014484           .020034             .020034            1.47                 231           99
1.47          230                1                  128       1         0         4         24500            40960       0           0           0.022554     NA          0.065888          0.107578            0.107577           0.26                 242           83
1.42          232                1                  128       1         0         4         24500            40960       0           1           .004263      NA          .014296           .020401             .020401            1.42                 232           99
1.47          230                1                  128       1         0         4         24000            40960       0           0           0.022276     NA          0.064185          0.110709            0.110708           0.27                 242           80
1.45          229                1                  128       1         0         4         24000            40960       0           1           .004018      NA          .015718           .021434             .021434            1.45                 229           99
1.46          229                1                  128       1         0         4         23500            40960       0           0           0.022414     NA          0.064398          0.109456            0.109455           0.26                 242           81
1.48          234                1                  128       1         0         4         23500            40960       0           1           .004317      NA          .013812           .022112             .022112            1.48                 234           99
1.46          230                1                  128       1         0         4         23000            40960       0           0           0.022289     NA          0.067859          0.106762            0.106762           0.26                 242           84
1.47          231                1                  128       1         0         4         23000            40960       0           1           .004110      NA          .013802           .019653             .019653            1.47                 231           99
1.46          230                1                  128       1         0         4         22500            40960       0           0           0.022532     NA          0.060593          0.110558            0.110557           0.26                 242           81
1.47          230                1                  128       1         0         4         22500            40960       0           1           .004304      NA          .016755           .022638             .022638            1.47                 230           99
1.47          230                1                  128       1         0         4         22000            40960       0           0           0.022422     NA          0.066111          0.104670            0.104669           0.26                 242           85
1.41          229                1                  128       1         0         4         22000            40960       0           1           .004183      NA          .015838           .021426             .021426            1.41                 229           100
1.46          231                1                  128       1         0         4         21500            40960       0           0           0.022308     NA          0.064446          0.111061            0.111060           0.26                 242           82
1.47          230                1                  128       1         0         4         21500            40960       0           1           .004055      NA          .015577           .020736             .020736            1.47                 230           99
1.43          229                1                  128       1         0         4         21000            40960       0           0           0.022171     NA          0.064846          0.110245            0.110244           0.27                 242           72
1.46          229                1                  128       1         0         4         21000            40960       0           1           .004177      NA          .014559           .020357             .020356            1.46                 229           99
1.42          230                1                  128       1         0         4         20500            40960       0           0           0.022718     NA          0.065199          0.108997            0.108996           0.26                 242           82
1.46          230                1                  128       1         0         4         20500            40960       0           1           .004208      NA          .014173           .022276             .022276            1.46                 230           100
1.47          230                1                  128       1         0         4         20000            40960       0           0           0.022520     NA          0.064640          0.107568            0.107567           0.27                 242           81
1.45          230                1                  128       1         0         4         20000            40960       0           1           .004318      NA          .013946           .020059             .020059            1.45                 230           99
1.47          229                1                  128       1         0         4         19500            40960       0           0           0.023489     NA          0.066095          0.105204            0.105203           0.26                 242           85
1.45          229                1                  128       1         0         4         19500            40960       0           1           .004052      NA          .016371           .020236             .020236            1.45                 229           99
1.46          231                1                  128       1         0         4         19000            40960       0           0           0.021545     NA          0.068584          0.109209            0.109208           0.26                 242           84
1.45          229                1                  128       1         0         4         19000            40960       0           1           .004124      NA          .013865           .020216             .020216            1.45                 229           100
1.44          230                1                  128       1         0         4         18500            40960       0           0           0.022374     NA          0.065223          0.109618            0.109617           0.27                 242           80
1.47          230                1                  128       1         0         4         18500            40960       0           1           .004382      NA          .014058           .022168             .022168            1.47                 230           99
1.46          230                1                  128       1         0         4         18000            40960       0           0           0.022556     NA          0.063668          0.111237            0.111237           0.27                 242           81
1.47          231                1                  128       1         0         4         18000            40960       0           1           .004100      NA          .016222           .021835             .021835            1.47                 231           99
