program  c.domain  adv.model   protocol        partysize  comp.time(s)  comp.peakRAM(MiB)  bin.filesize(MiB)  comp.P0intin  comp.P1intin  comp.P2intin  comp.P0bitin  comp.P1bitin  compP2bitin  comp.intbits  comp.inttriples  comp.bittriples  comp.vmrounds  freqs(GHz)  bandwidths(Mbs)  input_size  runtime_internal(s)  runtime_external(s)  peakRAM(MiB)  jobCPU(%)  P0commRounds  P0dataSent(MB)  ALLdataSent(MB)  Tx(MB)   Tx(rounds)  Tx(s)        Rx(MB)   Rx(rounds)  Rx(s)        Brcasting(MB)  Brcasting(rounds)  Brcasting(s)  TxRx(MB)  TxRx(rounds)  TxRx(s)  Passing(MB)  Passing(rounds)  Passing(s)  Part.Brcasting(MB)  Part.Brcasting(rounds)  Part.Brcasting(s)  Ex(MB)  Ex(rounds)  Ex(s)  Ex1to1(MB)  Ex1to1(rounds)  Ex1to1(s)  Rx1to1(MB)  Rx1to1(rounds)  Rx1to1(s)  Tx1to1(MB)  Tx1to1(rounds)  Tx1to1(s)  Txtoall(MB)  Txtoall(rounds)  Txtoall(s)
42       BINARY    semihonest  replicated-bin  3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             2           100              4096        0.179467             2.22                 296           96         NA            0.520248        1.03652          4.8e-05  3           0.000211204  4.8e-05  3           0.000938507  NA             NA                 NA            NA        NA            NA       0.5202       8                0.0334542   NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
42       BINARY    semihonest  replicated-bin  3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             2           80               4096        0.189039             2.24                 296           96         NA            0.520248        1.03652          4.8e-05  3           0.000170426  4.8e-05  3           0.000537545  NA             NA                 NA            NA        NA            NA       0.5202       8                0.0422321   NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
42       BINARY    semihonest  replicated-bin  3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             2           60               4096        0.205525             2.27                 296           95         NA            0.520248        1.03652          4.8e-05  3           0.000220697  4.8e-05  3           0.000840765  NA             NA                 NA            NA        NA            NA       0.5202       8                0.0530431   NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
42       BINARY    semihonest  replicated-bin  3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             2           40               4096        0.234218             2.31                 296           93         NA            0.520248        1.03652          4.8e-05  3           0.000230247  4.8e-05  3           0.000253733  NA             NA                 NA            NA        NA            NA       0.5202       8                0.0936942   NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
42       BINARY    semihonest  replicated-bin  3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             2           30               4096        0.287973             2.34                 299           92         NA            0.520248        1.03652          4.8e-05  3           0.000229979  4.8e-05  3           0.000375326  NA             NA                 NA            NA        NA            NA       0.5202       8                0.141308    NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
42       BINARY    semihonest  replicated-bin  3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             1.9         600              4096        0.173919             2.35                 297           97         NA            0.520248        1.03652          4.8e-05  3           0.000224282  4.8e-05  3           0.00072757   NA             NA                 NA            NA        NA            NA       0.5202       8                0.019726    NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
42       BINARY    semihonest  replicated-bin  3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             1.9         500              4096        0.168778             2.35                 297           98         NA            0.520248        1.03652          4.8e-05  3           0.000261669  4.8e-05  3           0.00051216   NA             NA                 NA            NA        NA            NA       0.5202       8                0.00997001  NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
42       BINARY    semihonest  replicated-bin  3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             1.9         400              4096        0.167039             2.34                 296           97         NA            0.520248        1.03652          4.8e-05  3           0.000212069  4.8e-05  3           0.000310052  NA             NA                 NA            NA        NA            NA       0.5202       8                0.021045    NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
42       BINARY    semihonest  replicated-bin  3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             1.9         300              4096        0.166596             2.33                 297           96         NA            0.520248        1.03652          4.8e-05  3           0.000213046  4.8e-05  3           0.00034861   NA             NA                 NA            NA        NA            NA       0.5202       8                0.0135909   NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
42       BINARY    semihonest  replicated-bin  3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             1.9         200              4096        0.182093             2.33                 298           97         NA            0.520248        1.03652          4.8e-05  3           0.000228822  4.8e-05  3           0.00140891   NA             NA                 NA            NA        NA            NA       0.5202       8                0.0272913   NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
