comp.time(s);comp.peakRAM(MiB);bin.filesize(MiB);ssl;threads;datatype;function;optshare;packbool;protocol;rxbuffer;txbuffer;bandwidths(Mbs);input_size;preprocess;splitroles;inittime(s);preproc(s);runtime_clock(s);runtime_getTime(s);runtime_chrono(s);runtime_external(s);peakRAM(MiB);jobCPU(%)
1.48;216;1;0;6;512;0;1;0;3;0;0;800;81920;0;0;.004115;NA;.138020;2.950221;2.950221;3.596666;1598;35
1.42;215;1;0;6;512;0;1;0;3;0;0;700;81920;0;0;.004914;NA;.138320;3.219102;3.219102;4.151666;1598;31
1.43;215;1;0;6;512;0;1;0;3;0;0;600;81920;0;0;.003745;NA;.132708;3.694560;3.694560;4.721666;1598;26
1.65;216;1;0;6;512;0;1;0;3;0;0;500;81920;0;0;.004328;NA;.136442;4.437402;4.437402;5.601666;1598;22
1.49;216;1;0;6;512;0;1;0;3;0;0;400;81920;0;0;.004124;NA;.132967;5.773643;5.773643;6.921666;1598;18
1.48;215;1;0;6;512;0;1;0;3;0;0;300;81920;0;0;.004328;NA;.136728;7.727208;7.727208;9.148333;1598;14
1.53;215;1;0;6;512;0;1;0;4;0;0;1500;81920;0;0;.003956;NA;.140077;1.666800;1.666800;2.023333;1593;64
1.58;215;1;0;6;512;0;1;0;4;0;0;1400;81920;0;0;.004256;NA;.141549;1.734478;1.734478;2.158333;1593;61
1.48;216;1;0;6;512;0;1;0;4;0;0;1300;81920;0;0;.003980;NA;.137838;1.833472;1.833472;2.276666;1593;56
1.66;215;1;0;6;512;0;1;0;4;0;0;1200;81920;0;0;.004283;NA;.138033;1.941879;1.941879;2.491666;1593;52
1.49;215;1;0;6;512;0;1;0;4;0;0;1100;81920;0;0;.004022;NA;.138815;2.077805;2.077804;2.688333;1593;48
1.48;216;1;0;6;512;0;1;0;4;0;0;1000;81920;0;0;.004056;NA;.139153;2.363214;2.363214;2.908333;1593;44
1.61;216;1;0;6;512;0;1;0;4;0;0;900;81920;0;0;.003537;NA;.135417;2.754515;2.754515;3.183333;1593;39
1.61;215;1;0;6;512;0;1;0;4;0;0;800;81920;0;0;.003988;NA;.140685;2.992152;2.992152;3.551666;1593;36
1.49;215;1;0;6;512;0;1;0;4;0;0;700;81920;0;0;.004023;NA;.140188;3.121241;3.121240;4.048333;1593;32
1.48;216;1;0;6;512;0;1;0;4;0;0;600;81920;0;0;.003854;NA;.136817;3.723158;3.723157;4.675000;1593;27
1.45;215;1;0;6;512;0;1;0;4;0;0;500;81920;0;0;.003771;NA;.137405;4.536404;4.536404;5.555000;1593;23
1.51;215;1;0;6;512;0;1;0;4;0;0;400;81920;0;0;.004440;NA;.145599;5.640503;5.640503;6.900000;1593;19
1.46;215;1;0;6;512;0;1;0;4;0;0;300;81920;0;0;.004231;NA;.136388;8.386769;8.386768;9.101666;1593;14
1.61;216;1;0;6;512;0;1;0;5;0;0;1500;81920;0;0;.003475;NA;.166662;1.641228;1.641227;2.021666;1918;71
1.63;215;1;0;6;512;0;1;0;5;0;0;1400;81920;0;0;.004140;NA;.165229;1.707688;1.707688;2.163333;1918;67
1.46;216;1;0;6;512;0;1;0;5;0;0;1300;81920;0;0;.003718;NA;.168964;1.917671;1.917671;2.275000;1918;64
1.48;215;1;0;6;512;0;1;0;5;0;0;1200;81920;0;0;.003890;NA;.167020;1.980243;1.980243;2.521666;1918;58
1.50;215;1;0;6;512;0;1;0;5;0;0;1100;81920;0;0;.003959;NA;.169465;2.375771;2.375771;2.725000;1918;54
1.47;217;1;0;6;512;0;1;0;5;0;0;1000;81920;0;0;.005023;NA;.171371;2.400124;2.400124;2.945000;1918;51
1.49;215;1;0;6;512;0;1;0;5;0;0;900;81920;0;0;.003606;NA;.167418;2.656882;2.656882;3.233333;1918;44
1.37;216;1;0;6;512;0;1;0;5;0;0;800;81920;0;0;.004595;NA;.170956;2.818698;2.818697;3.633333;1918;41
1.48;217;1;0;6;512;0;1;0;5;0;0;700;81920;0;0;.004641;NA;.169173;3.226146;3.226145;4.035000;1918;37
1.49;217;1;0;6;512;0;1;0;5;0;0;600;81920;0;0;.004562;NA;.170857;3.809111;3.809110;4.691666;1918;31
1.49;216;1;0;6;512;0;1;0;5;0;0;500;81920;0;0;.003989;NA;.167159;4.607681;4.607681;5.565000;1918;26
1.51;216;1;0;6;512;0;1;0;5;0;0;400;81920;0;0;.003566;NA;.167044;5.663786;5.663786;6.893333;1918;21
1.47;216;1;0;6;512;0;1;0;5;0;0;300;81920;0;0;.004449;NA;.170440;8.311370;8.311370;9.085000;1918;16
1.37;216;1;0;6;512;0;1;0;6;0;0;1500;81920;0;0;.002074;NA;.093452;.140297;.140297;.238333;1282;416
1.47;215;1;0;6;512;0;1;0;6;0;0;1400;81920;0;0;.002759;NA;.095166;.149231;.149230;.255000;1283;433
1.35;215;1;0;6;512;0;1;0;6;0;0;1300;81920;0;0;.002336;NA;.094135;.150460;.150460;.250000;1283;406
1.42;216;1;0;6;512;0;1;0;6;0;0;1200;81920;0;0;.002216;NA;.091383;.139259;.139259;.238333;1283;413
1.64;215;1;0;6;512;0;1;0;6;0;0;1100;81920;0;0;.002308;NA;.091629;.144679;.144679;.240000;1283;412
1.34;216;1;0;6;512;0;1;0;6;0;0;1000;81920;0;0;.002634;NA;.095547;.143415;.143415;.241666;1283;428
1.35;216;1;0;6;512;0;1;0;6;0;0;900;81920;0;0;.002358;NA;.095778;.138845;.138845;.241666;1283;418
1.48;215;1;0;6;512;0;1;0;6;0;0;800;81920;0;0;.002597;NA;.093507;.142275;.142275;.238333;1283;430
1.34;215;1;0;6;512;0;1;0;6;0;0;700;81920;0;0;.002357;NA;.091909;.139858;.139857;.236666;1282;417
1.34;215;1;0;6;512;0;1;0;6;0;0;600;81920;0;0;.002786;NA;.096012;.152332;.152332;.260000;1283;405
1.33;215;1;0;6;512;0;1;0;6;0;0;500;81920;0;0;.002070;NA;.087287;.138168;.138168;.236666;1283;403
1.61;214;1;0;6;512;0;1;0;6;0;0;400;81920;0;0;.002356;NA;.090575;.144425;.144425;.246666;1286;407
1.45;215;1;0;6;512;0;1;0;6;0;0;300;81920;0;0;.002004;NA;.088362;.134021;.134020;.238333;1282;393
