nodes;program;c.domain;adv.model;protocol;comp.intbits;comp.inttriples;comp.vmrounds;input_size;runtime(s);maxPhyRAM(MiB);P0commRounds;P0dataSent(MB);ALLdataSent(MB)
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash,dogecoingold,ether;32_matrix_add;FIELD;semidishonest;temi;NA;NA;401;20;0.124511;40;~4800;0.0384;0.0768
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash,dogecoingold,ether;32_matrix_add;FIELD;semidishonest;temi;NA;NA;626;25;0.177725;37;~7500;0.06;0.12
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash,dogecoingold,ether;32_matrix_add;FIELD;semidishonest;temi;NA;NA;901;30;0.259394;43;~10800;0.0864;0.1728
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash,dogecoingold,ether;32_matrix_add;RING;maldishonest;spdz2k;NA;NA;26;5;5.56473;463;~601;61.8037;432.611
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash,dogecoingold,ether;32_matrix_add;RING;maldishonest;spdz2k;NA;NA;101;10;5.60161;462;~1501;61.8181;432.676
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash,dogecoingold,ether;32_matrix_add;RING;maldishonest;spdz2k;NA;NA;226;15;5.61921;464;~3001;61.8421;432.784
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash,dogecoingold,ether;32_matrix_add;RING;maldishonest;spdz2k;NA;NA;401;20;6.21925;464;~5101;61.8757;432.935
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash,dogecoingold,ether;32_matrix_add;RING;maldishonest;spdz2k;NA;NA;626;25;5.62962;464;~7801;61.9189;433.129
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash,dogecoingold,ether;32_matrix_add;RING;maldishonest;spdz2k;NA;NA;901;30;5.76246;466;~11101;61.9717;433.367
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash,dogecoingold,ether;32_matrix_add;BINARY;semihonest;ccd;NA;34300;7726;5;0.566961;14;NA;0.2202;NA
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash,dogecoingold,ether;32_matrix_add;BINARY;semihonest;ccd;NA;137200;30901;10;2.41345;20;NA;0.8808;NA
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash,dogecoingold,ether;32_matrix_add;BINARY;semihonest;ccd;NA;308700;69526;15;5.04486;32;NA;1.9818;NA
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash,dogecoingold,ether;32_matrix_add;BINARY;semihonest;ccd;NA;548800;123601;20;10.2533;49;NA;3.5232;NA
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash,dogecoingold,ether;32_matrix_add;BINARY;semihonest;ccd;NA;857500;193126;25;21.4437;65;NA;5.505;NA
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash,dogecoingold,ether;32_matrix_add;BINARY;semihonest;ccd;NA;1234800;278101;30;23.3992;83;NA;7.9272;NA
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash,dogecoingold,ether;32_matrix_add;BINARY;malhonest;malicious-ccd;NA;34300;7726;5;1.52729;19;NA;12.5675;NA
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash,dogecoingold,ether;32_matrix_add;BINARY;malhonest;malicious-ccd;NA;137200;30901;10;6.0282;27;NA;45.7093;NA
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash,dogecoingold,ether;32_matrix_add;BINARY;malhonest;malicious-ccd;NA;308700;69526;15;11.8333;35;NA;101.706;NA
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash,dogecoingold,ether;32_matrix_add;BINARY;malhonest;malicious-ccd;NA;548800;123601;20;20.8713;49;NA;180.557;NA
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash,dogecoingold,ether;32_matrix_add;BINARY;malhonest;malicious-ccd;NA;857500;193126;25;30.9366;66;NA;282.263;NA
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash,dogecoingold,ether;32_matrix_add;BINARY;malhonest;malicious-ccd;NA;1234800;278101;30;44.7465;90;NA;406.823;NA
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash,dogecoingold,ether;32_matrix_add;BINARY;maldishonest;tinier;NA;34300;7726;5;5.28648;170;NA;234.802;NA
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash,dogecoingold,ether;32_matrix_add;BINARY;maldishonest;tinier;NA;137200;30901;10;20.4393;175;NA;935.977;NA
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash,dogecoingold,ether;32_matrix_add;BINARY;maldishonest;tinier;NA;308700;69526;15;44.242;183;NA;2027.81;NA
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash,dogecoingold,ether;32_matrix_add;BINARY;maldishonest;tinier;NA;548800;123601;20;78.4766;198;NA;3587.1;NA
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash,dogecoingold,ether;32_matrix_add;BINARY;maldishonest;tinier;NA;857500;193126;25;125.341;216;NA;5613.83;NA
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash,dogecoingold,ether;32_matrix_add;BINARY;maldishonest;tinier;NA;1234800;278101;30;178.883;250;NA;8031.23;NA
