comp.time(s);comp.peakRAM(MiB);bin.filesize(MiB);ssl;threads;datatype;function;optshare;packbool;protocol;rxbuffer;txbuffer;bandwidths(Mbs);input_size;preprocess;splitroles;inittime(s);preproc(s);runtime_clock(s);runtime_getTime(s);runtime_chrono(s);runtime_external(s);peakRAM(MiB);jobCPU(%)
1.49;218;1;0;6;512;0;1;0;1;0;0;1500;81920;0;0;.003943;NA;.315330;1.711847;1.711847;1.966666;2543;120
1.65;217;1;0;6;512;0;1;0;1;0;0;1400;81920;0;0;.003697;NA;.309702;1.768015;1.768014;2.065000;2543;112
1.45;216;1;0;6;512;0;1;0;1;0;0;1300;81920;0;0;.004209;NA;.308072;1.852935;1.852935;2.218333;2543;104
1.51;217;1;0;6;512;0;1;0;1;0;0;1200;81920;0;0;.004211;NA;.319647;2.064700;2.064700;2.401666;2543;99
1.50;216;1;0;6;512;0;1;0;1;0;0;1100;81920;0;0;.004186;NA;.299803;2.364996;2.364995;2.580000;2542;88
1.50;217;1;0;6;512;0;1;0;1;0;0;1000;81920;0;0;.004740;NA;.323250;2.553825;2.553825;2.838333;2543;85
1.68;217;1;0;6;512;0;1;0;1;0;0;900;81920;0;0;.004756;NA;.329147;2.690799;2.690799;3.133333;2543;78
1.49;217;1;0;6;512;0;1;0;1;0;0;800;81920;0;0;.004196;NA;.352740;3.047281;3.047281;3.496666;2543;73
1.50;217;1;0;6;512;0;1;0;1;0;0;700;81920;0;0;.004025;NA;.341339;3.594917;3.594916;3.968333;2543;63
1.64;217;1;0;6;512;0;1;0;1;0;0;600;81920;0;0;.004809;NA;.353509;3.934097;3.934097;4.605000;2545;56
1.63;216;1;0;6;512;0;1;0;1;0;0;500;81920;0;0;.004746;NA;.384697;5.116019;5.116019;5.506666;2543;50
1.52;217;1;0;6;512;0;1;0;1;0;0;400;81920;0;0;.004210;NA;.369957;6.277954;6.277954;6.821666;2543;39
1.65;217;1;0;6;512;0;1;0;1;0;0;300;81920;0;0;.003947;NA;.428454;8.927936;8.927936;9.056666;2543;33
1.64;217;1;0;6;512;0;1;0;2;0;0;1500;81920;0;0;.006592;NA;.321377;2.696265;2.696265;3.201666;2552;75
1.50;217;1;0;6;512;0;1;0;2;0;0;1400;81920;0;0;.007094;NA;.298760;2.535264;2.535264;3.178333;2553;72
1.53;217;1;0;6;512;0;1;0;2;0;0;1300;81920;0;0;.006208;NA;.327976;3.047205;3.047205;3.631666;2553;67
