nodes;program;c.domain;adv.model;protocol;partysize;comp.P0intin;comp.P1intin;comp.P2intin;comp.P0bitin;comp.P1bitin;compP2bitin;comp.intbits;comp.inttriples;comp.bittriples;comp.vmrounds;input_size;runtime(s);maxPhyRAM(MiB);P0commRounds;P0dataSent(MB);ALLdataSent(MB);Tx(MB);Tx(rounds);Tx(s);Rx(MB);Rx(rounds);Rx(s);Brcasting(MB);Brcasting(rounds);Brcasting(s);TxRx(MB);TxRx(rounds);TxRx(s);Passing(MB);Passing(rounds);Passing(s);Part.Brcasting(MB);Part.Brcasting(rounds);Part.Brcasting(s);Ex(MB);Ex(rounds);Ex(s);Ex1to1(MB);Ex1to1(rounds);Ex1to1(s);Rx1to1(MB);Rx1to1(rounds);Rx1to1(s);Tx1to1(MB);Tx1to1(rounds);Tx1to1(s);Txtoall(MB);Txtoall(rounds);Txtoall(s)
ether,ethercash,ethergold;35_set_intersection;FIELD;semihonest;replicated-field;3;100;100;100;NA;NA;NA;NA;300;NA;401;10;0.0455401;NA;~401;0.008;0.024;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
ether,ethercash,ethergold;35_set_intersection;FIELD;semihonest;replicated-field;3;400;400;400;NA;NA;NA;NA;1200;NA;1601;20;0.190211;NA;~1601;0.032;0.096;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
ether,ethercash,ethergold;35_set_intersection;FIELD;semihonest;replicated-field;3;900;900;900;NA;NA;NA;NA;2700;NA;3601;30;0.471849;NA;~3601;0.072;0.216;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
ether,ethercash,ethergold;35_set_intersection;FIELD;semihonest;replicated-field;3;1600;1600;1600;NA;NA;NA;NA;4800;NA;6401;40;0.896657;NA;~6401;0.128;0.384;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
ether,ethercash,ethergold;35_set_intersection;FIELD;semihonest;replicated-field;3;2500;2500;2500;NA;NA;NA;NA;7500;NA;10001;50;1.28472;NA;~10001;0.2;0.6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
ether,ethercash,ethergold;35_set_intersection;FIELD;semihonest;replicated-field;3;3600;3600;3600;NA;NA;NA;NA;10800;NA;14401;60;1.89333;NA;~14401;0.288;0.864;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
ether,ethercash,ethergold;35_set_intersection;FIELD;semihonest;replicated-field;3;4900;4900;4900;NA;NA;NA;NA;14700;NA;19601;70;2.63965;NA;~19601;0.392;1.176;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
ether,ethercash,ethergold;35_set_intersection;FIELD;semihonest;replicated-field;3;6400;6400;6400;NA;NA;NA;NA;19200;NA;25601;80;3.36933;NA;~25601;0.512;1.536;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
ether,ethercash,ethergold;35_set_intersection;FIELD;semihonest;replicated-field;3;8100;8100;8100;NA;NA;NA;NA;24300;NA;32401;90;4.2857;NA;~32401;0.648;1.944;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
ether,ethercash,ethergold;35_set_intersection;FIELD;semihonest;replicated-field;3;10000;10000;10000;NA;NA;NA;NA;30000;NA;40001;100;5.29369;NA;~40001;0.8;2.4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
ether,ethercash,ethergold;35_set_intersection;FIELD;semihonest;replicated-field;3;12100;12100;12100;NA;NA;NA;NA;36300;NA;48401;110;6.42936;NA;~48401;0.968;2.904;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
ether,ethercash,ethergold;35_set_intersection;FIELD;semihonest;replicated-field;3;14400;14400;14400;NA;NA;NA;NA;43200;NA;57601;120;7.58714;NA;~57601;1.152;3.456;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
ether,ethercash,ethergold;35_set_intersection;FIELD;malhonest;malicious-rep-field;3;100;100;100;NA;NA;NA;NA;300;NA;401;10;0.140547;NA;~408;0.493096;1.47929;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
ether,ethercash,ethergold;35_set_intersection;FIELD;malhonest;malicious-rep-field;3;400;400;400;NA;NA;NA;NA;1200;NA;1601;20;0.41367;NA;~1608;0.531496;1.59449;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
ether,ethercash,ethergold;35_set_intersection;FIELD;malhonest;malicious-rep-field;3;900;900;900;NA;NA;NA;NA;2700;NA;3601;30;1.04294;NA;~3608;0.595496;1.78649;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
ether,ethercash,ethergold;35_set_intersection;FIELD;malhonest;malicious-rep-field;3;1600;1600;1600;NA;NA;NA;NA;4800;NA;6401;40;1.59451;NA;~6408;0.685096;2.05529;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
ether,ethercash,ethergold;35_set_intersection;FIELD;malhonest;malicious-rep-field;3;2500;2500;2500;NA;NA;NA;NA;7500;NA;10001;50;2.69965;NA;~10008;0.800296;2.40089;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
ether,ethercash,ethergold;35_set_intersection;FIELD;malhonest;malicious-rep-field;3;3600;3600;3600;NA;NA;NA;NA;10800;NA;14401;60;3.57042;NA;~14413;1.42126;4.26379;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
ether,ethercash,ethergold;35_set_intersection;FIELD;malhonest;malicious-rep-field;3;4900;4900;4900;NA;NA;NA;NA;14700;NA;19601;70;6.21931;NA;~19613;1.58766;4.76299;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
ether,ethercash,ethergold;35_set_intersection;FIELD;malhonest;malicious-rep-field;3;6400;6400;6400;NA;NA;NA;NA;19200;NA;25601;80;7.61797;NA;~25613;1.77966;5.33899;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
ether,ethercash,ethergold;35_set_intersection;FIELD;malhonest;malicious-rep-field;3;8100;8100;8100;NA;NA;NA;NA;24300;NA;32401;90;10.3796;NA;~32418;2.47743;7.4323;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
ether,ethercash,ethergold;35_set_intersection;FIELD;malhonest;malicious-rep-field;3;10000;10000;10000;NA;NA;NA;NA;30000;NA;40001;100;9.78731;NA;~40018;2.72063;8.1619;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
ether,ethercash,ethergold;35_set_intersection;FIELD;malhonest;malicious-rep-field;3;12100;12100;12100;NA;NA;NA;NA;36300;NA;48401;110;10.9855;NA;~48423;3.4696;10.4088;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
ether,ethercash,ethergold;35_set_intersection;FIELD;malhonest;malicious-rep-field;3;14400;14400;14400;NA;NA;NA;NA;43200;NA;57601;120;14.3366;NA;~57628;4.24417;12.7325;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
ether,ethercash,ethergold;35_set_intersection;RING;semihonest;replicated-ring;3;100;100;100;NA;NA;NA;NA;300;NA;401;10;0.0472465;NA;~401;0.004;0.012;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
ether,ethercash,ethergold;35_set_intersection;RING;semihonest;replicated-ring;3;400;400;400;NA;NA;NA;NA;1200;NA;1601;20;0.193583;NA;~1601;0.016;0.048;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
ether,ethercash,ethergold;35_set_intersection;RING;semihonest;replicated-ring;3;900;900;900;NA;NA;NA;NA;2700;NA;3601;30;0.458619;NA;~3601;0.036;0.108;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
ether,ethercash,ethergold;35_set_intersection;RING;semihonest;replicated-ring;3;1600;1600;1600;NA;NA;NA;NA;4800;NA;6401;40;0.81534;NA;~6401;0.064;0.192;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
ether,ethercash,ethergold;35_set_intersection;RING;semihonest;replicated-ring;3;2500;2500;2500;NA;NA;NA;NA;7500;NA;10001;50;1.32468;NA;~10001;0.1;0.3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
ether,ethercash,ethergold;35_set_intersection;RING;semihonest;replicated-ring;3;3600;3600;3600;NA;NA;NA;NA;10800;NA;14401;60;1.80543;NA;~14401;0.144;0.432;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
ether,ethercash,ethergold;35_set_intersection;RING;semihonest;replicated-ring;3;4900;4900;4900;NA;NA;NA;NA;14700;NA;19601;70;2.4867;NA;~19601;0.196;0.588;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
ether,ethercash,ethergold;35_set_intersection;RING;semihonest;replicated-ring;3;6400;6400;6400;NA;NA;NA;NA;19200;NA;25601;80;3.53905;NA;~25601;0.256;0.768;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
ether,ethercash,ethergold;35_set_intersection;RING;semihonest;replicated-ring;3;8100;8100;8100;NA;NA;NA;NA;24300;NA;32401;90;4.19437;NA;~32401;0.324;0.972;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
ether,ethercash,ethergold;35_set_intersection;RING;semihonest;replicated-ring;3;10000;10000;10000;NA;NA;NA;NA;30000;NA;40001;100;5.35183;NA;~40001;0.4;1.2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
ether,ethercash,ethergold;35_set_intersection;RING;semihonest;replicated-ring;3;12100;12100;12100;NA;NA;NA;NA;36300;NA;48401;110;9.58765;NA;~48401;0.484;1.452;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
ether,ethercash,ethergold;35_set_intersection;RING;semihonest;replicated-ring;3;14400;14400;14400;NA;NA;NA;NA;43200;NA;57601;120;8.02296;NA;~57601;0.576;1.728;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
ether,ethercash,ethergold;35_set_intersection;RING;malhonest;malicious-rep-ring;3;100;100;100;NA;NA;NA;NA;300;NA;401;10;0.13342;NA;~412;0.396722;1.19017;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
ether,ethercash,ethergold;35_set_intersection;RING;malhonest;malicious-rep-ring;3;400;400;400;NA;NA;NA;NA;1200;NA;1601;20;0.222498;NA;~1612;0.415922;1.24777;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
ether,ethercash,ethergold;35_set_intersection;RING;malhonest;malicious-rep-ring;3;900;900;900;NA;NA;NA;NA;2700;NA;3601;30;0.917661;NA;~3612;0.447922;1.34377;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
ether,ethercash,ethergold;35_set_intersection;RING;malhonest;malicious-rep-ring;3;1600;1600;1600;NA;NA;NA;NA;4800;NA;6401;40;2.12705;NA;~6412;0.492722;1.47817;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
ether,ethercash,ethergold;35_set_intersection;RING;malhonest;malicious-rep-ring;3;2500;2500;2500;NA;NA;NA;NA;7500;NA;10001;50;1.7252;NA;~10012;0.550322;1.65097;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
ether,ethercash,ethergold;35_set_intersection;RING;malhonest;malicious-rep-ring;3;3600;3600;3600;NA;NA;NA;NA;10800;NA;14401;60;4.80023;NA;~14421;1.01092;3.03275;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
ether,ethercash,ethergold;35_set_intersection;RING;malhonest;malicious-rep-ring;3;4900;4900;4900;NA;NA;NA;NA;14700;NA;19601;70;6.21067;NA;~19621;1.09412;3.28235;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
ether,ethercash,ethergold;35_set_intersection;RING;malhonest;malicious-rep-ring;3;6400;6400;6400;NA;NA;NA;NA;19200;NA;25601;80;6.38977;NA;~25621;1.19012;3.57035;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
ether,ethercash,ethergold;35_set_intersection;RING;malhonest;malicious-rep-ring;3;8100;8100;8100;NA;NA;NA;NA;24300;NA;32401;90;6.39978;NA;~32430;1.68911;5.06733;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
ether,ethercash,ethergold;35_set_intersection;RING;malhonest;malicious-rep-ring;3;10000;10000;10000;NA;NA;NA;NA;30000;NA;40001;100;12.7184;NA;~40030;1.81071;5.43213;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
ether,ethercash,ethergold;35_set_intersection;RING;malhonest;malicious-rep-ring;3;12100;12100;12100;NA;NA;NA;NA;36300;NA;48401;110;14.8544;NA;~48439;2.3353;7.00591;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
